con,Omega,Theta,ygross,ynet,inv,Eind,carbontax,Abatement,Dam,Emissions
1189.1444,0.0027761096,0.0038334571,1611.0128,1606.5406,411.23746,0.0,274.4902,6.175749,4.472348,0.1062988
1203.4178,0.0027747138,0.0037482565,1630.2472,1625.7238,416.21222,0.0,273.12112,6.1105847,4.523469,0.10388178
1217.7736,0.0027733182,0.0036648896,1649.5962,1645.0211,421.2187,0.0,271.7589,6.045588,4.5748553,0.10151975
1232.2156,0.0027719226,0.0035833125,1669.0626,1664.436,426.25626,0.0,270.40353,5.9807725,4.626512,0.09921143
1246.7441,0.0027705263,0.0035034928,1688.6464,1683.9678,431.3239,0.0,269.05487,5.9161606,4.678439,0.09695557
1261.3593,0.0027691282,0.003425389,1708.3474,1703.617,436.42212,0.0,267.71292,5.851755,4.730633,0.09475104
1276.0621,0.0027677289,0.003348967,1728.1669,1723.3839,441.55026,0.0,266.3777,5.787574,4.7830973,0.09259661
1290.8506,0.002766327,0.0032741965,1748.103,1743.2672,446.70883,0.0,265.04916,5.723633,4.8358245,0.0904912
1305.7275,0.0027649237,0.0032010295,1768.1578,1763.269,451.8973,0.0,263.7271,5.6599255,4.8888216,0.08843359
1320.6915,0.0027635181,0.003129455,1788.3298,1783.388,457.11542,0.0,262.41183,5.5964985,4.9420824,0.086422846
1335.744,0.0027621095,0.0030594177,1808.6207,1803.625,462.36304,0.0,261.103,5.533326,4.995609,0.08445772
1350.8833,0.002760698,0.0029908943,1829.0281,1823.9785,467.63998,0.0,259.80072,5.470429,5.049394,0.08253733
1366.1094,0.0027592827,0.0029238586,1849.5527,1844.4493,472.9469,0.0,258.50494,5.4078307,5.103439,0.080660604
1381.422,0.002757864,0.0028582783,1870.1929,1865.035,478.28232,0.0,257.21564,5.3455315,5.1577377,0.07882659
1396.8204,0.0027564424,0.0027941125,1890.9493,1885.7372,483.6478,0.0,255.93274,5.283525,5.2122936,0.07703425
1412.3073,0.0027550152,0.0027313381,1911.8228,1906.5557,489.04114,0.0,254.65625,5.221834,5.2671003,0.07528265
1427.8778,0.0027535842,0.0026699363,1932.8107,1927.4886,494.4646,0.0,253.38615,5.1604815,5.322157,0.073570944
1443.5354,0.0027521488,0.0026098613,1953.9133,1948.536,499.91534,0.0,252.12239,5.099443,5.3774605,0.07189812
1459.2775,0.0027507085,0.0025510928,1975.1312,1969.6981,505.3959,0.0,250.8649,5.038743,5.43301,0.070263304
1475.1049,0.0027492635,0.0024936064,1996.4625,1990.9739,510.90417,0.0,249.61372,4.978392,5.488802,0.06866569
1491.0176,0.0027478135,0.0024373673,2017.9082,2012.3633,516.4409,0.0,248.36877,4.918383,5.544835,0.067104384
1507.0142,0.0027463576,0.0023823571,2039.4666,2033.8657,522.00616,0.0,247.12999,4.858738,5.6011047,0.06557857
