kx,MATx,MUOx,MLOx,MLFx,TATx,TOCx,taux
1258.4369,768.8046,1326.5527,37275.13,508.75397,1.1084087,0.61288714,0.66040504
1282.9243,768.36206,1326.8506,37275.742,508.41678,1.1078503,0.6163013,0.665461
1307.7886,767.9246,1327.135,37276.36,508.0839,1.1073031,0.6196881,0.6704416
1333.0171,767.4923,1327.4065,37276.977,507.75522,1.1067669,0.62304777,0.6753481
1358.5991,767.06494,1327.6653,37277.594,507.43073,1.1062412,0.6263806,0.6801815
1384.5259,766.64246,1327.9117,37278.215,507.11035,1.1057258,0.62968683,0.68494296
1410.7919,766.22473,1328.146,37278.832,506.79398,1.1052203,0.63296676,0.6896336
1437.3914,765.81177,1328.3683,37279.45,506.48148,1.1047245,0.6362206,0.6942544
1464.3202,765.4033,1328.579,37280.07,506.17282,1.1042382,0.6394486,0.6988064
1491.5745,764.99945,1328.7783,37280.69,505.86795,1.1037608,0.64265096,0.70329064
1519.1537,764.6,1328.9664,37281.316,505.56677,1.1032926,0.645828,0.7077081
1547.0544,764.2048,1329.1438,37281.938,505.26917,1.1028329,0.64897996,0.71205986
1575.2771,763.81384,1329.3105,37282.56,504.97513,1.1023813,0.652107,0.71634674
1603.8197,763.4271,1329.4668,37283.18,504.68457,1.101938,0.65520936,0.72056985
1632.6812,763.04456,1329.6129,37283.8,504.3974,1.1015023,0.65828735,0.7247301
1661.8628,762.66595,1329.7491,37284.42,504.11356,1.1010742,0.6613411,0.7288283
1691.3632,762.2912,1329.8755,37285.047,503.833,1.1006536,0.66437083,0.7328656
1721.1829,761.9203,1329.9926,37285.67,503.55566,1.1002401,0.6673768,0.7368427
1751.3215,761.55316,1330.1002,37286.297,503.2814,1.0998333,0.67035925,0.74076056
1781.7804,761.18976,1330.1987,37286.92,503.01028,1.0994331,0.6733183,0.7446202
1812.5546,760.82996,1330.2886,37287.547,502.74216,1.0990393,0.6762543,0.7484224
1843.6235,760.4737,1330.3695,37288.17,502.477,1.0986516,0.6791673,0.75216794
1874.9896,760.1209,1330.442,37288.8,502.21472,1.0982699,0.6820575,0.7558577
1906.6583,759.77167,1330.5063,37289.426,501.95532,1.0978941,0.6849252,0.7594925
1938.6337,759.4257,1330.5624,37290.05,501.69873,1.0975238,0.68777055,0.76307327
1970.9174,759.08295,1330.6106,37290.676,501.44482,1.097159,0.6905937,0.76660067
2003.519,758.74347,1330.651,37291.3,501.19357,1.0967991,0.69339496,0.77007556
2036.4395,758.40717,1330.684,37291.926,500.94498,1.0964444,0.69617444,0.7734987
2069.6829,758.074,1330.7094,37292.555,500.69897,1.0960944,0.6989323,0.7768709
2103.246,757.74384,1330.7275,37293.18,500.4555,1.095749,0.70166874,0.78019285
2137.132,757.4167,1330.7386,37293.805,500.2145,1.095408,0.70438397,0.7834654
2171.339,757.09235,1330.7428,37294.43,499.97592,1.0950713,0.7070781,0.78668916
2205.8696,756.771,1330.7405,37295.055,499.73972,1.0947385,0.70975137,0.78986496
2240.721,756.4524,1330.7314,37295.68,499.50586,1.0944097,0.71240395,0.7929935
2275.8977,756.1366,1330.7158,37296.305,499.2743,1.0940847,0.715036,0.79607546
2311.3972,755.8235,1330.694,37296.934,499.04495,1.0937632,0.7176476,0.79911155
2347.2197,755.513,1330.6658,37297.56,498.81784,1.0934453,0.72023904,0.80210245
2383.3662,755.20514,1330.6317,37298.184,498.5929,1.0931306,0.72281045,0.8050488
2419.8367,754.89984,1330.5918,37298.81,498.37003,1.0928191,0.72536194,0.8079513
2456.6313,754.59705,1330.546,37299.434,498.14923,1.0925106,0.7278937,0.81081057
2493.7488,754.2967,1330.4948,37300.06,497.93054,1.0922049,0.7304059,0.81362724
2531.1921,753.99884,1330.4379,37300.688,497.7138,1.0919019,0.7328987,0.81640196
2568.9595,753.70325,1330.3757,37301.312,497.49902,1.0916014,0.73537225,0.8191354
2607.0513,753.41,1330.3082,37301.938,497.28613,1.0913032,0.73782665,0.8218281
2645.4766,753.119,1330.2356,37302.562,497.07516,1.0910075,0.7402621,0.8244808
2684.268,752.83026,1330.1581,37303.188,496.86603,1.0907137,0.7426787,0.82709396
2723.4172,752.54376,1330.0757,37303.812,496.6587,1.0904222,0.74507666,0.8296682
2762.9128,752.25934,1329.9885,37304.44,496.45312,1.0901326,0.7474561,0.83220416
2802.7517,751.97705,1329.8966,37305.066,496.24933,1.0898447,0.74981713,0.8347023
2842.9294,751.69684,1329.8002,37305.69,496.04727,1.0895585,0.7521599,0.83716327
2883.4478,751.41864,1329.6992,37306.312,495.84683,1.0892738,0.7544846,0.83958757
2924.3218,751.1425,1329.594,37306.934,495.64807,1.0889906,0.7567913,0.8419758
2965.5447,750.86835,1329.4846,37307.555,495.45096,1.0887089,0.7590802,0.8443285
3007.1118,750.59607,1329.371,37308.18,495.25537,1.0884285,0.7613513,0.8466462
3049.0132,750.3256,1329.2533,37308.8,495.06137,1.0881493,0.7636048,0.84892935
3091.253,750.0571,1329.1317,37309.42,494.86887,1.0878712,0.76584095,0.8511785
3133.828,749.79034,1329.0063,37310.043,494.67786,1.0875938,0.76805973,0.8533942
3176.7314,749.52545,1328.8772,37310.664,494.48837,1.0873175,0.77026135,0.8555769
3219.9648,749.2622,1328.7443,37311.285,494.30026,1.0870417,0.77244586,0.85772705
3263.5254,749.00073,1328.6079,37311.91,494.1136,1.0867668,0.77461344,0.8598452
3307.4126,748.74097,1328.468,37312.53,493.9283,1.0864927,0.77676415,0.86193186
3351.6265,748.48285,1328.3247,37313.152,493.7444,1.0862187,0.7788982,0.86398745
3396.1667,748.2263,1328.1781,37313.773,493.56177,1.0859452,0.78101563,0.8660124
3441.0276,747.97144,1328.0281,37314.39,493.38052,1.0856723,0.7831166,0.86800724
3486.211,747.7181,1327.8749,37315.01,493.2005,1.0853995,0.7852012,0.86997235
3531.7192,747.46625,1327.7186,37315.63,493.0218,1.0851269,0.78726953,0.8719082
3577.46,747.216,1327.5592,37316.246,492.84427,1.0848542,0.7893218,0.87381524
3623.452,746.9672,1327.3971,37316.863,492.66803,1.0845817,0.791358,0.8756939
3669.7104,746.7199,1327.232,37317.48,492.49298,1.0843091,0.7933783,0.87754464
3716.2427,746.474,1327.0642,37318.1,492.3191,1.0840364,0.7953828,0.87936777
3763.0615,746.2296,1326.8934,37318.72,492.1463,1.0837636,0.7973716,0.8811638
3810.1724,745.9865,1326.72,37319.336,491.9747,1.0834906,0.79934484,0.882933
3857.5771,745.74475,1326.5442,37319.95,491.8042,1.0832171,0.8013026,0.8846759
3905.284,745.5044,1326.3657,37320.562,491.6348,1.0829434,0.803245,0.8863929
3953.2861,745.2653,1326.1847,37321.176,491.46643,1.0826691,0.80517215,0.8880843
4001.594,745.0275,1326.0015,37321.785,491.29913,1.0823945,0.8070841,0.88975054
4050.2039,744.791,1325.8157,37322.395,491.13284,1.0821193,0.808981,0.89139193
4099.1226,744.5558,1325.6276,37323.004,490.96762,1.0818435,0.8108629,0.89300895
4148.3423,744.3217,1325.4373,37323.617,490.8034,1.081567,0.81272995,0.8946019
4197.867,744.08887,1325.2449,37324.227,490.6401,1.0812898,0.8145822,0.8961711
4247.6904,743.8572,1325.0503,37324.836,490.4778,1.0810118,0.81641984,0.8977169
4297.819,743.6267,1324.8536,37325.44,490.3164,1.0807331,0.8182429,0.8992397
4348.253,743.39734,1324.6549,37326.05,490.156,1.0804533,0.8200515,0.90073985
4398.986,743.1691,1324.4543,37326.656,489.99646,1.0801727,0.82184565,0.9022176
4450.019,742.942,1324.2517,37327.26,489.83783,1.0798911,0.8236255,0.9036734
4501.3506,742.716,1324.0472,37327.87,489.68005,1.0796084,0.8253912,0.90510756
4552.9814,742.4911,1323.8408,37328.477,489.52316,1.0793248,0.8271427,0.9065203
4604.9087,742.26715,1323.6327,37329.082,489.36713,1.0790402,0.82888025,0.9079121
4657.132,742.04425,1323.423,37329.684,489.21188,1.0787543,0.83060384,0.9092831
4709.653,741.82245,1323.2115,37330.29,489.0575,1.0784672,0.8323136,0.9106337
4762.4683,741.60156,1322.9984,37330.89,488.9039,1.078179,0.8340096,0.9119642
4815.575,741.3817,1322.7837,37331.492,488.7511,1.0778896,0.8356919,0.9132749
4868.9746,741.1628,1322.5675,37332.098,488.59906,1.0775988,0.8373607,0.91456604
4922.6636,740.9449,1322.3496,37332.7,488.4478,1.0773067,0.8390159,0.915838
4976.643,740.72784,1322.1304,37333.3,488.2973,1.0770133,0.8406577,0.917091
5030.9097,740.5118,1321.9095,37333.902,488.14752,1.0767184,0.8422862,0.91832536
5085.4653,740.2966,1321.6875,37334.5,487.99847,1.0764221,0.84390146,0.91954136
5140.303,740.0823,1321.4641,37335.098,487.85016,1.0761243,0.8455035,0.92073923
5195.4263,739.86884,1321.2394,37335.695,487.7025,1.075825,0.8470925,0.9219193
5250.8315,739.65625,1321.0134,37336.297,487.55557,1.0755241,0.84866846,0.92308176
5306.5166,739.4446,1320.7861,37336.895,487.4093,1.0752218,0.85023147,0.92422694
5362.485,739.23364,1320.5577,37337.492,487.2637,1.0749178,0.85178167,0.9253551
5418.7285,739.0236,1320.3281,37338.09,487.11877,1.0746123,0.85331905,0.9264664
5475.248,738.81433,1320.0973,37338.684,486.97452,1.0743049,0.85484374,0.92756116
5532.048,738.6059,1319.8655,37339.277,486.83084,1.0739961,0.85635585,0.92863965
5589.1216,738.3983,1319.6326,37339.875,486.6878,1.0736854,0.8578554,0.9297021
5646.462,738.19147,1319.3986,37340.47,486.5454,1.0733733,0.85934246,0.9307487
5704.078,737.98535,1319.1635,37341.062,486.40363,1.0730594,0.86081713,0.93177974
5761.962,737.77997,1318.9274,37341.66,486.26242,1.0727435,0.8622795,0.9327954
5820.11,737.5754,1318.6904,37342.25,486.1218,1.0724261,0.8637296,0.9337959
5878.5293,737.37146,1318.4525,37342.844,485.98175,1.0721067,0.8651675,0.93478155
5937.208,737.1683,1318.2137,37343.434,485.8423,1.0717856,0.8665933,0.9357525
5996.153,736.96576,1317.974,37344.023,485.70334,1.0714626,0.86800706,0.93670905
6055.3594,736.76404,1317.7335,37344.617,485.56497,1.0711379,0.86940885,0.93765134
6114.826,736.563,1317.4922,37345.207,485.42715,1.0708112,0.87079877,0.9385796
6174.5474,736.36255,1317.2501,37345.793,485.28983,1.0704827,0.8721768,0.9394941
6234.5205,736.16284,1317.0073,37346.383,485.153,1.0701523,0.87354314,0.9403949
6294.7524,735.96375,1316.7637,37346.97,485.01675,1.06982,0.8748978,0.9412823
6355.238,735.7653,1316.5192,37347.56,484.881,1.0694858,0.8762408,0.9421565
6415.971,735.5675,1316.2742,37348.145,484.74576,1.0691495,0.87757224,0.94301766
6476.954,735.3704,1316.0283,37348.73,484.611,1.0688113,0.8788922,0.943866
