kx,MATx,MUOx,MLOx,MLFx,TATx,TOCx,taux
4341.874,1146.4567,1319.352,37272.293,476.11993,2.8690476,1.7895328,0.9022176
4392.1294,1145.2958,1320.2554,37273.117,475.57468,2.8686185,1.7969706,0.9036734
4442.667,1144.1506,1321.1339,37273.94,475.03674,2.8682127,1.8043543,0.90510756
4493.4863,1143.0209,1321.988,37274.766,474.506,2.8678293,1.8116843,0.9065203
4544.603,1141.9061,1322.8182,37275.594,473.98248,2.8674674,1.8189611,0.9079121
4596.008,1140.8063,1323.6251,37276.42,473.46594,2.8671262,1.8261853,0.9092831
4647.711,1139.721,1324.4089,37277.25,472.95636,2.866805,1.8333575,0.9106337
4699.71,1138.6497,1325.1702,37278.08,472.4536,2.8665035,1.840478,0.9119642
4752.007,1137.5923,1325.9092,37278.91,471.95755,2.8662207,1.8475473,0.9132749
4804.602,1136.5485,1326.6267,37279.742,471.46814,2.865956,1.854566,0.91456604
4857.5,1135.5181,1327.3229,37280.58,470.98523,2.865709,1.8615345,0.915838
4910.697,1134.5007,1327.9982,37281.414,470.5087,2.8654792,1.8684533,0.917091
4964.1963,1133.4963,1328.6528,37282.25,470.03845,2.8652658,1.8753228,0.91832536
5017.998,1132.5045,1329.2875,37283.086,469.5744,2.8650684,1.8821435,0.91954136
5072.102,1131.5249,1329.9026,37283.926,469.1164,2.8648868,1.8889159,0.92073923
5126.5093,1130.5575,1330.4983,37284.76,468.66437,2.86472,1.8956404,0.9219193
5181.2217,1129.602,1331.0751,37285.6,468.2182,2.8645685,1.9023173,0.92308176
5236.2305,1128.6582,1331.6332,37286.44,467.77777,2.864431,1.9089472,0.92422694
5291.547,1127.7258,1332.1732,37287.285,467.343,2.8643072,1.9155306,0.9253551
5347.117,1126.8046,1332.6953,37288.13,466.91376,2.8641968,1.9220676,0.9264664
5402.861,1125.8944,1333.1998,37288.973,466.48996,2.8640993,1.928559,0.92756116
5458.796,1124.9951,1333.6871,37289.812,466.07153,2.8640144,1.9350048,0.92863965
5514.934,1124.1064,1334.1577,37290.656,465.65836,2.8639417,1.9414057,0.9297021
5571.2837,1123.2281,1334.6117,37291.504,465.25034,2.863881,1.9477619,0.9307487
5627.8594,1122.3601,1335.0493,37292.35,464.84738,2.8638315,1.9540739,0.93177974
5684.664,1121.5022,1335.4711,37293.2,464.4494,2.8637934,1.9603422,0.9327954
5741.7007,1120.654,1335.8772,37294.043,464.05627,2.8637657,1.9665669,0.9337959
5798.985,1119.8157,1336.2681,37294.89,463.668,2.8637488,1.9727486,0.93478155
5856.509,1118.9867,1336.6439,37295.74,463.28436,2.863742,1.9788877,0.9357525
5914.2886,1118.167,1337.0051,37296.59,462.90536,2.863745,1.9849843,0.93670905
5972.319,1117.3566,1337.3518,37297.44,462.5309,2.8637571,1.9910389,0.93765134
6030.6025,1116.5549,1337.6844,37298.29,462.1609,2.8637786,1.997052,0.9385796
6089.1426,1115.7623,1338.0032,37299.14,461.79523,2.8638089,2.0030236,0.9394941
6147.9385,1114.9783,1338.3082,37299.992,461.4339,2.8638473,2.0089545,0.9403949
6206.989,1114.2028,1338.6,37300.844,461.07672,2.8638942,2.0148447,0.9412823
6266.2993,1113.4355,1338.8785,37301.69,460.72372,2.8639488,2.0206945,0.9421565
6325.849,1112.6765,1339.1443,37302.543,460.3748,2.864011,2.0265045,0.94301766
6385.6304,1111.9257,1339.3973,37303.4,460.02982,2.8640807,2.032275,0.943866
6445.6416,1111.1825,1339.6381,37304.254,459.68872,2.8641577,2.038006,0.94470173
6505.838,1110.4471,1339.8667,37305.105,459.3515,2.8642411,2.0436983,0.945525
6566.2344,1109.7194,1340.0836,37305.96,459.01807,2.8643312,2.049352,0.94633603
6626.824,1108.9991,1340.2888,37306.816,458.6883,2.8644278,2.0549672,0.947135
6687.627,1108.2861,1340.4825,37307.67,458.36215,2.86453,2.0605443,0.94792205
6748.644,1107.5804,1340.6652,37308.523,458.03958,2.8646379,2.0660837,0.9486974
6809.8687,1106.8817,1340.8365,37309.38,457.72052,2.8647513,2.0715857,0.94946116
6871.3184,1106.19,1340.9973,37310.234,457.40488,2.86487,2.0770507,0.9502136
6932.957,1105.505,1341.1476,37311.09,457.09262,2.8649938,2.0824788,0.95095485
6994.756,1104.8268,1341.2874,37311.94,456.78366,2.8651226,2.0878704,0.9516851
7056.7236,1104.1552,1341.4171,37312.797,456.47794,2.8652556,2.0932257,0.9524044
7118.878,1103.49,1341.5369,37313.652,456.17545,2.8653932,2.098545,0.953113
7181.21,1102.8312,1341.6469,37314.51,455.87607,2.8655348,2.1038287,0.95381105
7243.734,1102.1785,1341.7473,37315.367,455.57977,2.8656805,2.1090767,0.9544987
7306.459,1101.5319,1341.8383,37316.227,455.2865,2.86583,2.1142898,0.9551761
7369.383,1100.8912,1341.92,37317.086,454.9962,2.8659828,2.119468,0.95584345
7432.514,1100.2565,1341.9928,37317.945,454.70877,2.8661387,2.1246114,0.9565009
7495.8564,1099.6274,1342.0568,37318.8,454.42422,2.866298,2.1297204,0.95714855
7559.405,1099.0042,1342.1119,37319.66,454.1425,2.8664598,2.1347954,0.95778656
7623.15,1098.3864,1342.1587,37320.52,453.8635,2.8666244,2.1398365,0.95841503
7687.1084,1097.7743,1342.197,37321.375,453.58722,2.8667917,2.144844,0.95903414
7751.275,1097.1674,1342.2273,37322.234,453.31363,2.8669612,2.1498182,0.9596441
7815.653,1096.5657,1342.2495,37323.094,453.0426,2.867133,2.1547594,0.9602449
7880.233,1095.9694,1342.2638,37323.953,452.77414,2.8673067,2.1596677,0.96083677
7945.021,1095.3779,1342.2704,37324.81,452.50818,2.8674822,2.1645434,0.9614198
8010.0234,1094.7916,1342.2694,37325.668,452.2447,2.8676593,2.1693866,0.96199423
8075.2266,1094.2102,1342.2611,37326.527,451.98364,2.8678381,2.1741977,0.96256006
8140.633,1093.6335,1342.2455,37327.387,451.72495,2.8680182,2.1789768,0.9631175
8206.248,1093.0616,1342.2227,37328.242,451.46863,2.8681993,2.1837242,0.9636666
8272.061,1092.4945,1342.193,37329.1,451.21457,2.8683817,2.18844,0.9642076
8338.071,1091.9318,1342.1564,37329.96,450.96277,2.8685648,2.1931248,0.96474046
8404.279,1091.3737,1342.1132,37330.816,450.71323,2.868749,2.1977785,0.9652654
8470.685,1090.82,1342.0634,37331.676,450.4658,2.8689332,2.2024014,0.9657825
8537.281,1090.2705,1342.007,37332.535,450.22052,2.8691182,2.2069938,0.96629196
8604.081,1089.7253,1341.9443,37333.395,449.97733,2.8693035,2.211556,0.96679384
8671.063,1089.1843,1341.8756,37334.25,449.73624,2.869489,2.2160878,0.9672882
8738.239,1088.6472,1341.8007,37335.11,449.49713,2.8696744,2.2205896,0.9677752
8805.603,1088.1143,1341.7197,37335.97,449.26,2.86986,2.225062,0.968255
8873.15,1087.5853,1341.6332,37336.83,449.02484,2.8700452,2.2295046,0.9687276
8940.883,1087.0602,1341.5408,37337.684,448.79156,2.87023,2.233918,0.96919316
9008.799,1086.539,1341.4429,37338.543,448.56018,2.8704143,2.2383022,0.9696518
9076.889,1086.0215,1341.3394,37339.4,448.33063,2.8705978,2.2426574,0.9701036
9145.161,1085.5076,1341.2305,37340.25,448.10294,2.870781,2.246984,0.97054875
9213.604,1084.9973,1341.1165,37341.105,447.87698,2.8709633,2.251282,0.9709872
9282.225,1084.4905,1340.9972,37341.96,447.6528,2.8711448,2.2555516,0.97141916
9351.014,1083.9873,1340.8729,37342.816,447.4303,2.8713253,2.259793,0.9718447
9419.979,1083.4875,1340.7435,37343.668,447.20953,2.8715045,2.2640066,0.9722639
9489.103,1082.991,1340.6094,37344.523,446.9904,2.8716824,2.2681923,0.9726768
9558.398,1082.4978,1340.4705,37345.38,446.7729,2.871859,2.2723503,0.9730836
9627.849,1082.008,1340.3267,37346.234,446.55698,2.8720343,2.276481,0.97348434
9697.466,1081.5212,1340.1783,37347.086,446.34265,2.8722079,2.2805843,0.9738791
9767.247,1081.0376,1340.0255,37347.94,446.12985,2.8723798,2.2846606,0.974268
9837.174,1080.5573,1339.8684,37348.797,445.91858,2.87255,2.2887099,0.9746511
9907.26,1080.0798,1339.707,37349.652,445.70877,2.8727188,2.2927325,0.9750285
9977.491,1079.6053,1339.5413,37350.504,445.50046,2.8728857,2.2967286,0.97540027
10047.882,1079.1338,1339.3715,37351.36,445.29355,2.8730505,2.3006983,0.97576654
10118.417,1078.665,1339.1976,37352.215,445.08807,2.8732128,2.3046417,0.9761273
10189.105,1078.1991,1339.0198,37353.07,444.884,2.8733733,2.3085592,0.97648275
10259.939,1077.736,1338.838,37353.92,444.68127,2.8735316,2.3124506,0.97683287
10330.918,1077.2756,1338.6523,37354.77,444.4799,2.8736875,2.3163166,0.9771778
10402.031,1076.8179,1338.463,37355.617,444.2798,2.873841,2.3201568,0.9775176
10473.281,1076.3627,1338.2701,37356.465,444.081,2.8739922,2.3239717,0.97785234
10544.668,1075.9102,1338.0737,37357.312,443.88348,2.8741407,2.3277614,0.9781821
