kplusy,lambd_haty,muy,nuAT_haty,nuUO_haty,nuLO_haty,nuLF_haty,etaAT_haty,etaOC_haty
902.3027,0.99293435,0.4192523,1.1590247,-0.36929795,-0.0009694691,-0.98372024,-0.065818354,-0.26572573
921.1754,0.99264395,0.42737603,1.1609368,-0.36971912,-0.00094059063,-0.9849962,-0.06624435,-0.26667643
940.27637,0.99236584,0.43553492,1.1628375,-0.37014318,-0.0009135301,-0.9862635,-0.066661164,-0.26761046
959.6122,0.99209523,0.44372654,1.1647271,-0.37057057,-0.0008898671,-0.9875262,-0.06706743,-0.26852944
979.19135,0.99182844,0.4519517,1.1666049,-0.3710031,-0.0008682008,-0.98878366,-0.06746499,-0.26943296
999.02124,0.9915605,0.46020973,1.1684716,-0.3714398,-0.00084859086,-0.9900358,-0.067853555,-0.2703207
1019.1069,0.9912894,0.46849865,1.1703285,-0.37188345,-0.00083160354,-0.99128485,-0.06823479,-0.27119318
1039.4454,0.99100965,0.47683895,1.1721892,-0.37233433,-0.0008141096,-0.9925622,-0.0686249,-0.27206248
1060.0017,0.9907038,0.48533243,1.174124,-0.37280616,-0.000788867,-0.9940037,-0.06909822,-0.2729663
1080.7557,0.9903916,0.49392718,1.176001,-0.37324357,-0.0007259841,-0.99549246,-0.069557056,-0.27363768
1101.7189,0.9901027,0.50251865,1.1778586,-0.3736773,-0.0006618197,-0.99696743,-0.07000141,-0.27428088
1122.9022,0.9898347,0.5110991,1.1797011,-0.37411255,-0.0006012316,-0.99842536,-0.07043217,-0.2749094
1144.3328,0.9896417,0.5197995,1.1815822,-0.37458217,-0.00055214716,-0.9999517,-0.070853636,-0.27549103
1166.0411,0.98951745,0.5286223,1.1835364,-0.37504885,-0.00055441214,-1.0015457,-0.071241066,-0.2759227
1188.0657,0.98939615,0.5374816,1.1854798,-0.37552735,-0.00055977656,-1.0031465,-0.07162242,-0.27636498
1210.4216,0.98926526,0.54646975,1.1874348,-0.37600434,-0.00058042957,-1.0047526,-0.072035,-0.27682722
1233.0568,0.98917896,0.55590516,1.1894855,-0.37650102,-0.0005895193,-1.0064815,-0.07234691,-0.2773583
1255.967,0.9891463,0.56539345,1.1915114,-0.37697777,-0.0005823965,-1.0082272,-0.07260619,-0.27788407
1279.1611,0.98910356,0.57486933,1.1935184,-0.3774596,-0.0005770321,-1.0099568,-0.07285665,-0.27839765
1302.64,0.98905116,0.58432364,1.1955061,-0.3779453,-0.00057139946,-1.01167,-0.07309894,-0.2788997
1326.4098,0.9889866,0.5937548,1.1974747,-0.37843606,-0.00056889607,-1.0133674,-0.073333845,-0.27939
1350.4746,0.98890954,0.60315734,1.1994225,-0.3789319,-0.00056597544,-1.0150485,-0.07356028,-0.27986825
1374.8282,0.98884445,0.61259365,1.2014018,-0.37948835,-0.00056764437,-1.0167022,-0.07379489,-0.28026503
1399.468,0.9887842,0.6220311,1.203391,-0.38008192,-0.00057148887,-1.0183313,-0.07403217,-0.28060722
1424.3997,0.9887155,0.6314203,1.2053572,-0.3806783,-0.00057494594,-1.0199423,-0.0742598,-0.2809392
1449.6277,0.98863703,0.64075935,1.2073027,-0.3812768,-0.000580668,-1.0215359,-0.07447927,-0.2812608
1475.1566,0.9885476,0.65004367,1.2092258,-0.3818787,-0.0005862112,-1.0231113,-0.07469021,-0.2815725
1500.9907,0.9884461,0.65927136,1.2111266,-0.38248116,-0.0005926783,-1.024669,-0.07489322,-0.28187454
1527.1315,0.98833305,0.66843855,1.2130061,-0.38308722,-0.0005998309,-1.0262102,-0.075088605,-0.28216776
1553.5868,0.98820394,0.67752147,1.2148693,-0.38370174,-0.00061225845,-1.027742,-0.07526223,-0.28245705
1580.3586,0.98806006,0.6865264,1.2167134,-0.38432223,-0.00062894775,-1.0292592,-0.075421974,-0.28274068
1607.4506,0.9879024,0.6954656,1.2185352,-0.38494337,-0.0006451006,-1.0307589,-0.07557456,-0.2830146
1634.8647,0.987731,0.7043375,1.2203354,-0.3855659,-0.00066027,-1.0322427,-0.0757228,-0.28327996
1662.6034,0.9875458,0.71313775,1.2221117,-0.38619044,-0.0006758566,-1.0337079,-0.075866506,-0.28353652
1690.6682,0.98734826,0.72186476,1.2238656,-0.38681448,-0.00069051934,-1.0351559,-0.07600497,-0.28378406
1719.061,0.98713726,0.73051417,1.2255973,-0.38743937,-0.00070467545,-1.0365875,-0.076137945,-0.28402275
1747.7816,0.9869141,0.73908347,1.2273064,-0.38806474,-0.0007191296,-1.038,-0.07626741,-0.28425333
1776.8347,0.9866781,0.7475725,1.228993,-0.3886909,-0.0007324214,-1.0393966,-0.076391086,-0.284475
1806.2194,0.98643035,0.75597656,1.2306571,-0.38931602,-0.0007450874,-1.0407748,-0.07651,-0.2846887
1835.9397,0.9861705,0.7642941,1.2322986,-0.38994047,-0.00075727655,-1.0421364,-0.07662533,-0.2848939
1865.9957,0.9858997,0.77252376,1.233917,-0.3905654,-0.0007685418,-1.0434802,-0.076735005,-0.2850902
1896.3868,0.9856177,0.78066176,1.2355139,-0.39119026,-0.0007795091,-1.044807,-0.0768408,-0.2852796
1927.1183,0.98532456,0.78870827,1.2370884,-0.39181435,-0.00078964187,-1.0461164,-0.07694219,-0.28546095
1958.1881,0.9850209,0.79665965,1.2386403,-0.3924371,-0.000799119,-1.0474079,-0.077039346,-0.28563365
1989.5989,0.9847074,0.80451584,1.2401699,-0.39305937,-0.0008069272,-1.0486827,-0.07713257,-0.28579977
2021.3534,0.9843839,0.81227505,1.2416782,-0.39367896,-0.0008154507,-1.0499403,-0.07722102,-0.28595704
2053.4478,0.9840502,0.8199357,1.2431642,-0.39429852,-0.0008222754,-1.0511805,-0.07730661,-0.2861082
2085.8877,0.98370767,0.82749546,1.244629,-0.39491633,-0.0008281763,-1.0524039,-0.07738696,-0.28625086
2118.671,0.98335606,0.8349542,1.2460704,-0.39553177,-0.0008333619,-1.0536103,-0.077463195,-0.28638667
2151.8025,0.9829956,0.8423111,1.2474924,-0.39614677,-0.0008372958,-1.0548003,-0.07753681,-0.28651613
2185.2795,0.9826268,0.8495662,1.2488916,-0.39675915,-0.0008403356,-1.0559722,-0.07760595,-0.28663835
2219.1055,0.98225015,0.85671806,1.2502685,-0.39736944,-0.0008429284,-1.0571277,-0.07767038,-0.286752
2253.2788,0.98186505,0.86376494,1.2516261,-0.39797732,-0.0008437927,-1.058267,-0.07773225,-0.28686026
2287.8032,0.9814725,0.8707081,1.2529616,-0.39858317,-0.0008442099,-1.0593892,-0.07779132,-0.28696206
2322.676,0.98107266,0.8775445,1.2542765,-0.39918566,-0.00084337546,-1.0604956,-0.07784568,-0.28705704
2357.8997,0.98066634,0.8842763,1.2555712,-0.3997864,-0.00084206415,-1.061585,-0.07789658,-0.28714535
2393.4758,0.9802527,0.89090216,1.2568449,-0.40038484,-0.00083923293,-1.0626588,-0.07794432,-0.28722817
2429.402,0.9798333,0.89742285,1.2580987,-0.40097964,-0.00083583547,-1.0637168,-0.07798819,-0.28730437
2465.68,0.97940767,0.90383774,1.2593317,-0.4015723,-0.0008311565,-1.0647581,-0.078030154,-0.28737384
