kx,MATx,MUOx,MLOx,MLFx,TATx,TOCx,taux
2817.2778,1656.933,1602.5286,37378.207,883.74774,3.982627,1.7574378,0.8443285
2854.495,1662.0526,1609.2428,37380.305,886.76953,3.9991958,1.7727693,0.8466462
2892.002,1667.1224,1615.9388,37382.42,889.76526,4.0156393,1.7881094,0.84892935
2929.8044,1672.1422,1622.6163,37384.555,892.73486,4.031957,1.8034571,0.8511785
2967.9001,1677.1118,1629.2743,37386.703,895.67816,4.0481505,1.8188115,0.8533942
3006.2898,1682.0311,1635.9121,37388.867,898.595,4.064219,1.8341717,0.8555769
3044.973,1686.8999,1642.529,37391.043,901.4852,4.0801635,1.8495367,0.85772705
3083.949,1691.7181,1649.1245,37393.242,904.3487,4.0959845,1.8649057,0.8598452
3123.203,1696.4855,1655.6979,37395.453,907.18524,4.1116815,1.8802779,0.86193186
3162.6987,1701.202,1662.2484,37397.684,909.9949,4.1272554,1.8956523,0.86398745
3202.4495,1705.8676,1668.7754,37399.93,912.7774,4.1427064,1.911028,0.8660124
3242.4622,1710.4819,1675.2786,37402.19,915.5328,4.1580353,1.9264042,0.86800724
3282.7434,1715.0448,1681.7568,37404.47,918.26086,4.173242,1.9417802,0.86997235
3323.298,1719.5565,1688.2096,37406.76,920.96155,4.1883273,1.957155,0.8719082
3364.1301,1724.0168,1694.6367,37409.074,923.6347,4.2032914,1.9725277,0.87381524
3405.244,1728.4257,1701.0371,37411.4,926.2803,4.2181344,1.9878978,0.8756939
3446.6392,1732.783,1707.4105,37413.742,928.89813,4.232857,2.0032642,0.87754464
3488.3154,1737.0887,1713.7562,37416.098,931.48834,4.24746,2.018626,0.87936777
3530.278,1741.343,1720.0739,37418.473,934.0507,4.261943,2.0339828,0.8811638
3572.5261,1745.5459,1726.3625,37420.863,936.5853,4.276306,2.0493333,0.882933
3615.0564,1749.6973,1732.6221,37423.27,939.092,4.2905507,2.0646772,0.8846759
3657.875,1753.797,1738.8517,37425.695,941.5707,4.3046775,2.0800135,0.8863929
3700.978,1757.8455,1745.0509,37428.133,944.0215,4.3186865,2.0953414,0.8880843
3744.3672,1761.8424,1751.2191,37430.582,946.4442,4.3325777,2.1106603,0.88975054
3788.0396,1765.788,1757.3561,37433.05,948.8389,4.3463526,2.1259694,0.89139193
3831.9998,1769.6823,1763.461,37435.535,951.2057,4.3600106,2.1412678,0.89300895
3876.2417,1773.5254,1769.5338,37438.035,953.5443,4.3735533,2.156555,0.8946019
3920.7598,1777.3173,1775.5736,37440.547,955.8549,4.3869805,2.17183,0.8961711
3965.5554,1781.0581,1781.5801,37443.08,958.1374,4.4002934,2.1870923,0.8977169
4010.628,1784.7479,1787.553,37445.62,960.39185,4.4134917,2.2023413,0.8992397
4055.9832,1788.387,1793.4915,37448.18,962.6182,4.4265766,2.217576,0.90073985
4101.614,1791.975,1799.3954,37450.758,964.8166,4.439548,2.232796,0.9022176
4147.523,1795.5126,1805.2645,37453.348,966.98694,4.4524064,2.2480004,0.9036734
4193.713,1798.9994,1811.0983,37455.953,969.1294,4.4651527,2.2631888,0.90510756
4240.178,1802.4359,1816.896,37458.57,971.24384,4.4777875,2.2783604,0.9065203
4286.9194,1805.822,1822.6575,37461.195,973.3304,4.490311,2.2935145,0.9079121
4333.845,1809.158,1828.3824,37463.84,975.38904,4.502724,2.3086505,0.9092831
4380.9766,1812.444,1834.0706,37466.5,977.4199,4.515027,2.3237677,0.9106337
4428.3306,1815.68,1839.7212,37469.168,979.423,4.5272207,2.3388655,0.9119642
4475.918,1818.8661,1845.3342,37471.855,981.3983,4.539305,2.3539433,0.9132749
4523.748,1822.0027,1850.9092,37474.555,983.346,4.5512815,2.3690004,0.91456604
4571.8267,1825.0896,1856.4459,37477.273,985.266,4.5631495,2.3840363,0.915838
4620.154,1828.1272,1861.9441,37480.0,987.15845,4.5749097,2.3990505,0.917091
4668.7397,1831.1157,1867.4032,37482.742,989.0233,4.5865636,2.4140422,0.91832536
4717.5815,1834.0553,1872.8229,37485.496,990.8608,4.5981107,2.4290109,0.91954136
4766.6797,1836.9462,1878.203,37488.266,992.6709,4.6095514,2.443956,0.92073923
4816.036,1839.7885,1883.5435,37491.047,994.45374,4.6208873,2.4588768,0.9219193
4865.6504,1842.5825,1888.8438,37493.844,996.2094,4.632118,2.473773,0.92308176
4915.525,1845.3286,1894.1036,37496.652,997.93787,4.643245,2.488644,0.92422694
4965.6553,1848.0267,1899.323,37499.473,999.63934,4.654269,2.503489,0.9253551
5016.041,1850.6774,1904.5015,37502.31,1001.3139,4.66519,2.518308,0.9264664
5066.686,1853.2806,1909.6388,37505.156,1002.9616,4.6760087,2.5331,0.92756116
5117.5864,1855.8369,1914.7349,37508.02,1004.58264,4.6867247,2.5478644,0.92863965
5168.7373,1858.3463,1919.7893,37510.895,1006.17706,4.69734,2.562601,0.9297021
5220.142,1860.8091,1924.802,37513.78,1007.74506,4.7078547,2.5773094,0.9307487
5271.8022,1863.2257,1929.7727,37516.684,1009.2865,4.71827,2.5919888,0.93177974
5323.709,1865.5962,1934.7013,37519.594,1010.8018,4.7285852,2.606639,0.9327954
5375.864,1867.921,1939.5878,37522.52,1012.29095,4.7388015,2.6212592,0.9337959
5428.272,1870.2002,1944.4315,37525.457,1013.754,4.74892,2.635849,0.93478155
5480.921,1872.4341,1949.2328,37528.402,1015.1912,4.7589407,2.650408,0.9357525
5533.822,1874.6232,1953.9913,37531.363,1016.60266,4.7688637,2.6649358,0.93670905
5586.9663,1876.7675,1958.7068,37534.332,1017.98846,4.7786903,2.679432,0.93765134
5640.3525,1878.8676,1963.379,37537.312,1019.34875,4.7884216,2.6938958,0.9385796
5693.98,1880.9233,1968.0083,37540.3,1020.6838,4.7980576,2.708327,0.9394941
5747.845,1882.9355,1972.5942,37543.31,1021.99365,4.807599,2.7227254,0.9403949
5801.9497,1884.9042,1977.1367,37546.324,1023.2784,4.817046,2.73709,0.9412823
5856.2944,1886.8296,1981.6359,37549.355,1024.5383,4.8264,2.751421,0.9421565
5910.871,1888.7123,1986.0913,37552.39,1025.7734,4.8356605,2.7657175,0.94301766
5965.683,1890.5522,1990.5029,37555.438,1026.9839,4.8448286,2.7799795,0.943866
6020.727,1892.3501,1994.8708,37558.5,1028.1699,4.853905,2.7942064,0.94470173
6075.9995,1894.106,1999.1951,37561.57,1029.3317,4.8628907,2.8083978,0.945525
6131.5073,1895.8202,2003.4752,37564.652,1030.4692,4.871786,2.8225532,0.94633603
6187.239,1897.4932,2007.7117,37567.746,1031.583,4.8805914,2.8366723,0.947135
6243.2,1899.1251,2011.904,37570.85,1032.6727,4.889307,2.850755,0.94792205
6299.3843,1900.7163,2016.0522,37573.965,1033.7389,4.8979344,2.8648007,0.9486974
6355.788,1902.2672,2020.1566,37577.086,1034.7816,4.906473,2.878809,0.94946116
6412.416,1903.7781,2024.2167,37580.223,1035.8009,4.9149246,2.8927796,0.9502136
6469.2656,1905.2493,2028.2328,37583.367,1036.797,4.923289,2.906712,0.95095485
6526.331,1906.6809,2032.2048,37586.52,1037.7701,4.931567,2.9206064,0.9516851
6583.614,1908.0736,2036.1326,37589.688,1038.7205,4.9397597,2.9344618,0.9524044
6641.111,1909.4276,2040.0164,37592.86,1039.6482,4.9478664,2.9482784,0.953113
6698.8213,1910.7433,2043.8563,37596.047,1040.5535,4.9558887,2.9620557,0.95381105
6756.7427,1912.0208,2047.652,37599.24,1041.4363,4.963827,2.9757931,0.9544987
6814.8716,1913.2609,2051.4036,37602.445,1042.2971,4.971682,2.9894907,0.9551761
6873.2065,1914.4634,2055.111,37605.656,1043.136,4.9794545,3.003148,0.95584345
6931.7505,1915.6289,2058.775,37608.875,1043.953,4.9871445,3.0167649,0.9565009
6990.502,1916.7578,2062.3945,37612.1,1044.7485,4.9947524,3.030341,0.95714855
7049.4546,1917.8502,2065.9707,37615.34,1045.5226,5.0022798,3.0438757,0.95778656
7108.6,1918.9067,2069.503,37618.586,1046.2754,5.0097265,3.057369,0.95841503
7167.9453,1919.9275,2072.9912,37621.84,1047.0072,5.017093,3.0708208,0.95903414
7227.4907,1920.9128,2076.4358,37625.105,1047.718,5.0243797,3.0842307,0.9596441
7287.2295,1921.8633,2079.8372,37628.38,1048.4082,5.031588,3.0975983,0.9602449
7347.162,1922.7792,2083.1948,37631.66,1049.0779,5.038718,3.1109235,0.96083677
7407.325,1923.6608,2086.5088,37634.95,1049.7272,5.0457706,3.124206,0.9614198
7467.729,1924.5082,2089.7793,37638.246,1050.3564,5.052746,3.1374457,0.96199423
7528.3506,1925.3221,2093.007,37641.55,1050.9657,5.0596447,3.1506422,0.96256006
7589.1855,1926.1029,2096.1914,37644.867,1051.5552,5.066468,3.1637952,0.9631175
7650.228,1926.8508,2099.3328,37648.19,1052.1251,5.073215,3.1769047,0.9636666
7711.4653,1927.566,2102.4314,37651.52,1052.6757,5.079887,3.1899703,0.9642076
7772.8877,1928.2491,2105.4868,37654.86,1053.2069,5.086485,3.2029917,0.96474046
7834.496,1928.9003,2108.4998,37658.203,1053.7191,5.0930095,3.215969,0.9652654
7896.3525,1929.5199,2111.4705,37661.555,1054.2125,5.099461,3.2289019,0.9657825
7958.435,1930.1084,2114.3987,37664.918,1054.6874,5.1058397,3.24179,0.96629196
8020.735,1930.6663,2117.2844,37668.285,1055.1437,5.1121464,3.2546334,0.96679384
8083.2295,1931.1934,2120.1284,37671.66,1055.5818,5.1183815,3.2674317,0.9672882
8145.9214,1931.6904,2122.9302,37675.047,1056.0018,5.1245465,3.2801847,0.9677752
8208.793,1932.1577,2125.6902,37678.434,1056.4039,5.1306405,3.2928925,0.968255
8271.847,1932.5956,2128.4084,37681.83,1056.7882,5.136665,3.3055546,0.9687276
8335.074,1933.0043,2131.0854,37685.227,1057.155,5.14262,3.318171,0.96919316
8398.476,1933.3842,2133.7212,37688.633,1057.5045,5.148506,3.3307414,0.9696518
8462.039,1933.7356,2136.3154,37692.043,1057.8369,5.154324,3.3432658,0.9701036
8525.767,1934.059,2138.8687,37695.46,1058.1523,5.1600747,3.355744,0.97054875
8589.648,1934.3544,2141.3813,37698.887,1058.4509,5.165758,3.3681757,0.9709872
8653.693,1934.6224,2143.8535,37702.316,1058.733,5.171375,3.380561,0.97141916
8717.894,1934.8633,2146.285,37705.754,1058.9987,5.1769257,3.3928998,0.9718447
8782.249,1935.0774,2148.6763,37709.2,1059.2482,5.1824107,3.4051917,0.9722639
8846.741,1935.265,2151.027,37712.65,1059.4816,5.1878304,3.4174366,0.9726768
8911.385,1935.4265,2153.3386,37716.1,1059.6993,5.193186,3.4296346,0.9730836
8976.168,1935.5621,2155.61,37719.562,1059.9012,5.1984777,3.4417853,0.97348434
9041.092,1935.6721,2157.842,37723.03,1060.0876,5.203706,3.453889,0.9738791
9106.162,1935.757,2160.0352,37726.5,1060.2588,5.208871,3.4659452,0.974268
