lat,lon,dT_local
-87.5,57.5,1.2440630637662615
-87.5,60.0,1.2465664148330688
-87.5,62.5,1.2489148139400732
-87.5,65.0,1.2517307935187718
-87.5,67.5,1.253804087638855
-87.5,70.0,1.2573963510512334
-87.5,72.5,1.2606059371817158
-87.5,75.0,1.2653886079788208
-87.5,77.5,1.2689737306735218
-87.5,80.0,1.2728085951550288
-87.5,82.5,1.2767640352249146
-87.5,85.0,1.28013926147507
-87.5,87.5,1.2873449623697837
-87.5,90.0,1.2886022329330444
-87.5,92.5,1.2957160161434262
-87.5,95.0,1.2949272627092239
-87.5,97.5,1.298567533493042
-87.5,100.0,1.3000760002989096
-87.5,102.5,1.298530717821299
-87.5,105.0,1.2983713150024414
-87.5,107.5,1.2964481609113911
-87.5,110.0,1.2889931205721132
-87.5,112.5,1.2829991579055786
-87.5,115.0,1.2714229565281516
-87.5,117.5,1.2647941127928137
-87.5,120.0,1.249910593032837
-87.5,122.5,1.2391270189597652
-87.5,125.0,1.2211786302446581
-87.5,127.5,1.2097281217575073
-87.5,130.0,1.1967343778004407
-87.5,132.5,1.1886851944230743
-87.5,135.0,1.1790926456451416
-87.5,137.5,1.1735245982005489
-87.5,140.0,1.1662583017217079
-87.5,142.5,1.159895420074463
-87.5,145.0,1.1562958178089997
-87.5,147.5,1.1521086415548378
-87.5,150.0,1.1537591218948364
-87.5,152.5,1.170774444418899
-87.5,155.0,1.1690315828895101
-87.5,157.5,1.1746236085891724
-87.5,160.0,1.173478857339047
-87.5,162.5,1.1566459837011305
-87.5,165.0,1.1391712427139282
-87.5,167.5,1.1221815035511922
-87.5,170.0,1.1132265171317597
-87.5,172.5,1.1005654335021973
-87.5,175.0,1.0998827078049467
-87.5,177.5,1.1001780286491865
-87.5,180.0,1.0986143350601196
-85.0,-177.5,0.8936797681508086
-85.0,-175.0,0.8909280816816125
-85.0,-172.5,0.8783001899719238
-85.0,-170.0,0.8665151424650941
-85.0,-167.5,0.8601563772638784
-85.0,-165.0,0.8566516041755676
-85.0,-162.5,0.8520933304619398
-85.0,-160.0,0.8567863507688495
-85.0,-157.5,0.8528963327407837
-85.0,-155.0,0.853433547748039
-85.0,-152.5,0.8567126552751779
-85.0,-150.0,0.8476982712745667
-85.0,-147.5,0.829974447940087
-85.0,-145.0,0.8253116145903903
-85.0,-142.5,0.8174744248390198
-85.0,-140.0,0.8148871307587089
-85.0,-137.5,0.8057049560434675
-85.0,-135.0,0.7996141314506531
-85.0,-132.5,0.7954039792023635
-85.0,-130.0,0.7898877795138759
-85.0,-127.5,0.7898774147033691
-85.0,-125.0,0.7936504048508655
-85.0,-122.5,0.7992572672625616
-85.0,-120.0,0.8070895075798035
-85.0,-117.5,0.8160057016646445
-85.0,-115.0,0.825776096194937
-85.0,-112.5,0.8376874923706055
-85.0,-110.0,0.8521534182888831
-85.0,-107.5,0.8677604616656849
-85.0,-105.0,0.8837544918060303
-85.0,-102.5,0.9024476943128317
-85.0,-100.0,0.9156231489758085
-85.0,-97.5,0.9210269451141357
-85.0,-95.0,0.9216185574386263
-85.0,-92.5,0.921795489906739
-85.0,-90.0,0.9214928150177002
-85.0,-87.5,0.9216142301614975
-85.0,-85.0,0.9180257015063966
-85.0,-82.5,0.9130566120147705
-85.0,-80.0,0.9066574906882056
-85.0,-77.5,0.9042105048807233
-85.0,-75.0,0.9058600068092346
-85.0,-72.5,0.8996821716130841
-85.0,-70.0,0.8955228012657123
-85.0,-67.5,0.8934118747711182
-85.0,-65.0,0.9063628713399443
-85.0,-62.5,0.9194037147371004
-85.0,-60.0,0.9272708892822266
-85.0,-57.5,0.9312339768915654
-85.0,-55.0,0.9349641590849729
-85.0,-52.5,0.9398375153541565
-85.0,-50.0,0.9501466662642623
-85.0,-47.5,0.9641402055675535
-85.0,-45.0,0.9785018563270569
-85.0,-42.5,0.9904399194510443
-85.0,-40.0,1.0018427424185288
-85.0,-37.5,1.000252366065979
-85.0,-35.0,0.9966455671117089
-85.0,-32.5,0.9955649842906653
-85.0,-30.0,1.0028746128082275
-85.0,-27.5,1.0132699142518216
-85.0,-25.0,1.0264865315297604
-85.0,-22.5,1.0396476984024048
-85.0,-20.0,1.052382696678569
-85.0,-17.5,1.0644825359306365
-85.0,-15.0,1.0780730247497559
-85.0,-12.5,1.0914986434973044
-85.0,-10.0,1.1058205684438984
-85.0,-7.5,1.1206201314926147
-85.0,-5.0,1.1358307940609522
-85.0,-2.5,1.1522063871290253
-85.0,0.0,1.166468858718872
-85.0,2.5,1.1798220330130018
-85.0,5.0,1.1925895825791146
-85.0,7.5,1.2042590379714966
-85.0,10.0,1.215352913212252
-85.0,12.5,1.2250105904498896
-85.0,15.0,1.234451413154602
-85.0,17.5,1.2424998075120575
-85.0,20.0,1.2501036127902765
-85.0,22.5,1.2537493705749512
-85.0,25.0,1.2570582920078333
-85.0,27.5,1.2570351486118858
-85.0,30.0,1.2551522254943848
-85.0,32.5,1.253780767666997
-85.0,35.0,1.2518266350210778
-85.0,37.5,1.2503530979156494
-85.0,40.0,1.252668643633297
-85.0,42.5,1.2522583075644713
-85.0,45.0,1.2556239366531372
-85.0,47.5,1.2577079439969017
-85.0,50.0,1.2613132817532333
-85.0,52.5,1.2647523880004883
-85.0,55.0,1.2709412726875735
-85.0,57.5,1.278339476439373
-85.0,60.0,1.2823792695999146
-85.0,62.5,1.2865439666203127
-85.0,65.0,1.2897050443829179
-85.0,67.5,1.291764259338379
-85.0,70.0,1.291067903548154
-85.0,72.5,1.2922060354407436
-85.0,75.0,1.2940716743469238
-85.0,77.5,1.2944669412191145
-85.0,80.0,1.2990332803521014
-85.0,82.5,1.3086615800857544
-85.0,85.0,1.3456071512254495
-85.0,87.5,1.3924499324579507
-85.0,90.0,1.4266973733901978
-85.0,92.5,1.4371151563462232
-85.0,95.0,1.4312859147362795
-85.0,97.5,1.432520866394043
-85.0,100.0,1.4386429719872669
-85.0,102.5,1.440785357842794
-85.0,105.0,1.4350210428237915
-85.0,107.5,1.4247483704436787
-85.0,110.0,1.415200759913835
-85.0,112.5,1.3864177465438843
-85.0,115.0,1.323206751544597
-85.0,117.5,1.2647070221961376
-85.0,120.0,1.2300513982772827
-85.0,122.5,1.2230699216782817
-85.0,125.0,1.2110890373999017
-85.0,127.5,1.210886001586914
-85.0,130.0,1.2067522255710381
-85.0,132.5,1.203190789592917
-85.0,135.0,1.2013832330703735
-85.0,137.5,1.19769953571344
-85.0,140.0,1.1948180015956429
-85.0,142.5,1.191907286643982
-85.0,145.0,1.1853559960016948
-85.0,147.5,1.1794062401478447
-85.0,150.0,1.163386583328247
-85.0,152.5,1.1360699089334934
-85.0,155.0,1.1068574332692254
-85.0,157.5,1.0787347555160522
-85.0,160.0,1.0510710531287089
-85.0,162.5,1.0205011121299503
-85.0,165.0,0.9907559156417847
-85.0,167.5,0.9763245364456912
-85.0,170.0,0.9580814897490092
-85.0,172.5,0.9398658275604248
-85.0,175.0,0.9305669844848035
-85.0,177.5,0.9202096011975001
-85.0,180.0,0.9164181351661682
-82.5,-177.5,0.9528957369528676
-82.5,-175.0,0.9562591764201505
-82.5,-172.5,0.9606425166130066
-82.5,-170.0,0.9678933436772699
-82.5,-167.5,0.9773552826694892
-82.5,-165.0,0.9906600713729858
-82.5,-162.5,0.9999155268984229
-82.5,-160.0,1.012274366057653
-82.5,-157.5,1.0177257061004639
-82.5,-155.0,1.0232429940190688
-82.5,-152.5,1.0249464332959857
-82.5,-150.0,1.0245411396026611
-82.5,-147.5,1.022104718101953
-82.5,-145.0,1.0156521199748867
-82.5,-142.5,1.0110758543014526
-82.5,-140.0,0.9966415718542515
-82.5,-137.5,0.9866199121395652
-82.5,-135.0,0.9707290530204773
-82.5,-132.5,0.9565357824650647
-82.5,-130.0,0.9364151194761396
-82.5,-127.5,0.9042832851409912
-82.5,-125.0,0.8764126476441872
-82.5,-122.5,0.8494756244562054
-82.5,-120.0,0.820666491985321
-82.5,-117.5,0.8042599913748374
-82.5,-115.0,0.7887042397306657
-82.5,-112.5,0.7837293148040771
-82.5,-110.0,0.7809753636804475
-82.5,-107.5,0.78033221348732
-82.5,-105.0,0.7862714529037476
-82.5,-102.5,0.7933340936012109
-82.5,-100.0,0.8027932964110212
-82.5,-97.5,0.8117057085037231
-82.5,-95.0,0.7875808328284464
-82.5,-92.5,0.7821670665466698
-82.5,-90.0,0.7772305011749268
-82.5,-87.5,0.7778304326216358
-82.5,-85.0,0.7960028674484013
-82.5,-82.5,0.8276600241661072
-82.5,-80.0,0.8581966787231794
-82.5,-77.5,0.8611650585499387
-82.5,-75.0,0.8596067428588867
-82.5,-72.5,0.8534342807068911
-82.5,-70.0,0.8391142791247723
-82.5,-67.5,0.8366065621376038
-82.5,-65.0,0.8431737382785073
-82.5,-62.5,0.8426445204038817
-82.5,-60.0,0.8431400656700134
-82.5,-57.5,0.8549959390471817
-82.5,-55.0,0.8682747822284529
-82.5,-52.5,0.8670893907546997
-82.5,-50.0,0.8663354954416468
-82.5,-47.5,0.8742337991241821
-82.5,-45.0,0.8768144249916077
-82.5,-42.5,0.8838240378453718
-82.5,-40.0,0.8856945582564617
-82.5,-37.5,0.8901329040527344
-82.5,-35.0,0.8999228370806299
-82.5,-32.5,0.9192421336249726
-82.5,-30.0,0.9423275589942932
-82.5,-27.5,0.9664072584940249
-82.5,-25.0,0.988363233658814
-82.5,-22.5,1.013768196105957
-82.5,-20.0,1.0400194545914212
-82.5,-17.5,1.065082575603119
-82.5,-15.0,1.0874499082565308
-82.5,-12.5,1.107714121088385
-82.5,-10.0,1.1254558815478297
-82.5,-7.5,1.144201636314392
-82.5,-5.0,1.1590781469647828
-82.5,-2.5,1.1726714171640342
-82.5,0.0,1.1907192468643188
-82.5,2.5,1.205094653601592
-82.5,5.0,1.2249096542509037
-82.5,7.5,1.2399747371673584
-82.5,10.0,1.2502708931250746
-82.5,12.5,1.2505941226477777
-82.5,15.0,1.246274709701538
-82.5,17.5,1.2387626275387291
-82.5,20.0,1.2306549918984546
-82.5,22.5,1.227222204208374
-82.5,25.0,1.2353176801698098
-82.5,27.5,1.2469482334642124
-82.5,30.0,1.2573801279067993
-82.5,32.5,1.2668005268557267
-82.5,35.0,1.2752507184766422
-82.5,37.5,1.2822784185409546
-82.5,40.0,1.2906054752486975
-82.5,42.5,1.2980184003264952
-82.5,45.0,1.3069736957550049
-82.5,47.5,1.319041028302047
-82.5,50.0,1.3331998021310438
-82.5,52.5,1.3439561128616333
-82.5,55.0,1.3512564529704616
-82.5,57.5,1.3584685056705657
-82.5,60.0,1.357081651687622
-82.5,62.5,1.354126918131125
-82.5,65.0,1.3470158052960184
-82.5,67.5,1.339746356010437
-82.5,70.0,1.3299777354033917
-82.5,72.5,1.3182262003950118
-82.5,75.0,1.3031220436096191
-82.5,77.5,1.2862671681300892
-82.5,80.0,1.272337826477306
-82.5,82.5,1.2611979246139526
-82.5,85.0,1.2551743680396892
-82.5,87.5,1.2488419269588271
-82.5,90.0,1.2518386840820312
-82.5,92.5,1.2588844638204175
-82.5,95.0,1.2614160235343945
-82.5,97.5,1.2793333530426025
-82.5,100.0,1.3259443034026623
-82.5,102.5,1.3593797122639877
-82.5,105.0,1.3541431427001953
-82.5,107.5,1.358918117177579
-82.5,110.0,1.3727392793081445
-82.5,112.5,1.3842296600341797
-82.5,115.0,1.3985742475601328
-82.5,117.5,1.413661962424126
-82.5,120.0,1.4071520566940308
-82.5,122.5,1.3704993368200362
-82.5,125.0,1.3077233620993158
-82.5,127.5,1.248634934425354
-82.5,130.0,1.2123673875570007
-82.5,132.5,1.1891260722290542
-82.5,135.0,1.17936110496521
-82.5,137.5,1.1771127045517418
-82.5,140.0,1.1758544892494507
-82.5,142.5,1.1762064695358276
-82.5,145.0,1.147141812489852
-82.5,147.5,1.115518101220408
-82.5,150.0,1.0759592056274414
-82.5,152.5,1.0406704282338628
-82.5,155.0,1.0078484755928636
-82.5,157.5,0.9768314361572266
-82.5,160.0,0.9435808347176444
-82.5,162.5,0.9227901066212412
-82.5,165.0,0.9133414626121521
-82.5,167.5,0.920800025481278
-82.5,170.0,0.9416345917444735
-82.5,172.5,0.9363000392913818
-82.5,175.0,0.9390422562753031
-82.5,177.5,0.9479839235469495
-82.5,180.0,0.9514079689979553
-80.0,-177.5,0.9417056487973668
-80.0,-175.0,0.9457369594278582
-80.0,-172.5,0.9583126902580261
-80.0,-170.0,1.0010377596785078
-80.0,-167.5,1.0213105878756472
-80.0,-165.0,1.0151623487472534
-80.0,-162.5,1.005893329796098
-80.0,-160.0,1.0091804936953865
-80.0,-157.5,1.010542631149292
-80.0,-155.0,1.0158461169430169
-80.0,-152.5,1.0140836302614573
-80.0,-150.0,1.0179212093353271
-80.0,-147.5,1.0196841894578301
-80.0,-145.0,1.0196560116548954
-80.0,-142.5,1.0152204036712646
-80.0,-140.0,1.0028099591630477
-80.0,-137.5,0.9870566443063375
-80.0,-135.0,0.969092071056366
-80.0,-132.5,0.9502096452577391
-80.0,-130.0,0.9344536901431291
-80.0,-127.5,0.9249817132949829
-80.0,-125.0,0.9269447162370061
-80.0,-122.5,0.9111648424795424
-80.0,-120.0,0.8787484765052795
-80.0,-117.5,0.8366222628060864
-80.0,-115.0,0.8125049847332059
-80.0,-112.5,0.7906778454780579
-80.0,-110.0,0.7793528477437807
-80.0,-107.5,0.7790642652402475
-80.0,-105.0,0.7825621962547302
-80.0,-102.5,0.790680629816571
-80.0,-100.0,0.8038957353361076
-80.0,-97.5,0.8632928133010864
-80.0,-95.0,0.8708958642814316
-80.0,-92.5,0.8413557332798922
-80.0,-90.0,0.791644811630249
-80.0,-87.5,0.7748619723673256
-80.0,-85.0,0.7882082445798485
-80.0,-82.5,0.810107409954071
-80.0,-80.0,0.8261278934346383
-80.0,-77.5,0.8403423620725055
-80.0,-75.0,0.8608272075653076
-80.0,-72.5,0.8666813215176832
-80.0,-70.0,0.8612832612057889
-80.0,-67.5,0.8571332097053528
-80.0,-65.0,0.8621980446324661
-80.0,-62.5,0.8711752826157175
-80.0,-60.0,0.8793492317199707
-80.0,-57.5,0.8809984250904056
-80.0,-55.0,0.8969827230237979
-80.0,-52.5,0.9000841975212097
-80.0,-50.0,0.8971171177815056
-80.0,-47.5,0.8887286000674313
-80.0,-45.0,0.8817455768585205
-80.0,-42.5,0.8960548972518172
-80.0,-40.0,0.9052815718404403
-80.0,-37.5,0.9121242165565491
-80.0,-35.0,0.910198064005644
-80.0,-32.5,0.8945906266050373
-80.0,-30.0,0.8898571133613586
-80.0,-27.5,0.8969196021988477
-80.0,-25.0,0.9181947151556376
-80.0,-22.5,0.9439550638198853
-80.0,-20.0,0.9754895573106204
-80.0,-17.5,1.0056057126867275
-80.0,-15.0,1.028394341468811
-80.0,-12.5,1.0381546064683056
-80.0,-10.0,1.038259565264279
-80.0,-7.5,1.0410683155059814
-80.0,-5.0,1.0483263166819579
-80.0,-2.5,1.0502989055127796
-80.0,0.0,1.0580849647521973
-80.0,2.5,1.076727719601553
-80.0,5.0,1.086154188620223
-80.0,7.5,1.1005526781082153
-80.0,10.0,1.1040860635347016
-80.0,12.5,1.1068412385146742
-80.0,15.0,1.105919599533081
-80.0,17.5,1.112136373522632
-80.0,20.0,1.1358882934242784
-80.0,22.5,1.1700226068496704
-80.0,25.0,1.199138160507214
-80.0,27.5,1.2258691234025383
-80.0,30.0,1.2440276145935059
-80.0,32.5,1.2677353716659603
-80.0,35.0,1.2910179751096318
-80.0,37.5,1.3151793479919434
-80.0,40.0,1.3393080400124473
-80.0,42.5,1.3599414197301312
-80.0,45.0,1.3779032230377197
-80.0,47.5,1.3856546248699577
-80.0,50.0,1.3738226139343654
-80.0,52.5,1.351678729057312
-80.0,55.0,1.3284188460388466
-80.0,57.5,1.3118550801164293
-80.0,60.0,1.2837485074996948
-80.0,62.5,1.263314907294523
-80.0,65.0,1.2431426805649572
-80.0,67.5,1.228883147239685
-80.0,70.0,1.22022377309771
-80.0,72.5,1.2141165414406878
-80.0,75.0,1.2158560752868652
-80.0,77.5,1.2271700829660113
-80.0,80.0,1.2430461575588103
-80.0,82.5,1.2596994638442993
-80.0,85.0,1.2840410662644932
-80.0,87.5,1.3011728463165964
-80.0,90.0,1.2964012622833252
-80.0,92.5,1.275311095936871
-80.0,95.0,1.252499279159038
-80.0,97.5,1.2402316331863403
-80.0,100.0,1.2240496825855691
-80.0,102.5,1.209204220607932
-80.0,105.0,1.196232557296753
-80.0,107.5,1.1878441295284927
-80.0,110.0,1.1873135450529313
-80.0,112.5,1.1933071613311768
-80.0,115.0,1.2273141439573534
-80.0,117.5,1.2415943123524362
-80.0,120.0,1.2473347187042236
-80.0,122.5,1.2599614485077733
-80.0,125.0,1.2666757548836687
-80.0,127.5,1.2629917860031128
-80.0,130.0,1.2419997628389332
-80.0,132.5,1.2060898630678698
-80.0,135.0,1.1738706827163696
-80.0,137.5,1.155508423304004
-80.0,140.0,1.1448471390631687
-80.0,142.5,1.1382509469985962
-80.0,145.0,1.137303771419747
-80.0,147.5,1.1359878930756615
-80.0,150.0,1.1045470237731934
-80.0,152.5,1.0544819285846394
-80.0,155.0,1.0217311004315002
-80.0,157.5,0.9942706823348999
-80.0,160.0,0.9566360512537826
-80.0,162.5,0.9150645910635422
-80.0,165.0,0.9122289419174194
-80.0,167.5,0.9109080391954786
-80.0,170.0,0.9120711789055094
-80.0,172.5,0.9161527156829834
-80.0,175.0,0.9166753877213568
-80.0,177.5,0.9198393380170324
-80.0,180.0,0.9221065044403076
-77.5,-177.5,0.8316867861609445
-77.5,-175.0,0.8755488280149794
-77.5,-172.5,0.9203897714614868
-77.5,-170.0,0.9673990867430944
-77.5,-167.5,1.0287542121501596
-77.5,-165.0,1.0901551246643066
-77.5,-162.5,1.1624872536318362
-77.5,-160.0,1.18361724658716
-77.5,-157.5,1.405731201171875
-77.5,-155.0,1.653888086603967
-77.5,-152.5,1.677029868622887
-77.5,-150.0,1.71817147731781
-77.5,-147.5,1.6366005171220985
-77.5,-145.0,1.2812820652660404
-77.5,-142.5,1.1182224750518799
-77.5,-140.0,1.0845762242311443
-77.5,-137.5,1.0467348264045688
-77.5,-135.0,0.991011381149292
-77.5,-132.5,0.9397195858085028
-77.5,-130.0,0.902990218020841
-77.5,-127.5,0.871550440788269
-77.5,-125.0,0.8642330058325606
-77.5,-122.5,0.8805648474144732
-77.5,-120.0,0.9040351510047913
-77.5,-117.5,0.9405249159067105
-77.5,-115.0,0.9340917787615841
-77.5,-112.5,0.9026967287063599
-77.5,-110.0,0.8596549045793221
-77.5,-107.5,0.8094027053294804
-77.5,-105.0,0.7792040705680847
-77.5,-102.5,0.7655007250259344
-77.5,-100.0,0.7625475836559938
-77.5,-97.5,0.7674365639686584
-77.5,-95.0,0.8011899248987635
-77.5,-92.5,0.8221406216867458
-77.5,-90.0,0.8210246562957764
-77.5,-87.5,0.8124554897089624
-77.5,-85.0,0.8263306018956584
-77.5,-82.5,0.8408674001693726
-77.5,-80.0,0.8564236275529126
-77.5,-77.5,0.8617198010283647
-77.5,-75.0,0.8640822768211365
-77.5,-72.5,0.8658957829160675
-77.5,-70.0,0.8742196559267994
-77.5,-67.5,0.881622314453125
-77.5,-65.0,0.8997187769104283
-77.5,-62.5,0.8922068579249176
-77.5,-60.0,0.8456343412399292
-77.5,-57.5,0.8052899746886703
-77.5,-55.0,0.7909047580762129
-77.5,-52.5,0.7954304218292236
-77.5,-50.0,0.8285406337133302
-77.5,-47.5,0.9080596683893951
-77.5,-45.0,0.9561432600021362
-77.5,-42.5,0.9609405705112894
-77.5,-40.0,0.9261563727227443
-77.5,-37.5,0.8318623900413513
-77.5,-35.0,0.8048602434643408
-77.5,-32.5,1.0250455207805425
-77.5,-30.0,0.9256389737129211
-77.5,-27.5,0.9524118986610252
-77.5,-25.0,0.9517548886917929
-77.5,-22.5,0.9620975255966187
-77.5,-20.0,0.9647037478732108
-77.5,-17.5,1.0183045367695835
-77.5,-15.0,1.0214630365371704
-77.5,-12.5,0.9792577374545792
-77.5,-10.0,0.9858691497252745
-77.5,-7.5,1.012742042541504
-77.5,-5.0,1.0202008601325694
-77.5,-2.5,1.0292531779112262
-77.5,0.0,1.0396168231964111
-77.5,2.5,1.0604706853199486
-77.5,5.0,1.0803057538615684
-77.5,7.5,1.1042553186416626
-77.5,10.0,1.1353506495720675
-77.5,12.5,1.1734826141597843
-77.5,15.0,1.1973909139633179
-77.5,17.5,1.2044854190132672
-77.5,20.0,1.2291302426768749
-77.5,22.5,1.270276427268982
-77.5,25.0,1.304982228657748
-77.5,27.5,1.3183860813192683
-77.5,30.0,1.3116542100906372
-77.5,32.5,1.2950877188794205
-77.5,35.0,1.2835425366207203
-77.5,37.5,1.2675445079803467
-77.5,40.0,1.2582902327070518
-77.5,42.5,1.242575389926576
-77.5,45.0,1.2439216375350952
-77.5,47.5,1.2638631168329026
-77.5,50.0,1.277413873401735
-77.5,52.5,1.2850075960159302
-77.5,55.0,1.262807622230949
-77.5,57.5,1.2232868144722593
-77.5,60.0,1.18169367313385
-77.5,62.5,1.1478665880835708
-77.5,65.0,1.1275431658509172
-77.5,67.5,1.1121879816055298
-77.5,70.0,1.098841639568217
-77.5,72.5,1.0867960865423991
-77.5,75.0,1.0807037353515625
-77.5,77.5,1.0706305732944879
-77.5,80.0,1.0596061387317803
-77.5,82.5,1.0510950088500977
-77.5,85.0,1.0463690231012175
-77.5,87.5,1.0512177044468443
-77.5,90.0,1.0638606548309326
-77.5,92.5,1.0847597630406485
-77.5,95.0,1.1162204574658168
-77.5,97.5,1.1527199745178223
-77.5,100.0,1.1770489587682804
-77.5,102.5,1.1893601910394123
-77.5,105.0,1.1935080289840698
-77.5,107.5,1.183159281240716
-77.5,110.0,1.1636420194815982
-77.5,112.5,1.1313263177871704
-77.5,115.0,1.1040800043254142
-77.5,117.5,1.0871310660764975
-77.5,120.0,1.0722780227661133
-77.5,122.5,1.0542362095131685
-77.5,125.0,1.0466189558967605
-77.5,127.5,1.0409386157989502
-77.5,130.0,1.0327416958685347
-77.5,132.5,1.023403433955181
-77.5,135.0,1.0187188386917114
-77.5,137.5,1.021127604828719
-77.5,140.0,1.0324301254626835
-77.5,142.5,1.039893388748169
-77.5,145.0,1.0422468712460655
-77.5,147.5,1.0390748931868488
-77.5,150.0,1.0243196487426758
-77.5,152.5,0.9936040664396103
-77.5,155.0,0.9465036108619406
-77.5,157.5,0.9266631007194519
-77.5,160.0,0.966743536627735
-77.5,162.5,0.5945397666035754
-77.5,165.0,0.4052077829837799
-77.5,167.5,0.5566809976070518
-77.5,170.0,0.6058674641610058
-77.5,172.5,0.6823948621749878
-77.5,175.0,0.730810538060009
-77.5,177.5,0.7909030299444773
-77.5,180.0,0.8107089996337891
-75.0,-177.5,0.9853348116755813
-75.0,-175.0,1.088338298766403
-75.0,-172.5,1.1709650754928589
-75.0,-170.0,1.2489604467688757
-75.0,-167.5,1.321350665893402
-75.0,-165.0,1.3979865312576294
-75.0,-162.5,1.4817421076815802
-75.0,-160.0,1.5750154056283385
-75.0,-157.5,1.6726014614105225
-75.0,-155.0,1.767291457771616
-75.0,-152.5,1.848484609685755
-75.0,-150.0,1.9064441919326782
-75.0,-147.5,1.899979116256862
-75.0,-145.0,2.0096817633498905
-75.0,-142.5,1.9775493144989014
-75.0,-140.0,1.827696330142138
-75.0,-137.5,1.4613796452488255
-75.0,-135.0,1.0831408500671387
-75.0,-132.5,0.9909839895589696
-75.0,-130.0,0.9313523729946415
-75.0,-127.5,0.8572914004325867
-75.0,-125.0,0.7974391101617956
-75.0,-122.5,0.837189067836944
-75.0,-120.0,0.8404458165168762
-75.0,-117.5,0.8371845709037266
-75.0,-115.0,0.8681689490958544
-75.0,-112.5,0.918515682220459
-75.0,-110.0,0.9568029112712718
-75.0,-107.5,0.9672900847145227
-75.0,-105.0,0.9255170226097107
-75.0,-102.5,0.8338080461452881
-75.0,-100.0,0.798021674130488
-75.0,-97.5,0.7807568311691284
-75.0,-95.0,0.7828091376447535
-75.0,-92.5,0.7690653023309394
-75.0,-90.0,0.7660665512084961
-75.0,-87.5,0.7673419574051407
-75.0,-85.0,0.7824126348027661
-75.0,-82.5,0.8217439651489258
-75.0,-80.0,0.8362963601844485
-75.0,-77.5,0.8706106562507154
