Region,0
ARP,1.3516659512341862
CAF,1.1719583791760588
CAR,0.8003407946336577
CAU,1.2861275745401934
CNA,1.1575582181137516
EAN,1.001909429701402
EAS,1.1500487255454015
EAU,1.186122708102018
ECA,1.3422050541460882
EEU,1.4345316585755719
ENA,1.2076169543767847
ESAF,1.3044123039757696
ESB,1.4750923251919423
GIC,1.5048756025204004
MDG,0.9852665805008742
MED,1.1430098402625348
NAU,1.13072008616359
NCA,1.0538211725152753
NEAF,1.200056117123716
NEN,1.438434091225976
NES,1.0511053092032117
NEU,1.3317209345279595
NSA,1.3035299670375995
NWN,1.5647943884156321
NWS,1.16429139614985
NZ,0.7379495847731363
RAR,2.099704157937433
RAR*,2.47569882689279
RFE,1.484485471052621
SAH,1.3149936884320446
SAM,1.3605998208939762
SAS,1.2009658857103447
SAU,0.8599809776755453
SCA,1.0412741399276675
SEA,0.918238333509117
SEAF,1.1720879076627997
SES,0.9565151856988707
SSA,0.6616508444380642
SWS,1.0226042970335787
TIB,1.3496365314554917
WAF,1.2095603058866167
WAN,0.9201762842543882
WCA,1.3573677666783743
WCE,1.1418515422893463
WNA,1.04724717453353
WSAF,1.362559724514291
WSB,1.479489428327583
