Region,0
ARP,1.1329962517136236
CAF,0.7574659437840128
CAR,0.750421185692955
CAU,0.6849882191234089
CNA,1.843940092444331
EAN,1.2262677456319373
EAS,1.300603917171083
EAU,0.6800374776876184
ECA,1.4666832643330037
EEU,1.6615238461862867
ENA,1.695846164084724
ESAF,0.9599554717562961
ESB,1.6129675584174632
GIC,1.975662509677867
MDG,0.7621351302284716
MED,1.327435816837709
NAU,0.586813906133839
NCA,1.3608952599636501
NEAF,0.7140695810012357
NEN,2.051709710038488
NES,0.7024586707204865
NEU,1.612064489453746
NSA,0.5549036815086204
NWN,1.2756923795962116
NWS,0.5893944484608677
NZ,0.858031042154754
RAR,1.9538816136081845
RAR*,1.8683332362434693
RFE,1.6363067457240603
SAH,1.1518985937774553
SAM,0.865203707232258
SAS,0.8833174424530271
SAU,0.8068370698555607
SCA,0.6773691202663703
SEA,0.6288959664869236
SEAF,0.7151500684111778
SES,0.9898308426290747
SSA,0.8364748829701352
SWS,0.8893143939241114
TIB,1.3394939733005737
WAF,0.7391870120232875
WAN,1.8668750091466193
WCA,1.525337208560343
WCE,1.536085618493297
WNA,1.466974481330084
WSAF,1.0996118279358535
WSB,1.5701360579979846
