Region,0
ARP,1.2335758012466331
CAF,1.1066381986043685
CAR,0.7669731822017174
CAU,1.0927554259732084
CNA,1.2906999026524772
EAN,1.0006946870376852
EAS,1.2624429597658502
EAU,1.0931323098077412
ECA,1.4044235317167422
EEU,1.9805388046116665
ENA,1.3774031186876492
ESAF,1.0498750586332222
ESB,1.687739007163839
GIC,1.7019275271664376
MDG,0.8855810487864999
MED,1.1963340021515672
NAU,1.0294660816661623
NCA,0.9781432982298013
NEAF,1.1720763587037184
NEN,1.8890281208881614
NES,1.1224943496624906
NEU,1.8471767499360097
NSA,1.1893585486906901
NWN,1.685292259117536
NWS,1.0379324758698414
NZ,0.6621438030935919
RAR,2.084892072671783
RAR*,2.7666540708411524
RFE,1.5987726711997117
SAH,1.2431284103947156
SAM,1.235950060984842
SAS,1.0826899707060074
SAU,0.7377271782992827
SCA,0.970775166110015
SEA,0.8690594556458464
SEAF,1.0874699392466791
SES,0.7816705643688793
SSA,0.7360589898763036
SWS,0.8289757060227292
TIB,1.1643351478107724
WAF,1.1044233311372973
WAN,0.9590502338445327
WCA,1.4262508335619015
WCE,1.5083086488942565
WNA,1.184241337340008
WSAF,1.073998500127451
WSB,1.9070269732381737
