Region,0
ARP,1.0709059548072404
CAF,0.9119263027454846
CAR,0.6426296941997853
CAU,0.999743023634791
CNA,1.0957227335203448
EAN,1.398606670217247
EAS,1.0172712318884816
EAU,0.9032677603936407
ECA,1.305726826715309
EEU,1.2765119300085437
ENA,1.1132581113403932
ESAF,1.08367680772019
ESB,1.5503895460139525
GIC,1.2425797744074312
MDG,0.7866720303618882
MED,1.0270479557511685
NAU,0.8085653891277198
NCA,0.9058504188220686
NEAF,0.8789056436311051
NEN,1.8563809435087608
NES,0.9270692641985924
NEU,0.9273189745991236
NSA,1.0418710813435155
NWN,1.8451743991714453
NWS,0.9276377945483304
NZ,0.8580276641355116
RAR,2.105707407043186
RAR*,2.4004858459220104
RFE,1.6643377856063672
SAH,1.068099776549847
SAM,1.1077385420228434
SAS,0.9624352883942797
SAU,0.874714075744122
SCA,0.8265765195775037
SEA,0.7644403358736175
SEAF,0.8446043122008582
SES,0.9892662119107013
SSA,0.7815042070273779
SWS,0.8926190586930918
TIB,1.19847146348339
WAF,0.8820909222332767
WAN,1.0883000031450727
WCA,1.149329489532724
WCE,0.9803689793397542
WNA,1.066004345327542
WSAF,1.0533861658975514
WSB,1.603196982001881
