Region,0
ARP,1.0091198043253773
CAF,0.729904022254329
CAR,0.6979576448962976
CAU,1.0966495609709772
CNA,1.1500764325204216
EAN,1.094572955559986
EAS,1.0569478322995918
EAU,0.9322724486257363
ECA,1.2917311493331913
EEU,1.5552986123523296
ENA,1.3158814612560765
ESAF,0.9302980623520188
ESB,1.5299056369782977
GIC,1.5641001409856363
MDG,0.7592865256813608
MED,1.03235220190881
NAU,0.7519141511639594
NCA,0.9365765075382947
NEAF,0.5562542682743803
NEN,2.1267215354870004
NES,0.849258519020235
NEU,1.4636640753879329
NSA,0.8466326968110506
NWN,1.9033036536449608
NWS,0.7693309741309367
NZ,0.7022499204391045
RAR,2.2663437484564275
RAR*,2.5175590227397997
RFE,1.8584848370654374
SAH,0.9356856484078592
SAM,1.0131375862306553
SAS,0.882909408487389
SAU,0.8413077614328142
SCA,0.7758128795389384
SEA,0.6615808904277077
SEAF,0.749400766869225
SES,0.8767712746671676
SSA,0.6463161145408873
SWS,0.7781864403371637
TIB,1.1356320597170841
WAF,0.7488082338062156
WAN,1.175055939856231
WCA,1.1415583740099347
WCE,1.2190393299062474
WNA,1.084308794852653
WSAF,0.9726173519486747
WSB,1.5738612659316473
