Region,0
ARP,1.0710110687300372
CAF,0.9551940154808091
CAR,0.7025028172258122
CAU,1.049059899927307
CNA,1.285838606938964
EAN,1.2573666927896838
EAS,0.9269349486487312
EAU,0.9529362343824541
ECA,1.1605377426598147
EEU,1.561799355970116
ENA,1.1963204289451823
ESAF,0.9614731839152943
ESB,1.3454760667773205
GIC,1.501718807198243
MDG,0.8143141925520804
MED,0.987813631608214
NAU,0.8526587943589617
NCA,1.0364767828960497
NEAF,0.9673372911216911
NEN,1.9636517198666814
NES,0.9009086232447571
NEU,1.1142896847858292
NSA,1.0949763064691391
NWN,1.6376825948181888
NWS,0.9454297740589583
NZ,0.7604249197753558
RAR,2.221725934746953
RAR*,2.2502306270811787
RFE,1.5591172441542287
SAH,1.1002702715322727
SAM,1.1219090006760084
SAS,0.8578290536702374
SAU,0.8607271367767528
SCA,0.8006492502895901
SEA,0.7264961906785331
SEAF,0.9152365050663818
SES,0.8943222914886682
SSA,0.8516430855311685
SWS,0.9949847825284043
TIB,1.1192193271580562
WAF,0.8983519047710224
WAN,1.3430819531318539
WCA,1.2589555876622895
WCE,1.1622059233479376
WNA,1.240744717247183
WSAF,0.9896550409651643
WSB,1.5777444789357549
