Region,0
ARP,1.2593370126742978
CAF,1.2207544220854443
CAR,0.6701742600553542
CAU,1.2382723242183813
CNA,1.1368345485622529
EAN,1.1621408379930707
EAS,1.035795294307485
EAU,1.1266712681905813
ECA,1.3505549010339168
EEU,1.3451531496504037
ENA,1.1828360892195802
ESAF,1.1610436045743866
ESB,1.4191167012191963
GIC,1.530923955917415
MDG,0.8910939844100827
MED,1.127633913400534
NAU,0.9258008283351775
NCA,1.0234837095825573
NEAF,1.0325002518280466
NEN,1.9038019080982391
NES,1.1744614520870336
NEU,1.0930658705452339
NSA,1.3989524458768614
NWN,1.6840312972989677
NWS,1.2295457434761095
NZ,0.8010715832101019
RAR,2.1575394036543347
RAR*,2.7319264340938814
RFE,1.674324181894452
SAH,1.2154135516496487
SAM,1.4735826337640474
SAS,1.0784471934507782
SAU,0.878476338619813
SCA,1.02522516028306
SEA,0.8323676087340778
SEAF,0.9800426505321773
SES,1.0914884136230283
SSA,0.7137094752066032
SWS,1.0757482842875734
TIB,1.354309361109211
WAF,1.171005183683185
WAN,0.9333391769441788
WCA,1.3047375648276345
WCE,1.1383493197838834
WNA,1.1795515829108374
WSAF,1.1564679303005863
WSB,1.588024943157914
