Region,0
ARP,1.1350939505542879
CAF,0.9365555843841007
CAR,0.70968342987376
CAU,1.0385694370893424
CNA,1.2551906966812776
EAN,1.2277684546594194
EAS,1.0937940777456772
EAU,1.0277728309105165
ECA,1.301263469769446
EEU,1.428374442301116
ENA,1.1616116758802149
ESAF,1.0825390151856562
ESB,1.5639654455764564
GIC,1.2601021126404535
MDG,0.8266166990766421
MED,1.0908209153532944
NAU,0.8872570103495259
NCA,0.9812679099675968
NEAF,0.9019343929219884
NEN,2.0621476271306927
NES,1.0132074630884202
NEU,0.9005840509350282
NSA,1.1319752781782886
NWN,1.7598518574618933
NWS,1.012173708127057
NZ,0.8132558366391883
RAR,2.0339349986855684
RAR*,2.4196361678649767
RFE,1.7036684647656835
SAH,1.1142108465979195
SAM,1.2116776163123473
SAS,0.997206817129218
SAU,0.8744714874575051
SCA,0.9193944536868441
SEA,0.8062235914941344
SEAF,0.9023736610513996
SES,0.9661503319291733
SSA,0.7177568989309686
SWS,0.940706233086018
TIB,1.1900093801981328
WAF,0.9224507968194183
WAN,1.175179319455895
WCA,1.1886216303779984
WCE,1.088828602695828
WNA,1.2182758201283344
WSAF,1.089026227055274
WSB,1.6918151372127108
