foc_kplus,foc_lambd,kkt_mu_fb,foc_TATplus,foc_MATplus,foc_MUOplus,foc_MLOplus,foc_MLFplus,foc_TOCplus
3.157e-04,8.881e-04,1.736e-04,5.485e-04,2.169e-04,3.859e-05,1.155e-05,3.648e-05,1.162e-05
3.068e-04,8.957e-04,1.229e-04,5.271e-04,1.923e-04,4.917e-06,1.049e-05,7.153e-05,1.387e-05
2.997e-04,9.069e-04,7.093e-05,5.055e-04,1.674e-04,2.551e-05,1.048e-05,1.033e-04,1.556e-05
2.942e-04,9.196e-04,1.854e-05,4.821e-04,1.412e-04,5.534e-05,9.888e-06,1.336e-04,1.746e-05
2.892e-04,9.327e-04,3.344e-05,4.588e-04,1.156e-04,8.255e-05,9.656e-06,1.598e-04,1.842e-05
2.860e-04,9.456e-04,8.452e-05,4.341e-04,8.976e-05,1.079e-04,9.704e-06,1.827e-04,1.895e-05
2.829e-04,9.573e-04,1.341e-04,4.101e-04,6.610e-05,1.316e-04,9.290e-06,2.018e-04,1.892e-05
2.801e-04,9.696e-04,1.818e-04,3.847e-04,4.309e-05,1.531e-04,8.907e-06,2.181e-04,1.827e-05
2.787e-04,9.823e-04,2.272e-04,3.591e-04,2.068e-05,1.725e-04,8.991e-06,2.320e-04,1.700e-05
2.782e-04,9.921e-04,2.702e-04,3.337e-04,9.537e-07,1.903e-04,8.659e-06,2.412e-04,1.565e-05
2.767e-04,1.003e-03,3.105e-04,3.079e-04,1.717e-05,2.060e-04,8.384e-06,2.474e-04,1.314e-05
2.767e-04,1.012e-03,3.478e-04,2.816e-04,3.445e-05,2.196e-04,8.519e-06,2.513e-04,1.019e-05
2.192e-04,1.019e-03,3.821e-04,2.578e-04,1.172e-04,1.524e-04,5.175e-06,2.093e-04,5.108e-05
2.090e-04,1.015e-03,4.106e-04,2.299e-04,1.365e-04,1.449e-04,4.798e-06,2.157e-04,5.901e-05
2.172e-04,1.003e-03,4.346e-04,2.005e-04,1.284e-04,1.613e-04,4.283e-06,2.369e-04,5.299e-05
2.248e-04,9.885e-04,4.547e-04,1.708e-04,1.178e-04,1.756e-04,4.155e-06,2.559e-04,4.655e-05
2.331e-04,9.739e-04,4.711e-04,1.417e-04,1.050e-04,1.889e-04,4.500e-06,2.717e-04,3.862e-05
2.407e-04,9.570e-04,4.838e-04,1.117e-04,9.012e-05,2.001e-04,3.935e-06,2.846e-04,3.098e-05
2.477e-04,9.389e-04,4.927e-04,8.230e-05,7.319e-05,2.108e-04,4.226e-06,2.952e-04,2.271e-05
2.288e-04,9.177e-04,4.981e-04,4.398e-05,5.227e-05,2.171e-04,1.625e-06,2.995e-04,1.866e-05
2.363e-04,8.962e-04,5.041e-04,1.576e-05,4.232e-05,2.257e-04,1.300e-06,3.053e-04,1.106e-05
3.809e-04,8.693e-04,5.067e-04,7.429e-05,4.286e-05,4.020e-05,7.866e-06,7.844e-05,3.418e-05
3.835e-04,8.783e-04,5.035e-04,7.851e-05,1.889e-05,3.833e-05,8.003e-06,8.225e-05,3.459e-05
3.779e-04,8.900e-04,4.979e-04,7.847e-05,1.085e-05,4.670e-05,7.965e-06,9.936e-05,3.286e-05
3.724e-04,9.017e-04,4.901e-04,7.814e-05,3.773e-05,5.478e-05,7.399e-06,1.148e-04,3.071e-05
3.663e-04,9.141e-04,4.801e-04,7.854e-05,6.378e-05,6.172e-05,7.085e-06,1.289e-04,2.836e-05
3.603e-04,9.265e-04,4.681e-04,7.906e-05,8.792e-05,6.911e-05,6.945e-06,1.419e-04,2.669e-05
3.541e-04,9.389e-04,4.538e-04,8.057e-05,1.113e-04,7.495e-05,6.738e-06,1.553e-04,2.328e-05
3.475e-04,9.506e-04,4.376e-04,8.158e-05,1.319e-04,8.041e-05,6.170e-06,1.654e-04,2.068e-05
3.405e-04,9.634e-04,4.194e-04,8.277e-05,1.510e-04,8.559e-05,5.983e-06,1.752e-04,1.702e-05
3.332e-04,9.744e-04,3.995e-04,8.521e-05,1.689e-04,9.012e-05,5.971e-06,1.843e-04,1.334e-05
3.262e-04,9.861e-04,3.777e-04,8.758e-05,1.842e-04,9.409e-05,5.456e-06,1.912e-04,1.021e-05
3.181e-04,9.983e-04,3.544e-04,8.988e-05,1.987e-04,9.796e-05,4.881e-06,1.989e-04,6.527e-06
3.104e-04,1.006e-03,3.294e-04,9.363e-05,2.108e-04,1.002e-04,4.944e-06,2.035e-04,2.027e-06
3.014e-04,1.018e-03,3.033e-04,9.669e-05,2.225e-04,1.036e-04,4.405e-06,2.090e-04,1.341e-06
2.934e-04,1.026e-03,2.758e-04,1.006e-04,2.313e-04,1.051e-04,4.297e-06,2.123e-04,6.169e-06
2.848e-04,1.036e-03,2.473e-04,1.046e-04,2.393e-04,1.068e-04,3.864e-06,2.159e-04,1.007e-05
2.751e-04,1.044e-03,2.179e-04,1.094e-04,2.455e-04,1.082e-04,3.690e-06,2.183e-04,1.457e-05
2.658e-04,1.051e-03,1.876e-04,1.139e-04,2.497e-04,1.091e-04,2.911e-06,2.188e-04,1.964e-05
2.557e-04,1.058e-03,1.568e-04,1.197e-04,2.532e-04,1.096e-04,2.790e-06,2.208e-04,2.354e-05
2.457e-04,1.063e-03,1.256e-04,1.252e-04,2.549e-04,1.097e-04,2.650e-06,2.197e-04,2.828e-05
2.356e-04,1.069e-03,9.406e-05,1.312e-04,2.549e-04,1.099e-04,2.127e-06,2.199e-04,3.287e-05
2.254e-04,1.074e-03,6.247e-05,1.378e-04,2.538e-04,1.095e-04,1.933e-06,2.195e-04,3.788e-05
2.139e-04,1.077e-03,3.088e-05,1.444e-04,2.511e-04,1.088e-04,1.542e-06,2.168e-04,4.253e-05
2.033e-04,1.080e-03,4.172e-07,1.515e-04,2.472e-04,1.081e-04,1.083e-06,2.154e-04,4.730e-05
1.912e-04,1.082e-03,3.135e-05,1.593e-04,2.422e-04,1.070e-04,1.045e-06,2.125e-04,5.206e-05
1.800e-04,1.082e-03,6.169e-05,1.669e-04,2.350e-04,1.053e-04,4.573e-07,2.095e-04,5.695e-05
1.684e-04,1.083e-03,9.125e-05,1.756e-04,2.275e-04,1.045e-04,4.035e-07,2.069e-04,6.199e-05
1.562e-04,1.083e-03,1.199e-04,1.839e-04,2.185e-04,1.026e-04,2.922e-07,2.024e-04,6.592e-05
1.438e-04,1.080e-03,1.475e-04,1.930e-04,2.080e-04,1.011e-04,4.574e-07,1.995e-04,7.129e-05
1.318e-04,1.079e-03,1.737e-04,2.022e-04,1.966e-04,9.900e-05,6.614e-07,1.944e-04,7.612e-05
1.189e-04,1.075e-03,1.987e-04,2.124e-04,1.836e-04,9.763e-05,1.243e-06,1.901e-04,8.044e-05
1.062e-04,1.070e-03,2.220e-04,2.221e-04,1.694e-04,9.483e-05,1.364e-06,1.853e-04,8.500e-05
9.358e-05,1.065e-03,2.435e-04,2.330e-04,1.545e-04,9.272e-05,1.642e-06,1.805e-04,8.968e-05
7.987e-05,1.059e-03,2.632e-04,2.436e-04,1.384e-04,9.114e-05,1.804e-06,1.755e-04,9.418e-05
6.676e-05,1.051e-03,2.808e-04,2.545e-04,1.206e-04,8.839e-05,2.462e-06,1.701e-04,9.897e-05
5.424e-05,1.044e-03,2.963e-04,2.664e-04,1.024e-04,8.661e-05,2.311e-06,1.646e-04,1.025e-04
4.077e-05,1.036e-03,3.094e-04,2.784e-04,8.333e-05,8.380e-05,2.794e-06,1.593e-04,1.077e-04
2.778e-05,1.026e-03,3.201e-04,2.905e-04,6.294e-05,8.208e-05,2.966e-06,1.538e-04,1.115e-04
1.395e-05,1.016e-03,3.282e-04,3.027e-04,4.053e-05,7.918e-05,3.180e-06,1.475e-04,1.160e-04
1.478e-04,1.004e-03,3.336e-04,3.174e-04,1.085e-04,1.703e-04,2.618e-06,2.052e-04,8.133e-05
1.390e-04,9.837e-04,3.773e-04,3.342e-04,9.835e-05,1.756e-04,2.962e-06,2.179e-04,8.363e-05
1.053e-04,9.592e-04,4.213e-04,3.532e-04,6.902e-05,1.581e-04,2.576e-06,2.070e-04,1.011e-04
4.482e-05,9.320e-04,4.645e-04,3.994e-04,6.390e-05,1.546e-04,1.104e-06,2.115e-04,4.718e-05
2.360e-05,9.131e-04,5.075e-04,4.418e-04,1.062e-04,2.062e-04,1.614e-06,2.449e-04,7.403e-05
3.803e-05,9.425e-04,5.537e-04,4.254e-04,1.404e-04,2.236e-04,1.838e-06,2.533e-04,7.629e-05
1.574e-05,9.778e-04,5.985e-04,4.191e-04,1.682e-04,2.190e-04,2.243e-06,2.569e-04,7.495e-05
4.530e-06,1.009e-03,6.406e-04,4.126e-04,1.922e-04,2.137e-04,2.675e-06,2.592e-04,7.328e-05
2.360e-05,1.035e-03,6.794e-04,4.064e-04,2.120e-04,2.079e-04,2.578e-06,2.600e-04,7.266e-05
4.232e-05,1.059e-03,7.144e-04,4.008e-04,2.294e-04,2.014e-04,3.028e-06,2.596e-04,7.156e-05
5.925e-05,1.077e-03,7.452e-04,3.952e-04,2.424e-04,1.938e-04,3.374e-06,2.581e-04,7.141e-05
7.558e-05,1.092e-03,7.715e-04,3.899e-04,2.544e-04,1.861e-04,3.347e-06,2.551e-04,7.075e-05
9.072e-05,1.105e-03,7.930e-04,3.845e-04,2.633e-04,1.790e-04,3.217e-06,2.534e-04,7.117e-05
1.048e-04,1.114e-03,8.093e-04,3.798e-04,2.700e-04,1.699e-04,3.597e-06,2.486e-04,7.048e-05
1.181e-04,1.122e-03,8.203e-04,3.745e-04,2.760e-04,1.621e-04,3.459e-06,2.457e-04,7.093e-05
1.301e-04,1.126e-03,8.259e-04,3.702e-04,2.792e-04,1.538e-04,4.026e-06,2.409e-04,7.081e-05
1.414e-04,1.127e-03,8.258e-04,3.658e-04,2.813e-04,1.452e-04,4.052e-06,2.360e-04,7.191e-05
1.516e-04,1.129e-03,8.200e-04,3.614e-04,2.828e-04,1.375e-04,3.330e-06,2.318e-04,7.218e-05
1.608e-04,1.128e-03,8.084e-04,3.573e-04,2.826e-04,1.290e-04,3.739e-06,2.269e-04,7.349e-05
1.701e-04,1.127e-03,7.910e-04,3.528e-04,2.818e-04,1.209e-04,3.993e-06,2.218e-04,7.397e-05
1.775e-04,1.123e-03,7.677e-04,3.491e-04,2.800e-04,1.130e-04,4.017e-06,2.170e-04,7.540e-05
1.846e-04,1.120e-03,7.385e-04,3.456e-04,2.774e-04,1.054e-04,3.705e-06,2.118e-04,7.662e-05
1.905e-04,1.113e-03,7.035e-04,3.415e-04,2.743e-04,9.793e-05,3.633e-06,2.070e-04,7.799e-05
1.957e-04,1.108e-03,6.628e-04,3.381e-04,2.702e-04,9.039e-05,3.907e-06,2.018e-04,7.942e-05
2.007e-04,1.100e-03,6.163e-04,3.349e-04,2.660e-04,8.276e-05,3.297e-06,1.974e-04,8.136e-05
2.041e-04,1.092e-03,5.641e-04,3.313e-04,2.606e-04,7.665e-05,3.794e-06,1.928e-04,8.300e-05
2.076e-04,1.084e-03,5.064e-04,3.282e-04,2.559e-04,6.959e-05,3.292e-06,1.875e-04,8.541e-05
2.098e-04,1.075e-03,4.432e-04,3.248e-04,2.501e-04,6.297e-05,3.152e-06,1.838e-04,8.717e-05
2.118e-04,1.066e-03,3.748e-04,3.219e-04,2.440e-04,5.689e-05,3.034e-06,1.789e-04,8.848e-05
2.124e-04,1.057e-03,3.012e-04,3.192e-04,2.384e-04,5.144e-05,3.608e-06,1.750e-04,9.158e-05
2.134e-04,1.046e-03,2.227e-04,3.161e-04,2.316e-04,4.497e-05,3.092e-06,1.705e-04,9.340e-05
2.134e-04,1.036e-03,1.392e-04,3.132e-04,2.258e-04,4.059e-05,2.382e-06,1.668e-04,9.596e-05
2.121e-04,1.025e-03,5.114e-05,3.108e-04,2.185e-04,3.499e-05,3.149e-06,1.627e-04,9.876e-05
2.109e-04,1.015e-03,4.138e-05,3.080e-04,2.122e-04,3.028e-05,2.353e-06,1.588e-04,1.013e-04
2.089e-04,1.004e-03,1.382e-04,3.052e-04,2.049e-04,2.560e-05,2.492e-06,1.552e-04,1.041e-04
2.065e-04,9.933e-04,2.390e-04,3.028e-04,1.987e-04,2.182e-05,2.497e-06,1.515e-04,1.060e-04
2.035e-04,9.828e-04,3.437e-04,3.004e-04,1.918e-04,1.693e-05,2.153e-06,1.485e-04,1.096e-04
2.000e-04,9.704e-04,4.520e-04,2.980e-04,1.849e-04,1.404e-05,2.096e-06,1.445e-04,1.118e-04
1.959e-04,9.582e-04,5.636e-04,2.956e-04,1.779e-04,9.567e-06,1.720e-06,1.407e-04,1.148e-04
1.912e-04,9.470e-04,6.784e-04,2.935e-04,1.712e-04,7.033e-06,1.663e-06,1.378e-04,1.176e-04
1.857e-04,9.334e-04,7.959e-04,2.911e-04,1.649e-04,3.695e-06,1.579e-06,1.343e-04,1.214e-04
1.803e-04,9.220e-04,9.161e-04,2.891e-04,1.582e-04,1.162e-06,1.637e-06,1.314e-04,1.234e-04
1.745e-04,9.091e-04,1.038e-03,2.867e-04,1.520e-04,2.116e-06,9.970e-07,1.285e-04,1.267e-04
1.675e-04,8.974e-04,1.163e-03,2.846e-04,1.464e-04,3.219e-06,1.045e-06,1.246e-04,1.297e-04
1.605e-04,8.860e-04,1.288e-03,2.825e-04,1.396e-04,5.782e-06,7.731e-07,1.216e-04,1.328e-04
1.532e-04,8.724e-04,1.415e-03,2.806e-04,1.345e-04,7.600e-06,1.096e-06,1.193e-04,1.362e-04
1.451e-04,8.590e-04,1.541e-03,2.786e-04,1.287e-04,8.911e-06,1.234e-08,1.154e-04,1.388e-04
1.368e-04,8.445e-04,1.668e-03,2.764e-04,1.231e-04,1.070e-05,6.228e-07,1.125e-04,1.421e-04
1.281e-04,8.323e-04,1.792e-03,2.747e-04,1.179e-04,1.124e-05,1.648e-07,1.090e-04,1.448e-04
1.185e-04,8.175e-04,1.912e-03,2.696e-04,1.070e-04,8.523e-06,5.175e-07,1.073e-04,1.460e-04
1.009e-04,8.018e-04,2.026e-03,2.363e-04,2.825e-05,2.775e-05,1.913e-06,1.114e-04,1.259e-04
8.780e-05,7.675e-04,2.127e-03,2.469e-04,1.192e-06,2.337e-05,2.945e-06,9.620e-05,1.239e-04
6.014e-05,7.331e-04,2.195e-03,2.453e-04,4.065e-05,9.686e-06,6.908e-06,4.053e-05,1.374e-04
4.590e-05,6.950e-04,2.171e-03,2.828e-04,1.521e-04,1.108e-04,1.076e-05,1.346e-04,1.532e-04
3.141e-05,6.959e-04,2.173e-03,3.220e-04,2.903e-04,2.370e-04,2.381e-05,3.170e-04,1.296e-04
2.658e-05,7.398e-04,2.247e-03,3.210e-04,2.831e-04,2.342e-04,2.129e-05,3.228e-04,1.313e-04
2.599e-05,7.784e-04,2.282e-03,3.179e-04,2.747e-04,2.309e-04,2.062e-05,3.269e-04,1.303e-04
2.623e-05,8.130e-04,2.279e-03,3.151e-04,2.657e-04,2.287e-04,1.979e-05,3.310e-04,1.294e-04
2.754e-05,8.435e-04,2.236e-03,3.120e-04,2.574e-04,2.271e-04,1.913e-05,3.331e-04,1.277e-04
2.885e-05,8.731e-04,2.157e-03,3.086e-04,2.497e-04,2.248e-04,1.902e-05,3.369e-04,1.266e-04
3.082e-05,8.976e-04,2.044e-03,3.056e-04,2.421e-04,2.235e-04,1.815e-05,3.388e-04,1.248e-04
3.302e-05,9.201e-04,1.903e-03,3.015e-04,2.350e-04,2.219e-04,1.758e-05,3.410e-04,1.231e-04
3.439e-05,9.406e-04,1.738e-03,2.980e-04,2.283e-04,2.203e-04,1.726e-05,3.425e-04,1.209e-04
3.588e-05,9.599e-04,1.556e-03,2.940e-04,2.217e-04,2.184e-04,1.649e-05,3.434e-04,1.192e-04
3.755e-05,9.754e-04,1.362e-03,2.905e-04,2.161e-04,2.164e-04,1.617e-05,3.445e-04,1.171e-04
4.029e-05,9.897e-04,1.163e-03,2.864e-04,2.092e-04,2.143e-04,1.555e-05,3.446e-04,1.148e-04
4.023e-05,1.004e-03,9.635e-04,2.823e-04,2.043e-04,2.128e-04,1.527e-05,3.443e-04,1.123e-04
4.166e-05,1.015e-03,7.669e-04,2.781e-04,1.985e-04,2.101e-04,1.438e-05,3.442e-04,1.101e-04
4.274e-05,1.025e-03,5.771e-04,2.738e-04,1.932e-04,2.078e-04,1.455e-05,3.428e-04,1.085e-04
4.399e-05,1.034e-03,3.985e-04,2.694e-04,1.875e-04,2.050e-04,1.371e-05,3.406e-04,1.056e-04
4.476e-05,1.042e-03,2.333e-04,2.651e-04,1.822e-04,2.025e-04,1.362e-05,3.399e-04,1.029e-04
4.601e-05,1.048e-03,8.271e-05,2.609e-04,1.773e-04,1.993e-04,1.274e-05,3.374e-04,1.004e-04
4.727e-05,1.051e-03,0.000e+00,2.560e-04,1.714e-04,1.969e-04,1.210e-05,3.347e-04,9.796e-05
4.810e-05,1.056e-03,0.000e+00,2.516e-04,1.664e-04,1.938e-04,1.234e-05,3.321e-04,9.534e-05
4.917e-05,1.060e-03,0.000e+00,2.470e-04,1.609e-04,1.910e-04,1.111e-05,3.284e-04,9.230e-05
5.019e-05,1.061e-03,0.000e+00,2.424e-04,1.564e-04,1.875e-04,1.149e-05,3.245e-04,8.976e-05
5.156e-05,1.061e-03,0.000e+00,2.378e-04,1.510e-04,1.841e-04,1.097e-05,3.206e-04,8.693e-05
5.275e-05,1.060e-03,0.000e+00,2.327e-04,1.459e-04,1.813e-04,1.041e-05,3.156e-04,8.404e-05
5.323e-05,1.061e-03,0.000e+00,2.286e-04,1.409e-04,1.786e-04,1.001e-05,3.116e-04,8.109e-05
5.430e-05,1.058e-03,0.000e+00,2.236e-04,1.367e-04,1.742e-04,9.483e-06,3.064e-04,7.838e-05
5.627e-05,1.053e-03,0.000e+00,2.187e-04,1.315e-04,1.714e-04,9.182e-06,3.018e-04,7.546e-05
5.633e-05,1.050e-03,0.000e+00,2.138e-04,1.262e-04,1.675e-04,8.691e-06,2.959e-04,7.230e-05
5.805e-05,1.043e-03,0.000e+00,2.092e-04,1.215e-04,1.640e-04,8.740e-06,2.898e-04,6.917e-05
5.931e-05,1.036e-03,0.000e+00,2.043e-04,1.167e-04,1.605e-04,7.996e-06,2.844e-04,6.661e-05
6.020e-05,1.030e-03,0.000e+00,1.994e-04,1.117e-04,1.572e-04,7.677e-06,2.779e-04,6.324e-05
6.175e-05,1.022e-03,0.000e+00,1.947e-04,1.066e-04,1.535e-04,7.752e-06,2.712e-04,6.080e-05
6.258e-05,1.014e-03,0.000e+00,1.900e-04,1.016e-04,1.492e-04,7.192e-06,2.639e-04,5.671e-05
6.402e-05,1.005e-03,8.902e-05,1.850e-04,9.692e-05,1.460e-04,6.778e-06,2.576e-04,5.409e-05
6.568e-05,9.947e-04,2.225e-04,1.801e-04,9.215e-05,1.418e-04,6.524e-06,2.500e-04,5.093e-05
6.682e-05,9.849e-04,3.681e-04,1.751e-04,8.714e-05,1.382e-04,6.203e-06,2.422e-04,4.825e-05
6.789e-05,9.754e-04,5.237e-04,1.704e-04,8.237e-05,1.343e-04,5.838e-06,2.345e-04,4.402e-05
7.004e-05,9.639e-04,6.875e-04,1.652e-04,7.784e-05,1.304e-04,5.454e-06,2.267e-04,4.143e-05
7.105e-05,9.527e-04,8.589e-04,1.603e-04,7.236e-05,1.265e-04,5.318e-06,2.191e-04,3.773e-05
7.206e-05,9.432e-04,1.037e-03,1.557e-04,6.902e-05,1.230e-04,4.834e-06,2.105e-04,3.457e-05
7.433e-05,9.289e-04,1.219e-03,1.507e-04,6.306e-05,1.190e-04,4.817e-06,2.022e-04,3.141e-05
9.292e-05,9.174e-04,1.407e-03,1.351e-04,5.829e-05,1.253e-04,6.700e-06,1.996e-04,1.660e-05
9.590e-05,9.179e-04,1.496e-03,1.299e-04,4.900e-05,1.267e-04,7.682e-06,1.966e-04,6.646e-06
8.827e-05,9.234e-04,1.536e-03,1.315e-04,3.791e-05,1.248e-04,7.236e-06,1.940e-04,3.070e-06
8.190e-05,9.277e-04,1.569e-03,1.325e-04,2.527e-05,1.224e-04,7.486e-06,1.891e-04,2.205e-06
7.528e-05,9.303e-04,1.597e-03,1.335e-04,1.156e-05,1.197e-04,6.377e-06,1.836e-04,6.616e-06
6.825e-05,9.341e-04,1.623e-03,1.347e-04,8.345e-07,1.158e-04,6.421e-06,1.786e-04,1.070e-05
6.235e-05,9.356e-04,1.647e-03,1.350e-04,1.597e-05,1.132e-04,6.280e-06,1.715e-04,1.615e-05
5.543e-05,9.372e-04,1.672e-03,1.349e-04,3.076e-05,1.096e-04,5.840e-06,1.655e-04,2.006e-05
4.923e-05,9.394e-04,1.698e-03,1.355e-04,4.590e-05,1.060e-04,5.446e-06,1.582e-04,2.500e-05
4.739e-05,9.382e-04,1.726e-03,1.387e-04,5.102e-05,1.115e-04,4.462e-06,1.523e-04,2.477e-05
6.956e-05,9.377e-04,1.749e-03,1.600e-04,1.156e-05,1.768e-04,3.461e-06,1.546e-04,5.543e-06
5.674e-05,9.418e-04,1.709e-03,1.520e-04,1.383e-05,1.715e-04,3.018e-06,1.588e-04,2.772e-06
4.488e-05,9.434e-04,1.662e-03,1.437e-04,1.466e-05,1.668e-04,3.072e-06,1.616e-04,3.874e-07
3.308e-05,9.441e-04,1.609e-03,1.351e-04,1.383e-05,1.603e-04,3.430e-06,1.633e-04,2.205e-06
2.140e-05,9.446e-04,1.555e-03,1.269e-04,1.371e-05,1.543e-04,2.849e-06,1.657e-04,5.066e-06
1.067e-05,9.439e-04,1.499e-03,1.187e-04,1.168e-05,1.490e-04,3.159e-06,1.671e-04,7.004e-06
1.073e-06,9.446e-04,1.444e-03,1.099e-04,1.001e-05,1.425e-04,3.498e-06,1.673e-04,9.894e-06
1.168e-05,9.420e-04,1.389e-03,1.015e-04,6.795e-06,1.366e-04,3.121e-06,1.675e-04,1.204e-05
2.217e-05,9.410e-04,1.338e-03,9.289e-05,4.292e-06,1.303e-04,3.430e-06,1.674e-04,1.422e-05
3.284e-05,9.403e-04,1.290e-03,8.480e-05,9.537e-07,1.251e-04,3.471e-06,1.673e-04,1.591e-05
4.345e-05,9.377e-04,1.246e-03,7.614e-05,2.980e-06,1.180e-04,3.429e-06,1.657e-04,1.952e-05
5.400e-05,9.372e-04,1.208e-03,6.767e-05,6.557e-06,1.122e-04,3.662e-06,1.646e-04,2.170e-05
6.390e-05,9.365e-04,1.175e-03,5.919e-05,1.037e-05,1.063e-04,3.643e-06,1.639e-04,2.384e-05
7.379e-05,9.325e-04,1.147e-03,5.021e-05,1.550e-05,9.966e-05,3.560e-06,1.620e-04,2.599e-05
8.440e-05,9.317e-04,1.128e-03,4.273e-05,1.955e-05,9.340e-05,3.412e-06,1.603e-04,2.795e-05
9.376e-05,9.294e-04,1.113e-03,3.396e-05,2.420e-05,8.774e-05,4.071e-06,1.584e-04,3.085e-05
1.037e-04,9.272e-04,1.106e-03,2.560e-05,2.873e-05,8.148e-05,3.992e-06,1.565e-04,3.335e-05
1.134e-04,9.248e-04,1.106e-03,1.724e-05,3.386e-05,7.540e-05,3.769e-06,1.539e-04,3.502e-05
1.230e-04,9.210e-04,1.112e-03,8.814e-06,3.898e-05,6.866e-05,4.395e-06,1.518e-04,3.779e-05
1.326e-04,9.210e-04,1.127e-03,6.109e-07,4.363e-05,6.294e-05,4.130e-06,1.496e-04,4.023e-05
1.418e-04,9.170e-04,1.148e-03,7.592e-06,4.911e-05,5.692e-05,4.233e-06,1.472e-04,4.241e-05
1.513e-04,9.136e-04,1.176e-03,1.583e-05,5.472e-05,5.031e-05,4.529e-06,1.442e-04,4.417e-05
1.614e-04,9.139e-04,1.211e-03,2.377e-05,5.877e-05,4.494e-05,4.214e-06,1.416e-04,4.691e-05
1.706e-04,9.115e-04,1.252e-03,3.200e-05,6.485e-05,3.844e-05,4.499e-06,1.394e-04,4.920e-05
1.788e-04,9.077e-04,1.299e-03,4.040e-05,7.021e-05,3.284e-05,4.574e-06,1.355e-04,5.135e-05
1.889e-04,9.060e-04,1.353e-03,4.839e-05,7.486e-05,2.646e-05,5.003e-06,1.328e-04,5.364e-05
1.979e-04,9.038e-04,1.413e-03,5.645e-05,8.106e-05,2.027e-05,4.374e-06,1.303e-04,5.549e-05
2.068e-04,9.024e-04,1.478e-03,6.417e-05,8.607e-05,1.484e-05,4.952e-06,1.271e-04,5.832e-05
2.164e-04,9.000e-04,1.548e-03,7.221e-05,9.120e-05,8.523e-06,4.819e-06,1.237e-04,6.062e-05
2.248e-04,8.991e-04,1.623e-03,8.015e-05,9.716e-05,2.682e-06,4.803e-06,1.203e-04,6.229e-05
2.352e-04,8.998e-04,1.702e-03,8.789e-05,1.017e-04,3.576e-06,5.020e-06,1.180e-04,6.488e-05
2.438e-04,8.962e-04,1.784e-03,9.588e-05,1.070e-04,9.358e-06,5.169e-06,1.141e-04,6.711e-05
2.521e-04,8.948e-04,1.870e-03,1.040e-04,1.131e-04,1.502e-05,5.190e-06,1.113e-04,6.941e-05
2.310e-04,8.924e-04,1.959e-03,1.053e-04,9.584e-05,5.186e-06,2.292e-06,1.222e-04,6.577e-05
2.267e-04,8.919e-04,1.976e-03,1.104e-04,7.904e-05,1.568e-05,4.036e-07,1.307e-04,6.378e-05
