kplusy,lambd_haty,muy,nuAT_haty,nuUO_haty,nuLO_haty,nuLF_haty,etaAT_haty,etaOC_haty
3362.251,0.9713711,0.99451524,1.1113431,-0.4853849,-0.0016546845,-0.9634124,-0.074795045,-0.28177074
3405.958,0.97081006,0.9950933,1.1125281,-0.48599374,-0.0016414504,-0.9645369,-0.07475505,-0.28178144
3449.9817,0.9702551,0.9956239,1.1137055,-0.48660105,-0.001628561,-0.9656542,-0.07471569,-0.2817921
3494.326,0.969705,0.99611294,1.1148767,-0.48720586,-0.0016161818,-0.96676344,-0.0746768,-0.2818023
3538.9883,0.9691588,0.9965656,1.116042,-0.48780733,-0.0016041659,-0.96786654,-0.074638665,-0.2818128
3583.9739,0.9686166,0.9969865,1.1172011,-0.48840618,-0.0015919805,-0.96896124,-0.07460147,-0.28182292
3629.2798,0.96807766,0.9973762,1.1183547,-0.48900136,-0.0015803482,-0.970049,-0.07456458,-0.28183332
3674.9023,0.9675419,0.99773854,1.1195024,-0.489593,-0.0015689656,-0.97112906,-0.07452905,-0.28184378
3720.8447,0.9670099,0.99807304,1.1206445,-0.490181,-0.0015577003,-0.97220165,-0.074494034,-0.28185475
3767.1052,0.966482,0.9983839,1.1217806,-0.4907657,-0.0015468895,-0.97326726,-0.0744603,-0.2818656
3813.6838,0.9659579,0.99866974,1.1229106,-0.49134701,-0.0015361458,-0.9743252,-0.07442697,-0.28187674
3860.577,0.9654366,0.99893135,1.1240357,-0.491925,-0.0015257373,-0.97537595,-0.07439437,-0.28188822
3907.782,0.9649207,0.99917173,1.1251541,-0.49249893,-0.001515355,-0.9764197,-0.07436253,-0.28190014
3955.304,0.96440876,0.9993905,1.1262667,-0.49307,-0.001505645,-0.9774557,-0.074331425,-0.28191215
4003.139,0.96390104,0.999587,1.1273733,-0.49363783,-0.0014954489,-0.9784849,-0.074301064,-0.28192353
4051.2869,0.9633975,0.99976206,1.1284742,-0.4942027,-0.0014859438,-0.9795081,-0.0742715,-0.2819355
4099.746,0.9628986,0.99991673,1.1295693,-0.49476436,-0.0014762152,-0.9805232,-0.07424245,-0.28194797
4148.52,0.9624038,1.0,1.1306584,-0.4953235,-0.0014670622,-0.9815321,-0.07421374,-0.28196067
4197.6025,0.9619132,1.0,1.131742,-0.49587932,-0.0014583692,-0.9825343,-0.07418604,-0.28197318
4246.993,0.9614271,1.0,1.13282,-0.4964323,-0.0014492255,-0.98352945,-0.07415886,-0.28198594
4296.6978,0.9609453,1.0,1.1338928,-0.49698228,-0.001441095,-0.9845184,-0.074132375,-0.28199917
4346.7095,0.9604679,1.0,1.1349595,-0.4975298,-0.0014323872,-0.985501,-0.07410635,-0.28201237
4397.0303,0.9599943,1.0,1.136021,-0.4980748,-0.0014239848,-0.9864773,-0.07408084,-0.28202587
4447.6553,0.959525,1.0,1.137077,-0.4986167,-0.0014158692,-0.98744804,-0.07405638,-0.28203943
4498.5854,0.9590602,1.0,1.1381278,-0.4991551,-0.0014079828,-0.98841184,-0.074031785,-0.28205326
4549.826,0.9585993,1.0,1.1391726,-0.49969178,-0.0014003944,-0.9893698,-0.07400785,-0.28206706
4601.3687,0.95814204,1.0,1.1402123,-0.5002252,-0.0013929047,-0.99032116,-0.07398474,-0.2820811
4653.2173,0.9576893,1.0,1.1412468,-0.50075644,-0.0013857353,-0.99126697,-0.07396217,-0.28209537
4705.3687,0.9572404,1.0,1.1422758,-0.50128496,-0.0013783276,-0.99220705,-0.073939756,-0.28210974
4757.8203,0.9567952,1.0,1.1432996,-0.5018108,-0.0013715383,-0.9931404,-0.07391799,-0.28212368
4810.5723,0.9563543,1.0,1.144318,-0.5023339,-0.0013648272,-0.9940684,-0.07389678,-0.28213802
4863.626,0.95591694,1.0,1.1453313,-0.50285447,-0.0013579447,-0.9949908,-0.073875755,-0.28215182
4916.975,0.9554836,0.9999105,1.1463397,-0.50337297,-0.0013513602,-0.9959079,-0.07385492,-0.28216666
4970.6274,0.9550539,0.9997743,1.1473429,-0.5038884,-0.0013450179,-0.99681866,-0.07383464,-0.28218108
5024.576,0.95462763,0.99962306,1.148341,-0.5044018,-0.0013387501,-0.9977242,-0.07381484,-0.2821955
5078.8184,0.95420533,0.9994581,1.1493341,-0.5049125,-0.0013326351,-0.99862456,-0.073795624,-0.28220946
5133.3584,0.95378697,0.99928063,1.1503222,-0.5054208,-0.0013267267,-0.9995191,-0.07377642,-0.28222436
5188.191,0.95337176,0.9990906,1.1513052,-0.50592667,-0.001321001,-1.0004088,-0.0737581,-0.28223878
5243.314,0.95296025,0.9988876,1.1522839,-0.5064302,-0.0013152789,-1.0012922,-0.07374021,-0.28225362
5298.7314,0.9525528,0.9986751,1.1532563,-0.50693095,-0.0013099313,-1.0021707,-0.07372226,-0.2822681
5354.436,0.95214796,0.99844867,1.1542253,-0.50742906,-0.0013044104,-1.0030438,-0.073704824,-0.28228277
5410.3833,0.95172954,0.9983402,1.1551805,-0.50791425,-0.0012968425,-1.0039057,-0.0737027,-0.28230762
5466.56,0.95131207,0.998291,1.156122,-0.5083912,-0.0012880601,-1.0047572,-0.073707156,-0.28233743
5522.9697,0.95090526,0.9982501,1.1570518,-0.5088634,-0.0012794547,-1.0055975,-0.073711075,-0.28236607
5579.616,0.9505071,0.99821514,1.1579716,-0.5093312,-0.0012704171,-1.0064292,-0.07371492,-0.2823949
5636.5054,0.9501172,0.99818313,1.1588823,-0.5097951,-0.0012622811,-1.0072522,-0.073718674,-0.28242338
5693.6357,0.94973516,0.9981529,1.1597829,-0.5102563,-0.0012539085,-1.0080668,-0.07372152,-0.28245088
5751.0093,0.94935966,0.9981221,1.1606762,-0.5107134,-0.0012454707,-1.0088747,-0.07372445,-0.28247887
5808.6333,0.94899094,0.9980893,1.1615614,-0.5111675,-0.0012372192,-1.0096748,-0.07372778,-0.28250596
5866.5073,0.9486282,0.99805343,1.1624392,-0.51161855,-0.0012292713,-1.0104684,-0.07373076,-0.28253326
5924.6323,0.9482663,0.99802333,1.1633016,-0.5120572,-0.0012220405,-1.011255,-0.0737297,-0.28255564
5982.957,0.94788164,0.9980751,1.1640934,-0.5124221,-0.0012228042,-1.0120338,-0.073699184,-0.2825452
6041.4897,0.9475077,0.9981358,1.1648743,-0.5127838,-0.0012229625,-1.0128026,-0.07366873,-0.28253514
6100.237,0.94714266,0.99820197,1.165646,-0.51314175,-0.0012231879,-1.0135628,-0.073638245,-0.28252494
6159.2,0.94678575,0.9982704,1.1664097,-0.51349795,-0.0012237485,-1.0143156,-0.073608145,-0.28251487
6218.3896,0.94643646,0.99834,1.1671649,-0.51385194,-0.0012237672,-1.0150604,-0.073577955,-0.28250515
6277.804,0.9460934,0.9984076,1.1679132,-0.51420295,-0.0012240186,-1.0157975,-0.0735476,-0.28249484
6337.4463,0.9457566,0.99847424,1.1686542,-0.51455235,-0.0012244955,-1.0165286,-0.07351768,-0.2824852
6397.3184,0.9454252,0.9985358,1.1693892,-0.5148993,-0.0012245569,-1.0172536,-0.07348789,-0.28247526
6457.42,0.94509876,0.9985928,1.1701177,-0.5152445,-0.0012249313,-1.0179725,-0.07345834,-0.28246498
6517.752,0.9447769,0.99864465,1.1708406,-0.515587,-0.001225369,-1.0186852,-0.073428385,-0.282454
6578.3203,0.9444597,0.99868935,1.1715584,-0.51592845,-0.001225682,-1.0193933,-0.073398754,-0.28244418
6639.114,0.94414645,0.9987286,1.1722705,-0.5162678,-0.0012262259,-1.0200961,-0.073369116,-0.28243405
6700.1494,0.94383705,0.9987606,1.1729773,-0.51660484,-0.0012266915,-1.0207933,-0.07333968,-0.2824237
6761.411,0.94353086,0.9987835,1.1736798,-0.5169407,-0.0012271125,-1.0214863,-0.07331105,-0.28241333
6822.9023,0.9432285,0.99880046,1.1743772,-0.5172747,-0.0012274459,-1.0221744,-0.073281534,-0.28240234
6884.6284,0.9429289,0.99880844,1.1750702,-0.51760674,-0.0012283567,-1.0228577,-0.073252566,-0.28239173
6946.5864,0.9426324,0.99880815,1.1757585,-0.5179373,-0.0012290161,-1.0235367,-0.073223665,-0.28238124
7008.7744,0.94233876,0.99879974,1.1764426,-0.5182659,-0.0012295377,-1.0242116,-0.073194765,-0.28237003
7071.1846,0.942048,0.99878234,1.1771226,-0.5185935,-0.0012306068,-1.0248826,-0.073166184,-0.28235924
7133.8267,0.9417599,0.9987574,1.177798,-0.51891893,-0.0012313351,-1.0255488,-0.07313791,-0.28234836
7196.6914,0.94147414,0.9987236,1.1784695,-0.51924276,-0.0012321938,-1.0262105,-0.073109575,-0.2823373
7259.7734,0.9411911,0.99868095,1.1791373,-0.51956546,-0.0012333319,-1.0268685,-0.07308141,-0.2823256
7323.0786,0.940911,0.99863154,1.1798,-0.5198859,-0.0012341999,-1.0275224,-0.073053055,-0.2823143
7386.608,0.9406333,0.9985734,1.1804596,-0.5202052,-0.0012353249,-1.0281717,-0.073024794,-0.28230292
7450.3594,0.9403572,0.99850684,1.1811153,-0.5205224,-0.0012364704,-1.028818,-0.07299696,-0.28229135
7514.329,0.94008404,0.9984322,1.1817665,-0.5208384,-0.0012379903,-1.0294604,-0.072969235,-0.2822796
7578.513,0.93981296,0.9983495,1.1824145,-0.521153,-0.0012388509,-1.0300982,-0.07294175,-0.28226733
7642.907,0.9395438,0.998259,1.1830585,-0.52146554,-0.0012403186,-1.0307325,-0.072914094,-0.2822556
7707.511,0.93927735,0.9981612,1.1836984,-0.52177674,-0.00124171,-1.0313631,-0.0728866,-0.28224367
7772.32,0.9390124,0.99805564,1.1843351,-0.5220863,-0.0012430344,-1.0319903,-0.072859265,-0.28223112
7837.343,0.93875074,0.9979438,1.1849676,-0.52239466,-0.0012444295,-1.032613,-0.07283188,-0.28221902
7902.5703,0.93849075,0.99782395,1.1855961,-0.5227013,-0.0012460742,-1.0332325,-0.072804704,-0.28220662
7968.0024,0.9382321,0.9976967,1.1862212,-0.52300614,-0.0012476742,-1.0338476,-0.072778046,-0.28219414
8033.5825,0.9379458,0.9976698,1.1868243,-0.5232827,-0.0012463611,-1.0344452,-0.07274361,-0.2821763
8099.2817,0.93764776,0.9977149,1.1874079,-0.5235404,-0.0012430586,-1.0350275,-0.07270429,-0.2821551
8165.1064,0.9373583,0.99776924,1.1879835,-0.52379626,-0.001239486,-1.0356023,-0.07266539,-0.28213477
8231.071,0.9370761,0.9978301,1.1885505,-0.5240499,-0.001236273,-1.0361693,-0.07262659,-0.2821136
8297.177,0.9368018,0.99789566,1.1891102,-0.52430177,-0.0012327209,-1.0367297,-0.07258768,-0.2820932
8363.418,0.9365334,0.9979628,1.1896636,-0.5245525,-0.0012295134,-1.0372847,-0.07254885,-0.28207266
8429.805,0.93627036,0.9980314,1.1902106,-0.5248011,-0.0012257136,-1.0378327,-0.072510265,-0.28205252
8496.353,0.9360125,0.99809873,1.1907518,-0.525048,-0.0012224298,-1.0383766,-0.07247153,-0.28203183
8563.053,0.9357587,0.9981635,1.1912884,-0.52529454,-0.0012189448,-1.0389158,-0.0724333,-0.28201157
8629.911,0.9355092,0.9982256,1.1918197,-0.5255387,-0.0012156833,-1.0394497,-0.07239486,-0.28199154
8696.921,0.9352633,0.9982836,1.1923459,-0.52578205,-0.0012123752,-1.0399792,-0.072356775,-0.28197092
8764.089,0.9350207,0.9983366,1.1928684,-0.52602386,-0.0012086183,-1.0405055,-0.07231858,-0.28195086
8831.409,0.93478125,0.998386,1.1933861,-0.52626437,-0.001205029,-1.0410274,-0.07228026,-0.28192997
8898.89,0.93454456,0.99842936,1.1938996,-0.526504,-0.0012020543,-1.0415446,-0.07224226,-0.28190935
8966.535,0.9343111,0.9984675,1.1944098,-0.52674216,-0.0011991914,-1.0420586,-0.072204635,-0.28188932
9034.337,0.93407923,0.99849766,1.1949162,-0.52697945,-0.001195725,-1.0425695,-0.072166435,-0.28186822
9102.286,0.9338497,0.99852103,1.195419,-0.52721584,-0.0011926666,-1.0430772,-0.07212883,-0.2818474
