con,Omega,Theta,ygross,ynet,inv,Eind,scc,carbontax,Abatement,Dam,Emissions
77.08961,0.0028556,0.000223102,105.17594,104.8756,27.762602,32.894928,18.890656,15.444082,0.023464963,0.3003404,35.494926
79.63165,0.0031179856,0.0002531845,108.7184,108.37942,28.720322,33.256218,19.363722,16.818869,0.027525812,0.3389824,35.7971
82.25854,0.0033464003,0.00028274793,112.36157,111.98556,29.695364,33.62815,19.871923,18.13616,0.031770002,0.3760068,36.111263
84.966606,0.0035483872,0.0003114354,116.10647,115.69448,30.69184,34.010307,20.415812,19.391422,0.036159668,0.41199073,36.43696
87.75669,0.003730295,0.00033908145,119.95363,119.506165,31.70895,34.401432,20.99511,20.586433,0.040674053,0.44746244,36.772907
90.62887,0.0038972718,0.000365602,123.902985,123.420105,32.746117,34.799915,21.609112,21.72465,0.04529918,0.4828836,37.117462
93.58241,0.0040533966,0.0003909956,127.95378,127.43513,33.80289,35.203953,22.25686,22.811253,0.05002937,0.51864743,37.46881
96.61639,0.004201852,0.00041530846,132.10518,131.5501,34.879066,35.611694,22.937286,23.852018,0.0548644,0.5550864,37.82505
99.72947,0.004345093,0.00043862723,136.35594,135.76346,35.974438,36.021137,23.649237,24.853233,0.05980943,0.5924792,38.18417
102.92031,0.0044849995,0.0004610584,140.70486,140.07379,37.08891,36.430435,24.391603,25.8211,0.06487317,0.63106126,38.54429
106.18759,0.0046230005,0.000482727,145.15077,144.47974,38.22241,36.83796,25.163324,26.761757,0.07006819,0.67103213,38.90375
109.52986,0.0047601745,0.0005037617,149.69238,148.97984,39.374928,37.241825,25.963348,27.681162,0.0754093,0.71256196,39.26064
112.945946,0.004897335,0.00052428996,154.32874,153.57294,40.546482,37.640705,26.79078,28.584658,0.08091301,0.7557996,39.61362
116.434586,0.005035085,0.0005444363,159.05878,158.2579,41.73715,38.032978,27.64475,29.477385,0.086597376,0.80087453,39.96103
119.99469,0.005173871,0.00056431774,163.8816,163.0337,42.947002,38.417553,28.524494,30.363846,0.09248129,0.84790224,40.301765
123.62538,0.0053140176,0.0005840406,168.79654,167.89957,44.176132,38.793076,29.429361,31.248198,0.09858404,0.89698786,40.63445
127.32584,0.0054557584,0.00060371106,173.80302,172.8548,45.424595,39.1587,30.35879,32.134266,0.1049268,0.9482273,40.958202
131.09335,0.0055992557,0.0006232613,178.9005,177.8988,46.69458,39.51411,31.313377,33.020313,0.11150177,1.0017097,41.2727
134.9289,0.005744615,0.0006428456,184.08911,183.03159,47.98504,39.858425,32.292297,33.91161,0.11834088,1.0575211,41.577026
138.83302,0.0058919042,0.0006625915,189.36879,188.25302,49.295288,40.190407,33.294857,34.81269,0.12547414,1.1157428,41.86993
142.8052,0.0060411594,0.0006825817,194.73927,193.56282,50.6255,40.509445,34.32065,35.72636,0.13292545,1.176451,42.150784
146.8449,0.006192388,0.0007028761,200.20032,198.96062,51.97588,40.814915,35.36937,36.65475,0.14071603,1.2397182,42.418934
150.95197,0.0063455817,0.00072353333,205.75212,204.4465,53.346603,41.106197,36.440895,37.59995,0.1488685,1.3056169,42.673744
155.12602,0.006500715,0.0007446105,211.39452,210.02031,54.737915,41.382824,37.53495,38.56391,0.15740658,1.3742156,42.914726
