foc_kplus,foc_lambd,foc_TATplus,foc_MATplus,foc_MUOplus,foc_MLOplus,foc_TOCplus
1.264e-05,3.171e-05,9.239e-07,3.338e-05,2.980e-07,2.287e-05,1.752e-05
3.028e-05,3.481e-05,4.968e-05,7.510e-06,3.612e-05,1.696e-05,3.755e-06
2.599e-05,1.574e-05,7.731e-05,3.922e-05,3.660e-05,2.474e-06,1.472e-05
1.824e-05,5.960e-06,6.800e-05,4.363e-05,3.260e-05,2.980e-07,1.493e-05
1.001e-05,4.768e-06,5.925e-05,4.613e-05,2.873e-05,2.146e-06,1.466e-05
2.384e-06,1.264e-05,4.537e-05,3.850e-05,2.646e-05,8.523e-06,7.957e-06
6.068e-05,3.004e-05,2.906e-05,9.775e-06,4.447e-05,1.676e-05,4.536e-05
6.497e-05,3.791e-05,5.396e-05,1.526e-05,3.600e-05,1.691e-05,2.897e-05
9.835e-05,1.645e-05,2.850e-05,3.874e-05,1.466e-05,8.658e-06,8.225e-06
6.807e-05,6.914e-06,3.680e-05,4.530e-05,3.994e-06,1.624e-06,7.331e-06
3.350e-05,1.144e-05,4.432e-05,4.470e-05,1.711e-05,2.109e-05,1.636e-05
1.824e-05,1.168e-05,4.056e-05,3.684e-05,1.633e-05,2.305e-05,1.568e-05
2.384e-06,1.907e-05,3.723e-05,2.718e-05,1.669e-05,2.514e-05,1.469e-05
1.335e-05,3.505e-05,3.397e-05,1.776e-05,1.597e-05,2.691e-05,1.416e-05
7.749e-06,5.817e-05,3.403e-05,1.669e-05,1.228e-05,6.661e-06,2.128e-05
1.502e-05,4.673e-05,4.880e-05,3.731e-05,1.591e-05,8.985e-06,3.028e-05
2.885e-05,2.503e-05,4.864e-05,4.792e-05,2.450e-05,3.859e-06,2.852e-05
5.841e-06,2.766e-05,2.354e-05,2.933e-05,7.051e-05,1.296e-06,1.737e-05
1.180e-05,2.146e-05,6.795e-06,8.821e-06,7.904e-05,2.131e-06,1.672e-05
2.050e-05,3.743e-05,1.147e-05,1.466e-05,5.066e-05,7.212e-06,1.192e-05
1.431e-05,4.435e-05,3.770e-06,1.347e-05,2.569e-05,2.518e-05,6.139e-06
8.106e-06,2.360e-05,1.669e-06,2.742e-06,2.360e-05,2.180e-05,4.232e-06
3.934e-06,1.216e-05,1.416e-06,7.391e-06,1.711e-05,1.825e-05,5.841e-06
6.795e-06,8.345e-06,1.112e-05,1.180e-05,1.210e-05,1.341e-05,8.076e-06
1.955e-05,1.359e-05,5.409e-05,1.252e-05,8.821e-06,4.575e-06,1.079e-05
2.146e-06,3.672e-05,1.376e-05,8.106e-06,1.580e-05,2.539e-05,1.734e-05
1.383e-05,3.362e-05,2.152e-05,5.007e-06,8.166e-06,1.577e-05,1.907e-06
6.914e-06,2.789e-05,2.705e-05,0.000e+00,1.472e-05,6.914e-06,1.928e-05
5.603e-06,1.907e-05,1.789e-05,9.894e-06,1.234e-05,2.831e-07,1.413e-05
2.027e-06,1.335e-05,4.031e-06,2.944e-05,1.276e-05,1.638e-05,3.964e-06
7.987e-06,2.360e-05,4.709e-06,5.209e-05,2.933e-05,1.639e-07,1.758e-06
1.860e-05,1.168e-05,1.658e-05,5.054e-05,4.035e-05,3.472e-06,8.166e-06
2.027e-05,3.815e-06,2.293e-05,3.684e-05,3.278e-05,4.932e-06,2.515e-05
2.503e-05,2.909e-05,3.764e-05,2.038e-05,2.635e-05,1.217e-05,1.928e-05
2.134e-05,4.530e-05,3.722e-05,2.325e-05,3.785e-05,6.258e-07,1.827e-05
2.027e-06,5.245e-05,2.867e-05,2.730e-05,3.737e-05,8.762e-06,1.356e-05
8.106e-06,4.601e-05,1.996e-05,2.861e-05,3.159e-06,3.488e-05,2.238e-05
5.722e-06,2.789e-05,2.442e-05,2.432e-05,4.590e-06,3.010e-05,2.229e-05
1.836e-05,1.860e-05,2.959e-05,2.074e-05,1.234e-05,2.500e-05,2.164e-05
1.788e-06,1.693e-05,3.641e-05,9.775e-06,1.043e-05,1.514e-05,9.239e-06
2.384e-06,1.311e-05,2.740e-05,1.693e-05,7.391e-06,4.388e-05,3.424e-05
1.192e-07,2.217e-05,6.347e-05,2.980e-05,1.192e-05,1.356e-05,1.258e-05
9.418e-06,1.597e-05,6.790e-05,2.158e-05,1.109e-05,7.778e-06,4.441e-06
1.895e-05,1.192e-05,6.370e-05,6.557e-06,7.153e-06,1.019e-05,3.099e-06
2.491e-05,1.740e-05,6.144e-05,4.888e-06,1.067e-05,1.310e-05,6.706e-06
2.611e-05,2.503e-05,5.675e-05,1.800e-05,1.079e-05,1.763e-05,1.407e-05
2.980e-06,3.219e-05,4.526e-05,1.204e-05,2.456e-05,7.123e-06,3.248e-05
7.272e-06,1.335e-05,2.168e-05,1.907e-06,1.198e-05,2.165e-05,4.891e-05
5.603e-06,4.768e-06,1.383e-05,4.649e-06,1.073e-05,7.972e-06,1.681e-05
3.099e-05,2.623e-05,1.875e-05,8.106e-06,8.643e-06,8.896e-06,7.629e-06
6.151e-05,3.576e-05,3.850e-05,2.718e-05,1.097e-05,3.205e-05,3.052e-05
3.266e-05,1.907e-06,2.003e-05,2.170e-05,1.776e-05,1.375e-05,2.018e-05
1.740e-05,2.599e-05,2.121e-05,3.695e-06,1.281e-05,5.424e-06,2.825e-05
1.788e-06,2.909e-05,2.121e-05,2.861e-06,5.603e-06,6.452e-06,3.079e-05
6.437e-06,3.552e-05,8.889e-06,1.287e-05,1.490e-05,2.980e-08,5.573e-06
6.199e-06,4.029e-05,2.480e-05,3.755e-05,2.331e-05,1.511e-05,7.540e-06
1.132e-05,3.076e-05,2.399e-05,3.982e-05,3.183e-05,1.130e-05,5.305e-06
2.229e-05,3.076e-05,1.775e-05,4.041e-05,1.556e-05,7.734e-06,1.162e-06
3.254e-05,2.170e-05,1.799e-05,3.624e-05,1.878e-05,4.873e-06,3.815e-06
4.268e-05,1.431e-05,2.141e-05,3.088e-05,3.105e-05,1.431e-06,4.441e-06
1.895e-05,1.645e-05,5.523e-05,1.812e-05,3.862e-05,1.390e-05,1.740e-05
1.681e-05,4.601e-05,4.470e-05,2.933e-05,2.271e-05,1.751e-05,5.364e-06
1.299e-05,7.081e-05,1.673e-05,4.339e-05,4.470e-06,2.553e-05,1.737e-05
1.383e-05,4.530e-05,1.696e-05,3.862e-05,5.126e-06,1.834e-05,1.884e-05
3.457e-06,3.695e-05,1.979e-05,3.898e-05,1.246e-05,9.835e-07,3.123e-05
3.457e-06,7.105e-05,2.117e-05,2.646e-05,4.232e-06,4.977e-06,4.143e-05
1.419e-05,4.005e-05,1.378e-05,2.086e-05,9.000e-06,1.143e-05,3.505e-05
2.360e-05,1.550e-05,7.242e-06,1.490e-05,1.627e-05,1.653e-05,2.894e-05
4.768e-06,7.153e-07,6.877e-06,3.815e-06,1.484e-05,1.672e-05,1.678e-05
5.484e-05,6.199e-06,7.994e-06,4.768e-07,5.305e-06,6.571e-06,1.428e-05
4.101e-05,6.199e-06,2.522e-05,2.098e-05,1.359e-05,2.308e-05,1.299e-05
2.146e-05,1.287e-05,3.336e-05,1.764e-05,1.562e-05,3.114e-05,1.195e-05
9.894e-06,1.764e-05,2.756e-05,3.338e-06,1.419e-05,1.867e-05,1.007e-05
1.085e-05,3.147e-05,2.123e-05,6.080e-06,1.925e-05,9.149e-06,2.396e-05
2.384e-07,1.335e-05,3.701e-05,4.888e-06,4.137e-05,1.544e-05,1.568e-05
2.253e-05,2.384e-05,5.589e-05,7.749e-06,5.364e-06,1.641e-05,6.080e-06
5.484e-06,2.980e-05,7.082e-05,1.132e-05,1.734e-05,5.856e-06,8.225e-06
3.088e-05,2.503e-05,6.496e-05,3.219e-05,4.166e-05,9.269e-06,7.957e-06
2.289e-05,1.025e-05,5.098e-05,4.220e-05,3.105e-05,1.244e-05,2.384e-06
1.693e-05,3.338e-06,1.462e-05,5.186e-05,1.568e-05,1.276e-05,1.311e-06
2.027e-06,5.722e-06,5.282e-06,4.601e-05,1.144e-05,9.924e-06,2.474e-06
2.074e-05,1.264e-05,4.731e-06,3.636e-05,8.821e-06,7.778e-06,1.580e-06
3.648e-05,2.909e-05,1.308e-05,2.408e-05,2.259e-05,1.575e-05,1.267e-05
4.780e-05,4.077e-05,1.624e-05,2.050e-05,3.308e-05,2.272e-05,2.319e-05
3.767e-05,4.578e-05,4.545e-06,3.242e-05,3.135e-05,2.494e-05,7.331e-06
