con,Omega,Theta,ygross,ynet,inv,Eind,carbontax,Abatement,Dam,Emissions
2772.952,0.002727432,0.00048335554,3740.6716,3730.4692,955.7141,0.0,175.89937,1.8080742,10.202427,0.013725246
2793.5977,0.0027276257,0.0004718456,3768.5728,3758.2935,962.9226,0.0,175.02199,1.7781843,10.279256,0.013413159
2814.2876,0.002727827,0.00046060054,3796.5364,3786.1802,970.14856,0.0,174.14911,1.7486866,10.356295,0.0131081855
2835.0237,0.0027280364,0.0004496155,3824.5645,3814.1309,977.39276,0.0,173.28056,1.7195836,10.433551,0.012810147
2855.8042,0.0027282536,0.00043888367,3852.6555,3842.1445,984.654,0.0,172.41635,1.6908678,10.511022,0.012518886
2876.6294,0.0027284797,0.00042840006,3880.808,3870.2197,991.93243,0.0,171.5564,1.6625384,10.588706,0.012234234
2897.4958,0.0027287132,0.00041815965,3909.0195,3898.3533,999.22687,0.0,170.70082,1.6345943,10.666594,0.011956078
2918.4087,0.0027289547,0.00040815398,3937.2954,3926.5508,1006.5397,0.0,169.8494,1.6070226,10.7447,0.011684202
2939.3608,0.0027292026,0.00039838202,3965.627,3954.8042,1013.8679,0.0,169.00229,1.5798345,10.823,0.01141855
2960.3555,0.0027294587,0.00038883503,3994.0186,3983.1172,1021.2128,0.0,168.15935,1.5530144,10.901509,0.011158908
2981.3914,0.002729722,0.00037951057,4022.468,4011.4878,1028.5743,0.0,167.32068,1.5265691,10.980219,0.010905185
3002.4695,0.002729993,0.00037040145,4050.9773,4039.9182,1035.9523,0.0,166.4861,1.5004879,11.05914,0.01065721
3023.5837,0.0027302701,0.0003615045,4079.537,4068.3987,1043.3441,0.0,165.65575,1.4747711,11.138239,0.010414894
3044.7395,0.0027305554,0.00035281497,4108.155,4096.937,1050.7523,0.0,164.82948,1.4494187,11.217544,0.010178078
3065.93,0.002730847,0.00034432742,4136.8228,4125.526,1058.1753,0.0,164.00745,1.4244215,11.297031,0.009946661
3087.1602,0.0027311458,0.00033603734,4165.5464,4154.17,1065.6136,0.0,163.18944,1.3997792,11.376716,0.009720496
3108.43,0.0027314518,0.0003279403,4194.3257,4182.869,1073.0675,0.0,162.3755,1.3754884,11.456599,0.009499465
3129.7317,0.0027317635,0.0003200331,4223.1504,4211.6143,1080.5345,0.0,161.56567,1.351548,11.536649,0.009283477
3151.0706,0.0027320813,0.0003123093,4252.028,4240.4106,1088.0159,0.0,160.75981,1.3279479,11.616886,0.009072383
3172.4436,0.0027324052,0.00030476743,4280.954,4269.257,1095.5123,0.0,159.95808,1.3046955,11.697301,0.008866115
3193.8533,0.0027327363,0.0002974001,4309.9326,4298.155,1103.0233,0.0,159.16025,1.2817744,11.777909,0.008664503
3215.2957,0.002733073,0.00029020666,4338.956,4327.097,1110.5463,0.0,158.36641,1.2591939,11.858684,0.008467495
3236.771,0.0027334162,0.00028318114,4368.0273,4356.088,1118.0834,0.0,157.57652,1.236943,11.939636,0.008274963
3258.2766,0.0027337652,0.00027632064,4397.143,4385.1226,1125.6338,0.0,156.79065,1.2150214,12.020757,0.008086817
3279.8167,0.0027341202,0.00026962042,4426.3057,4414.2036,1133.1968,0.0,156.0086,1.1934223,12.102052,0.007902933
3301.3882,0.0027344811,0.00026307738,4455.514,4443.3306,1140.7731,0.0,155.23045,1.172145,12.183519,0.007723224
3322.9895,0.0027348462,0.00025668813,4484.7646,4472.4995,1148.3623,0.0,154.45619,1.151186,12.265142,0.0075476076
3344.623,0.0027352176,0.0002504499,4514.059,4501.7124,1155.9622,0.0,153.6858,1.1305456,12.346934,0.0073759924
