kplusy,lambd_haty,muy,nuAT_haty,nuUO_haty,nuLO_haty,nuLF_haty,etaAT_haty,etaOC_haty
4000.1182,0.9319556,1.0,1.3390112,-0.5763738,0.005463181,-1.1702003,-0.06940516,-0.31715694
4051.4985,0.9311361,1.0,1.3408649,-0.57769156,0.005597977,-1.1721756,-0.06929984,-0.31698772
4103.2314,0.9303248,1.0,1.3427029,-0.578996,0.0057362895,-1.1741351,-0.06919589,-0.31681687
4155.317,0.92952085,1.0,1.3445245,-0.58028597,0.005875407,-1.1760793,-0.06909307,-0.31664336
4207.759,0.9287227,1.0,1.3463316,-0.58156353,0.006018011,-1.1780075,-0.06899174,-0.3164677
4260.5615,0.92793155,1.0,1.3481244,-0.58282685,0.0061625224,-1.1799209,-0.06889125,-0.3162912
4313.721,0.92714494,1.0,1.3499035,-0.5840796,0.0063087773,-1.1818196,-0.06879195,-0.31611302
4367.2456,0.9263641,1.0,1.351667,-0.5853182,0.006456403,-1.1837051,-0.06869336,-0.3159338
4421.1304,0.92558855,1.0,1.3534197,-0.5865452,0.0066061746,-1.1855758,-0.06859752,-0.3157534
4475.3784,0.924817,1.0,1.3551568,-0.5877599,0.006757183,-1.1874326,-0.0685012,-0.31557056
4529.988,0.92405075,1.0,1.356881,-0.5889637,0.006910069,-1.1892748,-0.068406425,-0.31538737
4584.9604,0.92328763,1.0,1.3585936,-0.59015554,0.0070634317,-1.1911049,-0.06831225,-0.31520268
4640.302,0.9225296,1.0,1.3602924,-0.59133697,0.0072196554,-1.1929226,-0.068219386,-0.31501594
4696.003,0.9217753,1.0,1.3619784,-0.59250563,0.0073758196,-1.1947258,-0.068127476,-0.31482986
4752.0664,0.9210242,1.0,1.3636521,-0.59366465,0.007535113,-1.196516,-0.068035506,-0.3146414
4808.4097,0.9202991,1.0,1.3651737,-0.59474015,0.0077235233,-1.1981827,-0.06795021,-0.31440115
4865.0166,0.9195923,1.0,1.366644,-0.59578604,0.0079200845,-1.199805,-0.06786849,-0.31414708
4921.9097,0.9188991,1.0,1.3680959,-0.5968199,0.008117838,-1.2014085,-0.0677863,-0.31389064
4979.0933,0.9182177,1.0,1.3695308,-0.59784067,0.008316694,-1.202996,-0.06770607,-0.3136335
5036.5796,0.9175464,1.0,1.3709502,-0.59885126,0.008516742,-1.2045665,-0.06762507,-0.31337446
5094.3716,0.9168843,1.0,1.3723543,-0.5998509,0.00871755,-1.2061226,-0.06754633,-0.31311396
5152.479,0.9162296,1.0,1.3737435,-0.6008398,0.008919103,-1.2076646,-0.06746789,-0.31285304
5210.9053,0.9155818,1.0,1.3751209,-0.6018184,0.009121789,-1.2091925,-0.06738927,-0.31259057
5269.655,0.91494066,1.0,1.3764851,-0.6027866,0.009324698,-1.2107073,-0.06731286,-0.31232736
