kx,MATx,MUOx,MLOx,MLFx,MLFeqx,TATx,TOCx,taux
3359.1619,1076.745,1736.4081,37375.492,422.60648,228.41344,2.545986,1.468349,0.8555769
3405.914,1075.0673,1737.4358,37377.125,421.80884,228.37694,2.5436685,1.4757739,0.85772705
3453.063,1073.4205,1738.4146,37378.76,421.02377,228.34128,2.5414028,1.4831318,0.8598452
3500.609,1071.8035,1739.3456,37380.4,420.2515,228.30643,2.5391908,1.4904232,0.86193186
3548.5535,1070.2147,1740.2302,37382.04,419.49203,228.27237,2.5370328,1.4976492,0.86398745
3596.8936,1068.6532,1741.0696,37383.68,418.7454,228.23907,2.5349286,1.5048106,0.8660124
3645.6077,1067.1178,1741.8649,37385.324,418.01147,228.20654,2.5328767,1.511908,0.86800724
3694.6428,1065.6074,1742.6174,37386.97,417.29013,228.17476,2.5308764,1.5189425,0.86997235
3744.0027,1064.1213,1743.3282,37388.617,416.58112,228.14369,2.528926,1.5259147,0.8719082
3793.6895,1062.6589,1743.9983,37390.27,415.88422,228.11334,2.527023,1.5328255,0.87381524
3843.7126,1061.2195,1744.6289,37391.92,415.19922,228.08366,2.5251665,1.5396755,0.8756939
3894.067,1059.802,1745.221,37393.574,414.52585,228.05467,2.5233545,1.5464655,0.87754464
3944.7554,1058.4066,1745.7753,37395.23,413.86383,228.02634,2.5215855,1.5531963,0.87936777
3995.7812,1057.0321,1746.2931,37396.887,413.21292,227.99864,2.5198581,1.5598685,0.8811638
4047.1467,1055.6782,1746.7753,37398.54,412.57288,227.97159,2.5181708,1.5664828,0.882933
4098.8555,1054.3444,1747.2228,37400.2,411.94348,227.94513,2.5165222,1.5730399,0.8846759
4150.9062,1053.0302,1747.6365,37401.86,411.3244,227.9193,2.514911,1.5795405,0.8863929
4203.2993,1051.7349,1748.0171,37403.52,410.71545,227.89404,2.513336,1.5859852,0.8880843
4256.039,1050.458,1748.3656,37405.184,410.11633,227.86935,2.511796,1.5923747,0.88975054
4309.1143,1049.1987,1748.683,37406.844,409.52686,227.84521,2.5102897,1.5987095,0.89139193
4362.525,1047.9567,1748.9698,37408.508,408.9467,227.82166,2.508816,1.6049902,0.89300895
4416.268,1046.7313,1749.2269,37410.17,408.3756,227.79861,2.5073733,1.6112176,0.8946019
4470.351,1045.5223,1749.4551,37411.836,407.8134,227.7761,2.5059602,1.6173922,0.8961711
4524.7676,1044.3293,1749.6552,37413.5,407.2598,227.75409,2.5045757,1.6235144,0.8977169
4579.526,1043.1519,1749.8278,37415.168,406.7146,227.73259,2.5032191,1.6295849,0.8992397
4634.624,1041.9896,1749.9735,37416.836,406.17752,227.71158,2.501889,1.6356043,0.90073985
4690.0645,1040.8422,1750.0934,37418.504,405.6484,227.69104,2.5005846,1.641573,0.9022176
4745.842,1039.7094,1750.1876,37420.168,405.12704,227.67097,2.4993045,1.6474916,0.9036734
4801.961,1038.5907,1750.2572,37421.836,404.61325,227.65135,2.4980488,1.6533606,0.90510756
4858.4204,1037.4861,1750.3026,37423.504,404.10684,227.6322,2.4968162,1.6591805,0.9065203
4915.2207,1036.3948,1750.3246,37425.17,403.60764,227.61346,2.495606,1.6649518,0.9079121
4972.3613,1035.3168,1750.3236,37426.84,403.11548,227.59517,2.4944174,1.670675,0.9092831
5029.8403,1034.2517,1750.3004,37428.5,402.63016,227.57729,2.4932497,1.6763506,0.9106337
5087.66,1033.1993,1750.2555,37430.164,402.15152,227.5598,2.4921021,1.6819791,0.9119642
5145.8203,1032.159,1750.1895,37431.83,401.6794,227.54272,2.4909744,1.6875608,0.9132749
5204.3184,1031.131,1750.1027,37433.492,401.21365,227.52603,2.4898653,1.6930963,0.91456604
5263.157,1030.1146,1749.996,37435.152,400.7541,227.50972,2.4887743,1.698586,0.915838
5322.331,1029.1099,1749.8698,37436.816,400.30063,227.49377,2.487701,1.7040304,0.917091
5381.842,1028.1161,1749.7244,37438.48,399.85306,227.4782,2.4866445,1.7094299,0.91832536
5441.691,1027.1334,1749.5605,37440.145,399.41125,227.46297,2.4856043,1.7147849,0.91954136
5501.876,1026.1615,1749.3787,37441.81,398.9751,227.44807,2.4845798,1.7200958,0.92073923
5562.3955,1025.2,1749.1792,37443.465,398.54446,227.43353,2.4835703,1.725363,0.9219193
5623.2183,1024.2488,1748.9626,37445.125,398.11917,227.41931,2.4825752,1.730587,0.92308176
5684.3228,1023.30817,1748.7294,37446.785,397.6992,227.40543,2.4815946,1.7357682,0.92422694
5745.719,1022.3775,1748.4799,37448.445,397.28433,227.39186,2.4806275,1.740907,0.9253551
5807.402,1021.4567,1748.2146,37450.105,396.87448,227.37859,2.4796743,1.7460036,0.9264664
5869.375,1020.5455,1747.934,37451.76,396.46967,227.36563,2.478734,1.7510586,0.92756116
5931.645,1019.6438,1747.6384,37453.42,396.0696,227.35297,2.4778063,1.7560723,0.92863965
5994.207,1018.7513,1747.3284,37455.08,395.67438,227.34058,2.4768913,1.761045,0.9297021
6057.0654,1017.8678,1747.0042,37456.734,395.28375,227.32848,2.475988,1.7659771,0.9307487
6120.222,1016.9933,1746.6661,37458.39,394.89767,227.31665,2.4750957,1.7708691,0.93177974
6183.6724,1016.12744,1746.3148,37460.043,394.51602,227.3051,2.4742148,1.7757213,0.9327954
6247.412,1015.27014,1745.9503,37461.695,394.13876,227.29381,2.4733446,1.7805339,0.9337959
6311.4546,1014.4211,1745.5731,37463.348,393.76575,227.28276,2.4724848,1.7853074,0.93478155
6375.796,1013.57996,1745.1837,37465.0,393.39688,227.27197,2.471635,1.790042,0.9357525
6440.4336,1012.74695,1744.7825,37466.652,393.0321,227.26144,2.4707947,1.7947382,0.93670905
6505.3667,1011.9215,1744.3694,37468.3,392.67133,227.25114,2.4699633,1.7993962,0.93765134
6570.5947,1011.10376,1743.945,37469.95,392.31442,227.24107,2.4691405,1.8040164,0.9385796
6636.118,1010.2936,1743.5096,37471.598,391.96136,227.23123,2.4683259,1.8085991,0.9394941
6701.931,1009.4906,1743.0636,37473.242,391.61203,227.22162,2.4675193,1.8131447,0.9403949
6768.0483,1008.6949,1742.6072,37474.887,391.26636,227.21223,2.4667203,1.8176533,0.9412823
6834.4673,1007.9062,1742.1405,37476.53,390.92426,227.20305,2.4659288,1.8221253,0.9421565
6901.181,1007.1243,1741.6643,37478.176,390.58566,227.19409,2.4651442,1.8265611,0.94301766
6968.1978,1006.3492,1741.1783,37479.816,390.25052,227.18532,2.4643664,1.830961,0.943866
7035.507,1005.5807,1740.6833,37481.453,389.91867,227.17676,2.463595,1.8353251,0.94470173
7103.122,1004.818,1740.1792,37483.09,389.59012,227.16838,2.4628296,1.8396538,0.945525
7171.0474,1004.0612,1739.6664,37484.723,389.26477,227.1602,2.4620695,1.8439475,0.94633603
7239.267,1003.3102,1739.1449,37486.355,388.9425,227.15219,2.4613142,1.8482064,0.947135
7307.789,1002.5649,1738.6152,37487.99,388.62323,227.14438,2.4605632,1.8524307,0.94792205
7376.6045,1001.8251,1738.0776,37489.617,388.30692,227.13673,2.4598162,1.8566208,0.9486974
7445.7134,1001.09076,1737.532,37491.246,387.99347,227.12927,2.4590728,1.8607768,0.94946116
7515.1143,1000.3618,1736.9789,37492.875,387.68277,227.12196,2.458333,1.864899,0.9502136
7584.798,999.63806,1736.4183,37494.5,387.37482,227.11484,2.4575963,1.8689878,0.95095485
7654.772,998.9195,1735.8507,37496.125,387.0695,227.10786,2.4568622,1.8730433,0.9516851
7725.023,998.2059,1735.2761,37497.75,386.76678,227.10106,2.4561305,1.8770658,0.9524044
7795.5596,997.4973,1734.6947,37499.37,386.4666,227.09439,2.455401,1.8810556,0.953113
7866.369,996.79364,1734.1068,37500.992,386.1689,227.0879,2.4546738,1.8850129,0.95381105
7937.4556,996.0947,1733.5126,37502.61,385.8737,227.08156,2.4539485,1.8889378,0.9544987
8008.819,995.40045,1732.9121,37504.227,385.5808,227.07533,2.4532251,1.8928307,0.9551761
8080.4487,994.7108,1732.3055,37505.844,385.29028,227.06927,2.4525027,1.8966918,0.95584345
8152.3545,994.02576,1731.6931,37507.457,385.00204,227.06334,2.451782,1.9005213,0.9565009
8224.526,993.3451,1731.0753,37509.07,384.71603,227.05754,2.4510624,1.9043194,0.95714855
8296.96,992.6689,1730.4519,37510.68,384.4322,227.05188,2.4503438,1.9080864,0.95778656
8369.653,991.9969,1729.8232,37512.29,384.15054,227.04636,2.4496264,1.9118226,0.95841503
8442.608,991.3291,1729.1895,37513.902,383.871,227.04094,2.4489098,1.915528,0.95903414
8515.818,990.6654,1728.5505,37515.508,383.5935,227.03566,2.4481933,1.919203,0.9596441
8589.282,990.0059,1727.9069,37517.113,383.31805,227.03049,2.4474773,1.9228477,0.9602449
8663.0,989.35034,1727.2584,37518.715,383.0446,227.02544,2.4467616,1.9264624,0.96083677
8736.967,988.6986,1726.6056,37520.316,382.7731,227.02051,2.4460464,1.9300473,0.9614198
8811.1875,988.05084,1725.9482,37521.918,382.50348,227.01567,2.4453309,1.9336025,0.96199423
8885.647,987.40674,1725.2867,37523.52,382.23572,227.01097,2.4446154,1.9371283,0.96256006
8960.351,986.76636,1724.6212,37525.117,381.96982,227.00636,2.4438994,1.9406248,0.9631175
9035.301,986.12964,1723.9515,37526.71,381.7057,227.00186,2.443183,1.9440924,0.9636666
9110.486,985.49646,1723.2782,37528.305,381.4434,226.99747,2.442466,1.9475311,0.9642076
9185.904,984.86676,1722.601,37529.895,381.1828,226.99318,2.4417484,1.9509412,0.96474046
9261.56,984.24054,1721.9203,37531.49,380.9239,226.98897,2.44103,1.9543228,0.9652654
9337.448,983.61774,1721.2358,37533.07,380.6667,226.98488,2.440311,1.9576762,0.9657825
9413.56,982.9982,1720.5482,37534.652,380.4111,226.98087,2.4395907,1.9610015,0.96629196
9489.907,982.3821,1719.8574,37536.234,380.15714,226.97694,2.4388692,1.964299,0.96679384
9566.47,981.76904,1719.1635,37537.816,379.90475,226.97311,2.4381468,1.9675688,0.9672882
9643.265,981.15924,1718.4664,37539.395,379.65393,226.96938,2.4374232,1.970811,0.9677752
9720.266,980.5525,1717.7665,37540.97,379.4046,226.96571,2.4366982,1.974026,0.968255
9797.494,979.9488,1717.0638,37542.547,379.1568,226.96213,2.4359713,1.9772137,0.9687276
9874.933,979.34827,1716.3583,37544.117,378.9105,226.95865,2.435243,1.9803746,0.96919316
9952.585,978.75055,1715.6503,37545.688,378.66556,226.95523,2.4345129,1.9835086,0.9696518
10030.442,978.1557,1714.9398,37547.258,378.4221,226.9519,2.433781,1.986616,0.9701036
10108.516,977.5637,1714.2269,37548.824,378.17996,226.94864,2.4330473,1.989697,0.97054875
10186.786,976.97455,1713.5117,37550.387,377.93924,226.94545,2.4323118,1.9927517,0.9709872
10265.268,976.38806,1712.7943,37551.953,377.69986,226.94234,2.4315739,1.9957802,0.97141916
10343.953,975.8043,1712.0747,37553.51,377.4618,226.93929,2.4308338,1.9987829,0.9718447
10422.835,975.22327,1711.353,37555.074,377.22498,226.93631,2.4300916,2.0017598,0.9722639
10501.902,974.64484,1710.6295,37556.633,376.98944,226.93341,2.429347,2.004711,0.9726768
10581.176,974.06903,1709.904,37558.188,376.7552,226.93056,2.4286,2.0076365,0.9730836
10660.626,973.4958,1709.1769,37559.746,376.52216,226.92778,2.4278507,2.010537,0.97348434
10740.2705,972.925,1708.4479,37561.297,376.2903,226.92508,2.427099,2.0134122,0.9738791
10820.113,972.3566,1707.7173,37562.85,376.05963,226.92242,2.4263449,2.0162625,0.974268
10900.121,971.7906,1706.9851,37564.4,375.8301,226.91983,2.425588,2.019088,0.9746511
10980.314,971.22705,1706.2512,37565.95,375.60175,226.9173,2.4248283,2.0218887,0.9750285
11060.688,970.66583,1705.5161,37567.492,375.37448,226.91483,2.4240658,2.0246649,0.97540027
11141.242,970.1069,1704.7795,37569.04,375.14835,226.91241,2.4233003,2.0274167,0.97576654
11221.965,969.5502,1704.0416,37570.58,374.92328,226.91003,2.422532,2.0301445,0.9761273
11302.8545,968.9957,1703.3025,37572.12,374.69928,226.90773,2.4217608,2.0328481,0.97648275
11383.908,968.44354,1702.5623,37573.656,374.47635,226.90549,2.4209867,2.0355277,0.97683287
11465.136,967.8934,1701.8208,37575.195,374.2544,226.90327,2.42021,2.0381835,0.9771778
11546.529,967.34534,1701.0784,37576.73,374.03348,226.90111,2.4194293,2.0408156,0.9775176
11628.081,966.7994,1700.335,37578.26,373.81357,226.89902,2.4186459,2.0434241,0.97785234
11709.798,966.2555,1699.5906,37579.793,373.59464,226.89696,2.4178593,2.0460093,0.9781821
