kx,MATx,MUOx,MLOx,MLFx,TATx,TOCx,taux
2458.6511,1139.4453,1700.4656,37344.7,750.2987,2.6484218,1.3061314,0.81362724
2494.422,1138.61,1703.2936,37346.246,750.1465,2.6503313,1.3153797,0.81640196
2530.5205,1137.7317,1706.0651,37347.797,749.95734,2.6520836,1.3245776,0.8191354
2566.9456,1136.8118,1708.7799,37349.36,749.7319,2.653682,1.3337241,0.8218281
2603.699,1135.8516,1711.4382,37350.926,749.4711,2.6551297,1.3428186,0.8244808
2640.7812,1134.8522,1714.0397,37352.5,749.17584,2.6564298,1.3518604,0.82709396
2678.1907,1133.8152,1716.5845,37354.082,748.84686,2.6575859,1.3608489,0.8296682
2715.926,1132.7418,1719.0726,37355.668,748.48505,2.6586008,1.3697834,0.83220416
2753.9912,1131.6334,1721.504,37357.26,748.0912,2.659478,1.3786633,0.8347023
2792.3838,1130.4912,1723.8788,37358.86,747.6661,2.6602206,1.3874881,0.83716327
2831.1074,1129.3165,1726.197,37360.465,747.21063,2.6608322,1.3962573,0.83958757
2870.1536,1128.1105,1728.4587,37362.074,746.7257,2.6613154,1.4049702,0.8419758
2909.5034,1126.8741,1730.6642,37363.69,746.21204,2.6616738,1.4136264,0.8443285
2949.1584,1125.6088,1732.8132,37365.316,745.67053,2.6619103,1.4222255,0.8466462
2989.1167,1124.3159,1734.9065,37366.945,745.102,2.6620278,1.4307669,0.84892935
3029.3877,1122.997,1736.9438,37368.574,744.5072,2.6620293,1.4392503,0.8511785
3069.9712,1121.6531,1738.9257,37370.21,743.8871,2.6619184,1.4476753,0.8533942
3110.8684,1120.2855,1740.8523,37371.855,743.24243,2.6616983,1.4560415,0.8555769
3152.0806,1118.8955,1742.7238,37373.504,742.5741,2.661372,1.4643484,0.85772705
3193.6099,1117.4845,1744.5404,37375.152,741.88293,2.660943,1.4725959,0.8598452
3235.4573,1116.0531,1746.3027,37376.805,741.1697,2.6604145,1.4807837,0.86193186
3277.6233,1114.6027,1748.011,37378.46,740.43524,2.6597896,1.4889114,0.86398745
3320.1104,1113.1342,1749.6655,37380.125,739.6805,2.6590712,1.4969788,0.8660124
3362.915,1111.6487,1751.2666,37381.79,738.906,2.658262,1.5049856,0.86800724
3406.0388,1110.1471,1752.8148,37383.46,738.1128,2.6573653,1.5129317,0.86997235
3449.4841,1108.6305,1754.3104,37385.137,737.3015,2.6563838,1.5208168,0.8719082
3493.2468,1107.0997,1755.7538,37386.812,736.473,2.6553202,1.5286409,0.87381524
3537.3335,1105.5558,1757.1454,37388.496,735.6279,2.6541767,1.5364037,0.8756939
3581.7415,1103.9996,1758.4858,37390.184,734.7671,2.6529562,1.544105,0.87754464
3626.4646,1102.4319,1759.7754,37391.867,733.8911,2.6516619,1.551745,0.87936777
3671.5103,1100.8536,1761.0146,37393.56,733.0008,2.6502955,1.5593234,0.8811638
3716.873,1099.2657,1762.204,37395.254,732.09686,2.6488597,1.5668402,0.882933
3762.5576,1097.669,1763.3438,37396.95,731.1798,2.6473572,1.5742953,0.8846759
3808.5588,1096.0638,1764.4349,37398.652,730.2505,2.64579,1.5816886,0.8863929
3854.878,1094.4515,1765.4777,37400.35,729.30945,2.6441607,1.5890203,0.8880843
3901.5168,1092.8325,1766.4723,37402.06,728.3573,2.6424713,1.5962901,0.88975054
3948.4827,1091.2078,1767.4198,37403.766,727.39484,2.6407242,1.6034983,0.89139193
3995.9219,1089.5927,1768.3203,37405.477,726.4225,2.6389213,1.6106448,0.89300895
4043.7888,1088.0294,1769.1749,37407.188,725.4419,2.6370764,1.6177297,0.8946019
4092.16,1086.5121,1769.9854,37408.902,724.4569,2.635231,1.624753,0.8961711
4140.977,1085.036,1770.753,37410.617,723.4709,2.633412,1.6317152,0.8977169
4190.203,1083.5975,1771.4795,37412.336,722.4863,2.6316361,1.6386169,0.8992397
