foc_kplus,foc_lambd,kkt_mu_fb,foc_TATplus,foc_MATplus,foc_MUOplus,foc_MLOplus,foc_MLFplus,foc_TOCplus
2.348e-05,4.147e-03,3.546e-04,1.631e-04,4.575e-04,8.428e-05,5.759e-06,5.484e-06,6.804e-05
3.016e-05,4.196e-03,3.858e-04,1.696e-04,4.634e-04,8.661e-05,6.284e-06,6.080e-06,6.591e-05
3.612e-05,4.246e-03,4.151e-04,1.756e-04,4.681e-04,9.020e-05,5.339e-06,3.636e-06,6.427e-05
7.939e-05,4.296e-03,4.425e-04,1.722e-04,4.550e-04,9.590e-05,6.591e-06,2.480e-05,1.001e-04
1.070e-04,4.222e-03,4.798e-04,1.758e-04,4.386e-04,9.826e-05,9.893e-06,3.201e-05,1.065e-04
1.206e-04,4.141e-03,5.183e-04,1.871e-04,4.252e-04,1.010e-04,1.054e-05,3.040e-05,1.018e-04
1.297e-04,4.075e-03,5.543e-04,2.010e-04,4.112e-04,1.004e-04,1.002e-05,2.778e-05,9.483e-05
1.370e-04,4.018e-03,5.876e-04,2.152e-04,3.962e-04,1.021e-04,1.002e-05,2.515e-05,8.716e-05
1.453e-04,3.966e-03,6.183e-04,2.286e-04,3.810e-04,1.022e-04,1.027e-05,2.509e-05,8.143e-05
1.522e-04,3.917e-03,6.463e-04,2.440e-04,3.648e-04,1.034e-04,8.927e-06,2.372e-05,7.468e-05
1.589e-04,3.873e-03,6.714e-04,2.583e-04,3.481e-04,1.040e-04,1.055e-05,2.432e-05,6.850e-05
1.650e-04,3.831e-03,6.936e-04,2.730e-04,3.309e-04,1.045e-04,9.476e-06,2.450e-05,6.197e-05
1.715e-04,3.791e-03,7.129e-04,2.876e-04,3.136e-04,1.052e-04,9.946e-06,2.629e-05,5.506e-05
1.594e-04,3.754e-03,7.294e-04,3.021e-04,2.802e-04,8.933e-05,1.865e-05,4.870e-05,4.143e-05
1.470e-04,3.767e-03,7.476e-04,3.174e-04,2.488e-04,7.947e-05,2.412e-05,6.610e-05,2.944e-05
1.508e-04,3.821e-03,7.667e-04,3.341e-04,2.309e-04,7.918e-05,2.452e-05,6.503e-05,2.368e-05
1.546e-04,3.871e-03,7.825e-04,3.484e-04,2.117e-04,8.059e-05,2.414e-05,6.473e-05,1.836e-05
1.878e-04,3.920e-03,7.952e-04,4.088e-04,2.252e-04,9.312e-05,1.555e-05,8.130e-05,5.567e-05
1.847e-04,3.966e-03,8.102e-04,4.139e-04,2.446e-04,9.380e-05,1.510e-05,7.880e-05,5.990e-05
1.829e-04,3.991e-03,8.225e-04,4.090e-04,2.623e-04,9.471e-05,1.476e-05,7.498e-05,6.102e-05
1.776e-04,4.009e-03,8.314e-04,3.946e-04,2.666e-04,8.297e-05,3.969e-06,9.024e-05,5.113e-05
1.779e-04,4.023e-03,8.393e-04,3.899e-04,2.722e-04,8.336e-05,2.760e-05,7.468e-05,7.392e-05
1.885e-04,4.029e-03,8.466e-04,3.947e-04,2.877e-04,9.371e-05,4.537e-05,3.707e-05,1.202e-04
1.971e-04,4.017e-03,8.527e-04,3.914e-04,2.962e-04,9.224e-05,4.434e-05,4.244e-05,1.179e-04
2.030e-04,4.019e-03,8.553e-04,3.889e-04,3.033e-04,9.154e-05,4.212e-05,4.900e-05,1.159e-04
2.179e-04,4.023e-03,8.543e-04,4.029e-04,3.214e-04,8.689e-05,3.050e-05,7.391e-05,1.344e-04
2.179e-04,4.031e-03,8.580e-04,3.983e-04,3.372e-04,8.687e-05,2.962e-05,7.594e-05,1.334e-04
2.277e-04,4.029e-03,8.581e-04,3.669e-04,3.242e-04,9.404e-05,1.650e-05,1.250e-04,1.479e-04
2.788e-04,4.050e-03,8.636e-04,3.603e-04,3.316e-04,2.433e-05,3.013e-05,9.137e-05,1.189e-04
2.862e-04,4.072e-03,8.909e-04,3.584e-04,3.203e-04,7.007e-05,2.390e-05,7.707e-05,9.224e-05
2.680e-04,4.049e-03,9.279e-04,3.850e-04,3.071e-04,1.422e-05,1.455e-06,8.738e-05,1.217e-04
2.193e-04,4.149e-03,9.831e-04,4.017e-04,3.086e-04,4.321e-07,3.257e-06,7.766e-05,1.218e-04
1.888e-04,4.183e-03,1.036e-03,4.027e-04,3.070e-04,6.810e-06,3.276e-06,6.771e-05,1.173e-04
1.686e-04,4.182e-03,1.082e-03,3.994e-04,3.030e-04,1.234e-05,2.729e-06,6.008e-05,1.158e-04
1.504e-04,4.169e-03,1.123e-03,3.961e-04,2.978e-04,1.562e-05,3.146e-06,5.323e-05,1.139e-04
1.340e-04,4.153e-03,1.158e-03,3.923e-04,2.909e-04,2.076e-05,2.162e-06,4.655e-05,1.125e-04
1.178e-04,4.133e-03,1.187e-03,3.889e-04,2.818e-04,2.538e-05,1.360e-06,4.095e-05,1.102e-04
1.025e-04,4.113e-03,1.210e-03,3.867e-04,2.728e-04,2.889e-05,2.077e-06,3.606e-05,1.080e-04
8.655e-05,4.087e-03,1.227e-03,3.838e-04,2.630e-04,3.354e-05,9.695e-07,3.207e-05,1.067e-04
7.272e-05,4.060e-03,1.238e-03,3.814e-04,2.505e-04,3.755e-05,4.827e-07,2.873e-05,1.039e-04
2.003e-05,4.029e-03,1.244e-03,4.178e-04,2.553e-04,1.009e-04,2.937e-07,6.926e-05,1.372e-04
3.338e-06,4.084e-03,1.249e-03,4.047e-04,2.689e-04,1.021e-04,9.799e-07,6.020e-05,1.394e-04
1.061e-05,4.133e-03,1.249e-03,3.902e-04,2.812e-04,1.031e-04,1.862e-06,4.858e-05,1.418e-04
2.456e-05,4.175e-03,1.244e-03,3.764e-04,2.932e-04,1.036e-04,1.691e-06,3.958e-05,1.430e-04
3.684e-05,4.214e-03,1.234e-03,3.625e-04,3.034e-04,1.045e-04,2.726e-06,3.022e-05,1.456e-04
4.876e-05,4.246e-03,1.218e-03,3.490e-04,3.123e-04,1.045e-04,2.958e-06,2.211e-05,1.473e-04
6.163e-05,4.277e-03,1.198e-03,3.368e-04,3.210e-04,1.061e-04,4.557e-06,1.425e-05,1.485e-04
7.236e-05,4.302e-03,1.173e-03,3.245e-04,3.275e-04,1.063e-04,4.885e-06,7.153e-06,1.505e-04
8.297e-05,4.322e-03,1.143e-03,3.131e-04,3.345e-04,1.064e-04,6.072e-06,5.960e-07,1.526e-04
9.441e-05,4.336e-03,1.110e-03,3.003e-04,3.390e-04,1.066e-04,6.031e-06,5.841e-06,1.523e-04
1.044e-04,4.346e-03,1.072e-03,2.907e-04,3.440e-04,1.069e-04,6.671e-06,1.001e-05,1.560e-04
1.142e-04,4.352e-03,1.030e-03,2.794e-04,3.477e-04,1.079e-04,8.321e-06,1.508e-05,1.568e-04
1.237e-04,4.354e-03,9.844e-04,2.692e-04,3.503e-04,1.075e-04,9.199e-06,1.907e-05,1.580e-04
1.330e-04,4.351e-03,9.353e-04,2.599e-04,3.526e-04,1.090e-04,9.759e-06,2.289e-05,1.597e-04
1.416e-04,4.342e-03,8.829e-04,2.511e-04,3.541e-04,1.082e-04,1.041e-05,2.617e-05,1.616e-04
1.497e-04,4.330e-03,8.273e-04,2.415e-04,3.548e-04,1.082e-04,1.087e-05,2.903e-05,1.621e-04
1.576e-04,4.314e-03,7.688e-04,2.321e-04,3.557e-04,1.089e-04,1.216e-05,3.046e-05,1.642e-04
1.652e-04,4.292e-03,7.075e-04,2.234e-04,3.538e-04,1.095e-04,1.259e-05,3.207e-05,1.654e-04
1.724e-04,4.267e-03,6.436e-04,2.159e-04,3.544e-04,1.092e-04,1.366e-05,3.344e-05,1.663e-04
1.789e-04,4.235e-03,5.773e-04,2.082e-04,3.532e-04,1.095e-04,1.393e-05,3.386e-05,1.685e-04
1.851e-04,4.202e-03,5.089e-04,1.999e-04,3.502e-04,1.096e-04,1.493e-05,3.344e-05,1.683e-04
1.915e-04,4.163e-03,4.384e-04,1.933e-04,3.490e-04,1.100e-04,1.641e-05,3.380e-05,1.710e-04
1.968e-04,4.119e-03,3.660e-04,1.855e-04,3.458e-04,1.103e-04,1.656e-05,3.207e-05,1.708e-04
2.025e-04,4.073e-03,2.921e-04,1.786e-04,3.425e-04,1.103e-04,1.708e-05,3.201e-05,1.726e-04
2.077e-04,4.023e-03,2.166e-04,1.730e-04,3.396e-04,1.096e-04,1.729e-05,2.986e-05,1.732e-04
2.308e-04,3.967e-03,1.398e-04,1.652e-04,3.392e-04,1.177e-04,1.346e-05,2.211e-05,1.794e-04
2.618e-04,3.976e-03,6.083e-05,1.619e-04,3.396e-04,1.242e-04,6.899e-06,1.842e-05,1.856e-04
2.745e-04,4.041e-03,2.024e-05,1.588e-04,3.369e-04,1.238e-04,9.151e-06,1.907e-05,1.852e-04
2.822e-04,4.084e-03,1.020e-04,1.533e-04,3.356e-04,1.222e-04,1.013e-05,2.116e-05,1.864e-04
2.878e-04,4.117e-03,1.844e-04,1.467e-04,3.318e-04,1.224e-04,1.060e-05,2.062e-05,1.875e-04
2.940e-04,4.145e-03,2.672e-04,1.403e-04,3.290e-04,1.216e-04,1.138e-05,2.050e-05,1.887e-04
2.977e-04,4.169e-03,3.502e-04,1.359e-04,3.271e-04,1.150e-04,9.406e-06,1.860e-05,1.838e-04
2.980e-04,4.182e-03,4.336e-04,1.346e-04,3.304e-04,9.577e-05,3.588e-06,1.341e-05,1.718e-04
3.014e-04,4.178e-03,5.175e-04,1.245e-04,3.301e-04,9.699e-05,4.157e-06,1.413e-05,1.744e-04
3.055e-04,4.174e-03,6.012e-04,1.161e-04,3.303e-04,9.795e-05,5.191e-06,1.419e-05,1.775e-04
3.092e-04,4.166e-03,6.846e-04,1.075e-04,3.306e-04,9.829e-05,7.298e-06,1.448e-05,1.788e-04
3.125e-04,4.154e-03,7.674e-04,9.882e-05,3.303e-04,9.823e-05,7.685e-06,1.395e-05,1.813e-04
3.158e-04,4.139e-03,8.496e-04,9.054e-05,3.300e-04,9.936e-05,9.164e-06,1.234e-05,1.837e-04
3.187e-04,4.123e-03,9.311e-04,8.295e-05,3.302e-04,9.972e-05,1.116e-05,1.222e-05,1.857e-04
3.219e-04,4.102e-03,1.012e-03,7.556e-05,3.303e-04,9.966e-05,1.191e-05,1.049e-05,1.876e-04
3.248e-04,4.076e-03,1.091e-03,6.735e-05,3.307e-04,1.004e-04,1.213e-05,9.775e-06,1.900e-04
3.273e-04,4.049e-03,1.169e-03,5.942e-05,3.300e-04,1.005e-04,1.362e-05,6.616e-06,1.911e-04
3.297e-04,4.018e-03,1.246e-03,5.258e-05,3.306e-04,1.009e-04,1.431e-05,4.947e-06,1.937e-04
3.316e-04,3.985e-03,1.321e-03,4.452e-05,3.310e-04,1.013e-04,1.558e-05,1.848e-06,1.943e-04
3.343e-04,3.948e-03,1.394e-03,3.768e-05,3.306e-04,1.015e-04,1.534e-05,5.364e-07,1.953e-04
3.426e-04,3.913e-03,1.466e-03,4.051e-05,3.359e-04,1.050e-04,1.272e-05,3.219e-06,1.871e-04
3.451e-04,3.896e-03,1.536e-03,2.949e-05,3.453e-04,1.049e-04,1.273e-05,7.629e-06,1.909e-04
3.484e-04,3.870e-03,1.602e-03,1.904e-05,3.555e-04,1.039e-04,1.431e-05,1.222e-05,1.939e-04
3.499e-04,3.841e-03,1.665e-03,6.668e-06,3.653e-04,1.039e-04,1.522e-05,1.746e-05,1.973e-04
3.506e-04,3.808e-03,1.722e-03,3.994e-06,3.757e-04,1.033e-04,1.548e-05,2.170e-05,2.002e-04
3.545e-04,3.773e-03,1.772e-03,1.702e-05,3.859e-04,8.483e-05,3.358e-06,3.940e-05,1.771e-04
3.573e-04,3.747e-03,1.812e-03,2.646e-05,3.943e-04,8.455e-05,3.471e-06,4.214e-05,1.786e-04
3.458e-04,3.714e-03,1.833e-03,4.171e-05,3.941e-04,7.324e-05,2.617e-06,5.484e-05,1.773e-04
3.369e-04,3.680e-03,1.818e-03,3.909e-05,4.071e-04,9.742e-05,1.528e-05,9.680e-05,2.384e-04
3.496e-04,3.618e-03,1.723e-03,4.562e-05,4.258e-04,1.023e-04,2.029e-05,9.525e-05,2.535e-04
3.831e-04,3.541e-03,1.341e-03,2.677e-05,4.750e-04,3.436e-05,3.073e-05,1.347e-04,1.976e-04
4.182e-04,3.425e-03,1.057e-04,8.086e-05,4.993e-04,6.248e-05,1.419e-05,1.442e-04,1.004e-04
4.216e-04,3.386e-03,0.000e+00,1.654e-04,4.052e-04,8.556e-05,2.183e-05,4.023e-05,9.391e-05
4.079e-04,3.400e-03,0.000e+00,1.627e-04,3.855e-04,8.327e-05,1.839e-05,4.089e-05,9.708e-05
4.010e-04,3.432e-03,0.000e+00,1.578e-04,3.694e-04,8.161e-05,1.703e-05,4.113e-05,9.833e-05
3.947e-04,3.464e-03,0.000e+00,1.530e-04,3.529e-04,8.190e-05,1.399e-05,4.327e-05,1.008e-04
3.890e-04,3.497e-03,0.000e+00,1.481e-04,3.393e-04,8.145e-05,1.223e-05,4.375e-05,1.022e-04
3.843e-04,3.528e-03,0.000e+00,1.447e-04,3.256e-04,8.038e-05,1.016e-05,4.643e-05,1.046e-04
3.793e-04,3.558e-03,0.000e+00,1.413e-04,3.127e-04,8.051e-05,8.443e-06,4.613e-05,1.052e-04
3.740e-04,3.587e-03,0.000e+00,1.371e-04,3.011e-04,7.837e-05,6.123e-06,4.798e-05,1.063e-04
3.694e-04,3.616e-03,0.000e+00,1.340e-04,2.901e-04,7.962e-05,4.080e-06,4.911e-05,1.087e-04
3.651e-04,3.640e-03,0.000e+00,1.315e-04,2.799e-04,7.747e-05,3.074e-06,5.054e-05,1.099e-04
3.590e-04,3.670e-03,0.000e+00,1.295e-04,2.696e-04,7.741e-05,1.045e-06,5.168e-05,1.117e-04
3.540e-04,3.693e-03,0.000e+00,1.277e-04,2.604e-04,7.570e-05,3.235e-07,5.299e-05,1.116e-04
3.505e-04,3.718e-03,0.000e+00,1.249e-04,2.521e-04,7.464e-05,8.411e-07,5.382e-05,1.149e-04
3.462e-04,3.744e-03,0.000e+00,1.239e-04,2.443e-04,7.437e-05,2.395e-06,5.490e-05,1.145e-04
3.420e-04,3.768e-03,0.000e+00,1.234e-04,2.361e-04,7.297e-05,4.036e-06,5.591e-05,1.163e-04
3.366e-04,3.790e-03,0.000e+00,1.222e-04,2.294e-04,7.196e-05,4.946e-06,5.716e-05,1.168e-04
3.329e-04,3.813e-03,0.000e+00,1.207e-04,2.235e-04,7.103e-05,5.762e-06,5.871e-05,1.186e-04
3.288e-04,3.835e-03,0.000e+00,1.201e-04,2.171e-04,6.974e-05,7.098e-06,5.841e-05,1.186e-04
3.248e-04,3.854e-03,0.000e+00,1.210e-04,2.119e-04,6.950e-05,7.492e-06,6.008e-05,1.190e-04
3.206e-04,3.875e-03,0.000e+00,1.200e-04,2.073e-04,6.762e-05,9.378e-06,6.014e-05,1.207e-04
3.164e-04,3.892e-03,0.000e+00,1.206e-04,2.031e-04,6.665e-05,9.038e-06,6.193e-05,1.204e-04
3.120e-04,3.913e-03,0.000e+00,1.211e-04,1.991e-04,6.551e-05,9.965e-06,6.181e-05,1.216e-04
3.088e-04,3.930e-03,0.000e+00,1.219e-04,1.959e-04,6.381e-05,1.130e-05,6.354e-05,1.222e-04
3.048e-04,3.948e-03,0.000e+00,1.227e-04,1.928e-04,6.332e-05,1.100e-05,6.419e-05,1.223e-04
2.999e-04,3.962e-03,0.000e+00,1.241e-04,1.900e-04,6.087e-05,1.244e-05,6.449e-05,1.227e-04
2.971e-04,3.977e-03,0.000e+00,1.248e-04,1.876e-04,6.042e-05,1.146e-05,6.515e-05,1.231e-04
2.928e-04,3.992e-03,0.000e+00,1.267e-04,1.868e-04,5.892e-05,1.349e-05,6.586e-05,1.232e-04
2.887e-04,4.005e-03,0.000e+00,1.281e-04,1.848e-04,5.755e-05,1.235e-05,6.729e-05,1.237e-04
2.854e-04,4.019e-03,0.000e+00,1.295e-04,1.849e-04,5.537e-05,1.425e-05,6.717e-05,1.227e-04
2.818e-04,4.032e-03,0.000e+00,1.316e-04,1.840e-04,5.440e-05,1.400e-05,6.771e-05,1.243e-04
2.785e-04,4.044e-03,0.000e+00,1.347e-04,1.839e-04,5.236e-05,1.365e-05,6.908e-05,1.236e-04
2.753e-04,4.054e-03,0.000e+00,1.354e-04,1.846e-04,5.116e-05,1.406e-05,6.872e-05,1.242e-04
2.711e-04,4.064e-03,0.000e+00,1.382e-04,1.848e-04,5.051e-05,1.522e-05,6.920e-05,1.236e-04
2.681e-04,4.074e-03,0.000e+00,1.410e-04,1.867e-04,4.807e-05,1.327e-05,7.045e-05,1.254e-04
2.642e-04,4.082e-03,0.000e+00,1.444e-04,1.880e-04,4.672e-05,1.508e-05,7.111e-05,1.229e-04
2.616e-04,4.090e-03,0.000e+00,1.469e-04,1.888e-04,4.652e-05,1.449e-05,7.159e-05,1.244e-04
2.576e-04,4.097e-03,0.000e+00,1.494e-04,1.916e-04,4.344e-05,1.325e-05,7.182e-05,1.231e-04
2.542e-04,4.104e-03,0.000e+00,1.528e-04,1.938e-04,4.226e-05,1.466e-05,7.224e-05,1.226e-04
2.509e-04,4.108e-03,0.000e+00,1.555e-04,1.976e-04,4.074e-05,1.398e-05,7.290e-05,1.234e-04
2.482e-04,4.114e-03,0.000e+00,1.591e-04,2.001e-04,3.774e-05,1.337e-05,7.355e-05,1.226e-04
2.447e-04,4.117e-03,0.000e+00,1.628e-04,2.041e-04,3.815e-05,1.342e-05,7.337e-05,1.224e-04
2.417e-04,4.121e-03,0.000e+00,1.664e-04,2.069e-04,3.505e-05,1.310e-05,7.480e-05,1.220e-04
2.379e-04,4.124e-03,0.000e+00,1.699e-04,2.110e-04,3.284e-05,1.333e-05,7.516e-05,1.213e-04
2.358e-04,4.126e-03,0.000e+00,1.736e-04,2.152e-04,3.254e-05,1.275e-05,7.433e-05,1.205e-04
2.322e-04,4.126e-03,0.000e+00,1.775e-04,2.197e-04,2.934e-05,1.221e-05,7.552e-05,1.209e-04
2.286e-04,4.127e-03,0.000e+00,1.818e-04,2.249e-04,2.860e-05,1.169e-05,7.558e-05,1.192e-04
2.263e-04,4.125e-03,0.000e+00,1.862e-04,2.282e-04,2.663e-05,1.213e-05,7.665e-05,1.199e-04
2.228e-04,4.123e-03,0.000e+00,1.896e-04,2.347e-04,2.472e-05,1.131e-05,7.612e-05,1.186e-04
2.193e-04,4.122e-03,0.000e+00,1.939e-04,2.409e-04,2.275e-05,1.092e-05,7.701e-05,1.182e-04
2.153e-04,4.119e-03,0.000e+00,2.045e-04,2.435e-04,2.442e-05,9.694e-06,8.178e-05,1.102e-04
2.103e-04,4.114e-03,0.000e+00,2.160e-04,2.401e-04,2.758e-05,7.631e-06,8.774e-05,9.589e-05
2.078e-04,4.101e-03,0.000e+00,2.145e-04,2.329e-04,2.487e-05,7.749e-06,8.488e-05,9.419e-05
2.042e-04,4.091e-03,0.000e+00,2.147e-04,2.255e-04,2.320e-05,6.871e-06,7.999e-05,9.125e-05
2.018e-04,4.078e-03,0.000e+00,2.132e-04,2.176e-04,2.149e-05,6.004e-06,7.731e-05,9.054e-05
1.982e-04,4.066e-03,0.000e+00,2.125e-04,2.111e-04,1.873e-05,6.410e-06,7.147e-05,8.839e-05
