kx,MATx,MUOx,MLOx,MLFx,MLFeqx,TATx,TOCx,taux
7096.811,1087.9779,1878.0902,37562.875,421.70697,227.01097,2.8626442,2.1970484,0.96256006
7152.4893,1087.0753,1877.4009,37564.85,421.32825,227.00636,2.861747,2.2016344,0.9631175
7208.3257,1086.18,1876.7023,37566.82,420.9531,227.00186,2.8608558,2.2061825,0.9636666
7264.3,1085.2919,1875.9949,37568.793,420.58136,226.99747,2.8599703,2.2106931,0.9642076
7320.414,1084.4105,1875.279,37570.76,420.21304,226.99318,2.85909,2.2151666,0.96474046
7376.672,1083.536,1874.5549,37572.73,419.84802,226.98897,2.8582149,2.2196033,0.9652654
7433.075,1082.6683,1873.8228,37574.7,419.4862,226.98488,2.8573442,2.2240033,0.9657825
7489.624,1081.807,1873.0829,37576.664,419.12753,226.98087,2.8564777,2.228367,0.96629196
7546.3086,1080.952,1872.3354,37578.63,418.7719,226.97694,2.8556154,2.2326949,0.96679384
7603.1206,1080.1034,1871.5807,37580.59,418.41937,226.97311,2.8547566,2.2369869,0.9672882
7660.0693,1079.2607,1870.819,37582.55,418.06973,226.96938,2.8539011,2.2412434,0.9677752
7717.149,1078.424,1870.0505,37584.508,417.72296,226.96571,2.8530486,2.2454646,0.968255
7774.361,1077.593,1869.2754,37586.46,417.379,226.96213,2.852199,2.2496507,0.9687276
7831.709,1076.7676,1868.4939,37588.41,417.03772,226.95865,2.851352,2.2538023,0.96919316
7889.1816,1075.9478,1867.7062,37590.36,416.69916,226.95523,2.8505068,2.2579193,0.9696518
7946.7793,1075.1334,1866.9125,37592.305,416.36325,226.9519,2.8496635,2.2620022,0.9701036
8004.4937,1074.3243,1866.1129,37594.246,416.02982,226.94864,2.8488216,2.2660513,0.97054875
8062.336,1073.5205,1865.3079,37596.188,415.69888,226.94545,2.8479817,2.2700665,0.9709872
8120.297,1072.7217,1864.4973,37598.125,415.3704,226.94234,2.8471427,2.2740483,0.97141916
8178.3774,1071.9277,1863.6815,37600.062,415.04434,226.93929,2.8463047,2.277997,0.9718447
8236.5625,1071.1388,1862.8607,37601.996,414.72055,226.93631,2.8454673,2.2819126,0.9722639
8294.807,1070.3545,1862.0349,37603.93,414.39908,226.93341,2.8446305,2.2857955,0.9726768
8353.164,1069.5748,1861.2043,37605.863,414.07983,226.93056,2.8437939,2.289646,0.9730836
8411.613,1068.7996,1860.3694,37607.793,413.7628,226.92778,2.8429573,2.293464,0.97348434
8470.181,1068.0289,1859.53,37609.72,413.4478,226.92508,2.8421204,2.29725,0.9738791
8528.858,1067.2626,1858.6863,37611.645,413.13492,226.92242,2.8412833,2.3010042,0.974268
8587.642,1066.5004,1857.8385,37613.566,412.8241,226.91983,2.8404455,2.3047266,0.9746511
8646.521,1065.7424,1856.9867,37615.49,412.51523,226.9173,2.8396072,2.3084178,0.9750285
8705.509,1064.9886,1856.1311,37617.41,412.2083,226.91483,2.8387678,2.3120778,0.97540027
8764.6,1064.2386,1855.2719,37619.324,411.90332,226.91241,2.8379273,2.3157067,0.97576654
8823.779,1063.4928,1854.409,37621.24,411.60016,226.91003,2.8370857,2.319305,0.9761273
8883.058,1062.7506,1853.5428,37623.15,411.29886,226.90773,2.8362427,2.3228724,0.97648275
8942.44,1062.0122,1852.6733,37625.062,410.99936,226.90549,2.835398,2.3264096,0.97683287
9001.913,1061.2776,1851.8005,37626.97,410.70157,226.90327,2.8345516,2.3299165,0.9771778
9061.478,1060.5465,1850.9247,37628.875,410.40552,226.90111,2.8337035,2.3333933,0.9775176
9121.131,1059.819,1850.046,37630.777,410.1111,226.89902,2.8328536,2.3368404,0.97785234
9180.839,1059.0948,1849.1646,37632.68,409.81836,226.89696,2.832001,2.340258,0.9781821
