kx,MATx,MUOx,MLOx,MLFx,TATx,TOCx,taux
3949.815,1176.862,1846.0011,37424.715,778.9789,2.931112,1.7432057,0.9036734
3993.1587,1175.8488,1847.5953,37426.62,778.4446,2.9317985,1.7513903,0.90510756
4036.745,1174.8243,1849.1466,37428.527,777.898,2.9324253,1.7595234,0.9065203
4080.5742,1173.7894,1850.655,37430.438,777.33966,2.9329944,1.7676047,0.9079121
4124.6484,1172.7446,1852.1212,37432.355,776.76996,2.9335067,1.7756343,0.9092831
4168.9834,1171.6913,1853.5454,37434.273,776.18933,2.9339643,1.783612,0.9106337
4213.562,1170.63,1854.9281,37436.195,775.5983,2.9343686,1.7915379,0.9119642
4258.3853,1169.561,1856.2698,37438.12,774.9975,2.934722,1.799412,0.9132749
4303.4424,1168.4847,1857.5709,37440.05,774.3871,2.9350262,1.8072343,0.91456604
4348.7393,1167.4015,1858.8315,37441.98,773.76764,2.9352822,1.8150048,0.915838
4394.273,1166.3116,1860.0524,37443.918,773.1396,2.9354923,1.8227235,0.917091
4440.039,1165.2157,1861.2338,37445.855,772.5033,2.9356565,1.8303905,0.91832536
4486.034,1164.1143,1862.3759,37447.797,771.85925,2.935777,1.8380058,0.91954136
4532.2646,1163.0072,1863.4796,37449.742,771.2077,2.9358547,1.8455694,0.92073923
4578.732,1161.8954,1864.5452,37451.688,770.54913,2.935891,1.8530815,0.9219193
4625.429,1160.7789,1865.5728,37453.637,769.88385,2.9358864,1.860542,0.92308176
4672.3525,1159.6581,1866.5632,37455.59,769.21216,2.9358428,1.8679512,0.92422694
4719.5083,1158.5334,1867.5167,37457.543,768.53455,2.9357605,1.8753089,0.9253551
4766.884,1157.4055,1868.4338,37459.5,767.85114,2.935641,1.8826153,0.9264664
4814.511,1156.275,1869.315,37461.457,767.16235,2.9354854,1.8898706,0.92756116
4862.3687,1155.1423,1870.1603,37463.418,766.46844,2.935295,1.8970749,0.92863965
4910.449,1154.0077,1870.9705,37465.383,765.7699,2.9350712,1.9042283,0.9297021
4958.749,1152.8713,1871.7461,37467.348,765.06696,2.9348154,1.9113308,0.9307487
5007.2744,1151.7335,1872.4875,37469.316,764.36,2.9345284,1.9183826,0.93177974
5056.011,1150.5946,1873.1951,37471.28,763.64923,2.9342108,1.9253839,0.9327954
5104.966,1149.4547,1873.8691,37473.254,762.93494,2.933864,1.9323348,0.9337959
5154.1274,1148.3147,1874.5104,37475.227,762.2174,2.9334888,1.9392353,0.93478155
5203.487,1147.175,1875.1191,37477.2,761.49695,2.9330866,1.9460857,0.9357525
5253.0615,1146.036,1875.6959,37479.176,760.7739,2.9326587,1.9528861,0.93670905
5302.855,1144.8978,1876.2412,37481.15,760.04846,2.9322057,1.9596367,0.93765134
5352.7847,1143.7617,1876.7554,37483.125,759.32086,2.9317293,1.9663377,0.9385796
5402.8984,1142.6279,1877.2389,37485.1,758.59155,2.9312313,1.9729892,0.9394941
5453.2065,1141.4965,1877.6923,37487.074,757.8608,2.9307125,1.9795915,0.9403949
5503.723,1140.3674,1878.116,37489.055,757.1288,2.9301744,1.9861447,0.9412823
5554.4497,1139.2408,1878.5106,37491.035,756.3959,2.9296176,1.9926491,0.9421565
5605.3677,1138.1168,1878.8763,37493.016,755.6623,2.9290433,1.9991047,0.94301766
