con,Omega,Theta,ygross,ynet,inv,Eind,scc,carbontax,Abatement,Dam,Emissions
77.26029,0.0028556,0.00021521756,105.17594,104.8756,27.59275,32.949215,15.750578,15.105888,0.02263571,0.3003404,35.549217
79.30256,0.0031179856,0.00022758938,108.63365,108.29494,28.967735,33.401054,16.156347,15.751199,0.024723867,0.33871818,35.941936
81.70825,0.0033437812,0.0002391827,112.29472,111.91924,30.184221,33.891865,16.60553,16.361591,0.026858954,0.375489,36.374973
84.30879,0.003541108,0.00024980368,116.09428,115.683174,31.345491,34.40094,17.081316,16.930698,0.02900078,0.41110238,36.82759
86.99019,0.003716864,0.00025993958,120.00058,119.55455,32.533287,34.914284,17.591473,17.480194,0.0311929,0.44602582,37.28576
89.76617,0.003876658,0.00026995645,124.02074,123.539955,33.740433,35.430454,18.14315,18.025923,0.0334802,0.48078603,37.74801
92.760475,0.004024922,0.00027991197,128.17747,127.66158,34.86537,35.95455,18.715773,18.570595,0.035878412,0.5159043,38.21941
95.871605,0.0041651027,0.00028969618,132.43259,131.881,35.971184,36.475555,19.302153,19.110046,0.03836522,0.55159533,38.688915
99.029945,0.004299858,0.00029926348,136.77092,136.18282,37.112114,36.988983,19.906244,19.642797,0.04093054,0.58809555,39.152016
102.21204,0.004431208,0.00030869158,141.2001,140.57443,38.31899,37.495968,20.539284,20.172304,0.043587286,0.62568706,39.609818
105.561035,0.0045606657,0.00031848016,145.7433,145.07861,39.47138,37.998722,21.188267,20.718788,0.04641635,0.6646865,40.06451
109.00535,0.0046893638,0.00032848312,150.37518,149.67003,40.615498,38.490753,21.84942,21.276485,0.049395707,0.7051639,40.50957
112.52292,0.0048181484,0.00033869507,155.0879,154.34067,41.765488,38.969955,22.521559,21.845194,0.05252751,0.74723655,40.94287
116.10755,0.0049476335,0.00034914297,159.87936,159.08833,42.92524,39.435112,23.204384,22.426132,0.055820752,0.7910245,41.363167
119.75728,0.0050782613,0.0003598567,164.74889,163.91225,44.096,39.885834,23.897831,23.020473,0.05928599,0.8366379,41.77005
123.47288,0.0052103414,0.00037086516,169.697,168.8128,45.27733,40.3216,24.601934,23.629498,0.0629347,0.8841793,42.162975
127.233284,0.0053440817,0.0003821352,174.72414,173.7904,46.490723,40.742813,25.316477,24.251883,0.066768244,0.9337401,42.54232
131.0473,0.005479618,0.00039402538,179.83287,178.84744,47.729664,41.147,26.041586,24.901743,0.07085872,0.9854154,42.90559
134.93779,0.0056170295,0.0004063561,185.02553,183.98625,48.97369,41.536034,26.778122,25.571949,0.07518625,1.0392939,43.25464
138.8999,0.005756352,0.00041908637,190.30074,189.20529,50.226105,41.90943,27.525856,26.261015,0.07975245,1.095438,43.58896
142.932,0.005897593,0.00043221615,195.65819,194.50426,51.4882,42.26711,28.284788,26.968914,0.08456663,1.1539123,43.90845
147.00716,0.006040736,0.0004456477,201.09808,199.88329,52.787045,42.609653,29.053368,27.691954,0.08961889,1.2147804,44.213673
151.13461,0.0061857505,0.0004594175,206.62143,205.3433,54.114365,42.93679,29.832287,28.431644,0.0949255,1.2781087,44.504337
155.33084,0.006332593,0.0004736034,212.22865,210.8847,55.453987,43.24796,30.62241,29.191008,0.100512214,1.3439578,44.77986
159.59612,0.006481213,0.00048820174,217.92026,216.50787,56.80605,43.542988,31.42385,29.970015,0.10638905,1.4123877,45.040062
163.93036,0.0066315546,0.0005032244,223.6967,222.21326,58.171055,43.822014,32.236595,30.769087,0.11256964,1.483457,45.28505
168.31882,0.006783551,0.00051862374,229.55849,228.00128,59.564217,44.085106,33.059017,31.586605,0.11905449,1.5572219,45.51487
172.7578,0.0069371387,0.0005343928,235.50685,233.8731,60.990295,44.3327,33.890617,32.42231,0.12585315,1.6337436,45.729958
177.26767,0.0070922454,0.0005505879,241.54231,239.82922,62.429523,44.564102,34.73378,33.278507,0.13299027,1.7130773,45.92959
181.84584,0.0072488044,0.0005672103,247.66516,245.86989,63.884598,44.779453,35.587612,34.15527,0.14047824,1.7952763,46.11389
186.48682,0.0074067414,0.0005842486,253.8753,251.99493,65.360886,44.978622,36.45044,35.05231,0.14832631,1.8803886,46.282722
191.19217,0.007565982,0.00060169713,260.17145,258.20297,66.85543,45.161457,37.32448,35.969494,0.1565444,1.9684525,46.435905
195.96643,0.0077264514,0.0006195643,266.5558,264.49628,68.365974,45.32814,38.20999,36.907295,0.16514845,2.0595305,46.573605
200.8112,0.007888074,0.00063785317,273.02942,270.87573,69.891754,45.478756,39.10713,37.865948,0.17415269,2.153676,46.695904
205.72816,0.008050775,0.00065656606,279.59314,277.3422,71.431915,45.613476,40.016026,38.84563,0.18357137,2.2509415,46.80295
210.71703,0.008214478,0.000675705,286.24744,283.89606,72.98718,45.73221,40.936726,39.846596,0.19341883,2.3513732,46.894638
215.77856,0.008379104,0.0006952824,292.993,290.538,74.55742,45.834938,41.869453,40.86945,0.2037129,2.455019,46.970936
220.91321,0.008544578,0.0007152716,299.83047,297.26855,76.14272,45.92201,42.814102,41.913322,0.21446024,2.561925,47.032173
226.12234,0.00871082,0.00073567074,306.76028,304.08817,77.74208,45.993362,43.770874,42.97837,0.22567457,2.6721337,47.078293
231.40488,0.008877755,0.0007565322,313.78305,310.99738,79.357185,46.04871,44.740334,44.066643,0.23738697,2.785689,47.108963
236.75427,0.0090453075,0.000778394,320.90005,317.9974,80.9956,46.084385,45.727512,45.19753,0.24978666,2.9026396,47.120537
242.18918,0.009213398,0.0008007517,328.1175,325.0944,82.644905,46.10495,46.727028,46.35302,0.26274064,3.023077,47.11754
247.61646,0.009381943,0.0008239743,335.43063,332.28363,84.39337,46.10699,47.72894,47.546436,0.2763862,3.146991,47.096558
253.09563,0.009550864,0.0008476438,342.83365,339.55927,86.175835,46.092785,48.74246,48.76299,0.29060084,3.2743573,47.05985
258.6525,0.009720068,0.00087186217,350.33383,346.92853,87.97356,46.062443,49.76812,50.0066,0.3054428,3.4052687,47.007523
264.28372,0.009889473,0.0008970368,357.93118,354.39145,89.789795,46.01333,50.802525,51.29169,0.3210775,3.5397508,46.93692
269.99536,0.010058996,0.0009226654,365.6281,361.95026,91.62092,45.949184,51.849487,52.600758,0.33735242,3.677852,46.851776
275.7838,0.01022855,0.000948775,373.4238,369.60422,93.4697,45.869724,52.90857,53.934986,0.35429513,3.819584,46.751793
281.6476,0.010398052,0.0009755352,381.31818,377.3532,95.33749,45.773888,53.97879,55.300472,0.37198928,3.9649658,46.6359
287.5887,0.01056742,0.0010026959,389.3121,385.1981,97.223114,45.66336,55.061584,56.688847,0.3903617,4.1140246,46.505768
293.60626,0.0107365735,0.0010302399,397.40588,393.1391,99.12778,45.53849,56.156864,58.09964,0.40942338,4.2667775,46.361748
299.69968,0.010905438,0.001058137,405.59943,401.17618,101.051994,45.399437,57.264748,59.53218,0.4291798,4.423239,46.20397
305.86905,0.011073934,0.0010863767,413.89334,409.3099,102.996185,45.246456,58.38524,60.986332,0.44964406,4.5834274,46.032696
312.1029,0.011241986,0.0011147342,422.28806,417.5407,104.97234,45.080975,59.515003,62.45478,0.47073898,4.7473564,45.84934
318.4058,0.011409528,0.0011433398,430.78207,425.86707,106.9744,44.902184,60.65659,63.942204,0.4925303,4.91502,45.653076
324.7826,0.011576494,0.0011721869,439.37695,434.29056,108.99888,44.71016,61.81091,65.448875,0.51503193,5.0864453,45.443977
331.23502,0.011742811,0.0012012748,448.07376,442.81213,111.04519,44.505264,62.97786,66.97492,0.53825974,5.2616453,45.2224
337.76398,0.011908418,0.0012305733,456.87308,451.43237,113.11288,44.2877,64.15774,68.51974,0.5622158,5.440635,44.98853
344.36993,0.012073252,0.0012600565,465.77567,460.15225,115.20249,44.057804,65.350334,70.082756,0.58690363,5.6234274,44.7427
351.05325,0.012237249,0.0012897037,474.78192,468.97192,117.31383,43.815895,66.55592,71.663506,0.612328,5.810025,44.485218
357.8145,0.012400348,0.0013194785,483.89224,477.8918,119.44675,43.56211,67.77453,73.26128,0.6384854,6.0004315,44.216213
364.6536,0.0125624845,0.0013493617,493.1073,486.9126,121.60197,43.296825,69.006226,74.875656,0.6653801,6.1946526,43.936058
371.57098,0.012723601,0.0013793202,502.4273,496.0346,123.77945,43.02044,70.25101,76.50574,0.6930081,6.392685,43.64513
378.56656,0.012883644,0.0014093197,511.85272,505.25815,125.97953,42.733173,71.509,78.15081,0.72136414,6.594528,43.343666
385.641,0.013042555,0.0014393361,521.38403,514.5838,128.2022,42.435238,72.780174,79.81047,0.7504468,6.80018,43.031845
392.79462,0.01320028,0.0014693403,531.02185,524.0122,130.44765,42.127132,74.06469,81.48384,0.7802518,7.0096374,42.710175
400.0276,0.013356764,0.0014992934,540.76624,533.54333,132.71584,41.809093,75.36258,83.17007,0.81076723,7.222887,42.378883
407.3394,0.013511958,0.0015291675,550.6179,543.178,135.008,41.481457,76.67381,84.868484,0.8419871,7.439926,42.038292
414.73145,0.013665809,0.001558936,560.57715,552.9165,137.32306,41.14451,77.99852,86.57851,0.87390393,7.660741,41.688683
