kplusy,lambd_haty,muy,nuAT_haty,nuUO_haty,nuLO_haty,nuLF_haty,etaAT_haty,etaOC_haty
227.84851,0.993205,0.10574011,0.7724134,-0.27027026,-0.00056398474,-0.66735864,-0.03403525,-0.1931118
233.71365,0.9987118,0.108880855,0.76843256,-0.2672508,-0.00057834014,-0.66296965,-0.034562692,-0.19241501
240.20657,1.0019964,0.11184809,0.7649007,-0.26442292,-0.00057535246,-0.65881634,-0.034554735,-0.19187331
247.09679,1.004231,0.11462164,0.7617491,-0.2618228,-0.0005594902,-0.65495974,-0.03428702,-0.19141279
254.42575,1.0061616,0.11729875,0.75932115,-0.25936016,-0.0005312767,-0.65138924,-0.034505352,-0.19107588
262.34204,1.0077372,0.11994857,0.7576951,-0.25711375,-0.00046384148,-0.64822316,-0.035283253,-0.19088149
270.5787,1.008315,0.12258362,0.7560596,-0.25489464,-0.000401631,-0.64504355,-0.035687044,-0.19070478
279.02948,1.0085222,0.12518781,0.75446886,-0.25273833,-0.0003382936,-0.6419312,-0.035929993,-0.19053644
287.74246,1.0087495,0.12775643,0.7531063,-0.25082183,-0.00029227696,-0.6391185,-0.036362126,-0.19046162
296.87152,1.0091127,0.1303047,0.7521741,-0.24935035,-0.00029418617,-0.6368567,-0.037313327,-0.19059698
306.24167,1.0089167,0.13291462,0.7511636,-0.24781553,-0.00030152872,-0.634489,-0.038029328,-0.1907159
315.7964,1.0085464,0.13556252,0.7501408,-0.24627273,-0.0003133621,-0.632108,-0.038662836,-0.19082756
325.51788,1.0081195,0.13824734,0.7491214,-0.24473636,-0.00032870285,-0.62973547,-0.03926401,-0.19093429
335.40106,1.0076706,0.14097367,0.7481089,-0.24320696,-0.0003485512,-0.627375,-0.03985049,-0.19103567
345.44458,1.0072123,0.14374578,0.74710226,-0.24168502,-0.00037368946,-0.62502664,-0.040431693,-0.1911348
355.64917,1.006745,0.14656825,0.7460999,-0.24016838,-0.00040498748,-0.62268543,-0.04100834,-0.19122928
366.02908,1.006355,0.14943556,0.74513835,-0.23873676,-0.000455888,-0.62045157,-0.04160066,-0.19137323
376.59814,1.0060042,0.15240136,0.7441702,-0.23741604,-0.00041995384,-0.6183286,-0.042225912,-0.19169681
387.343,1.0056059,0.15543714,0.74319345,-0.23609753,-0.00037616864,-0.6162038,-0.04283978,-0.19203544
398.25946,1.005184,0.1585365,0.74221534,-0.23477827,-0.0003384836,-0.61408055,-0.04344763,-0.19236954
409.34656,1.0047485,0.16169865,0.7412387,-0.23346068,-0.00030681677,-0.6119602,-0.04405366,-0.19270284
420.60684,1.0043939,0.1649092,0.74029803,-0.23226278,-0.0002954211,-0.6099889,-0.044639274,-0.19303212
432.04218,1.0040857,0.16817342,0.7393824,-0.23114298,-0.00029974617,-0.6081145,-0.04521106,-0.19335997
443.65204,1.0037678,0.17150189,0.7384683,-0.23002662,-0.00030921213,-0.6062464,-0.045780852,-0.19368541
455.43744,1.0034423,0.17489393,0.73755705,-0.22891425,-0.00032278895,-0.60438585,-0.04634978,-0.19400676
467.3999,1.0031116,0.17835045,0.73664814,-0.22780658,-0.00034253113,-0.6025331,-0.04691796,-0.19432516
479.5418,1.0028217,0.18186499,0.73575526,-0.22672467,-0.00034945644,-0.6007322,-0.04745771,-0.19465898
491.8667,1.0025818,0.18543614,0.7348808,-0.2256711,-0.00033854134,-0.59899616,-0.04795842,-0.19501416
504.37354,1.0023322,0.1890717,0.73400944,-0.22462313,-0.0003322903,-0.59726596,-0.0484585,-0.19536518
517.0589,1.0020819,0.1927713,0.73314,-0.22359507,-0.0003295336,-0.59555006,-0.048938856,-0.19570108
529.91156,1.0018469,0.1965334,0.7322744,-0.22263028,-0.0003258139,-0.59386533,-0.04936199,-0.1959916
542.9432,1.0016235,0.20035703,0.7314158,-0.22167234,-0.00032621808,-0.59219307,-0.049792275,-0.19627872
556.15894,1.0014006,0.20424336,0.73056245,-0.22072063,-0.00033156946,-0.59053075,-0.050223544,-0.1965635
569.5609,1.0011753,0.20819269,0.7297137,-0.219774,-0.0003402047,-0.5888782,-0.05065535,-0.19684353
