foc_kplus,foc_lambd,kkt_mu_fb,foc_TATplus,foc_MATplus,foc_MUOplus,foc_MLOplus,foc_TOCplus
9.227e-05,9.060e-06,9.891e-04,1.134e-05,7.081e-04,2.417e-04,8.117e-05,3.654e-05
1.884e-05,2.599e-04,5.468e-04,4.544e-04,6.777e-05,9.656e-06,4.739e-05,1.161e-05
8.428e-05,1.357e-04,2.130e-04,4.080e-04,2.426e-05,1.324e-04,8.221e-05,6.589e-05
4.256e-05,5.269e-05,2.432e-05,1.873e-04,1.227e-04,8.464e-05,3.718e-05,1.097e-04
2.384e-05,2.456e-05,1.962e-04,4.260e-05,1.731e-04,7.355e-05,2.636e-05,5.342e-05
3.397e-05,6.461e-05,3.151e-04,1.430e-04,1.469e-04,4.023e-05,3.550e-05,2.533e-07
7.558e-05,1.912e-04,3.886e-04,2.855e-04,1.133e-04,4.995e-05,2.101e-06,2.158e-05
1.550e-05,1.061e-04,4.314e-04,3.008e-04,7.272e-05,9.668e-05,4.216e-05,1.030e-05
7.808e-05,1.161e-04,4.486e-04,3.610e-04,6.038e-05,8.541e-05,1.936e-05,2.925e-05
1.026e-04,4.292e-05,4.475e-04,4.004e-04,9.328e-05,9.161e-05,2.599e-05,1.770e-05
1.020e-04,2.337e-05,4.311e-04,3.525e-04,4.297e-05,1.211e-04,4.316e-05,5.057e-05
9.704e-05,5.221e-05,4.017e-04,3.184e-04,2.784e-05,1.045e-04,3.463e-05,6.244e-06
3.135e-05,4.292e-06,3.703e-04,2.834e-04,1.122e-04,1.652e-04,5.717e-05,2.354e-05
2.384e-07,5.245e-05,3.343e-04,3.194e-04,4.834e-05,1.284e-04,1.761e-05,1.746e-05
1.943e-05,8.392e-05,2.949e-04,3.208e-04,4.590e-06,1.114e-04,1.319e-05,7.510e-06
3.564e-05,6.104e-05,2.534e-04,3.101e-04,4.619e-05,9.733e-05,4.500e-06,4.090e-05
5.472e-05,5.746e-05,2.134e-04,3.300e-04,9.656e-06,1.608e-04,3.541e-05,2.673e-05
6.509e-05,4.482e-05,1.765e-04,2.789e-04,1.675e-05,1.104e-04,5.291e-05,1.411e-05
7.021e-05,4.506e-05,1.401e-04,2.312e-04,2.307e-05,6.384e-05,6.870e-05,3.070e-06
4.244e-05,5.627e-05,1.042e-04,1.763e-04,1.550e-06,8.661e-05,1.181e-05,1.688e-05
3.707e-05,3.862e-05,6.407e-05,1.335e-04,1.907e-05,6.583e-05,3.822e-06,7.048e-06
2.742e-05,2.313e-05,2.575e-05,1.246e-04,2.337e-05,2.500e-05,4.984e-06,1.639e-06
3.278e-05,5.627e-05,9.656e-06,5.937e-05,3.976e-05,2.202e-05,5.752e-05,3.055e-05
3.016e-05,9.990e-05,3.952e-05,1.144e-05,7.552e-05,8.705e-05,4.760e-05,4.217e-05
9.298e-05,1.380e-04,6.586e-05,1.989e-05,6.670e-05,1.483e-04,7.541e-05,8.388e-05
0.000e+00,1.278e-04,8.708e-05,8.656e-05,8.035e-05,7.087e-05,7.626e-05,1.356e-06
4.303e-05,4.029e-05,1.044e-04,1.207e-04,4.894e-05,8.911e-06,5.869e-05,8.452e-05
4.375e-05,5.293e-05,1.208e-04,1.699e-05,8.500e-05,5.466e-05,2.905e-05,1.130e-05
1.311e-05,1.056e-04,1.334e-04,8.091e-06,2.021e-05,1.219e-04,2.094e-06,4.651e-05
6.795e-06,7.486e-05,1.484e-04,4.616e-06,4.590e-06,1.119e-04,3.071e-05,3.798e-05
8.583e-06,3.672e-05,1.618e-04,1.751e-05,2.086e-06,7.597e-05,2.227e-05,3.564e-05
2.241e-05,1.860e-05,1.725e-04,3.062e-05,4.530e-06,4.390e-05,1.419e-05,3.365e-05
3.839e-05,8.845e-05,1.808e-04,7.370e-05,1.699e-05,1.130e-05,2.518e-06,1.159e-05
3.290e-05,5.341e-05,1.905e-04,7.935e-05,4.262e-05,1.454e-05,1.032e-05,5.335e-06
2.337e-05,2.122e-05,1.985e-04,8.126e-05,6.640e-05,3.719e-05,1.711e-05,1.103e-06
1.585e-05,2.384e-07,2.049e-04,8.284e-05,8.738e-05,5.722e-05,2.352e-05,2.950e-06
1.180e-05,1.335e-05,2.097e-04,8.816e-05,1.130e-04,3.621e-05,5.390e-05,2.052e-05
7.749e-06,2.885e-05,2.119e-04,7.412e-05,1.080e-04,3.886e-05,6.721e-05,3.968e-05
1.955e-05,7.105e-05,2.115e-04,6.463e-05,2.486e-05,1.451e-05,3.204e-05,2.080e-05
2.956e-05,9.871e-05,2.094e-04,8.667e-05,2.408e-05,3.365e-05,1.551e-05,2.891e-06
6.819e-05,1.130e-04,2.061e-04,1.432e-04,4.965e-05,1.648e-04,3.575e-05,7.099e-05
5.853e-05,9.775e-05,2.025e-04,1.220e-04,1.166e-04,1.697e-04,4.020e-05,6.087e-05
7.141e-05,9.704e-05,1.975e-04,9.562e-05,5.144e-05,1.699e-06,4.629e-05,4.287e-05
1.420e-04,1.607e-04,1.904e-04,4.491e-05,9.465e-05,1.981e-04,8.151e-06,1.130e-05
1.105e-04,1.180e-04,1.819e-04,3.868e-05,7.296e-05,1.719e-04,5.648e-06,1.067e-05
7.951e-05,1.009e-04,1.705e-04,3.399e-05,5.531e-05,1.481e-04,3.181e-06,1.013e-05
4.816e-05,1.025e-04,1.567e-04,3.003e-05,4.143e-05,1.265e-04,6.258e-07,9.775e-06
3.099e-06,1.245e-04,1.410e-04,4.107e-05,4.351e-05,7.311e-05,3.233e-05,9.134e-06
3.052e-05,1.209e-04,1.231e-04,4.643e-05,2.730e-05,3.797e-05,5.603e-05,5.782e-06
3.839e-05,1.004e-04,1.045e-04,3.732e-05,1.222e-05,3.606e-05,4.939e-05,3.278e-07
4.399e-05,7.701e-05,8.649e-05,2.775e-05,5.126e-05,3.386e-05,4.337e-05,5.871e-06
5.329e-05,5.054e-05,6.914e-05,8.374e-06,7.993e-05,3.153e-05,4.851e-05,1.699e-05
4.804e-05,5.245e-05,5.174e-05,3.264e-05,5.370e-05,5.069e-05,5.584e-05,6.616e-06
6.437e-05,5.031e-05,3.719e-05,4.615e-05,3.791e-05,7.567e-05,4.169e-05,2.009e-05
3.099e-05,9.537e-05,2.265e-05,4.794e-05,1.729e-06,7.147e-05,1.758e-06,6.258e-06
3.600e-05,9.584e-05,1.341e-05,4.405e-05,3.338e-05,6.980e-05,1.951e-05,9.030e-06
6.092e-05,1.028e-04,6.616e-06,3.108e-05,6.378e-05,6.562e-05,2.065e-05,4.306e-06
4.256e-05,1.380e-04,4.768e-07,2.768e-05,6.795e-05,7.358e-05,5.295e-05,3.141e-05
3.421e-05,1.569e-04,7.689e-06,6.282e-05,4.536e-05,7.555e-05,7.756e-05,6.260e-05
5.090e-05,1.683e-04,1.526e-05,5.195e-05,1.991e-05,6.282e-05,7.636e-05,6.178e-05
6.711e-05,1.860e-04,2.337e-05,4.167e-05,3.994e-06,5.043e-05,7.546e-05,6.108e-05
8.225e-05,2.096e-04,3.171e-05,3.205e-05,2.640e-05,3.931e-05,7.445e-05,6.036e-05
1.023e-04,2.370e-04,4.023e-05,4.050e-05,6.610e-05,6.342e-05,2.837e-05,6.978e-05
1.112e-04,1.810e-04,4.822e-05,2.011e-05,7.868e-05,2.933e-05,5.335e-06,6.863e-05
1.321e-04,1.299e-04,5.770e-05,5.840e-05,5.245e-05,3.496e-05,1.682e-05,3.576e-07
1.285e-04,1.407e-04,6.723e-05,5.274e-05,6.616e-05,3.591e-05,2.354e-05,7.078e-06
1.223e-04,1.454e-04,7.463e-05,4.094e-05,7.212e-05,2.784e-05,2.489e-05,1.216e-05
1.147e-04,1.440e-04,8.065e-05,3.005e-05,7.766e-05,2.009e-05,2.618e-05,1.714e-05
1.054e-04,1.369e-04,8.529e-05,1.969e-05,8.333e-05,1.302e-05,2.737e-05,2.150e-05
8.845e-05,1.230e-04,8.857e-05,5.327e-06,8.184e-05,9.477e-06,2.830e-05,2.050e-05
