kx,MATx,MUOx,MLOx,MLFx,MLFeqx,TATx,TOCx,taux
933.4417,1020.52734,1461.0095,37274.406,406.80594,235.0249,2.0526264,0.7464189,0.58104885
952.33124,1020.84814,1464.6788,37275.355,406.86868,234.83807,2.058793,0.75541866,0.58728623
971.4581,1021.03864,1468.3042,37276.316,406.89175,234.6555,2.06456,0.76439893,0.59343076
990.8293,1021.1017,1471.8832,37277.285,406.8743,234.47707,2.0699215,0.77335703,0.59948385
1010.4512,1021.04047,1475.414,37278.266,406.8157,234.3027,2.0748758,0.78229034,0.60544676
1030.3301,1020.8578,1478.8945,37279.254,406.71582,234.1323,2.0794237,0.7911962,0.6113209
1050.4703,1020.5567,1482.3231,37280.25,406.5745,233.96576,2.0835676,0.80007213,0.6171076
1070.8782,1020.13983,1485.6981,37281.254,406.39185,233.80302,2.0873117,0.80891544,0.62280816
1091.5583,1019.6098,1489.0176,37282.27,406.16818,233.64398,2.0906606,0.8177236,0.6284238
1112.5154,1018.96954,1492.2802,37283.29,405.9039,233.48856,2.0936196,0.8264941,0.63395584
1133.7533,1018.2216,1495.4843,37284.32,405.59946,233.33667,2.0961947,0.83522457,0.6394055
1155.2766,1017.36865,1498.6283,37285.36,405.25537,233.18825,2.098392,0.84391266,0.6447741
1177.0884,1016.41345,1501.7113,37286.402,404.87234,233.04318,2.1002178,0.85255605,0.65006274
1199.1946,1015.3587,1504.7317,37287.457,404.45108,232.90141,2.1016781,0.8611524,0.65527266
1221.5955,1014.2072,1507.6882,37288.516,403.99228,232.76288,2.1027799,0.86969966,0.66040504
1244.2968,1012.96185,1510.5801,37289.586,403.4967,232.62749,2.1035297,0.8781956,0.665461
1267.2993,1011.6252,1513.4059,37290.66,402.96527,232.49518,2.1039345,0.88663816,0.6704416
1290.6093,1010.20013,1516.1648,37291.746,402.39877,232.36588,2.104001,0.8950253,0.6753481
1314.2258,1008.6894,1518.856,37292.836,401.7981,232.23952,2.1037362,0.9033552,0.6801815
1338.1539,1007.0963,1521.4784,37293.93,401.1642,232.11603,2.1031466,0.9116258,0.68494296
1362.3949,1005.4233,1524.0314,37295.03,400.49805,231.99535,2.1022396,0.9198354,0.6896336
1386.9523,1003.6736,1526.5143,37296.14,399.80054,231.8774,2.1010222,0.92798215,0.6942544
1411.8408,1001.85205,1528.9265,37297.258,399.07266,231.76215,2.0995016,0.9360644,0.6988064
1437.0597,999.9611,1531.2675,37298.38,398.31558,231.6495,2.097687,0.94408053,0.70329064
1462.6256,998.00476,1533.5365,37299.508,397.53033,231.53943,2.0955863,0.9520289,0.7077081
1488.5892,995.98926,1535.7336,37300.64,396.71814,231.43185,2.0932083,0.959908,0.71205986
1515.0,993.9238,1537.8585,37301.777,395.88028,231.32674,2.0905647,0.96771646,0.71634674
1541.8635,991.8138,1539.911,37302.92,395.01846,231.224,2.0876708,0.9754529,0.72056985
1569.1824,989.6948,1541.8914,37304.07,394.1344,231.1236,2.0845423,0.9831161,0.7247301
1596.9274,987.6332,1543.8002,37305.223,393.23175,231.02547,2.08122,0.9907049,0.7288283
1625.0983,985.6453,1545.6396,37306.383,392.31766,230.92958,2.077789,0.99821854,0.7328656
1653.6609,983.722,1547.4124,37307.543,391.39908,230.83589,2.0743272,1.0056567,0.7368427
1682.6074,981.85583,1549.1206,37308.71,390.4814,230.74431,2.070885,1.0130198,0.74076056
1711.9037,980.04083,1550.7665,37309.883,389.5686,230.6548,2.0674944,1.0203085,0.7446202
1741.5388,978.27246,1552.3519,37311.06,388.66373,230.56735,2.0641747,1.0275236,0.7484224
1771.5084,976.54663,1553.8787,37312.24,387.76904,230.48187,2.0609374,1.0346662,0.75216794
1801.8065,974.86035,1555.3484,37313.418,386.8861,230.39836,2.057787,1.0417372,0.7558577
1832.4336,973.211,1556.7628,37314.605,386.01617,230.31673,2.0547245,1.0487378,0.7594925
1863.3844,971.5963,1558.1233,37315.797,385.16,230.23697,2.05175,1.0556691,0.76307327
1894.6587,970.01465,1559.4314,37316.99,384.31818,230.159,2.048861,1.0625321,0.76660067
1926.2529,968.46423,1560.6886,37318.188,383.49097,230.08281,2.0460544,1.0693278,0.77007556
1958.1646,966.9439,1561.8964,37319.39,382.6786,230.00836,2.043327,1.0760574,0.7734987
1990.3959,965.4524,1563.0557,37320.594,381.88107,229.93561,2.0406759,1.082722,0.7768709
2022.9414,963.9885,1564.1678,37321.797,381.0983,229.86449,2.0380976,1.0893222,0.78019285
2055.803,962.5516,1565.2344,37323.0,380.3302,229.79501,2.0355887,1.0958593,0.7834654
2088.9805,961.1405,1566.2563,37324.21,379.57663,229.72711,2.0331461,1.102334,0.78668916
2122.472,959.7545,1567.235,37325.42,378.8373,229.66074,2.0307677,1.1087474,0.78986496
2156.2773,958.393,1568.1711,37326.633,378.11203,229.59589,2.0284503,1.1151,0.7929935
2190.361,957.0552,1569.066,37327.85,377.4005,229.53252,2.0261915,1.121393,0.79607546
2224.728,955.7405,1569.9209,37329.066,376.7025,229.47057,2.0239892,1.127627,0.79911155
2259.382,954.44824,1570.7367,37330.29,376.01773,229.41003,2.0218418,1.1338029,0.80210245
2294.326,953.17773,1571.5143,37331.508,375.34586,229.35088,2.019747,1.1399214,0.8050488
2329.564,951.9286,1572.2546,37332.734,374.6866,229.29306,2.017703,1.1459835,0.8079513
2365.099,950.7002,1572.959,37333.957,374.0397,229.23657,2.0157087,1.1519896,0.81081057
2400.9302,949.492,1573.628,37335.188,373.40485,229.18137,2.0137618,1.1579406,0.81362724
2437.064,948.3035,1574.2628,37336.414,372.78174,229.12741,2.0118608,1.1638372,0.81640196
2473.501,947.13434,1574.8643,37337.65,372.17014,229.07468,2.010005,1.1696801,0.8191354
2510.2405,945.9839,1575.4331,37338.88,371.56973,229.02315,2.0081925,1.17547,0.8218281
2547.2866,944.8517,1575.9703,37340.11,370.98026,228.9728,2.0064223,1.1812074,0.8244808
2584.6377,943.7373,1576.4764,37341.348,370.40146,228.92357,2.0046926,1.1868931,0.82709396
2622.2954,942.64044,1576.9525,37342.582,369.83307,228.87547,2.0030026,1.1925278,0.8296682
2660.2605,941.5605,1577.3993,37343.82,369.27478,228.82848,2.0013514,1.1981119,0.83220416
2698.5327,940.49713,1577.8174,37345.06,368.72644,228.78255,1.9997375,1.2036462,0.8347023
2737.1125,939.44995,1578.2078,37346.297,368.1877,228.73767,1.9981598,1.2091312,0.83716327
2776.0024,938.4185,1578.5709,37347.54,367.65845,228.6938,1.9966174,1.2145677,0.83958757
2815.2024,937.4024,1578.9078,37348.78,367.13834,228.65092,1.9951093,1.219956,0.8419758
2854.7131,936.4014,1579.2191,37350.023,366.62723,228.60904,1.9936343,1.2252969,0.8443285
2894.5312,935.4151,1579.5051,37351.27,366.12485,228.56808,1.9921917,1.2305907,0.8466462
2934.655,934.443,1579.7667,37352.51,365.63098,228.52808,1.9907802,1.2358382,0.84892935
2975.0923,933.4849,1580.0046,37353.758,365.14542,228.48898,1.9893993,1.2410398,0.8511785
3015.8394,932.54047,1580.2195,37355.0,364.66797,228.45078,1.9880478,1.2461959,0.8533942
3056.8958,931.6093,1580.4117,37356.246,364.19846,228.41344,1.9867247,1.2513072,0.8555769
3098.2598,930.6911,1580.5822,37357.496,363.73663,228.37694,1.9854294,1.2563742,0.85772705
3139.9348,929.78564,1580.7312,37358.742,363.28232,228.34128,1.9841613,1.2613975,0.8598452
3181.9167,928.8926,1580.8593,37359.99,362.83542,228.30643,1.9829191,1.2663773,0.86193186
3224.207,928.0115,1580.9672,37361.24,362.39563,228.27237,1.9817022,1.2713143,0.86398745
3266.8064,927.1422,1581.0553,37362.484,361.96283,228.23907,1.9805098,1.2762089,0.8660124
3309.6692,926.2845,1581.1243,37363.73,361.53683,228.20654,1.979341,1.2810615,0.86800724
3352.806,925.4379,1581.1746,37364.98,361.11752,228.17476,1.9781954,1.2858727,0.86997235
3396.2178,924.60236,1581.2065,37366.227,360.70468,228.14369,1.9770722,1.2906429,0.8719082
3439.9133,923.77747,1581.2207,37367.473,360.29822,228.11334,1.9759703,1.2953724,0.87381524
3483.8938,922.96313,1581.2179,37368.723,359.89792,228.08366,1.9748893,1.3000617,0.8756939
3528.1616,922.1589,1581.1981,37369.97,359.50363,228.05467,1.9738284,1.3047112,0.87754464
3572.7148,921.3647,1581.1619,37371.215,359.1152,228.02634,1.9727874,1.3093214,0.87936777
3617.5635,920.58014,1581.1097,37372.465,358.73254,227.99864,1.9717649,1.3138927,0.8811638
3662.7043,919.8052,1581.0421,37373.71,358.3555,227.97159,1.9707608,1.3184254,0.882933
3708.1353,919.0395,1580.9595,37374.953,357.9839,227.94513,1.9697744,1.32292,0.8846759
3753.862,918.28284,1580.862,37376.2,357.6176,227.9193,1.9688052,1.3273768,0.8863929
3799.8833,917.53503,1580.7504,37377.44,357.25656,227.89404,1.9678525,1.3317963,0.8880843
3846.199,916.7958,1580.6248,37378.684,356.90063,227.86935,1.9669156,1.3361787,0.88975054
3892.8074,916.06506,1580.4856,37379.93,356.54962,227.84521,1.965994,1.3405244,0.89139193
3939.7114,915.3425,1580.3333,37381.17,356.20343,227.82166,1.9650874,1.344834,0.89300895
3986.9102,914.628,1580.1681,37382.414,355.862,227.79861,1.9641948,1.3491075,0.8946019
4034.4036,913.9213,1579.9905,37383.66,355.52515,227.7761,1.963316,1.3533455,0.8961711
4082.1917,913.2223,1579.8009,37384.9,355.19278,227.75409,1.9624504,1.3575482,0.8977169
4130.2695,912.53076,1579.5992,37386.14,354.86487,227.73259,1.9615978,1.361716,0.8992397
4178.6416,911.84656,1579.3861,37387.38,354.54117,227.71158,1.9607573,1.3658493,0.90073985
4227.304,911.16956,1579.1619,37388.617,354.2217,227.69104,1.9599286,1.3699481,0.9022176
4276.257,910.49945,1578.9268,37389.86,353.9063,227.67097,1.9591113,1.3740131,0.9036734
4325.5005,909.8362,1578.681,37391.098,353.5949,227.65135,1.958305,1.3780444,0.90510756
4375.03,909.17957,1578.4249,37392.336,353.28738,227.6322,1.9575092,1.3820424,0.9065203
4424.8516,908.5295,1578.1588,37393.574,352.98367,227.61346,1.9567233,1.3860074,0.9079121
4474.9585,907.88574,1577.8832,37394.81,352.6837,227.59517,1.955947,1.3899397,0.9092831
4525.314,907.24817,1577.5979,37396.047,352.38733,227.57729,1.95518,1.3938395,0.9106337
4575.9087,906.61676,1577.3033,37397.28,352.09454,227.5598,1.9544218,1.3977071,0.9119642
4626.7456,905.9913,1576.9998,37398.52,351.80518,227.54272,1.953672,1.4015429,0.9132749
4677.8335,905.3715,1576.6876,37399.754,351.5192,227.52603,1.9529305,1.4053471,0.91456604
4729.1763,904.7575,1576.367,37400.984,351.23654,227.50972,1.9521968,1.40912,0.915838
4780.773,904.149,1576.038,37402.22,350.9571,227.49377,1.9514707,1.4128617,0.917091
4832.6313,903.54584,1575.7012,37403.45,350.68076,227.4782,1.9507514,1.4165727,0.91832536
4884.7485,902.948,1575.3564,37404.684,350.4075,227.46297,1.9500389,1.4202532,0.91954136
4937.1294,902.35535,1575.0043,37405.91,350.13727,227.44807,1.9493328,1.4239033,0.92073923
4989.7705,901.76776,1574.6447,37407.14,349.86996,227.43353,1.9486327,1.4275236,0.9219193
5042.679,901.1852,1574.2778,37408.367,349.6055,227.41931,1.9479384,1.4311141,0.92308176
5095.8506,900.60736,1573.9043,37409.594,349.34384,227.40543,1.9472498,1.434675,0.92422694
5149.2803,900.0343,1573.5238,37410.82,349.0849,227.39186,1.9465662,1.4382067,0.9253551
5202.9727,899.4659,1573.1368,37412.043,348.82867,227.37859,1.9458874,1.4417093,0.9264664
5256.927,898.90186,1572.7435,37413.27,348.575,227.36563,1.9452134,1.445183,0.92756116
5311.144,898.3423,1572.344,37414.492,348.3239,227.35297,1.944544,1.4486283,0.92863965
5365.6226,897.7871,1571.9384,37415.715,348.0753,227.34058,1.9438784,1.4520452,0.9297021
5420.358,897.2361,1571.527,37416.934,347.82913,227.32848,1.9432168,1.455434,0.9307487
5475.358,896.68915,1571.1099,37418.156,347.58536,227.31665,1.9425588,1.4587948,0.93177974
5530.615,896.14636,1570.6873,37419.375,347.3439,227.3051,1.9419041,1.4621279,0.9327954
5586.1226,895.6075,1570.2593,37420.594,347.10474,227.29381,1.9412525,1.4654336,0.9337959
5641.885,895.07245,1569.8262,37421.81,346.86777,227.28276,1.9406037,1.468712,0.93478155
5697.901,894.54126,1569.3881,37423.027,346.633,227.27197,1.9399579,1.4719633,0.9357525
5754.1714,894.01373,1568.9451,37424.242,346.40033,227.26144,1.9393142,1.4751878,0.93670905
5810.695,893.48987,1568.4972,37425.457,346.1697,227.25114,1.938673,1.4783856,0.93765134
5867.465,892.96954,1568.0448,37426.67,345.94113,227.24107,1.9380338,1.4815569,0.9385796
5924.4805,892.45264,1567.588,37427.88,345.71454,227.23123,1.9373966,1.484702,0.9394941
5981.7466,891.93915,1567.1268,37429.086,345.4899,227.22162,1.936761,1.4878211,0.9403949
6039.256,891.429,1566.6615,37430.29,345.26715,227.21223,1.936127,1.4909143,0.9412823
6097.0107,890.9221,1566.192,37431.496,345.04626,227.20305,1.9354942,1.4939818,0.9421565
6155.0015,890.41846,1565.7186,37432.7,344.82718,227.19409,1.9348626,1.4970238,0.94301766
6213.237,889.9179,1565.2415,37433.9,344.6099,227.18532,1.9342319,1.5000405,0.943866
6271.7104,889.4204,1564.7606,37435.1,344.3943,227.17676,1.9336021,1.5030321,0.94470173
6330.418,888.9258,1564.2761,37436.297,344.18042,227.16838,1.9329729,1.5059987,0.945525
6389.366,888.43414,1563.7881,37437.496,343.96823,227.1602,1.9323441,1.5089406,0.94633603
6448.5415,887.94543,1563.2966,37438.695,343.75763,227.15219,1.9317156,1.5118579,0.947135
6507.952,887.4595,1562.802,37439.89,343.5486,227.14438,1.9310873,1.5147507,0.94792205
6567.5957,886.97626,1562.3042,37441.086,343.3412,227.13673,1.9304589,1.5176193,0.9486974
6627.4653,886.4958,1561.8035,37442.28,343.13522,227.12927,1.9298303,1.5204637,0.94946116
6687.568,886.01794,1561.2996,37443.473,342.9308,227.12196,1.9292016,1.5232842,0.9502136
6747.8926,885.54266,1560.7928,37444.664,342.72778,227.11484,1.9285724,1.526081,0.95095485
6808.4385,885.07,1560.2833,37445.855,342.5262,227.10786,1.9279429,1.5288541,0.9516851
6869.208,884.5998,1559.7712,37447.043,342.32608,227.10106,1.9273127,1.5316038,0.9524044
6930.1963,884.132,1559.2565,37448.23,342.12726,227.09439,1.9266818,1.5343302,0.953113
6991.397,883.6667,1558.7391,37449.418,341.92978,227.0879,1.9260502,1.5370336,0.95381105
7052.8135,883.2037,1558.2196,37450.6,341.73364,227.08156,1.9254174,1.5397139,0.9544987
7114.444,882.74286,1557.6975,37451.785,341.53876,227.07533,1.9247837,1.5423714,0.9551761
7176.2847,882.28436,1557.1732,37452.97,341.34515,227.06927,1.9241488,1.5450062,0.95584345
7238.343,881.82806,1556.6469,37454.152,341.1528,227.06334,1.9235126,1.5476184,0.9565009
7300.609,881.37396,1556.1184,37455.33,340.96158,227.05754,1.9228749,1.5502083,0.95714855
7363.0835,880.92194,1555.5878,37456.508,340.77155,227.05188,1.9222356,1.552776,0.95778656
7425.754,880.47205,1555.0553,37457.684,340.58273,227.04636,1.9215949,1.5553216,0.95841503
7488.631,880.02423,1554.5209,37458.86,340.395,227.04094,1.9209523,1.5578452,0.95903414
7551.707,879.5785,1553.9845,37460.035,340.20837,227.03566,1.9203081,1.5603471,0.9596441
7614.9834,879.1346,1553.4465,37461.203,340.02286,227.03049,1.9196622,1.5628272,0.9602449
7678.4585,878.6927,1552.9069,37462.375,339.8384,227.02544,1.9190145,1.5652858,0.96083677
7742.126,878.2527,1552.3656,37463.547,339.655,227.02051,1.9183646,1.567723,0.9614198
7805.9873,877.8145,1551.8228,37464.715,339.47263,227.01567,1.9177129,1.5701389,0.96199423
7870.036,877.3782,1551.2784,37465.883,339.29126,227.01097,1.9170591,1.5725337,0.96256006
7934.274,876.94354,1550.7328,37467.047,339.1108,227.00636,1.9164028,1.5749075,0.9631175
7998.707,876.51074,1550.1854,37468.21,338.9314,227.00186,1.9157443,1.5772605,0.9636666
8063.321,876.07965,1549.6368,37469.375,338.75287,226.99747,1.9150833,1.5795927,0.9642076
8128.114,875.6503,1549.087,37470.54,338.57532,226.99318,1.9144201,1.5819043,0.96474046
8193.085,875.22266,1548.5359,37471.7,338.39862,226.98897,1.9137545,1.5841954,0.9652654
8258.239,874.7967,1547.9838,37472.86,338.22287,226.98488,1.913086,1.5864661,0.9657825
8323.573,874.37225,1547.4304,37474.016,338.04794,226.98087,1.9124153,1.5887165,0.96629196
8389.076,873.94946,1546.8761,37475.17,337.8739,226.97694,1.9117419,1.5909468,0.96679384
8454.748,873.52826,1546.3206,37476.324,337.70068,226.97311,1.9110656,1.593157,0.9672882
8520.6,873.1085,1545.7642,37477.477,337.5283,226.96938,1.9103866,1.5953474,0.9677752
8586.614,872.69025,1545.2069,37478.63,337.35672,226.96571,1.909705,1.597518,0.968255
8652.793,872.2736,1544.6487,37479.777,337.1859,226.96213,1.9090204,1.599669,0.9687276
8719.14,871.85834,1544.0896,37480.92,337.01593,226.95865,1.908333,1.6018004,0.96919316
8785.645,871.4445,1543.5298,37482.066,336.8467,226.95523,1.9076425,1.6039125,0.9696518
8852.303,871.0321,1542.969,37483.21,336.67822,226.9519,1.9069492,1.6060052,0.9701036
8919.13,870.6212,1542.4075,37484.35,336.51044,226.94864,1.9062529,1.6080787,0.97054875
8986.106,870.2116,1541.8456,37485.492,336.3434,226.94545,1.9055538,1.6101332,0.9709872
9053.242,869.8033,1541.2828,37486.63,336.17712,226.94234,1.9048517,1.6121687,0.97141916
9120.527,869.39636,1540.7196,37487.766,336.0115,226.93929,1.9041463,1.6141852,0.9718447
9187.968,868.9908,1540.1558,37488.902,335.8466,226.93631,1.9034377,1.616183,0.9722639
9255.545,868.5864,1539.5914,37490.035,335.68234,226.93341,1.902726,1.6181623,0.9726768
9323.268,868.1833,1539.0265,37491.168,335.51874,226.93056,1.902011,1.6201229,0.9730836
9391.126,867.78143,1538.461,37492.3,335.3558,226.92778,1.9012928,1.6220651,0.97348434
9459.138,867.3809,1537.8953,37493.43,335.1935,226.92508,1.9005715,1.623989,0.9738791
9527.301,866.98157,1537.3291,37494.56,335.03183,226.92242,1.8998469,1.6258947,0.974268
9595.579,866.5834,1536.7625,37495.688,334.8708,226.91983,1.8991189,1.6277822,0.9746511
9663.993,866.18634,1536.1956,37496.816,334.71033,226.9173,1.8983877,1.6296518,0.9750285
9732.539,865.79047,1535.6282,37497.94,334.5505,226.91483,1.8976529,1.6315033,0.97540027
9801.221,865.39575,1535.0607,37499.062,334.39124,226.91241,1.8969147,1.6333371,0.97576654
9870.027,865.00214,1534.4928,37500.184,334.23254,226.91003,1.8961732,1.6351532,0.9761273
9938.957,864.6097,1533.9247,37501.305,334.0744,226.90773,1.8954284,1.6369516,0.97648275
10008.004,864.2183,1533.3564,37502.42,333.91684,226.90549,1.8946803,1.6387324,0.97683287
10077.165,863.828,1532.788,37503.54,333.75983,226.90327,1.8939286,1.6404959,0.9771778
10146.449,863.4388,1532.2194,37504.656,333.60336,226.90111,1.8931732,1.6422421,0.9775176
10215.84,863.0514,1531.6506,37505.773,333.44742,226.89902,1.8924145,1.643971,0.97785234
10285.339,862.6663,1531.0819,37506.887,333.29205,226.89696,1.8916532,1.6456827,0.9781821
