kplusy,lambd_haty,muy,nuAT_haty,nuUO_haty,nuLO_haty,nuLF_haty,etaAT_haty,etaOC_haty
2776.1023,1.0045372,1.0,2.8722966,-0.98633933,-0.0050918953,-2.5496345,-0.16180511,-0.5790831
2815.3013,1.0036695,1.0,2.8732848,-0.9870517,-0.0050651627,-2.5507638,-0.16160508,-0.57871115
2854.8118,1.0028112,1.0,2.874263,-0.9877565,-0.005037089,-2.551884,-0.16140528,-0.5783424
2894.631,1.001962,1.0,2.875231,-0.98845303,-0.0050062137,-2.5529954,-0.16120793,-0.5779756
2934.7598,1.0011225,1.0,2.87619,-0.9891411,-0.004973431,-2.5540974,-0.16101278,-0.57761025
2975.1943,1.000292,1.0,2.877139,-0.9898211,-0.0049406188,-2.5551887,-0.16081806,-0.57724726
3015.942,0.9994699,1.0,2.8780787,-0.99049324,-0.004905571,-2.5562718,-0.16062541,-0.5768868
3056.9985,0.99865663,1.0,2.8790112,-0.991158,-0.0048685567,-2.5573454,-0.16043372,-0.5765283
3098.365,0.99785095,1.0,2.8799345,-0.99181473,-0.0048301416,-2.558411,-0.1602437,-0.5761712
3140.038,0.9970548,1.0,2.8808496,-0.9924624,-0.0047908323,-2.5594676,-0.16005547,-0.57581735
3182.0227,0.9962652,1.0,2.8817546,-0.99310565,-0.004749854,-2.5605159,-0.15986826,-0.5754653
3224.3142,0.995485,1.0,2.8826516,-0.9937396,-0.0047070878,-2.5615551,-0.15968259,-0.5751148
3266.9136,0.9947115,1.0,2.8835413,-0.9943671,-0.004663904,-2.5625849,-0.15949745,-0.5747665
3309.7788,0.9939442,1.0,2.8844018,-0.9949788,-0.0046169953,-2.5636103,-0.15930893,-0.57442033
3352.9148,0.99319106,1.0,2.8852527,-0.99558306,-0.0045694606,-2.5646212,-0.15912099,-0.57407564
3396.3281,0.992452,1.0,2.8860934,-0.99617773,-0.004520257,-2.5656223,-0.15893443,-0.57373285
3440.0232,0.99172544,1.0,2.886926,-0.99676394,-0.0044700103,-2.5666125,-0.15874906,-0.5733931
