kx,MATx,MUOx,MLOx,MLFx,TATx,TOCx,taux
475.03726,995.37256,1343.5225,37249.902,614.8372,1.7972794,0.47617683,0.33302325
487.70422,1001.469,1348.2957,37250.562,618.49146,1.8204663,0.48527923,0.34295326
500.57303,1007.59973,1353.1296,37251.234,622.17847,1.8437059,0.49447867,0.35273546
513.646,1013.7628,1358.0242,37251.92,625.89734,1.8669919,0.5037748,0.36237198
526.93207,1019.9567,1362.979,37252.62,629.6471,1.8903182,0.5131674,0.37186503
540.437,1026.1798,1367.994,37253.332,633.42664,1.9136788,0.52265596,0.38121676
554.1659,1032.4305,1373.0692,37254.055,637.235,1.9370676,0.5322401,0.39042926
568.1231,1038.7075,1378.204,37254.793,641.0712,1.9604789,0.54191935,0.3995046
582.3113,1045.0092,1383.3982,37255.54,644.9343,1.9839076,0.5516932,0.40844482
596.7339,1051.334,1388.6514,37256.3,648.82336,2.0073476,0.56156117,0.41725194
611.39325,1057.6808,1393.9635,37257.08,652.73724,2.0307941,0.57152265,0.42592794
626.32526,1064.0479,1399.334,37257.867,656.67505,2.054242,0.58157706,0.43447477
641.5396,1070.4343,1404.7623,37258.668,660.63574,2.0776863,0.59172374,0.44289434
656.9691,1076.839,1410.2487,37259.484,664.6184,2.101123,0.60196203,0.45118856
672.4724,1083.2601,1415.792,37260.312,668.62213,2.1245475,0.6122913,0.4593593
688.1262,1089.6953,1421.3922,37261.152,672.646,2.1479557,0.6227107,0.46740842
703.97314,1096.1425,1427.0486,37262.01,676.68884,2.1713426,0.63321966,0.47533768
720.0354,1102.6,1432.7607,37262.883,680.7497,2.1947029,0.6438173,0.48314893
736.32776,1109.0665,1438.528,37263.766,684.82764,2.2180312,0.6545029,0.49084383
752.85675,1115.5409,1444.3499,37264.668,688.92145,2.2413235,0.66527563,0.49842417
769.6288,1122.0219,1450.2257,37265.582,693.0302,2.2645755,0.6761346,0.5058917
786.64777,1128.508,1456.155,37266.51,697.15295,2.2877827,0.68707895,0.513248
803.9169,1134.9984,1462.1372,37267.453,701.2887,2.310942,0.6981078,0.5204948
821.4356,1141.4918,1468.1715,37268.41,705.43634,2.3340497,0.70922023,0.5276337
839.1781,1147.9869,1474.2572,37269.38,709.59515,2.3571022,0.7204153,0.53466636
857.1596,1154.4824,1480.3937,37270.363,713.7641,2.3800972,0.7316921,0.54159427
875.38855,1160.9772,1486.5802,37271.363,717.94226,2.4030309,0.74304956,0.54841906
893.8693,1167.4698,1492.8162,37272.38,722.12866,2.4259007,0.75448686,0.5551423
912.6075,1173.9594,1499.101,37273.406,726.3226,2.4487035,0.7660029,0.5617654
931.6073,1180.4446,1505.4336,37274.453,730.5231,2.471437,0.7775967,0.5682899
950.8706,1186.9243,1511.8132,37275.516,734.7291,2.494098,0.78926724,0.5747172
970.40234,1193.3977,1518.2394,37276.598,738.93994,2.516684,0.8010135,0.58104885
990.15985,1199.8635,1524.7113,37277.69,743.1548,2.5391932,0.8128345,0.58728623
1010.0939,1206.3206,1531.2278,37278.8,747.37274,2.5616226,0.8247291,0.59343076
1030.2495,1212.767,1537.7883,37279.93,751.593,2.5839703,0.83669627,0.59948385
1050.6472,1219.2017,1544.3922,37281.074,755.8147,2.6062338,0.848735,0.60544676
1071.2998,1225.6237,1551.0383,37282.234,760.0369,2.6284103,0.86084414,0.6113209
1092.2158,1232.0319,1557.7262,37283.41,764.2589,2.6504977,0.8730227,0.6171076
1113.4023,1238.4252,1564.4546,37284.6,768.47986,2.6724935,0.88526946,0.62280816
1134.8605,1244.8027,1571.2228,37285.812,772.6989,2.6943958,0.8975834,0.6284238
1156.5938,1251.1637,1578.0298,37287.04,776.9153,2.716203,0.9099635,0.63395584
1178.5563,1257.5071,1584.8749,37288.285,781.12823,2.7379131,0.92240846,0.6394055
1200.6703,1263.8317,1591.7572,37289.547,785.337,2.7595246,0.9349173,0.6447741
1222.9873,1270.1359,1598.6757,37290.824,789.5407,2.781036,0.94748884,0.65006274
1245.5353,1276.4188,1605.6292,37292.12,793.7387,2.802445,0.960122,0.65527266
1268.334,1282.6793,1612.6173,37293.434,797.9302,2.8237495,0.9728156,0.66040504
1291.3975,1288.9165,1619.6388,37294.766,802.11444,2.8449483,0.9855685,0.665461
1314.7308,1295.1295,1626.6927,37296.113,806.29065,2.86604,0.99837965,0.6704416
1338.339,1301.3177,1633.7783,37297.477,810.458,2.8870223,1.0112479,0.6753481
1362.2234,1307.4802,1640.8944,37298.863,814.61597,2.9078946,1.024172,0.6801815
1386.3793,1313.6162,1648.04,37300.26,818.76373,2.9286554,1.0371507,0.68494296
1410.7959,1319.725,1655.2145,37301.68,822.9007,2.9493034,1.0501832,0.6896336
1435.486,1325.8057,1662.4166,37303.12,827.0261,2.9698381,1.0632681,0.6942544
1460.4539,1331.8574,1669.6454,37304.574,831.13947,2.9902587,1.0764043,0.6988064
1485.7054,1337.8796,1676.9,37306.047,835.24,3.0105636,1.0895908,0.70329064
1511.2421,1343.8715,1684.1793,37307.535,839.3271,3.0307524,1.1028262,0.7077081
1537.0676,1349.8323,1691.4824,37309.047,843.40027,3.0508242,1.1161096,0.71205986
1563.1825,1355.7614,1698.8083,37310.58,847.45874,3.0707784,1.1294398,0.71634674
1589.588,1361.6582,1706.156,37312.12,851.5021,3.0906138,1.1428157,0.72056985
1616.2865,1367.5219,1713.5247,37313.688,855.5296,3.1103306,1.156236,0.7247301
1643.2786,1373.3519,1720.9133,37315.27,859.5409,3.1299274,1.1696998,0.7288283
1670.5684,1379.1477,1728.3208,37316.87,863.5353,3.1494043,1.1832057,0.7328656
1698.1542,1384.9084,1735.7463,37318.492,867.51227,3.1687598,1.1967528,0.7368427
1726.0392,1390.6335,1743.1888,37320.133,871.47144,3.1879947,1.2103399,0.74076056
1754.1189,1396.3226,1750.6475,37321.79,875.4121,3.2071075,1.223966,0.7446202
1782.3596,1401.9746,1758.121,37323.46,879.3339,3.226098,1.2376299,0.7484224
1810.8274,1407.5886,1765.6086,37325.15,883.2362,3.244966,1.2513305,0.75216794
1839.5544,1413.164,1773.1094,37326.86,887.11865,3.2637105,1.2650666,0.7558577
1868.5598,1418.7,1780.6221,37328.586,890.9806,3.2823308,1.2788373,0.7594925
1897.8507,1424.1962,1788.146,37330.332,894.82166,3.3008265,1.2926414,0.76307327
1927.4326,1429.6521,1795.68,37332.1,898.64124,3.3191967,1.3064778,0.76660067
1957.31,1435.0673,1803.2233,37333.887,902.4389,3.3374417,1.3203454,0.77007556
1987.4817,1440.4414,1810.7745,37335.69,906.2142,3.3555605,1.3342432,0.7734987
2017.9535,1445.7738,1818.3333,37337.51,909.96674,3.373553,1.34817,0.7768709
2048.7085,1451.0643,1825.8982,37339.355,913.696,3.3914194,1.3621249,0.78019285
2079.7368,1456.3123,1833.4683,37341.22,917.4017,3.4091597,1.3761067,0.7834654
2111.0508,1461.5173,1841.0428,37343.098,921.0833,3.426773,1.3901144,0.78668916
2142.6582,1466.6791,1848.6207,37344.996,924.7406,3.4442596,1.404147,0.78986496
2174.5657,1471.7972,1856.201,37346.918,928.37305,3.4616196,1.4182034,0.7929935
2206.7725,1476.8713,1863.7828,37348.85,931.9803,3.4788525,1.4322824,0.79607546
2239.2817,1481.901,1871.3654,37350.805,935.56213,3.4959588,1.4463834,0.79911155
2272.094,1486.886,1878.9474,37352.777,939.1181,3.5129385,1.4605049,0.80210245
2305.195,1491.8259,1886.5281,37354.766,942.6479,3.5297916,1.4746462,0.8050488
2338.5684,1496.7206,1894.1064,37356.777,946.1511,3.5465176,1.4888061,0.8079513
2372.2295,1501.5693,1901.6816,37358.805,949.62756,3.5631173,1.5029838,0.81081057
2406.1846,1506.3721,1909.253,37360.855,953.07697,3.5795906,1.5171782,0.81362724
2440.442,1511.1285,1916.8193,37362.92,956.49884,3.595937,1.5313882,0.81640196
2475.0017,1515.8384,1924.3799,37365.008,959.8931,3.612157,1.5456129,0.8191354
2509.8674,1520.5012,1931.9336,37367.113,963.2594,3.6282516,1.5598514,0.8218281
2545.0383,1525.1172,1939.4801,37369.24,966.5974,3.6442196,1.5741026,0.8244808
2580.5176,1529.6858,1947.018,37371.383,969.90704,3.6600616,1.5883658,0.82709396
2616.2808,1534.2069,1954.5464,37373.547,973.1879,3.675778,1.6026398,0.8296682
2652.2764,1538.6803,1962.0647,37375.727,976.4399,3.691368,1.6169237,0.83220416
2688.5469,1543.1057,1969.572,37377.92,979.66266,3.7068336,1.6312166,0.8347023
2725.1052,1547.4828,1977.0675,37380.137,982.856,3.7221737,1.6455176,0.83716327
2761.964,1551.8114,1984.5502,37382.375,986.0198,3.7373886,1.6598258,0.83958757
2799.077,1556.0916,1992.0193,37384.63,989.15375,3.7524788,1.6741402,0.8419758
2836.462,1560.3229,1999.474,37386.9,992.2576,3.7674441,1.68846,0.8443285
2874.1343,1564.5054,2006.9135,37389.188,995.3314,3.7822857,1.7027842,0.8466462
2912.1064,1568.6387,2014.337,37391.496,998.37476,3.7970035,1.717112,0.84892935
2950.3794,1572.7229,2021.744,37393.82,1001.3876,3.8115966,1.7314425,0.8511785
2988.9592,1576.758,2029.133,37396.168,1004.3696,3.8260663,1.7457747,0.8533942
3027.8428,1580.7438,2036.504,37398.53,1007.32074,3.8404129,1.760108,0.8555769
3067.0325,1584.6802,2043.8557,37400.918,1010.2409,3.8546367,1.7744412,0.85772705
3106.5273,1588.5673,2051.1877,37403.316,1013.12994,3.8687382,1.7887738,0.8598452
3146.3274,1592.4049,2058.4988,37405.734,1015.98773,3.8827171,1.8031048,0.86193186
3186.4358,1596.1934,2065.7888,37408.17,1018.8142,3.896574,1.8174332,0.86398745
3226.8499,1599.9321,2073.0564,37410.63,1021.6092,3.9103098,1.8317585,0.8660124
3267.6016,1603.6215,2080.3018,37413.105,1024.3726,3.9239247,1.8460797,0.86800724
3308.768,1607.2615,2087.523,37415.598,1027.1042,3.9374192,1.860396,0.86997235
3350.0796,1610.8522,2094.7202,37418.105,1029.8042,3.9507937,1.8747067,0.8719082
3391.6062,1614.3933,2101.8926,37420.637,1032.4725,3.964049,1.889011,0.87381524
3433.3994,1617.8851,2109.0393,37423.18,1035.1088,3.9771845,1.903308,0.8756939
3475.4717,1621.3273,2116.1597,37425.742,1037.7133,3.9902015,1.917597,0.87754464
3517.8376,1624.72,2123.2532,37428.32,1040.2858,4.0031,1.9318773,0.87936777
3560.5032,1628.0632,2130.3188,37430.914,1042.8262,4.015881,1.946148,0.8811638
3603.4648,1631.357,2137.3567,37433.527,1045.3345,4.028544,1.9604084,0.882933
3646.7256,1634.6016,2144.3652,37436.16,1047.8107,4.04109,1.9746579,0.8846759
3690.2874,1637.797,2151.3445,37438.81,1050.2549,4.053519,1.9888957,0.8863929
3734.1177,1640.9432,2158.2937,37441.477,1052.6667,4.0658317,2.003121,0.8880843
3778.2297,1644.0405,2165.2122,37444.156,1055.0465,4.078029,2.017333,0.88975054
3822.6323,1647.0889,2172.0994,37446.86,1057.3942,4.0901113,2.0315313,0.89139193
3867.3325,1650.0883,2178.9548,37449.58,1059.7097,4.102079,2.0457149,0.89300895
3912.3252,1653.0392,2185.7773,37452.312,1061.993,4.113932,2.059883,0.8946019
3957.6177,1655.9415,2192.5671,37455.062,1064.2441,4.125672,2.0740354,0.8961711
4003.1934,1658.7955,2199.3235,37457.832,1066.4633,4.1372986,2.0881712,0.8977169
4049.0435,1661.6012,2206.0457,37460.617,1068.6503,4.1488123,2.1022897,0.8992397
4095.18,1664.3589,2212.7332,37463.42,1070.8052,4.1602135,2.1163902,0.90073985
4141.598,1667.0686,2219.3857,37466.24,1072.9281,4.1715035,2.1304722,0.9022176
4188.1846,1669.7305,2226.0022,37469.074,1075.019,4.1826825,2.1445348,0.9036734
4234.904,1672.3447,2232.5825,37471.926,1077.0781,4.193751,2.1585777,0.90510756
4281.823,1674.9113,2239.1265,37474.797,1079.1052,4.2047095,2.1726,0.9065203
4328.994,1677.4303,2245.633,37477.68,1081.1007,4.2155585,2.1866012,0.9079121
4376.432,1679.902,2252.1023,37480.582,1083.0643,4.2262983,2.2005806,0.9092831
4424.149,1682.3265,2258.5332,37483.496,1084.9962,4.2369294,2.2145379,0.9106337
4472.1445,1684.7043,2264.926,37486.426,1086.8965,4.2474523,2.2284722,0.9119642
4520.423,1687.0355,2271.2795,37489.37,1088.7654,4.2578683,2.242383,0.9132749
4568.979,1689.3203,2277.5935,37492.336,1090.6028,4.268177,2.2562697,0.91456604
4617.818,1691.5588,2283.868,37495.316,1092.4088,4.278379,2.2701318,0.915838
4666.9355,1693.7516,2290.1018,37498.31,1094.1836,4.288475,2.2839687,0.917091
4716.333,1695.8988,2296.2952,37501.32,1095.9271,4.2984657,2.2977798,0.91832536
4766.0083,1698.0006,2302.4478,37504.344,1097.6396,4.3083525,2.3115644,0.91954136
4815.864,1700.0573,2308.5588,37507.387,1099.3213,4.318135,2.3253224,0.92073923
4865.943,1702.0691,2314.6284,37510.44,1100.972,4.3278136,2.339053,0.9219193
4916.2812,1704.0361,2320.6555,37513.51,1102.5922,4.33739,2.3527555,0.92308176
4966.8745,1705.9589,2326.6406,37516.598,1104.1816,4.3468637,2.3664296,0.92422694
5017.739,1707.8374,2332.5828,37519.7,1105.7408,4.356236,2.3800747,0.9253551
5068.8677,1709.6721,2338.4817,37522.816,1107.2695,4.365507,2.3936906,0.9264664
5120.2676,1711.4633,2344.3372,37525.95,1108.7681,4.374678,2.4072764,0.92756116
5171.939,1713.2112,2350.1494,37529.09,1110.2367,4.383749,2.4208317,0.92863965
5223.877,1714.9163,2355.9175,37532.25,1111.6754,4.3927207,2.4343562,0.9297021
5276.075,1716.5785,2361.6409,37535.418,1113.0845,4.4015937,2.4478493,0.9307487
5328.5444,1718.1985,2367.3198,37538.605,1114.4639,4.4103684,2.4613106,0.93177974
5381.296,1719.7765,2372.9539,37541.8,1115.814,4.419046,2.4747396,0.9327954
5434.338,1721.3127,2378.5432,37545.01,1117.1348,4.427627,2.4881358,0.9337959
5487.6606,1722.8076,2384.0872,37548.242,1118.4265,4.4361124,2.501499,0.93478155
5541.17,1724.2615,2389.5852,37551.48,1119.6895,4.444502,2.5148284,0.9357525
5594.828,1725.6746,2395.0376,37554.734,1120.9237,4.4527965,2.5281239,0.93670905
5648.851,1727.047,2400.444,37558.004,1122.1294,4.4609966,2.541385,0.93765134
5703.1772,1728.3794,2405.8044,37561.28,1123.3068,4.4691033,2.554611,0.9385796
5757.773,1729.6719,2411.1182,37564.58,1124.4559,4.477117,2.5678017,0.9394941
5812.68,1730.9248,2416.3857,37567.887,1125.5771,4.4850388,2.580957,0.9403949
5867.94,1732.1388,2421.6064,37571.207,1126.6705,4.492868,2.5940762,0.9412823
5923.501,1733.3141,2426.7803,37574.543,1127.7362,4.500606,2.607159,0.9421565
5979.2886,1734.4509,2431.907,37577.887,1128.7747,4.508254,2.6202047,0.94301766
6035.2676,1735.5497,2436.9863,37581.25,1129.7858,4.5158124,2.6332133,0.943866
6091.4673,1736.6106,2442.0188,37584.62,1130.77,4.5232816,2.6461844,0.94470173
6147.906,1737.6342,2447.0037,37588.0,1131.7274,4.5306625,2.6591177,0.945525
6204.59,1738.6206,2451.9407,37591.395,1132.6583,4.5379553,2.6720126,0.94633603
6261.5005,1739.5703,2456.8303,37594.805,1133.5627,4.545161,2.6848688,0.947135
6318.66,1740.4834,2461.672,37598.223,1134.4412,4.5522795,2.6976862,0.94792205
6376.063,1741.3605,2466.466,37601.65,1135.2935,4.559313,2.7104642,0.9486974
6433.695,1742.2017,2471.2122,37605.09,1136.1201,4.5662603,2.7232027,0.94946116
6491.5684,1743.0077,2475.9102,37608.547,1136.9211,4.5731225,2.7359014,0.9502136
6549.681,1743.7784,2480.56,37612.016,1137.6969,4.5799007,2.7485597,0.95095485
6608.022,1744.5145,2485.1619,37615.492,1138.4475,4.5865955,2.7611775,0.9516851
6666.5933,1745.2163,2489.715,37618.984,1139.1731,4.5932074,2.7737546,0.9524044
6725.398,1745.884,2494.2202,37622.484,1139.8741,4.5997367,2.7862906,0.953113
6784.43,1746.5181,2498.6772,37626.0,1140.5507,4.606184,2.7987852,0.95381105
6843.691,1747.1187,2503.0857,37629.523,1141.2028,4.6125503,2.8112383,0.9544987
6903.174,1747.6863,2507.4456,37633.055,1141.831,4.618836,2.8236494,0.9551761
6962.878,1748.2213,2511.7573,37636.6,1142.4354,4.6250415,2.8360183,0.95584345
7022.8125,1748.724,2516.0205,37640.152,1143.0162,4.631168,2.8483448,0.9565009
7082.9663,1749.1947,2520.2354,37643.715,1143.5737,4.6372156,2.8606284,0.95714855
7143.2993,1749.6339,2524.4016,37647.29,1144.108,4.6431847,2.872869,0.95778656
7203.7925,1750.0417,2528.5195,37650.87,1144.6195,4.649077,2.8850665,0.95841503
7264.4775,1750.4187,2532.5894,37654.465,1145.1082,4.654892,2.8972206,0.95903414
7325.364,1750.7651,2536.6108,37658.07,1145.5742,4.6606307,2.909331,0.9596441
7386.4556,1751.0812,2540.5837,37661.684,1146.0182,4.6662936,2.9213974,0.9602449
7447.7495,1751.3674,2544.5088,37665.305,1146.4401,4.671881,2.9334197,0.96083677
7509.2456,1751.6241,2548.3855,37668.94,1146.8401,4.677394,2.9453976,0.9614198
7570.9507,1751.8518,2552.2139,37672.586,1147.2186,4.6828327,2.9573312,0.96199423
7632.8545,1752.0505,2555.9944,37676.24,1147.5757,4.688198,2.96922,0.96256006
7694.9556,1752.2207,2559.7268,37679.902,1147.9116,4.693491,2.9810636,0.9631175
7757.2603,1752.3629,2563.411,37683.574,1148.2267,4.6987114,2.9928622,0.9636666
7819.6006,1752.4773,2567.0476,37687.258,1148.5212,4.7038603,3.0046155,0.9642076
7882.0234,1752.5642,2570.6365,37690.945,1148.7952,4.7089376,3.0163233,0.96474046
7944.5835,1752.6239,2574.1777,37694.64,1149.0488,4.7139444,3.0279853,0.9652654
8007.315,1752.6567,2577.6716,37698.344,1149.2825,4.718881,3.0396016,0.9657825
8070.2227,1752.663,2581.1177,37702.06,1149.4965,4.7237487,3.0511718,0.96629196
8133.313,1752.6432,2584.5164,37705.78,1149.6908,4.7285476,3.0626957,0.96679384
8196.566,1752.5977,2587.8677,37709.51,1149.8657,4.7332783,3.0741735,0.9672882
8259.882,1752.5267,2591.1719,37713.25,1150.0217,4.7379413,3.0856047,0.9677752
8323.432,1752.4307,2594.4292,37716.996,1150.1587,4.742537,3.0969892,0.968255
8387.234,1752.3098,2597.64,37720.75,1150.277,4.747066,3.108327,0.9687276
8451.248,1752.1644,2600.8035,37724.51,1150.377,4.7515287,3.119618,0.96919316
8515.433,1751.9951,2603.9202,37728.277,1150.4586,4.755926,3.1308618,0.9696518
8579.668,1751.802,2606.9907,37732.06,1150.5222,4.7602587,3.1420584,0.9701036
8644.014,1751.5854,2610.0151,37735.848,1150.568,4.7645273,3.1532078,0.97054875
8708.474,1751.3458,2612.9932,37739.64,1150.5963,4.768732,3.1643097,0.9709872
8773.084,1751.0834,2615.9253,37743.438,1150.6072,4.7728734,3.1753643,0.97141916
8837.85,1750.7985,2618.8115,37747.242,1150.6012,4.7769523,3.186371,0.9718447
8902.7705,1750.4913,2621.652,37751.055,1150.578,4.780969,3.1973302,0.9722639
8967.837,1750.1626,2624.4473,37754.87,1150.5385,4.7849245,3.2082415,0.9726768
9033.063,1749.8123,2627.1973,37758.7,1150.4824,4.7888184,3.2191048,0.9730836
9098.374,1749.4407,2629.9019,37762.53,1150.4099,4.7926517,3.2299201,0.97348434
9163.799,1749.0482,2632.5615,37766.37,1150.3215,4.796425,3.2406874,0.9738791
9229.362,1748.6354,2635.1768,37770.22,1150.2173,4.8001394,3.2514064,0.974268
9295.049,1748.2023,2637.7473,37774.07,1150.0975,4.8037944,3.262077,0.9746511
9360.88,1747.7493,2640.2734,37777.93,1149.9624,4.8073907,3.2726996,0.9750285
9426.847,1747.2765,2642.7551,37781.797,1149.812,4.8109293,3.2832737,0.97540027
9492.957,1746.7845,2645.1929,37785.668,1149.6466,4.8144107,3.2937992,0.97576654
9559.194,1746.2737,2647.587,37789.547,1149.4666,4.817836,3.3042762,0.9761273
9625.571,1745.744,2649.9377,37793.43,1149.272,4.821204,3.3147047,0.97648275
9692.073,1745.1959,2652.2449,37797.32,1149.0631,4.8245177,3.3250844,0.97683287
9758.71,1744.6298,2654.509,37801.21,1148.8402,4.8277755,3.3354156,0.9771778
9825.476,1744.0459,2656.7302,37805.11,1148.6033,4.830978,3.3456979,0.9775176
9892.364,1743.4445,2658.9087,37809.01,1148.3528,4.834126,3.3559315,0.97785234
9959.376,1742.8258,2661.045,37812.92,1148.0887,4.837221,3.3661163,0.9781821
