kplusy,lambd_haty,nuAT_haty,nuUO_haty,nuLO_haty,nuLF_haty,etaAT_haty,etaOC_haty
381.1697,1.0168291,0.8602458,-0.31264868,7.624994e-05,-0.7338423,-0.04375786,-0.24785042
392.1987,1.0160377,0.8619607,-0.3124516,3.2798154e-05,-0.734385,-0.04442555,-0.24927405
403.4316,1.0151759,0.8636973,-0.31225833,-1.178612e-05,-0.7349427,-0.04509813,-0.25070053
414.8696,1.01427,0.8654545,-0.31207043,-5.8337348e-05,-0.73551816,-0.045774464,-0.25213218
426.51974,1.0133816,0.86723447,-0.31189096,-0.00011317362,-0.73612094,-0.046460334,-0.2535715
438.3681,1.012494,0.869061,-0.31191596,-0.0002066337,-0.7369226,-0.04713321,-0.25515488
450.40814,1.0116442,0.87093025,-0.31213304,-0.00033961167,-0.7379132,-0.047791723,-0.2568763
462.65182,1.0108639,0.8728385,-0.31226453,-0.0003696524,-0.73892164,-0.048388902,-0.2586462
475.10483,1.010071,0.87476766,-0.3123918,-0.000392481,-0.73994374,-0.048980955,-0.26042533
487.77182,1.0092515,0.8767131,-0.31252572,-0.00041626324,-0.74098366,-0.049574617,-0.26221013
500.64087,1.0084758,0.87868476,-0.312771,-0.00042699208,-0.7420926,-0.050182942,-0.2640002
513.7139,1.0078616,0.8806767,-0.31324592,-0.0003811561,-0.7433838,-0.05085439,-0.2657632
526.9998,1.0072474,0.8826832,-0.31372705,-0.00033841957,-0.7446877,-0.05152685,-0.26753044
540.5051,1.0066186,0.8847046,-0.3142154,-0.0002951466,-0.7460062,-0.052202288,-0.2693009
554.234,1.0059693,0.8867412,-0.31471023,-0.00025229086,-0.7473401,-0.052878205,-0.2710761
568.1911,1.005295,0.8887928,-0.3152112,-0.00021134247,-0.74868846,-0.05355591,-0.2728546
582.37933,1.0045927,0.89085853,-0.31571952,-0.00017081131,-0.75005203,-0.054235283,-0.27463806
596.80176,1.0038627,0.8929386,-0.3162324,-0.00013069739,-0.75143003,-0.05491597,-0.27642345
611.4614,1.0031044,0.89503276,-0.31675324,-9.088148e-05,-0.7528234,-0.055599097,-0.27821347
626.3938,1.0023791,0.897162,-0.31726465,-4.9873488e-05,-0.754222,-0.05624718,-0.28007
641.6082,1.0016057,0.89932084,-0.31777605,-9.282725e-06,-0.75563395,-0.056877438,-0.281969
657.0377,1.000751,0.9014692,-0.3183399,1.3545854e-05,-0.7570474,-0.057488266,-0.2838758
672.5412,0.9999448,0.90354806,-0.31903502,-1.5839236e-05,-0.7584207,-0.058031086,-0.28580046
688.1952,0.9993876,0.90562224,-0.31972083,-4.4985907e-05,-0.7597884,-0.058563832,-0.28772295
704.0422,0.99894905,0.9076983,-0.32040423,-7.466902e-05,-0.76115954,-0.059092227,-0.2896445
720.1049,0.99855953,0.90977967,-0.32108924,-0.00010161032,-0.7625376,-0.059617642,-0.2915659
736.3968,0.9981872,0.9118687,-0.3217772,-0.00013099541,-0.76392573,-0.060142998,-0.29348877
752.9266,0.9978108,0.913965,-0.3224691,-0.00015889038,-0.7653237,-0.060666922,-0.2954121
769.6989,0.99742377,0.91606927,-0.32316503,-0.00018690457,-0.76673335,-0.06119198,-0.2973358
786.71796,0.9970212,0.9181811,-0.3238648,-0.00021396508,-0.76815414,-0.061716083,-0.2992607
803.9873,0.9966004,0.9203009,-0.3245695,-0.00024090637,-0.76958525,-0.06223971,-0.30118597
821.5058,0.99634147,0.92242175,-0.32523593,-0.00021473994,-0.7711349,-0.06275427,-0.3031178
839.24927,0.9960678,0.9245676,-0.32593772,-0.00023983349,-0.77272767,-0.06332803,-0.30509654
857.2308,0.99581367,0.9267185,-0.3266441,-0.00027112593,-0.77432775,-0.06390041,-0.30708036
875.46014,0.9955734,0.92889494,-0.32734686,-0.00029466976,-0.77594864,-0.0644896,-0.30906653
893.94104,0.9953544,0.9311281,-0.3280379,-0.00030080904,-0.7776079,-0.065116525,-0.31105933
912.6792,0.99512774,0.9333661,-0.3287319,-0.00030724634,-0.7792765,-0.06574267,-0.31305104
931.6792,0.9948884,0.93560886,-0.3294286,-0.00031338562,-0.7809547,-0.06636882,-0.3150432
950.9434,0.99463385,0.9378569,-0.33012852,-0.00031904806,-0.78264207,-0.066993594,-0.3170356
970.4743,0.9943648,0.9401099,-0.33083364,-0.0003245913,-0.7843387,-0.067617714,-0.31902635
990.2328,0.9940748,0.94234914,-0.33157447,-0.0003245913,-0.78606576,-0.06823981,-0.32101375
1010.16785,0.99381095,0.94456166,-0.33237475,-0.00031374325,-0.7878361,-0.0688566,-0.32299933
1030.3228,0.99363434,0.9467717,-0.3331708,-0.0003028356,-0.78960884,-0.06946683,-0.32498166
1050.7208,0.9934856,0.94897574,-0.33397827,-0.00028793444,-0.79140913,-0.070062935,-0.32697782
1071.3739,0.993345,0.95117736,-0.33479333,-0.0002708875,-0.79322857,-0.07065219,-0.32898197
1092.2911,0.9932064,0.95338106,-0.33560959,-0.00025348295,-0.795055,-0.07123947,-0.33098307
1113.4763,0.993061,0.9555865,-0.33642825,-0.00023578038,-0.7968875,-0.071823776,-0.33298424
1134.9355,0.992904,0.9577937,-0.33724853,-0.00021736254,-0.79872745,-0.072407484,-0.33498213
1156.6692,0.9927359,0.9600021,-0.33807102,-0.00019852747,-0.8005733,-0.07298863,-0.33697835
1178.6322,0.99252534,0.9622091,-0.3388779,-0.00016955961,-0.80240744,-0.07356608,-0.33894953
1200.746,0.99228364,0.96440935,-0.33964705,-0.00012116064,-0.804208,-0.074132025,-0.34087056
1223.0642,0.992153,0.9666187,-0.3404055,-9.2192786e-05,-0.80600995,-0.074718595,-0.34280017
1245.611,0.99208105,0.9688428,-0.34115562,-9.070267e-05,-0.80781376,-0.07533598,-0.34474033
1268.411,0.99203813,0.97106427,-0.34190524,-8.825888e-05,-0.8096214,-0.07594967,-0.3466781
1291.4747,0.99200344,0.973285,-0.34265527,-8.366932e-05,-0.81143266,-0.076559365,-0.34861216
1314.8091,0.99196655,0.9755048,-0.3434053,-7.8960555e-05,-0.81324893,-0.0771665,-0.3505427
1338.4176,0.9919228,0.9777233,-0.34415606,-7.3178904e-05,-0.8150697,-0.07777101,-0.35246938
1362.3015,0.9919005,0.9799273,-0.34493142,-8.8080065e-05,-0.8168897,-0.078383446,-0.3543946
1386.4586,0.99189806,0.9821266,-0.34573308,-0.00011382927,-0.8187206,-0.078995466,-0.35631752
1410.8756,0.99191535,0.9843506,-0.3465673,-0.00012306799,-0.8205835,-0.07958537,-0.3582395
1435.5648,0.9919394,0.98657143,-0.3473998,-0.00013105501,-0.82245004,-0.08017081,-0.36015728
1460.5342,0.99196064,0.98879015,-0.3482333,-0.00013957848,-0.82431763,-0.08075422,-0.36207178
1485.7856,0.99197525,0.99100596,-0.34906557,-0.00014768471,-0.8261893,-0.08133435,-0.36398152
1511.3229,0.99198186,0.99321896,-0.3498982,-0.00015591015,-0.8280628,-0.0819118,-0.3658879
1537.1478,0.99197817,0.99542964,-0.3507311,-0.00016312231,-0.8299391,-0.082487464,-0.36778915
1563.2635,0.99196434,0.9976369,-0.3515626,-0.0001706921,-0.8318171,-0.08305955,-0.3696861
1589.6699,0.99194086,0.9998403,-0.35239467,-0.00017814268,-0.833697,-0.08362889,-0.37157908
1616.369,0.9919074,1.0020417,-0.35322657,-0.00018422236,-0.8355786,-0.084195554,-0.37346703
1643.362,0.9918633,1.0042391,-0.35405767,-0.00019209017,-0.83746207,-0.08476013,-0.3753509
1670.6506,0.99181014,1.0064327,-0.35488865,-0.0001989447,-0.83934724,-0.08532113,-0.3772297
1698.2375,0.9917454,1.0086226,-0.35572,-0.00020472636,-0.8412335,-0.08587915,-0.37910384
1726.1222,0.99167186,1.0108085,-0.35654888,-0.00021140208,-0.84312093,-0.086434186,-0.38097364
1754.2032,0.99162483,1.0129584,-0.35737336,-0.00022296538,-0.8449603,-0.08697754,-0.38280016
1782.4442,0.9916682,1.0150744,-0.35819116,-0.00023816456,-0.8467594,-0.08750516,-0.38459197
1810.9125,0.99179286,1.01718,-0.35900524,-0.0002528273,-0.8485538,-0.0880236,-0.38637918
1839.6407,0.9919511,1.0192788,-0.35981587,-0.0002657615,-0.85034835,-0.08853632,-0.38815996
1868.6455,0.9921215,1.0213718,-0.36062655,-0.00027798046,-0.8521417,-0.08904457,-0.38993543
1897.9373,0.9922924,1.0234586,-0.3614349,-0.00029103388,-0.8539337,-0.08954835,-0.3917067
1927.5198,0.9924604,1.0255399,-0.36224154,-0.0003040873,-0.8557266,-0.09004873,-0.39347097
1957.3966,0.99262255,1.0276152,-0.36304772,-0.00031648506,-0.85751903,-0.09054524,-0.3952316
1987.5701,0.9927763,1.0296859,-0.3638525,-0.00032822718,-0.85931015,-0.09103811,-0.39698517
2018.0399,0.99292195,1.0317502,-0.36465693,-0.00034026732,-0.8611007,-0.09152758,-0.39873388
2048.7964,0.9930681,1.0338173,-0.36546305,-0.00034473767,-0.86289024,-0.09201032,-0.4004644
2079.8247,0.99322486,1.0358899,-0.36627162,-0.00033830036,-0.8646773,-0.09248662,-0.40217003
2111.1409,0.9933889,1.0379555,-0.36707923,-0.00033043255,-0.866463,-0.09295654,-0.4038713
2142.7498,0.99355215,1.040014,-0.3678851,-0.00032399525,-0.8682475,-0.09342319,-0.40556547
2174.6558,0.99371105,1.0420666,-0.36868903,-0.00031714072,-0.87003034,-0.09388602,-0.40725565
2206.8643,0.99386215,1.0441124,-0.36949098,-0.00031028618,-0.8718117,-0.0943445,-0.4089385
2239.3735,0.99400616,1.0461512,-0.37029186,-0.00030361046,-0.87359107,-0.09479958,-0.4106159
2272.186,0.9941418,1.0481836,-0.37109122,-0.00029621948,-0.8753686,-0.095250905,-0.41228807
2305.2878,0.9942723,1.0502197,-0.3718657,-0.00029449095,-0.8771093,-0.095724165,-0.4139144
2338.6604,0.9944044,1.0522668,-0.37259677,-0.0003014647,-0.8787894,-0.09623778,-0.41546717
2372.3225,0.994545,1.0543053,-0.37332654,-0.0003081404,-0.8804654,-0.09674746,-0.417013
2406.2798,0.99468577,1.0563366,-0.3740535,-0.0003157102,-0.8821392,-0.09725165,-0.41855192
2440.5356,0.99482274,1.058361,-0.37477848,-0.00032310118,-0.88381064,-0.097752035,-0.42008615
2475.0977,0.99495447,1.0603777,-0.37550107,-0.00033001532,-0.88547945,-0.09824854,-0.42161334
2509.9624,0.99508005,1.0623875,-0.3762223,-0.00033782353,-0.8871439,-0.09874141,-0.42313442
2545.1343,0.99519664,1.0643889,-0.37694153,-0.00034563174,-0.8888063,-0.09922898,-0.42464846
2580.6116,0.9953077,1.0663835,-0.37765822,-0.00035355915,-0.8904656,-0.09971309,-0.42615646
2616.376,0.99541104,1.0683634,-0.37837586,-0.00036017527,-0.892127,-0.1001904,-0.42765233
2652.375,0.995523,1.0703188,-0.37909845,-0.00036035408,-0.89379716,-0.10065478,-0.4291256
2688.644,0.99565995,1.072264,-0.3798173,-0.0003618442,-0.8954637,-0.101112366,-0.43059424
2725.2053,0.9958035,1.074201,-0.38053307,-0.00036333431,-0.89712566,-0.101566255,-0.4320557
2762.0618,0.9959466,1.0761291,-0.38124692,-0.00036512245,-0.8987826,-0.102013946,-0.43351024
2799.175,0.9960933,1.078043,-0.3819594,-0.00036548008,-0.9004347,-0.10245204,-0.43495706
2836.562,0.99625635,1.0799459,-0.38266924,-0.00036613573,-0.902081,-0.1028837,-0.4363966
2874.2373,0.9964255,1.0818398,-0.3833756,-0.00036762585,-0.90372217,-0.103310704,-0.4378298
2912.2083,0.9965941,1.0837259,-0.38408068,-0.00036792387,-0.9053582,-0.10373217,-0.4392571
2950.4814,0.99675655,1.085603,-0.38478258,-0.00037036766,-0.9069908,-0.104150414,-0.44067773
2989.0613,0.9969139,1.0874721,-0.3854817,-0.00037191738,-0.90861887,-0.10456419,-0.44209182
3027.9458,0.9970625,1.0893326,-0.38617867,-0.00037519564,-0.91024184,-0.10497379,-0.4434981
3067.1357,0.9972043,1.0911845,-0.38687357,-0.00037805666,-0.91186076,-0.105378985,-0.44489887
3106.6318,0.9973379,1.0930283,-0.38756588,-0.00038199057,-0.91347426,-0.10577911,-0.44629228
3146.4338,0.9974643,1.0948637,-0.3882557,-0.00038544764,-0.91508305,-0.106176436,-0.44767943
3186.54,0.9975838,1.0966902,-0.38894278,-0.0003914081,-0.91668665,-0.106568635,-0.44905943
3226.955,0.99769485,1.0985081,-0.38962784,-0.00039701094,-0.91828597,-0.1069572,-0.45043188
3267.7087,0.9977823,1.1003274,-0.39031073,-0.00040136208,-0.91987455,-0.1073488,-0.45175716
3308.876,0.99780405,1.1021644,-0.3909913,-0.0004079186,-0.9214437,-0.107759535,-0.4529634
3350.1882,0.9978888,1.1039479,-0.39169294,-0.00035993685,-0.9229191,-0.10816407,-0.45420685
3391.7156,0.9980313,1.1057163,-0.39239147,-0.0003077828,-0.924381,-0.10855943,-0.45544824
3433.5063,0.9981978,1.1074748,-0.3930858,-0.00025699963,-0.9258384,-0.10894781,-0.45668447
3475.5813,0.9983703,1.1092231,-0.3937774,-0.00020717015,-0.9272892,-0.109332144,-0.45791617
3517.9487,0.99854344,1.1109618,-0.39446542,-0.00015751948,-0.928735,-0.10971117,-0.4591408
3560.6125,0.99871093,1.1126912,-0.39515117,-0.00010929932,-0.93017626,-0.11008477,-0.46035957
3603.5742,0.99887305,1.1144114,-0.3958343,-6.1377184e-05,-0.93161047,-0.11045426,-0.4615738
3646.8362,0.9990304,1.1161222,-0.39651355,-1.4289515e-05,-0.9330406,-0.11081886,-0.46278098
3690.396,0.9991801,1.1178236,-0.39719126,3.1367643e-05,-0.9344647,-0.11117762,-0.46398303
3734.231,0.9993485,1.1195087,-0.397869,7.5296266e-05,-0.93588525,-0.111528695,-0.4651779
3778.3425,0.9995242,1.1211826,-0.39854333,0.000118271215,-0.93730086,-0.111873746,-0.46636495
3822.746,0.9996983,1.1228468,-0.39921442,0.00016005407,-0.93870974,-0.112213254,-0.46754777
3867.443,0.99986637,1.1245016,-0.3998837,0.00020136009,-0.9401136,-0.11254901,-0.46872354
3912.4385,1.0000281,1.126147,-0.4005492,0.00024159322,-0.94151145,-0.112879544,-0.46989483
3957.73,1.0001829,1.1277832,-0.40121183,0.0002808727,-0.942904,-0.113205045,-0.47106022
4003.309,1.0002894,1.129398,-0.40185317,0.00033833156,-0.94429743,-0.11355913,-0.47220922
4049.1592,1.0003141,1.1309803,-0.4024538,0.00042887102,-0.9457006,-0.11397058,-0.47333395
4095.295,1.0003374,1.1325526,-0.40305355,0.0005195893,-0.9470971,-0.11437738,-0.47445333
4141.7173,1.0003549,1.1341128,-0.40364578,0.0006069697,-0.94848233,-0.114776134,-0.47556022
4188.3013,1.00033,1.1356051,-0.40415633,0.0006587065,-0.9497761,-0.1151014,-0.47655225
4235.0234,1.000389,1.1370704,-0.40464148,0.00073064934,-0.9510313,-0.11543435,-0.47749266
4281.944,1.0004946,1.1385212,-0.4051201,0.0008055724,-0.952276,-0.115763724,-0.47842136
4329.1133,1.0006167,1.1399629,-0.4055964,0.00087960134,-0.95351356,-0.11608738,-0.47934657
4376.5522,1.0007396,1.1413946,-0.40607047,0.0009525574,-0.9547461,-0.11640626,-0.48026747
4424.2695,1.0008613,1.1428171,-0.4065421,0.0010249175,-0.9559737,-0.11671877,-0.48118258
4472.265,1.0009758,1.1442308,-0.40701184,0.0010959662,-0.9571939,-0.11702809,-0.48209456
4520.5425,1.0010842,1.145635,-0.4074796,0.0011660613,-0.95840925,-0.11733264,-0.4830001
4569.102,1.0011853,1.14703,-0.4079452,0.0012349046,-0.9596178,-0.11763257,-0.48390335
4617.9385,1.0012791,1.1484163,-0.40840885,0.0013023175,-0.9608211,-0.11792734,-0.48480088
4667.0596,1.0013659,1.1497931,-0.4088706,0.0013686575,-0.9620185,-0.11821741,-0.48569363
4716.4546,1.0014449,1.1511606,-0.40933082,0.0014337457,-0.963209,-0.11850357,-0.48658216
4766.1333,1.0015173,1.1525187,-0.40978834,0.0014978207,-0.964395,-0.118784934,-0.4874651
4815.99,1.0016345,1.1538165,-0.41014388,0.0015722073,-0.965499,-0.11908731,-0.4881962
4866.07,1.0017718,1.1551001,-0.4104894,0.0016456402,-0.96659243,-0.119384706,-0.48891473
4916.402,1.0019132,1.1563753,-0.41083327,0.0017171658,-0.96767944,-0.11967707,-0.48963022
4967.0005,1.0020514,1.1576415,-0.41117612,0.0017883934,-0.9687614,-0.11996502,-0.4903426
5017.8643,1.0021857,1.1588984,-0.41151828,0.0018580116,-0.9698376,-0.12024838,-0.4910515
5068.997,1.002312,1.1601466,-0.41185907,0.0019279278,-0.9709093,-0.120526135,-0.4917565
5120.396,1.002432,1.1613857,-0.4121991,0.0019951023,-0.97197396,-0.12079951,-0.4924573
5172.064,1.0025437,1.1626164,-0.4125369,0.0020613826,-0.9730326,-0.12106809,-0.49315548
5224.003,1.0026476,1.1638376,-0.4128733,0.002126292,-0.9740862,-0.12133232,-0.49385008
5276.206,1.002744,1.1650505,-0.41320977,0.002190665,-0.97513413,-0.12159127,-0.49453974
5328.671,1.002834,1.1662545,-0.41354465,0.0022533692,-0.9761758,-0.121846706,-0.49522775
5381.426,1.0029267,1.1674345,-0.41386822,0.0023220337,-0.9771812,-0.122054875,-0.49590296
5434.471,1.003019,1.1685915,-0.41418144,0.0023975528,-0.9781494,-0.122214764,-0.4965677
5487.7896,1.0030982,1.1697396,-0.4144924,0.0024718798,-0.9791126,-0.12237024,-0.49722698
5541.306,1.0032035,1.1708605,-0.41479862,0.0025518097,-0.9800877,-0.122522175,-0.49788514
5594.959,1.0033587,1.1719513,-0.415099,0.0026413358,-0.9810773,-0.12266815,-0.4985442
5648.9814,1.0034721,1.1729884,-0.41545197,0.0027586378,-0.98202455,-0.12286687,-0.4992094
5703.3057,1.0035557,1.1740167,-0.41580397,0.0028756417,-0.98296535,-0.123061776,-0.4998699
5757.9062,1.0036222,1.1750367,-0.41615424,0.0029903806,-0.9839016,-0.12325305,-0.50052655
5812.8145,1.0036999,1.1760418,-0.41650382,0.0031172193,-0.9847875,-0.12345952,-0.50116277
5868.0757,1.0037864,1.1770281,-0.41685495,0.0032621778,-0.98560345,-0.12369025,-0.50177115
5923.6313,1.0038482,1.1780064,-0.4172034,0.0034060038,-0.9864132,-0.12391877,-0.5023745
5979.423,1.0039083,1.1789751,-0.4175299,0.0035470284,-0.9871995,-0.12413722,-0.50296116
6035.4033,1.0039861,1.1799328,-0.41782466,0.0036859072,-0.9879527,-0.12434724,-0.50352746
6091.6064,1.0040684,1.1808832,-0.41811922,0.0038231767,-0.9887022,-0.12455118,-0.5040904
6148.042,1.0041505,1.1818252,-0.41841218,0.0039580623,-0.98944616,-0.12475237,-0.50465155
6204.72,1.0042262,1.1827593,-0.41870335,0.004093067,-0.9901855,-0.12494829,-0.50520855
6261.644,1.004297,1.1836855,-0.41899285,0.0042247334,-0.9909203,-0.12514025,-0.50576204
6318.797,1.0044085,1.1845664,-0.4192556,0.0043196836,-0.9916953,-0.12528256,-0.5062256
6376.1973,1.0045128,1.1854389,-0.41951635,0.0044108788,-0.992465,-0.12541887,-0.5066848
6433.8384,1.004611,1.1863045,-0.4197764,0.004502789,-0.9932299,-0.12555233,-0.5071409
6491.7095,1.0047038,1.1871613,-0.42003432,0.0045913616,-0.99398947,-0.12568101,-0.50759363
6549.8164,1.0047907,1.1880118,-0.42029202,0.0046806494,-0.99474335,-0.12580705,-0.5080442
6608.162,1.0048702,1.1888535,-0.42054793,0.0047665993,-0.99549186,-0.12592834,-0.50849146
6666.7344,1.0049452,1.1896889,-0.42080286,0.0048526684,-0.9962352,-0.12604663,-0.5089357
6725.5386,1.0050133,1.1905164,-0.42105687,0.0049363533,-0.9969737,-0.12616006,-0.50937796
6784.574,1.0050757,1.1913365,-0.4213095,0.0050187865,-0.9977064,-0.1262708,-0.50981665
6843.8325,1.0051316,1.192149,-0.4215614,0.005099849,-0.9984336,-0.1263774,-0.5102529
6903.3174,1.0051816,1.1929544,-0.42181194,0.0051805535,-0.9991554,-0.12647942,-0.510686
6963.0244,1.0052257,1.1937523,-0.42206213,0.005259172,-0.99987304,-0.12657917,-0.51111674
7022.9517,1.0052646,1.1945437,-0.4223102,0.0053365985,-1.0005844,-0.12667477,-0.5115447
7083.1064,1.005297,1.1953266,-0.4225574,0.0054128924,-1.0012896,-0.12676641,-0.51196885
7143.4453,1.0053164,1.196106,-0.4228013,0.005495266,-1.0020014,-0.12686491,-0.512385
7203.94,1.0053295,1.1968818,-0.4230398,0.005584554,-1.0027205,-0.12697116,-0.51279074
7264.624,1.0053439,1.197651,-0.4232786,0.005673007,-1.0034351,-0.12707424,-0.51319647
7325.5093,1.0053564,1.1984135,-0.42351565,0.0057609836,-1.0041444,-0.12717384,-0.51359856
7386.598,1.0053645,1.1991681,-0.4237516,0.005846516,-1.0048486,-0.12726945,-0.5139991
7447.895,1.0053673,1.1999161,-0.42398676,0.005932347,-1.0055472,-0.12736285,-0.51439553
7509.396,1.0053663,1.2006569,-0.42422086,0.0060156146,-1.0062399,-0.12745139,-0.5147893
7571.095,1.0053594,1.201391,-0.42445406,0.006098644,-1.0069289,-0.1275379,-0.5151813
7633.001,1.005348,1.2021177,-0.42468652,0.0061799446,-1.0076122,-0.12762028,-0.5155707
7695.105,1.0053303,1.2028377,-0.42491665,0.0062603513,-1.00829,-0.12769932,-0.5159563
7757.403,1.0053078,1.2035508,-0.42514715,0.0063388506,-1.0089624,-0.1277749,-0.5163399
7819.7446,1.0053186,1.2042693,-0.42531705,0.0064405957,-1.0095584,-0.12789124,-0.51671624
7882.1694,1.005356,1.2049845,-0.425474,0.0065462748,-1.0101355,-0.12801254,-0.51709104
7944.736,1.0054018,1.2056928,-0.42563012,0.006650404,-1.0107089,-0.12813056,-0.51746476
8007.467,1.0054492,1.2063934,-0.42578658,0.0067551294,-1.0112774,-0.12824625,-0.51783675
8070.3716,1.0054941,1.2070875,-0.42594162,0.00685604,-1.0118414,-0.1283583,-0.51820624
8133.4585,1.0055346,1.2077751,-0.4260967,0.0069573084,-1.0123999,-0.12846649,-0.51857436
8196.717,1.00557,1.2084498,-0.42624906,0.0070582787,-1.0129521,-0.12857267,-0.51893806
8260.028,1.0055994,1.2090533,-0.4263912,0.007184402,-1.0134785,-0.12868834,-0.5192947
8323.59,1.0055916,1.2096645,-0.4265565,0.0072910944,-1.0140017,-0.1288181,-0.51963097
8387.392,1.0055492,1.2102755,-0.42673132,0.0073887864,-1.0145177,-0.12895262,-0.51995516
8451.397,1.0054919,1.2108806,-0.4269046,0.0074842134,-1.0150276,-0.12908396,-0.5202757
8515.582,1.0054271,1.2114805,-0.4270843,0.007582144,-1.0155292,-0.12921324,-0.52059436
8579.826,1.0053798,1.2120308,-0.42724878,0.007712201,-1.0159576,-0.12927586,-0.52088183
8644.161,1.0053418,1.2125578,-0.42739508,0.007848875,-1.0163621,-0.12931472,-0.5211575
8708.629,1.0053027,1.213076,-0.4275392,0.007986442,-1.0167575,-0.12934846,-0.5214298
8773.236,1.0052648,1.213588,-0.42768148,0.008122698,-1.0171486,-0.12938052,-0.5217004
8837.999,1.0052239,1.2140945,-0.42782372,0.008257405,-1.017536,-0.12940943,-0.52196896
8902.918,1.005179,1.2145951,-0.42796463,0.008390383,-1.0179195,-0.12943462,-0.522237
8967.997,1.0051308,1.2150896,-0.4281044,0.0085220495,-1.0182996,-0.12945825,-0.5225023
9033.216,1.0050778,1.2155782,-0.42824203,0.008651988,-1.0186763,-0.12947837,-0.52276516
9098.536,1.0050323,1.2160821,-0.42842665,0.00884916,-1.0190798,-0.12945527,-0.5230236
9163.954,1.0049927,1.216587,-0.42862502,0.009063915,-1.0194914,-0.12941754,-0.5232805
9229.514,1.004953,1.2170857,-0.428822,0.009277896,-1.0198991,-0.12937677,-0.5235355
9295.211,1.0049108,1.2175795,-0.42901823,0.009489671,-1.020303,-0.1293335,-0.52378976
9361.037,1.0048661,1.2180672,-0.42921245,0.009699599,-1.0207025,-0.12928778,-0.5240418
9427.007,1.0048169,1.2185487,-0.42940572,0.009908096,-1.0210981,-0.12923965,-0.5242916
9493.112,1.004764,1.2190247,-0.42959803,0.01011558,-1.0214905,-0.12918863,-0.5245389
9559.3545,1.0047065,1.2194955,-0.42978832,0.010320381,-1.0218776,-0.12913597,-0.52478445
9625.728,1.0046461,1.21996,-0.4299784,0.010523335,-1.0222617,-0.12908024,-0.5250291
9692.231,1.0045804,1.2204194,-0.43016723,0.010725037,-1.0226421,-0.12902284,-0.5252701
9758.865,1.0045111,1.220873,-0.43035415,0.010924355,-1.0230182,-0.12896228,-0.525511
9825.631,1.004438,1.2213212,-0.43054023,0.011123196,-1.0233908,-0.12890112,-0.5257481
9892.521,1.0043607,1.2217634,-0.43072525,0.011319176,-1.0237591,-0.1288358,-0.52598405
9959.527,1.004279,1.2222008,-0.43090826,0.011513309,-1.0241237,-0.12876883,-0.52621853
10026.658,1.0041945,1.2226319,-0.43109122,0.011707083,-1.0244844,-0.1286999,-0.52645135
