con,Omega,ygross,ynet,inv,Eind,scc,carbontax,Dam,Emissions
661.9678,0.026000278,908.9229,885.2908,223.32297,67.69636,182.85768,338.63303,23.632248,67.97565
671.6628,0.026286902,922.5369,898.2863,226.62352,67.56844,185.91858,336.944,24.250637,67.84138
681.4423,0.026573097,936.27203,911.3924,229.95006,67.433846,189.01335,335.2635,24.87965,67.70058
691.3037,0.02685883,950.1303,924.61096,233.30725,67.29252,192.14203,333.5913,25.519388,67.553185
701.2411,0.027144073,964.10846,937.9386,236.69754,67.144455,195.30283,331.92758,26.169828,67.3992
711.25653,0.027428793,978.20575,951.37476,240.1182,66.989716,198.4946,330.272,26.831003,67.23867
721.35364,0.027712947,992.4237,964.9207,243.56705,66.82849,201.71904,328.6248,27.502987,67.071785
731.5344,0.027996503,1006.76355,978.57776,247.04332,66.660805,204.97733,326.98578,28.185858,66.89857
741.8005,0.028279433,1021.22614,992.3465,250.54594,66.48697,208.27019,325.35492,28.879696,66.71932
752.1522,0.0285617,1035.8119,1006.22723,254.075,66.30708,211.59766,323.73218,29.584547,66.534164
762.5899,0.02884328,1050.5205,1020.22003,257.6301,66.12112,214.96019,322.11758,30.300455,66.34302
773.1123,0.02912414,1065.3528,1034.3252,261.21292,65.92932,218.3611,320.51096,31.027483,66.14618
783.71576,0.029404253,1080.3063,1048.5406,264.8248,65.73153,221.80183,318.91235,31.765596,65.94346
794.39624,0.029683579,1095.3785,1062.8638,268.46753,65.52793,225.27356,317.32175,32.514755,65.73505
805.1583,0.0299621,1110.5721,1077.297,272.13864,65.31843,228.77872,315.73904,33.275074,65.52083
816.00354,0.030239787,1125.8871,1091.8405,275.83698,65.10348,232.31833,314.16434,34.046585,65.30127
826.9342,0.030516602,1141.3258,1106.4966,279.5623,64.88308,235.89302,312.59738,34.82939,65.076385
837.9497,0.030792523,1156.8876,1121.2642,283.3144,64.657425,239.50314,311.0383,35.623486,64.84633
849.0523,0.031067535,1172.5728,1136.1438,287.0916,64.42662,243.14899,309.487,36.428947,64.61124
860.24005,0.031341594,1188.3818,1151.136,290.89594,64.19069,246.83058,307.94342,37.24578,64.37109
871.5142,0.03161468,1204.3142,1166.2402,294.726,63.949688,250.54646,306.4075,38.07401,64.126
882.86523,0.03188677,1220.3676,1181.4541,298.58878,63.703728,254.2899,304.87927,38.91358,63.87603
894.282,0.03215783,1236.5334,1196.7692,302.48718,63.45245,258.05914,303.35867,39.764236,63.62083
905.776,0.03242785,1252.8186,1212.1924,306.41635,63.19625,261.8603,301.84564,40.626213,63.36081
917.3509,0.032696802,1269.224,1227.7244,310.37354,62.93538,265.6945,300.34024,41.499565,63.096195
929.0044,0.032964654,1285.752,1243.3674,314.3631,62.67007,269.5595,298.8423,42.384365,62.82722
940.7284,0.033231393,1302.396,1259.1156,318.3872,62.39999,273.45233,297.35178,43.280434,62.553577
952.5285,0.03349698,1319.1583,1274.9705,322.442,62.125374,277.37625,295.8687,44.18782,62.27547
964.4093,0.033761416,1336.0409,1290.9343,326.52505,61.846535,281.33368,294.393,45.106636,61.993217
976.37354,0.034024674,1353.0449,1307.008,330.6345,61.563637,285.32602,292.92477,46.036915,61.70698
988.4215,0.034286715,1370.1714,1323.1927,334.77118,61.276726,289.35333,291.46375,46.978676,61.416813
1000.5556,0.034547526,1387.4205,1339.4885,338.93298,60.9859,293.41666,290.01004,47.931946,61.12281
1012.7743,0.0348071,1404.7916,1355.8949,343.12067,60.691357,297.5155,288.56363,48.896725,60.82515
1025.0782,0.03506541,1422.2847,1372.4117,347.33347,60.39321,301.6502,287.12442,49.872997,60.523952
1037.4672,0.03532244,1439.8999,1389.0392,351.57202,60.091434,305.821,285.69235,50.86078,60.219204
1049.9409,0.03557816,1457.637,1405.777,355.83606,59.78612,310.02737,284.26752,51.860046,59.91099
1062.5004,0.035832565,1475.4961,1422.6254,360.12494,59.47751,314.27005,282.8497,52.87081,59.599537
1075.1576,0.036085635,1493.4773,1439.5844,364.4268,59.165585,318.5576,281.43893,53.893074,59.28484
1087.9432,0.036337357,1511.5837,1456.6566,368.71347,58.850574,322.90982,280.03522,54.926956,58.967113
1100.7617,0.03658772,1529.8262,1473.8534,373.09167,58.5332,327.26352,278.6386,55.97285,58.64709
1113.6155,0.036836702,1548.168,1491.1385,377.52313,58.21182,331.6278,277.2489,57.0294,58.32312
1126.5287,0.037084296,1566.6178,1508.521,381.99228,57.887154,336.01566,275.86612,58.096916,57.995922
1139.5156,0.037330475,1585.1836,1526.0079,386.4923,57.559444,340.4338,274.4902,59.175655,57.665745
1152.5791,0.03757523,1603.8657,1543.6001,391.02106,57.228893,344.8839,273.12112,60.265625,57.332775
1165.7234,0.03781855,1622.666,1561.2991,395.57578,56.895718,349.36792,271.7589,61.366882,56.99724
1178.9495,0.03806043,1641.5859,1579.1064,400.15698,56.559982,353.88654,270.40353,62.47947,56.65919
1192.2561,0.03830083,1660.6243,1597.0211,404.76505,56.221848,358.43933,269.05487,63.603294,56.318806
1205.6456,0.038539764,1679.7812,1615.0427,409.39716,55.881317,363.02686,267.71292,64.73837,55.97607
1219.0961,0.038777195,1699.0571,1633.1726,414.0765,55.538525,367.6376,266.3777,65.88467,55.631123
1232.6154,0.03901313,1718.4462,1651.4043,418.78882,55.193455,372.27643,265.04916,67.04196,55.283947
1246.2122,0.03924756,1737.9515,1669.7412,423.52896,54.846115,376.94748,263.7271,68.21036,54.934547
1259.8889,0.039480463,1757.5728,1688.1831,428.29425,54.496918,381.65268,262.41183,69.389786,54.583344
1273.6469,0.03971184,1777.3121,1706.7318,433.085,54.145695,386.39197,261.103,70.58033,54.230152
1287.4854,0.039941676,1797.1671,1725.3854,437.89996,53.792587,391.16577,259.80072,71.78187,53.87513
1301.4421,0.040169958,1817.1394,1744.1449,442.70282,53.437866,395.9912,258.50494,72.99441,53.518528
1315.5479,0.040396683,1837.2255,1763.0078,447.45993,53.081474,400.88278,257.21564,74.21782,53.1603
1329.7312,0.040621836,1857.4244,1781.9725,452.24127,52.723297,405.80725,255.93274,75.451996,52.800335
1343.9968,0.04084541,1877.7383,1801.0413,457.04446,52.3636,410.76532,254.65625,76.69699,52.438885
1358.3777,0.041067403,1898.1649,1820.2122,461.83444,52.00262,415.7413,253.38615,77.952705,52.07619
1372.7555,0.041287806,1918.6887,1839.4703,466.71484,51.639713,420.708,252.12239,79.218445,51.711613
1387.1638,0.041506607,1939.3052,1858.8113,471.64743,51.275017,425.68317,250.8649,80.49399,51.34528
1401.629,0.041723814,1960.0223,1878.243,476.6139,50.908916,430.68057,249.61372,81.77961,50.97758
1416.1667,0.041939404,1980.848,1897.7725,481.6058,50.541546,435.70734,248.36877,83.07559,50.608646
1430.7778,0.04215337,2001.7834,1917.4015,486.62375,50.173203,440.76456,247.12999,84.38192,50.23878
1445.468,0.042365707,2022.8297,1937.1311,491.66315,49.80393,445.85504,245.89742,85.698616,49.86802
1460.2362,0.04257641,2043.987,1956.9613,496.72513,49.433823,450.9781,244.67102,87.025635,49.496452
1475.0833,0.042785484,2065.255,1976.8921,501.80884,49.063015,456.1343,243.45068,88.36293,49.12422
1490.0087,0.042992912,2086.632,1996.9219,506.91312,48.691505,461.32336,242.2365,89.71039,48.751316
1505.0132,0.043198686,2108.1204,2017.0524,512.0392,48.319324,466.5457,241.02832,91.06804,48.377777
1520.0957,0.043402802,2129.717,2037.2814,517.18567,47.946655,471.80093,239.82622,92.43569,48.003784
1535.2567,0.043605268,2151.4236,2057.6104,522.3534,47.57353,477.0891,238.63002,93.81341,47.629353
1550.4403,0.043806087,2173.2388,2078.0376,527.5973,47.200016,482.36722,237.43987,95.20108,47.254574
1565.6709,0.04400524,2195.1477,2098.5496,532.8788,46.825863,487.66074,236.25562,96.598,46.879177
1580.9653,0.044202734,2217.157,2119.1526,538.1874,46.45132,492.98007,235.07727,98.0044,46.50342
1596.3314,0.04439857,2239.2717,2139.8513,543.51996,46.07655,498.32898,233.90482,99.42046,46.12747
1611.7692,0.044592727,2261.49,2160.644,548.8751,45.701622,503.7072,232.73819,100.846016,45.75139
1627.2828,0.044785228,2283.814,2181.5327,554.24994,45.326633,509.1171,231.5774,102.281136,45.375263
1642.87,0.04497606,2306.2417,2202.516,559.646,44.951725,514.5575,230.42236,103.725655,44.999252
1658.533,0.045165226,2328.774,2223.5942,565.0614,44.576813,520.02966,229.27316,105.179596,44.623257
1674.2721,0.045352723,2351.4114,2244.7688,570.4965,44.202057,525.53326,228.12962,106.642914,44.247448
1690.0857,0.045538552,2374.1519,2266.0366,575.9509,43.82758,531.06824,226.99182,108.11545,43.871933
1705.9718,0.045722704,2396.994,2287.397,581.42505,43.453266,536.63354,225.85965,109.59705,43.496616
1721.9215,0.045905184,2419.9402,2308.8525,586.9309,43.07931,542.21,224.73318,111.0878,43.121674
1737.9354,0.046086006,2442.9895,2330.4019,592.46643,42.70584,547.79785,223.6123,112.58763,42.74724
1754.0286,0.046265163,2466.143,2352.0464,598.0178,42.332787,553.41895,222.49709,114.09651,42.373245
1770.1558,0.046442665,2489.4006,2373.7861,603.63043,41.960365,559.04486,221.38739,115.6144,41.999897
1786.2837,0.04661849,2512.747,2395.6067,609.32294,41.588215,564.65814,220.28323,117.14047,41.626854
1802.5266,0.046792656,2536.179,2417.5046,614.978,41.216465,570.3095,219.18459,118.67456,41.254227
1818.869,0.046965156,2559.7244,2439.5066,620.6376,40.845615,576.0036,218.09134,120.21786,40.882515
1835.2947,0.04713601,2583.3735,2461.6035,626.30884,40.47555,581.73303,217.00356,121.76992,40.511616
1851.7689,0.0473052,2607.1223,2483.792,632.0231,40.106308,587.48035,215.92122,123.33045,40.14155
1868.2921,0.04747275,2630.9744,2506.0747,637.7828,39.737892,593.246,214.84435,124.89959,39.77233
1884.9087,0.047638632,2654.937,2528.4592,643.55054,39.37063,599.05225,213.7728,126.47756,39.404285
1901.5891,0.047802873,2679.002,2550.938,649.34894,39.004364,604.8817,212.70659,128.064,39.037254
1918.3054,0.04796548,2703.1577,2573.4998,655.19415,38.63892,610.7206,211.6457,129.65825,38.671062
1935.0762,0.048126444,2727.4,2596.14,661.0639,38.274426,616.5802,210.59012,131.26007,38.305843
1951.9056,0.04828578,2751.732,2618.8625,666.957,37.910854,622.4629,209.53983,132.86952,37.941555
1968.8014,0.048443493,2776.155,2641.6682,672.867,37.548347,628.3723,208.49475,134.48663,37.57835
1985.7639,0.04859957,2800.6719,2664.5605,678.79645,37.187004,634.30865,207.45488,136.11145,37.216324
2002.7264,0.048754033,2825.2761,2687.5325,684.80615,36.826794,640.2145,206.42018,137.7436,36.855446
2019.7567,0.04890687,2849.9736,2710.5906,690.8339,36.467762,646.1466,205.39067,139.3833,36.49576
2036.851,0.049058106,2874.7612,2733.731,696.88,36.11001,652.10504,204.36627,141.03033,36.137375
2054.0078,0.049207732,2899.636,2756.9512,702.94354,35.753517,658.08734,203.347,142.68451,35.780266
2071.2285,0.04935574,2924.6003,2780.2546,709.02606,35.398396,664.0962,202.33278,144.34581,35.424534
2088.5154,0.04950216,2949.6533,2803.6394,715.1242,35.044598,670.13043,201.3236,146.01422,35.070137
2105.8625,0.04964699,2974.7927,2827.1033,721.2407,34.69221,676.1898,200.31947,147.6895,34.71717
2123.2734,0.049790226,3000.0176,2850.646,727.3725,34.341274,682.27405,199.32034,149.37155,34.365665
2140.7473,0.049931884,3025.3296,2874.269,733.5218,33.991848,688.38367,198.32623,151.0604,34.015686
2158.283,0.05007196,3050.7246,2897.969,739.68604,33.64386,694.51776,197.33708,152.75575,33.667156
2175.8796,0.050210465,3076.2039,2921.746,745.8662,33.297497,700.67645,196.35292,154.45761,33.320267
2193.538,0.050347403,3101.766,2945.6003,752.0622,32.952663,706.8598,195.3736,156.16586,32.974915
2211.2559,0.05048278,3127.4104,2969.5298,758.2739,32.609447,713.0672,194.3992,157.88036,32.63119
2229.0378,0.05061661,3153.1394,2993.5378,764.5002,32.26781,719.29926,193.42953,159.60123,32.289055
2246.8904,0.050748896,3178.949,3017.6208,770.73047,31.927912,725.5655,192.46478,161.32816,31.948675
2264.8037,0.050879627,3204.8335,3041.7727,776.9692,31.589615,731.8608,191.50476,163.06075,31.609907
2282.7644,0.051008843,3230.7888,3065.9902,783.2256,31.252995,738.1745,190.54968,164.79881,31.272823
2300.7786,0.051136527,3256.8198,3090.2769,789.4985,30.91811,744.5094,189.5993,166.54245,30.937489
2318.849,0.05126269,3282.927,3114.6355,795.7863,30.584967,750.8661,188.65363,168.29167,30.603905
2336.9775,0.05138734,3309.1106,3139.0645,802.08685,30.253704,757.2466,187.7127,170.04639,30.272213
2355.1604,0.05151048,3335.3696,3163.5632,808.40295,29.924173,763.64825,186.77649,171.8065,29.942263
2373.4006,0.051632114,3361.7024,3188.1309,814.7302,29.596575,770.07404,185.84499,173.57182,29.614248
2391.6978,0.051752258,3388.112,3212.7698,821.072,29.270845,776.5217,184.91803,175.34245,29.288122
2410.051,0.05187092,3414.594,3237.4758,827.42444,28.94697,782.9925,183.99573,177.11812,28.963852
2428.46,0.051988106,3441.1484,3262.2495,833.78955,28.625046,789.48535,183.07803,178.89879,28.641542
2446.8613,0.052103817,3467.7778,3287.093,840.2317,28.305058,795.9853,182.16487,180.68446,28.321182
2465.2622,0.052218072,3494.4553,3311.9814,846.7193,27.986883,802.48364,181.25627,182.47371,28.002642
2483.6907,0.052330863,3521.187,3336.9202,853.22925,27.670591,808.9906,180.35225,184.26677,27.685987
2502.1594,0.0524422,3547.9802,3361.9165,859.7572,27.356228,815.5126,179.45277,186.06389,27.371275
2520.6763,0.0525521,3574.8413,3386.9756,866.29956,27.04392,822.0532,178.55772,187.8654,27.058624
2539.2422,0.05266057,3601.768,3412.097,872.85474,26.733618,828.6136,177.66719,189.67116,26.74799
2557.8591,0.052767623,3628.762,3437.2805,879.42145,26.42541,835.1905,176.78099,191.48114,26.439455
2576.5269,0.052873258,3655.8176,3462.523,885.99603,26.119226,841.7496,175.89937,193.29498,26.132952
2595.3025,0.052977487,3682.9246,3487.8125,892.51,25.815077,848.3688,175.02199,195.11209,25.828491
2614.1797,0.053080313,3710.101,3513.1675,898.988,25.513044,855.0393,174.14911,196.93332,25.526154
2633.126,0.05318174,3737.3525,3538.5933,905.46735,25.21325,861.7396,173.28056,198.7589,25.22606
2652.127,0.053281784,3764.6711,3564.0825,911.9557,24.9156,868.4635,172.41635,200.5884,24.928118
2671.137,0.05338045,3792.0515,3589.6304,918.4932,24.620121,875.1392,171.5564,202.4214,24.632357
2690.1682,0.05347775,3819.4753,3615.2183,925.05035,24.326723,881.80176,170.70082,204.25696,24.33868
2709.2424,0.0535737,3846.9539,3640.8584,931.61584,24.035343,888.4771,169.8494,206.09557,24.047028
2728.3516,0.0536683,3874.483,3666.546,938.19446,23.746204,895.1642,169.00229,207.93692,23.757624
2747.505,0.05376156,3902.069,3692.288,944.78326,23.459171,901.86835,168.15935,209.78133,23.470331
2766.7031,0.053853486,3929.7126,3718.0837,951.38086,23.174397,908.5892,167.32068,211.62874,23.1853
2785.9468,0.053944092,3957.4138,3743.9346,957.98804,22.891779,915.3271,166.4861,213.4791,22.902435
2805.2322,0.054033387,3985.1658,3769.834,964.6016,22.61137,922.0811,165.65575,215.33202,22.621786
2824.5413,0.054121364,4012.9753,3795.7876,971.2463,22.333246,928.8467,164.82948,217.1877,22.343424
2843.8716,0.054208044,4040.8274,3821.782,977.9102,22.057264,935.61993,164.00745,219.04533,22.067211
2863.2383,0.05429343,4068.7292,3847.8237,984.5854,21.783499,942.4053,163.18944,220.90527,21.793219
2882.6455,0.05437756,4096.6836,3873.9163,991.2706,21.511963,949.2061,162.3755,222.76767,21.521463
2902.088,0.054460403,4124.6836,3900.0518,997.96387,21.242704,956.0199,161.56567,224.63194,21.251987
2921.5732,0.054541975,4152.735,3926.2366,1004.6634,20.975626,962.84937,160.75981,226.49837,20.9847
2941.0977,0.054622296,4180.835,3952.468,1011.37024,20.710886,969.6939,159.95808,228.3668,20.719751
2960.665,0.05470138,4208.9854,3978.7478,1018.08276,20.448305,976.555,159.16025,230.23732,20.45697
2980.2688,0.05477924,4237.1807,4005.0715,1024.8027,20.188063,983.4289,158.36641,232.10954,20.196531
2999.9146,0.05485586,4265.4253,4031.4414,1031.5267,19.930052,990.3195,157.57652,233.98355,19.938326
3019.5972,0.05493129,4293.713,4057.854,1038.2566,19.67431,997.2236,156.79065,235.85919,19.682396
3039.3188,0.055005502,4322.0474,4084.3113,1044.9924,19.4208,1004.14276,156.0086,237.7364,19.428701
3059.08,0.055078503,4350.4277,4110.813,1051.7327,19.169548,1011.07605,155.23045,239.61507,19.17727
3078.8784,0.055150308,4378.8496,4137.355,1058.4763,18.920553,1018.02386,154.45619,241.49492,18.9281
3098.7122,0.055220954,4407.315,4163.9385,1065.2266,18.673876,1024.9841,153.6858,243.37613,18.681252
