con,Omega,ygross,ynet,inv,Eind,scc,carbontax,Dam,Emissions
224.51689,0.011223774,306.1313,302.6953,78.17841,59.523357,59.423306,454.8275,3.4359484,60.608288
229.72112,0.0114897955,313.23096,309.632,79.91086,59.949238,60.958984,452.55902,3.5989597,61.009487
234.99728,0.011758455,320.428,316.66028,81.663,60.3645,62.521534,450.30185,3.7677386,61.400654
240.34598,0.0120297,327.72314,323.78073,83.43475,60.769287,64.11141,448.05597,3.942411,61.781876
245.76797,0.012303466,335.11728,330.9942,85.22621,61.163536,65.72896,445.82132,4.123104,62.1531
251.26385,0.0125796925,342.61078,338.30087,87.03701,61.547325,67.3746,443.59775,4.309938,62.514393
256.82996,0.012858314,350.20465,345.7016,88.87165,61.920532,69.04629,441.38525,4.5030413,62.865616
262.45593,0.013139273,357.89307,353.19064,90.734695,62.28226,70.73956,439.1839,4.7024546,63.205853
268.14096,0.013422507,365.6742,360.76596,92.625015,62.632053,72.4543,436.99344,4.9082646,63.534637
273.8917,0.01370795,373.55225,368.4316,94.53991,62.970592,74.19361,434.8139,5.120635,63.852665
279.7117,0.013995536,381.52936,376.18967,96.47796,63.298332,75.95916,432.64526,5.3397083,64.16035
285.60342,0.014285193,389.60718,384.04156,98.43816,63.615246,77.75227,430.48746,5.5656137,64.45765
291.56885,0.014576858,397.78723,391.9887,100.41986,63.921753,79.57378,428.34033,5.7984877,64.745
297.60822,0.014870462,406.07004,400.0316,102.42337,64.2178,81.42402,426.20395,6.0384493,65.02233
303.72266,0.015165941,414.45663,408.171,104.44836,64.50357,83.30362,424.07834,6.2856245,65.28981
309.91324,0.015463229,422.94775,416.40762,106.49439,64.77893,85.212975,421.96323,6.5401387,65.547295
316.1806,0.015762256,431.54407,424.74197,108.561386,65.04417,87.15269,419.85864,6.802109,65.79507
322.525,0.016062967,440.24622,433.17456,110.64957,65.29907,89.12279,417.76456,7.071661,66.03289
328.90952,0.016365297,449.05438,441.70547,112.795944,65.54391,91.10629,415.68094,7.3489084,66.26104
335.36353,0.016669182,457.9672,450.33328,114.96974,65.778275,93.1168,413.60776,7.6339383,66.47911
341.8917,0.016974559,466.98602,459.0591,117.16743,66.00241,95.1567,411.5449,7.926882,66.6873
348.49496,0.017281365,476.1118,467.88388,119.38891,66.2165,97.22643,409.49225,8.227861,66.885826
355.17493,0.01758954,485.3453,476.80826,121.63334,66.42044,99.326775,407.4499,8.537,67.07455
361.9319,0.017899014,494.68744,485.83304,123.90115,66.61442,101.458145,405.41776,8.854418,67.253654
368.76642,0.018209739,504.13864,494.9584,126.19197,66.79864,103.62088,403.3957,9.180233,67.42334
375.67657,0.018521642,513.69946,504.1849,128.50833,66.97301,105.81252,401.38373,9.514558,67.583496
382.65588,0.01883466,523.36786,513.5105,130.8546,67.13716,108.028915,399.38184,9.857456,67.73377
389.7019,0.01914874,533.141,522.932,133.23012,67.29101,110.27148,397.38986,10.20898,67.874054
396.8194,0.019463824,543.0214,532.45215,135.63274,67.43474,112.54269,395.4079,10.569274,68.004524
404.01163,0.01977984,553.01117,542.0727,138.06107,67.56869,114.844055,393.43576,10.938473,68.12552
411.2908,0.020096736,563.1114,551.7947,140.50388,67.69297,117.180046,391.47354,11.316701,68.23714
418.64383,0.020414444,573.321,561.61694,142.97311,67.80749,119.54606,389.52103,11.70403,68.33929
426.0728,0.020732908,583.6413,571.5407,145.46796,67.91244,121.943016,387.5783,12.100581,68.432144
433.57986,0.021052072,594.07404,581.5675,147.98766,68.00803,124.37201,385.64514,12.506488,68.51592
441.1657,0.021371871,604.61914,591.6974,150.53162,68.09432,126.8336,383.7218,12.921843,68.59066
448.83115,0.021692256,615.278,601.9312,153.10011,68.17136,129.32814,381.8079,13.346767,68.65641
456.5762,0.022013167,626.05035,612.269,155.69276,68.23948,131.85588,379.90366,13.781351,68.71351
464.40225,0.022334544,636.9375,622.7118,158.30957,68.29841,134.41754,378.00888,14.225709,68.76166
472.30917,0.022656338,647.9394,633.25946,160.9503,68.34852,137.01295,376.1236,14.679935,68.80124
480.2973,0.022978498,659.0568,643.91266,163.61539,68.389824,139.64264,374.24768,15.1441345,68.832245
488.36685,0.023300963,670.2899,654.6715,166.30469,68.42237,142.30658,372.3811,15.618401,68.85474
496.51794,0.023623683,681.6392,665.53644,169.01848,68.44626,145.00525,370.52383,16.102829,68.86879
504.7382,0.023946604,693.1052,676.50775,171.76952,68.46147,147.72845,368.67575,16.597517,68.8744
513.01514,0.024269681,704.6815,687.57904,174.56387,68.46766,150.47192,366.83698,17.102394,68.87119
521.3624,0.024592862,716.3691,698.75146,177.38908,68.46477,153.2444,365.00735,17.617565,68.85913
529.78577,0.024916088,728.17126,710.0281,180.2423,68.45343,156.04893,363.18686,18.143179,68.83882
538.28687,0.025239322,740.08905,721.4098,183.12291,68.43358,158.88626,361.37546,18.679348,68.8102
546.8671,0.025562502,752.1237,732.8976,186.0304,68.40549,161.75735,359.57306,19.226166,68.77356
555.5284,0.025885582,764.2759,744.4922,188.96379,68.36929,164.66293,357.77966,19.783726,68.729
564.27026,0.026208512,776.54565,756.19354,191.92323,68.325096,167.60306,355.99527,20.352106,68.676605
573.1062,0.026531255,788.9342,768.0028,194.8966,68.27303,170.5773,354.21964,20.931416,68.61656
582.01184,0.026853746,801.43365,779.9122,197.90027,68.212395,173.57935,352.45297,21.521494,68.5481
590.9884,0.027175957,814.04614,791.92365,200.93527,68.1437,176.61131,350.6951,22.122484,68.47178
600.04095,0.027497835,826.77466,804.0401,203.99913,68.06707,179.67572,348.946,22.734514,68.387695
609.17456,0.027819334,839.62134,816.26355,207.08897,67.982834,182.77608,347.20557,23.357706,68.296165
618.38824,0.02814041,852.5844,828.5922,210.20404,67.89101,185.91321,345.47385,23.992077,68.19721
627.6721,0.028461017,865.66077,841.02313,213.35106,67.79138,189.08015,343.75082,24.637585,68.09062
637.0322,0.028781118,878.8538,853.55945,216.52722,67.6842,192.27988,342.0363,25.294394,67.97664
646.47156,0.029100657,892.1653,866.20264,219.73114,67.56998,195.51404,340.3304,25.962595,67.855774
655.99054,0.029419607,905.59595,878.9537,222.9631,67.448555,198.78308,338.63303,26.642277,67.72785
665.5917,0.029737921,919.1466,891.8131,226.2214,67.32013,202.08777,336.944,27.33351,67.59307
675.27356,0.030055568,932.8165,904.7803,229.50668,67.18495,205.42798,335.2635,28.036333,67.45169
685.0389,0.03037249,946.60803,917.8572,232.81827,67.04305,208.80502,333.5913,28.75084,67.30373
694.8902,0.030688664,960.5193,931.04224,236.15204,66.89449,212.22026,331.92758,29.477055,67.14924
704.82367,0.031004053,974.55035,944.3353,239.51166,66.73939,215.67189,330.272,30.215012,66.988335
714.85596,0.031318612,988.70087,957.73615,242.88017,66.57779,219.17722,328.6248,30.964739,66.82108
724.9639,0.031632315,1002.96826,971.24207,246.27815,66.40951,222.71622,326.98578,31.726208,66.64727
735.15045,0.03194513,1017.3544,984.855,249.7045,66.2349,226.2904,325.35492,32.499523,66.46726
745.3994,0.032257013,1031.8612,998.5764,253.17697,66.054184,229.88872,323.73218,33.28476,66.281265
755.6906,0.032567933,1046.4825,1012.4008,256.71024,65.86697,233.49849,322.11758,34.08177,66.08887
766.0526,0.032877866,1061.2196,1026.329,260.27634,65.673546,237.13928,320.51096,34.890636,65.8904
776.4905,0.033186767,1076.0747,1040.3632,263.8727,65.47407,240.81383,318.91235,35.711437,65.68599
787.0073,0.03349461,1091.0493,1054.5051,267.4978,65.26895,244.52377,317.32175,36.544273,65.47606
797.60406,0.033801366,1106.1447,1068.7552,271.1512,65.058014,248.26971,315.73904,37.389194,65.260414
808.281,0.034106992,1121.3596,1083.1134,274.8324,64.841675,252.0518,314.16434,38.2462,65.039474
819.0402,0.034411464,1136.6968,1097.5814,278.54114,64.61992,255.87122,312.59738,39.1154,64.813225
829.8803,0.034714755,1152.155,1112.1582,282.27786,64.39292,259.72705,311.0383,39.996777,64.58183
840.8023,0.035016842,1167.734,1126.8438,286.0414,64.16075,263.62036,309.487,40.890358,64.345375
851.8063,0.035317693,1183.4352,1141.6389,289.83267,63.923496,267.55075,307.94342,41.796204,64.103905
862.8921,0.03561729,1199.2574,1156.5432,293.6511,63.681164,271.51895,306.4075,42.7143,63.857475
874.0601,0.035915587,1215.2015,1171.5568,297.4967,63.43405,275.52454,304.87927,43.644676,63.60635
885.30914,0.03621258,1231.2664,1186.6791,301.36984,63.182175,279.5673,303.35867,44.587326,63.35056
896.63995,0.03650823,1247.4528,1201.9105,305.27057,62.925575,283.64767,301.84564,45.542294,63.090134
908.05286,0.03680252,1263.76,1217.2505,309.1977,62.664448,287.76593,300.34024,46.509552,62.825264
919.5471,0.03709544,1280.1887,1232.6995,313.15237,62.398907,291.9217,298.8423,47.48916,62.55606
931.12354,0.037386946,1296.739,1248.2579,317.13443,62.128952,296.11533,297.35178,48.481113,62.28254
942.78143,0.03767702,1313.4104,1263.9249,321.14352,61.85467,300.34683,295.8687,49.48539,62.00477
954.5213,0.03796564,1330.2032,1279.7012,325.17993,61.576305,304.61627,294.393,50.502018,61.722984
966.34235,0.038252804,1347.1163,1295.5852,329.2429,61.293888,308.92383,292.92477,51.530975,61.43723
978.24536,0.03853847,1364.1506,1311.5782,333.333,61.007458,313.26923,291.46375,52.572277,61.147552
990.2293,0.038822632,1381.3057,1327.6797,337.4504,60.717117,317.65265,290.01004,53.62592,60.85402
1002.2951,0.03910526,1398.5815,1343.8898,341.59454,60.42306,322.07434,288.56363,54.69189,60.55685
1014.44183,0.03938635,1415.9774,1360.2074,345.76547,60.12539,326.5341,287.12442,55.770184,60.256134
1026.6697,0.03966587,1433.4938,1376.633,349.96332,59.824074,331.03183,285.69235,56.86078,59.951855
1038.9788,0.039943803,1451.1306,1393.1669,354.1881,59.519253,335.56784,284.26752,57.963673,59.64412
1051.3695,0.040220134,1468.8873,1409.8083,358.4388,59.211105,340.14252,282.8497,59.078846,59.333138
1063.8416,0.040494863,1486.7645,1426.5582,362.7168,58.899662,344.75534,281.43893,60.206326,59.018913
1076.3932,0.040767957,1504.7603,1443.4143,367.02127,58.58492,349.40598,280.03522,61.346,58.701454
1089.0258,0.0410394,1522.8759,1460.3779,371.35208,58.267277,354.09506,278.6386,62.497913,58.38117
1101.7389,0.04130919,1541.1108,1477.4489,375.70984,57.94647,358.82242,277.2489,63.662037,58.057774
1114.5332,0.041577287,1559.465,1494.6267,380.09357,57.62285,363.58823,275.86612,64.83832,57.731617
1127.408,0.04184371,1577.9385,1511.9117,384.50388,57.29638,368.39246,274.4902,66.0268,57.402676
1140.3633,0.042108428,1596.5308,1529.3033,388.9401,56.967167,373.23508,273.12112,67.2274,57.07105
1153.389,0.04237143,1615.2402,1546.8002,393.41098,56.635345,378.11047,271.7589,68.44003,56.736862
1166.443,0.042632703,1634.0645,1564.3999,397.95682,56.300835,382.99326,270.40353,69.66458,56.400047
1179.5332,0.04289223,1652.9838,1582.0835,402.55038,55.963165,387.8914,269.05487,70.90016,56.060123
1192.6879,0.043150023,1672.0092,1599.8618,407.17395,55.622765,392.82062,267.71292,72.147224,55.717514
1205.9467,0.043406047,1691.1503,1617.7441,411.79742,55.280064,397.80283,266.3777,73.40614,55.372665
1219.3066,0.043660276,1710.4196,1635.7421,416.43542,54.935658,402.8346,265.04916,74.67739,55.026146
1232.7576,0.04391272,1729.8126,1653.8519,421.09433,54.589275,407.91077,263.7271,75.96078,54.677708
1246.2925,0.04416337,1749.3247,1672.0688,425.77625,54.241173,413.0277,262.41183,77.25607,54.327595
1259.9092,0.044412214,1768.9552,1690.3918,430.4827,53.8911,418.18423,261.103,78.56322,53.97556
1273.6051,0.044659253,1788.7012,1708.8191,435.2139,53.539192,423.37906,259.80072,79.88206,53.62173
1287.3796,0.044904463,1808.5632,1727.3507,439.97107,53.18566,428.61206,258.50494,81.21256,53.26632
1301.2316,0.045147832,1828.5398,1745.9851,444.75348,52.830524,433.88275,257.21564,82.5546,52.90935
1315.1611,0.045389384,1848.6304,1764.7222,449.561,52.47367,439.19095,255.93274,83.908195,52.55071
1329.1687,0.045629095,1868.8362,1783.563,454.39432,52.115356,444.5373,254.65625,85.27331,52.19064
1343.224,0.045866948,1889.155,1802.505,459.28107,51.755787,449.91223,253.38615,86.64977,51.829357
1357.3296,0.04610294,1909.5765,1821.5394,464.20993,51.394474,455.31232,252.12239,88.03709,51.46637
1371.4987,0.046337076,1930.1046,1840.6693,469.1706,51.031757,460.74246,250.8649,89.43541,51.10202
1385.7355,0.046569347,1950.7405,1859.8959,474.16034,50.667828,466.20538,249.61372,90.84471,50.736492
1400.0447,0.04679975,1971.4873,1879.222,479.17737,50.3027,471.7036,248.36877,92.26511,50.369804
1414.4277,0.047028273,1992.3446,1898.6481,484.22046,49.936626,477.23764,247.12999,93.696526,50.002205
1428.8845,0.047254913,2013.3124,1918.1735,489.28885,49.569607,482.8078,245.89742,95.1389,49.633694
1443.416,0.047479678,2034.3909,1937.7986,494.38263,49.201736,488.4148,244.67102,96.59222,49.264366
1458.0195,0.047702536,2055.5786,1957.5225,499.50278,48.83314,494.0571,243.45068,98.05631,48.89435
1472.699,0.04792351,2076.8757,1977.3446,504.64572,48.46384,499.73666,242.2365,99.53117,48.52366
1487.4515,0.048142586,2098.2827,1997.2659,509.81445,48.09383,505.45197,241.02832,101.016754,48.152287
1502.276,0.04835976,2119.7969,2017.284,515.008,47.723316,511.2032,239.82622,102.51287,47.780445
1517.1757,0.04857503,2141.4207,2037.4009,520.22516,47.352333,516.9911,238.63002,104.01957,47.408154
1532.1473,0.048788406,2163.1519,2057.615,525.46765,46.980946,522.8146,237.43987,105.53672,47.035503
1547.1919,0.048999872,2184.9895,2077.9253,530.73334,46.60917,528.6742,236.25562,107.0642,46.662487
1562.3086,0.04920945,2206.9343,2098.332,536.02356,46.237137,534.56995,235.07727,108.60201,46.28924
1577.4972,0.049417123,2228.9854,2118.8354,541.3381,45.864887,540.5009,233.90482,110.15005,45.91581
1592.7585,0.049622886,2251.142,2139.434,546.6755,45.492504,546.46783,232.73819,111.708176,45.542263
1608.0903,0.049826737,2273.4036,2160.1272,552.0369,45.120026,552.47003,231.5774,113.276276,45.16865
1623.4939,0.050028708,2295.7695,2180.915,557.4212,44.74761,558.5075,230.42236,114.854385,44.795135
1638.965,0.050228756,2318.2388,2201.7966,562.8316,44.375145,564.57385,229.27316,116.44225,44.42159
1654.4962,0.05042692,2340.811,2222.771,568.2747,44.002785,570.655,228.12962,118.03987,44.048172
1670.0852,0.050623156,2363.4788,2243.832,573.7468,43.63055,576.7639,226.99182,119.64676,43.674908
1685.7378,0.0508175,2386.2454,2264.9822,579.24445,43.258415,582.90424,225.85965,121.26303,43.30176
1701.4575,0.05100995,2409.1133,2286.2246,584.767,42.88657,589.07733,224.73318,122.88875,42.928932
1717.2433,0.051200505,2432.0796,2307.556,590.31256,42.515125,595.28314,223.6123,124.52371,42.556522
1733.1058,0.051389165,2455.1453,2328.9775,595.87164,42.144005,601.5225,222.49709,126.16786,42.18446
1749.0913,0.051575936,2478.3147,2350.4932,601.40186,41.773502,607.81464,221.38739,127.82141,41.813038
1765.179,0.051760815,2501.6008,2372.116,606.9372,41.40374,614.1588,220.28323,129.4849,41.442375
1781.352,0.051943813,2524.996,2393.8381,612.48615,41.03472,620.5463,219.18459,131.15793,41.072483
1797.5963,0.05212492,2548.4937,2415.6538,618.05743,40.6664,626.97186,218.09134,132.84004,40.7033
1813.898,0.052304145,2572.0852,2437.5547,623.6565,40.298687,633.42706,217.00356,134.53072,40.33475
1830.2589,0.052481506,2595.769,2459.539,629.28,39.931652,639.9113,215.92122,136.22986,39.966892
1846.676,0.052657,2619.544,2481.6067,634.93066,39.565247,646.4208,214.84435,137.93733,39.599686
1863.1383,0.05283062,2643.4126,2503.7595,640.62103,39.19973,652.9302,213.7728,139.65314,39.233387
1879.6595,0.0530024,2667.3652,2525.9883,646.3288,38.83494,659.4515,212.70659,141.37675,38.867832
1896.2194,0.05317232,2691.3936,2548.286,652.06647,38.47076,665.9892,211.6457,143.10765,38.502903
1912.8237,0.05334039,2715.5051,2570.659,657.83514,38.1075,672.5477,210.59012,144.8461,38.138912
1929.484,0.0535066,2739.7039,2593.1116,663.62744,37.74514,679.13245,209.53983,146.59224,37.77584
1946.2024,0.053670973,2763.9907,2615.6445,669.44226,37.38382,685.7461,208.49475,148.34607,37.413822
1962.9829,0.053833514,2788.3704,2638.2627,675.27966,37.023663,692.3898,207.45488,150.10777,37.052982
1979.8229,0.053994205,2812.8364,2660.9597,681.13696,36.664646,699.0626,206.42018,151.87686,36.693295
1996.7264,0.05415308,2837.3936,2683.74,687.0136,36.306793,705.76636,205.39067,153.6536,36.334793
2013.6895,0.054310147,2862.0388,2706.601,692.91174,35.9502,712.4991,204.36627,155.43776,35.977566
2030.7148,0.054465383,2886.771,2729.5417,698.82697,35.59489,719.26306,203.347,157.22908,35.621635
2047.7996,0.05461882,2911.5908,2752.563,704.76355,35.240932,726.0557,202.33278,159.02766,35.267067
2064.9463,0.05477046,2936.4983,2775.665,710.71844,34.8883,732.87897,201.3236,160.83336,34.91384
2082.1519,0.054920293,2961.491,2798.845,716.6929,34.53709,739.7312,200.31947,162.64595,34.562046
2099.4187,0.055068336,2986.5684,2822.103,722.6842,34.187317,746.6135,199.32034,164.46536,34.211708
2116.7424,0.05521462,3011.7305,2845.4392,728.6968,33.839054,753.52356,198.32623,166.29156,33.862892
2134.1243,0.055359118,3036.9744,2868.85,734.72595,33.492218,760.4625,197.33708,168.12422,33.515514
2151.5176,0.055501837,3062.3003,2892.3372,740.81964,33.147007,767.39996,196.35292,169.9633,33.169773
2168.9346,0.055642802,3087.6958,2915.8877,746.95306,32.803177,774.3451,195.3736,171.80803,32.825428
2186.391,0.055782016,3113.1626,2939.504,753.1129,32.46089,781.3084,194.3992,173.65848,32.482635
2203.8953,0.055919513,3138.7075,2963.1926,759.2973,32.120125,788.2947,193.42953,175.51501,32.141373
2221.4517,0.05605526,3164.3293,2986.9521,765.50073,31.78108,795.306,192.46478,177.3773,31.801844
2239.061,0.05618928,3190.029,3010.7837,771.72284,31.443693,802.3432,191.50476,179.24544,31.463984
2256.723,0.05632158,3215.805,3034.6855,777.9628,31.108042,809.40656,190.54968,181.11922,31.127872
2274.438,0.05645217,3241.6575,3058.6587,784.22064,30.774168,816.49585,189.5993,182.9986,30.793549
2292.1284,0.05658105,3267.5864,3082.703,790.57465,30.442043,823.5965,188.65363,184.88347,30.460981
2309.9153,0.05670823,3293.6375,3106.861,796.9459,30.11224,830.7648,187.7127,186.77635,30.130747
2327.8416,0.056833744,3319.81,3131.1328,803.29126,29.784578,838.0078,186.77649,188.67723,29.802668
2345.861,0.056957565,3346.079,3155.4946,809.6335,29.459024,845.29944,185.84499,190.5845,29.476702
2363.951,0.057079747,3372.4336,3179.936,815.98486,29.13539,852.62744,184.91803,192.49763,29.152666
2382.0999,0.05720026,3398.8643,3204.4485,822.34863,28.813623,859.98627,183.99573,194.41592,28.830507
2400.2864,0.05731914,3425.3708,3229.0315,828.7451,28.4938,867.3576,183.07803,196.3393,28.510296
2418.4917,0.057436384,3451.9448,3253.678,835.1861,28.175827,874.7323,182.16487,198.26724,28.191952
2436.7224,0.057552014,3478.5762,3278.3772,841.65454,27.859709,882.11926,181.25627,200.19907,27.875467
2454.9958,0.057666022,3505.2725,3303.1375,848.14154,27.545528,889.5276,180.35225,202.13512,27.560926
2473.3147,0.057778437,3532.0364,3327.961,854.6462,27.233295,896.95825,179.45277,204.07553,27.248343
2491.684,0.05788925,3558.8704,3352.85,861.16614,26.923098,904.41516,178.55772,206.02034,26.937803
2510.1008,0.057998482,3585.7722,3377.8027,867.702,26.614891,911.89594,177.66719,207.96935,26.629263
2528.5676,0.058106124,3612.7424,3402.82,874.25244,26.308752,919.402,176.78099,209.92247,26.322796
2547.081,0.058212213,3639.7773,3427.898,880.81665,26.004625,926.9326,175.89937,211.8795,26.018353
2565.6436,0.05831674,3666.8801,3453.0393,887.39575,25.702616,934.4874,175.02199,213.8405,25.716028
2584.2522,0.058419723,3694.0461,3478.2412,893.9892,25.402643,942.0662,174.14911,215.80516,25.415752
2602.9087,0.05852118,3721.278,3503.5042,900.5957,25.104807,949.66943,173.28056,217.77357,25.117617
2621.6326,0.058621105,3748.5735,3528.8276,907.19507,24.80906,957.2917,172.41635,219.7455,24.821577
2640.4136,0.05871952,3775.9263,3554.2056,913.79193,24.515427,964.9262,171.5564,221.72058,24.527662
2659.2214,0.05881642,3803.33,3579.6316,920.4104,24.223888,972.5734,170.70082,223.69826,24.235846
2678.0706,0.05891182,3830.7952,3605.1165,927.0457,23.934385,980.2417,169.8494,225.6791,23.94607
2696.9597,0.05900574,3858.3152,3630.6526,933.6929,23.647118,987.92944,169.00229,227.66275,23.658539
2715.891,0.05909818,3885.8953,3656.2458,940.3548,23.361933,995.6389,168.15935,229.64932,23.373093
2734.8687,0.059189152,3913.535,3681.8962,947.0276,23.078993,1003.37225,167.32068,231.63881,23.0899
2753.8904,0.05927867,3941.2346,3707.6035,953.7133,22.798187,1011.1273,166.4861,233.63116,22.808844
2772.952,0.059366744,3968.9868,3733.3608,960.40906,22.519573,1018.9035,165.65575,235.62581,22.52999
2792.0579,0.059453376,3996.7974,3759.1743,967.11646,22.243212,1026.7018,164.82948,237.62308,22.25339
2811.2024,0.05953858,4024.6594,3785.0366,973.83417,21.969011,1034.5195,164.00745,239.6225,21.978958
2830.3916,0.05962238,4052.579,3810.9548,980.56323,21.697031,1042.3604,163.18944,241.62444,21.70675
2849.6213,0.059704777,4080.5544,3836.926,987.30444,21.42727,1050.2223,162.3755,243.62859,21.436771
2868.8901,0.05978578,4108.5776,3862.9434,994.0532,21.159756,1058.1036,161.56567,245.63454,21.16904
2888.1987,0.059865393,4136.654,3889.0112,1000.8126,20.894402,1066.0059,160.75981,247.64241,20.903475
2907.5479,0.05994365,4164.7812,3915.129,1007.5811,20.631363,1073.9258,159.95808,249.6522,20.640228
2926.934,0.060020518,4192.958,3941.2944,1014.36066,20.370441,1081.8547,159.16025,251.66351,20.379107
2946.337,0.060096048,4221.1714,3967.4958,1021.1589,20.111788,1089.7919,158.36641,253.67574,20.120255
2965.7676,0.06017025,4249.4287,3993.7395,1027.9717,19.855309,1097.7421,157.57652,255.68916,19.863585
2985.231,0.060243115,4277.73,4020.026,1034.7949,19.601074,1105.709,156.79065,257.70377,19.609161
3004.7302,0.06031465,4306.078,4046.3584,1041.6282,19.349041,1113.6941,156.0086,259.7196,19.356943
3024.2678,0.06038487,4334.474,4072.7375,1048.4697,19.099249,1121.6995,155.23045,261.73666,19.106972
3043.7812,0.0604538,4362.9136,4099.159,1055.3776,18.851694,1129.676,154.45619,263.7547,18.859243
3063.2166,0.06052144,4391.377,4125.6045,1062.3881,18.606348,1137.6008,153.6858,265.77246,18.613722
