kplusy,lambd_haty,nuAT_haty,nuUO_haty,nuLO_haty,nuLF_haty,etaAT_haty,etaOC_haty
388.95593,1.0229989,0.95998436,-0.34808055,-0.0005305781,-0.8653541,-0.04725232,-0.2670749
400.06314,1.0222242,0.9617842,-0.34793273,-0.0005615725,-0.86652964,-0.04780569,-0.2686981
411.3853,1.0213133,0.96363795,-0.3477731,-0.0005900039,-0.8677645,-0.048329614,-0.2702941
422.91507,1.0203149,0.96550703,-0.34763035,-0.00061098475,-0.86901706,-0.048860513,-0.2718968
434.64114,1.0195359,0.96751505,-0.34763423,-0.000624217,-0.87044275,-0.04952117,-0.2735988
446.5636,1.0188287,0.9695818,-0.3476977,-0.0006294622,-0.8719401,-0.050229393,-0.27533928
458.68387,1.0181018,0.9716591,-0.34777918,-0.0006294026,-0.87345225,-0.050940953,-0.27708566
471.00333,1.0173594,0.97374785,-0.34787765,-0.0006243362,-0.8749794,-0.05165585,-0.2788363
483.52393,1.0166019,0.97584826,-0.347994,-0.0006115212,-0.87652045,-0.052374206,-0.2805917
496.26358,1.0159057,0.9779412,-0.3482422,-0.0006745233,-0.87808186,-0.053117655,-0.28237638
509.22073,1.0152887,0.98003364,-0.34854826,-0.000755526,-0.8796913,-0.05387517,-0.2841802
522.38214,1.0148017,0.98212767,-0.34884533,-0.00080624956,-0.8813716,-0.054636918,-0.28599304
535.7763,1.0143528,0.98423094,-0.3491448,-0.00082550186,-0.88306147,-0.055337988,-0.2878298
549.4366,1.0139028,0.98638225,-0.3494869,-0.0008646025,-0.8847483,-0.056000613,-0.28975603
563.36096,1.0133603,0.98856765,-0.34985968,-0.0009148492,-0.8864413,-0.05665543,-0.2917261
577.4366,1.0125935,0.99073833,-0.3503137,-0.0010118856,-0.8881081,-0.057396494,-0.2936724
591.69147,1.0119483,0.9929116,-0.35078093,-0.0011060013,-0.8897864,-0.058133207,-0.29562202
606.14276,1.0113677,0.9950891,-0.35126236,-0.0011950507,-0.8914754,-0.058867835,-0.2975752
620.8018,1.01082,0.99727404,-0.35175732,-0.0012785568,-0.8931759,-0.059601746,-0.29953274
635.6775,1.0103642,0.99950594,-0.3522056,-0.0012936963,-0.89489263,-0.060274564,-0.30156037
650.7742,1.0099074,1.0017457,-0.35266826,-0.0013031735,-0.8966212,-0.060949586,-0.3035912
666.0952,1.0094453,1.0039924,-0.3531424,-0.0013081803,-0.898361,-0.06162592,-0.30562165
681.64264,1.0089774,1.0062472,-0.35362884,-0.0013088955,-0.9001122,-0.06230458,-0.3076548
697.41907,1.0085026,1.008509,-0.35412648,-0.0013054981,-0.901874,-0.06298443,-0.30968767
713.4261,1.0080199,1.0107778,-0.3546357,-0.0012964382,-0.90364647,-0.06366744,-0.3117206
729.62396,1.0075538,1.0130463,-0.35518458,-0.0012916102,-0.9054599,-0.06434079,-0.31376743
745.99774,1.0071628,1.0153135,-0.35576513,-0.001288928,-0.9073057,-0.06500503,-0.31582537
762.5711,1.0068488,1.017583,-0.35635468,-0.0012810006,-0.90915966,-0.06566461,-0.31788495
779.3591,1.0065743,1.0198566,-0.35695383,-0.0012692584,-0.91102314,-0.066322826,-0.31994522
796.37,1.00632,1.022134,-0.3575624,-0.0012535228,-0.9128952,-0.06698086,-0.32200423
813.6096,1.0060736,1.0244164,-0.35817963,-0.0012338533,-0.91477716,-0.06764033,-0.3240614
831.0832,1.0058279,1.0267041,-0.35880575,-0.0012105479,-0.91666704,-0.06829979,-0.3261186
848.7934,1.0055823,1.0289923,-0.35945737,-0.0011700763,-0.91857445,-0.06896534,-0.32816088
866.74347,1.0053337,1.0312827,-0.36012802,-0.0011185779,-0.9204947,-0.069636606,-0.33019453
884.9348,1.0050788,1.033577,-0.360806,-0.0010620131,-0.9224234,-0.070307635,-0.33222592
903.36957,1.0048172,1.0358766,-0.36149213,-0.0010028257,-0.92436147,-0.07098033,-0.33425447
922.04944,1.0045503,1.0381801,-0.36218515,-0.0009391679,-0.9263065,-0.07165434,-0.33627933
940.9611,1.0044421,1.0404787,-0.3628466,-0.00091365713,-0.92831856,-0.07228812,-0.3382832
960.1113,1.0043579,1.0427788,-0.36351243,-0.0008875503,-0.930344,-0.07291826,-0.34028244
979.5054,1.0042785,1.0450827,-0.36418426,-0.00085721153,-0.9323757,-0.073549114,-0.34227696
999.1471,1.0042008,1.0473895,-0.3648621,-0.0008236541,-0.93441457,-0.07417985,-0.3442696
1019.0391,1.0041192,1.0496986,-0.36554596,-0.00078705687,-0.93645996,-0.07481124,-0.34625846
1039.1837,1.0040343,1.0520113,-0.3662363,-0.0007465853,-0.93851227,-0.07544353,-0.34824273
1059.5835,1.0039448,1.0543265,-0.3669314,-0.0007029547,-0.9405709,-0.07607701,-0.3502232
1080.2218,1.00386,1.0566226,-0.36768273,-0.0006747021,-0.9426232,-0.07671585,-0.35224962
1101.0752,1.0038049,1.0588812,-0.36853185,-0.0006781592,-0.94466066,-0.07736351,-0.35436836
1122.1631,1.0037892,1.0611401,-0.36938384,-0.0006775035,-0.946704,-0.07800784,-0.3564808
1143.4949,1.0037934,1.0634,-0.37023994,-0.0006734504,-0.948752,-0.07865169,-0.3585883
1165.0791,1.003806,1.065661,-0.37109932,-0.00066629786,-0.95080495,-0.07929429,-0.36069041
1186.903,1.0037838,1.0679266,-0.37196818,-0.0006602182,-0.9528341,-0.07991912,-0.36282805
1208.9778,1.0037762,1.0701934,-0.37284032,-0.00065074104,-0.9548664,-0.08054372,-0.36495903
1231.308,1.0037752,1.0724604,-0.37371436,-0.00063822407,-0.9569047,-0.08116748,-0.3670844
1253.9,1.0037756,1.0747285,-0.37459227,-0.00062266726,-0.9589475,-0.08179005,-0.3692028
1276.7538,1.0037738,1.076997,-0.375472,-0.000603713,-0.9609939,-0.08241298,-0.37131503
1299.8745,1.0037699,1.0792665,-0.3763552,-0.0005821957,-0.9630449,-0.083035134,-0.37341937
1323.261,1.0037624,1.081536,-0.3772408,-0.0005579366,-0.9650993,-0.08365723,-0.37551823
1346.9176,1.0037498,1.0838066,-0.37812814,-0.0005308761,-0.96715754,-0.08427998,-0.37760946
1370.8441,1.003733,1.0860767,-0.37901744,-0.0005014314,-0.9692189,-0.08490022,-0.37969396
1395.0427,1.0037116,1.088347,-0.3799083,-0.0004691257,-0.9712842,-0.08552178,-0.38177177
1419.5145,1.0036862,1.0906168,-0.38080177,-0.00043395895,-0.9733527,-0.08614167,-0.3838415
1444.2609,1.0036571,1.0928872,-0.38169524,-0.00039664644,-0.9754228,-0.08676209,-0.38590392
1469.2399,1.0036612,1.0951314,-0.38263586,-0.00039330858,-0.9774411,-0.0873613,-0.38791737
1494.4542,1.0037317,1.0973592,-0.38364986,-0.0004411711,-0.9794084,-0.08794143,-0.38987198
1519.9231,1.0038289,1.0995854,-0.3846642,-0.0004859342,-0.9813781,-0.08851751,-0.3918178
1545.6578,1.003936,1.1018102,-0.38567802,-0.0005284919,-0.98335075,-0.08909305,-0.39375642
1571.6633,1.0040486,1.1040332,-0.38669237,-0.00056890387,-0.98532534,-0.08966657,-0.395687
1597.9425,1.0041622,1.1062555,-0.38770565,-0.00060585875,-0.98730147,-0.09023931,-0.3976099
1624.4994,1.0042732,1.1084757,-0.38872048,-0.0006410851,-0.9892785,-0.0908108,-0.3995251
1651.333,1.004382,1.1106943,-0.3897336,-0.0006733312,-0.9912579,-0.09138044,-0.4014308
1678.3937,1.0044565,1.1128734,-0.3907428,-0.0007260217,-0.9932341,-0.091934346,-0.40336674
1705.6951,1.0045583,1.1150424,-0.39174882,-0.00078026194,-0.99521065,-0.09248062,-0.40529972
1733.2551,1.0046837,1.1172096,-0.3927538,-0.0008325948,-0.99718845,-0.093024515,-0.40722448
1761.0851,1.0048198,1.1193745,-0.3937585,-0.0008813514,-0.9991673,-0.093567096,-0.40914074
1789.1759,1.0049549,1.1215415,-0.39475134,-0.0009222402,-1.0011377,-0.09411576,-0.41103202
1817.508,1.0050911,1.1237156,-0.39572546,-0.00094739336,-1.0030926,-0.09467908,-0.41288322
1846.0992,1.0052507,1.1258863,-0.39669695,-0.0009707584,-1.0050484,-0.09523805,-0.41472566
1874.9623,1.0054195,1.1280537,-0.39766818,-0.0009932293,-1.0070038,-0.09579488,-0.4165597
1904.1019,1.0055909,1.130218,-0.39863768,-0.0010123624,-1.0089598,-0.096348904,-0.4183849
1933.522,1.005764,1.1323801,-0.39960566,-0.0010298862,-1.0109156,-0.09690257,-0.42020148
1963.2252,1.0059335,1.1345379,-0.40057203,-0.0010455026,-1.0128709,-0.0974526,-0.4220088
1993.2108,1.0061013,1.1366924,-0.40153742,-0.0010600461,-1.0148262,-0.09800091,-0.42380825
2023.4849,1.0062639,1.1388444,-0.4025011,-0.0010714306,-1.01678,-0.09854742,-0.42559743
2054.032,1.0064142,1.1410009,-0.40346852,-0.0010862126,-1.018726,-0.09907814,-0.4273624
2084.8562,1.0065624,1.1431588,-0.40443692,-0.0011002197,-1.0206666,-0.09959843,-0.42910907
2115.941,1.0066737,1.1453524,-0.40535536,-0.001050569,-1.0227038,-0.10014161,-0.43080673
2147.2964,1.0067966,1.1475425,-0.40627125,-0.0010006203,-1.0247412,-0.1006824,-0.43249604
2178.931,1.0069246,1.1497287,-0.4071847,-0.0009479298,-1.0267764,-0.101219915,-0.4341741
2210.8113,1.0070901,1.151895,-0.40811014,-0.0008955373,-1.0287923,-0.10174426,-0.43584946
2242.9355,1.0073295,1.1540349,-0.40903953,-0.00092140574,-1.0308311,-0.10222676,-0.4374634
2275.3267,1.007586,1.1561702,-0.40996432,-0.00094602245,-1.0328683,-0.10270407,-0.43906912
2307.9937,1.0078492,1.158301,-0.41088757,-0.0009683146,-1.034903,-0.103178404,-0.4406642
2340.9429,1.0081128,1.1604278,-0.41180786,-0.0009909644,-1.0369353,-0.10364928,-0.44225064
2374.1772,1.008375,1.16255,-0.4127253,-0.0010115876,-1.038966,-0.104117475,-0.44382682
2407.6973,1.0086343,1.1646676,-0.41363922,-0.001030661,-1.0409933,-0.10458293,-0.44539264
2441.5063,1.0088892,1.1667808,-0.41455022,-0.0010491385,-1.043016,-0.105046295,-0.44694975
2475.6052,1.0091405,1.1688883,-0.41545895,-0.0010663046,-1.045037,-0.10550531,-0.44849676
2509.9927,1.0093869,1.1709919,-0.41636413,-0.0010828151,-1.0470544,-0.1059626,-0.45003432
2544.6714,1.0096287,1.1730895,-0.41726625,-0.0010972394,-1.0490682,-0.10641601,-0.45156235
2579.6401,1.0098654,1.1751837,-0.4181651,-0.0011119618,-1.0510778,-0.106867634,-0.45308062
2614.9026,1.0100976,1.1772716,-0.41906068,-0.001124896,-1.0530859,-0.10731574,-0.45458907
2650.4531,1.0103256,1.1793538,-0.41995302,-0.0011363401,-1.055087,-0.10776081,-0.456087
2686.2944,1.0105495,1.1814315,-0.42084154,-0.0011470093,-1.0570861,-0.10820266,-0.45757613
2722.429,1.0107677,1.1835034,-0.42172697,-0.0011566653,-1.0590802,-0.10864224,-0.45905477
2758.854,1.0109822,1.1855696,-0.42260814,-0.0011661424,-1.0610712,-0.109077774,-0.4605245
2795.5737,1.0111921,1.1876299,-0.4234862,-0.0011728181,-1.0630563,-0.10951068,-0.46198398
2832.5854,1.0113976,1.1896849,-0.42436048,-0.0011808051,-1.0650369,-0.10993966,-0.46343285
2869.8892,1.0115985,1.1917338,-0.4252307,-0.0011865868,-1.0670133,-0.11036583,-0.46487293
2907.485,1.0117944,1.1937768,-0.4260975,-0.00119213,-1.0689857,-0.11078956,-0.4663026
2945.3743,1.0119863,1.1958138,-0.42696074,-0.0011970772,-1.0709519,-0.11120882,-0.4677231
2983.557,1.0121744,1.1978447,-0.42781925,-0.0012010111,-1.0729129,-0.1116251,-0.46913314
3022.0315,1.0123574,1.1998693,-0.42867395,-0.0012029185,-1.0748703,-0.112038575,-0.47053403
3060.799,1.0125363,1.2018878,-0.4295248,-0.0012050046,-1.0768209,-0.112448476,-0.47192502
3099.8596,1.0127113,1.2038999,-0.43037152,-0.0012064351,-1.0787668,-0.11285516,-0.4733057
3139.2124,1.0128818,1.2059052,-0.43121454,-0.0012060179,-1.0807066,-0.11325797,-0.47467688
3178.8586,1.013047,1.2079043,-0.43205294,-0.0012070908,-1.0826409,-0.11365803,-0.4760375
3218.7993,1.0132085,1.2098967,-0.43288788,-0.0012047662,-1.0845711,-0.11405405,-0.47738907
3259.03,1.0133663,1.2118824,-0.4337169,-0.0012034549,-1.0864937,-0.11444696,-0.47873074
3299.552,1.0135195,1.2138608,-0.43454283,-0.0012011303,-1.088411,-0.1148363,-0.48006296
3340.3674,1.013669,1.2158332,-0.43536338,-0.0011964812,-1.0903219,-0.11522236,-0.48138523
3381.4753,1.0138136,1.217798,-0.43618074,-0.0011932625,-1.0922272,-0.1156046,-0.4826968
3422.877,1.0139545,1.2197564,-0.43699342,-0.0011887326,-1.0941256,-0.11598273,-0.48399934
3464.5693,1.0140908,1.2217067,-0.437801,-0.0011834874,-1.0960189,-0.116358005,-0.48529345
3506.521,1.0142343,1.22365,-0.4385949,-0.0011705532,-1.0978901,-0.11672481,-0.4865711
3548.6042,1.0144397,1.2255825,-0.43933758,-0.0011263861,-1.0996864,-0.1170611,-0.48781833
3590.896,1.0146933,1.2275071,-0.44007644,-0.001081027,-1.1014783,-0.11739137,-0.48905566
3633.4612,1.0149587,1.2294241,-0.4408088,-0.0010348334,-1.1032635,-0.11772885,-0.4902737
3676.4077,1.0151874,1.2313313,-0.44153336,-0.0009825601,-1.105032,-0.11809649,-0.49144816
3719.6855,1.015382,1.2332311,-0.44225255,-0.0009299888,-1.1067919,-0.11846169,-0.4926124
3763.2747,1.0155579,1.2351236,-0.44296825,-0.0008786692,-1.1085465,-0.1188248,-0.4937684
3807.1611,1.0157218,1.2370088,-0.4436793,-0.00082669395,-1.1102943,-0.11918368,-0.49491414
3851.3428,1.0158776,1.2388867,-0.44438702,-0.00077531475,-1.1120354,-0.11953869,-0.49605128
3895.812,1.0160272,1.2407565,-0.44509003,-0.00072244543,-1.1137701,-0.11989006,-0.49718112
3940.5676,1.0161717,1.2426186,-0.44578913,-0.0006704702,-1.115499,-0.12023803,-0.49829978
3985.609,1.0163116,1.2444733,-0.4464831,-0.00061742205,-1.1172199,-0.120582424,-0.49941
4030.9343,1.0164467,1.2463197,-0.44717267,-0.0005643739,-1.1189343,-0.12092187,-0.500511
4076.5461,1.0165774,1.2481586,-0.44785944,-0.00051102776,-1.1206415,-0.12125858,-0.501603
4122.368,1.0167351,1.2499969,-0.44849107,-0.0004640593,-1.1222864,-0.1216236,-0.5026729
4168.418,1.0169165,1.2518293,-0.44910815,-0.00041893858,-1.1239119,-0.121991836,-0.50373185
4214.724,1.0171071,1.2536528,-0.44972152,-0.00037238735,-1.1255319,-0.12235411,-0.50478226
4261.295,1.0173004,1.2554682,-0.45033067,-0.0003268494,-1.1271467,-0.12271198,-0.5058233
4308.1416,1.0174924,1.2572753,-0.45093653,-0.00027970213,-1.1287544,-0.12306508,-0.50685644
4355.2617,1.0176806,1.2590737,-0.4515383,-0.00023237604,-1.1303563,-0.12341424,-0.50788075
4402.6577,1.0178647,1.2608637,-0.4521363,-0.00018510956,-1.1319523,-0.123758756,-0.5088967
4450.329,1.0180438,1.2626458,-0.4527303,-0.00013724703,-1.1335404,-0.12409892,-0.5099034
4498.2754,1.0182198,1.2644192,-0.45332032,-9.033817e-05,-1.1351238,-0.12443461,-0.5109009
4546.496,1.0183889,1.2661843,-0.45390674,-4.1104737e-05,-1.1366988,-0.12476566,-0.511891
4594.9893,1.0185542,1.2679405,-0.4544896,6.578979e-06,-1.1382687,-0.12509258,-0.51287127
4643.7524,1.0187153,1.2696884,-0.45506716,5.533558e-05,-1.1398305,-0.12541564,-0.51384413
4692.794,1.0188704,1.2714274,-0.45564154,0.00010349613,-1.1413852,-0.12573417,-0.5148083
4742.1016,1.0190215,1.2731583,-0.45621195,0.00015243154,-1.142934,-0.12604769,-0.5157635
4791.681,1.0191671,1.2748799,-0.45677882,0.00020106893,-1.1444758,-0.1263568,-0.51671064
4841.529,1.0193083,1.2765934,-0.4573407,0.0002507792,-1.1460099,-0.12666358,-0.5176501
4891.6436,1.0194453,1.2782979,-0.45789924,0.00029983383,-1.147537,-0.12696458,-0.51857936
4942.028,1.0195765,1.2799934,-0.45845243,0.0003496037,-1.1490567,-0.1272607,-0.51950157
4992.6753,1.0197042,1.2816802,-0.45900384,0.00039919477,-1.1505692,-0.1275542,-0.5204153
5043.5903,1.019826,1.283358,-0.45954928,0.0004496799,-1.1520758,-0.12784107,-0.52132034
5094.7515,1.0199462,1.2850178,-0.46009412,0.00049539667,-1.1535795,-0.12811519,-0.52222157
5146.1323,1.0200717,1.2866431,-0.4606432,0.0005289541,-1.1550912,-0.12835486,-0.5231271
5197.7505,1.0202032,1.2882594,-0.46118662,0.0005637632,-1.1565955,-0.12858917,-0.52402425
5249.615,1.0203347,1.2898667,-0.461728,0.000596963,-1.1580923,-0.12881948,-0.5249138
5301.735,1.0204645,1.2914652,-0.4622639,0.00063266617,-1.1595836,-0.12904568,-0.5257952
5354.1055,1.020591,1.2930549,-0.46279582,0.0006675945,-1.1610655,-0.12926723,-0.52666754
5406.753,1.0207052,1.2946225,-0.46329334,0.00071843725,-1.1625334,-0.12949283,-0.52750254
5459.792,1.0207692,1.2961572,-0.46372995,0.0007912145,-1.163974,-0.12972923,-0.5282581
5513.1445,1.0208001,1.2976823,-0.46416184,0.0008639918,-1.165406,-0.12996353,-0.5290061
5566.789,1.020814,1.299199,-0.46458894,0.0009370671,-1.1668308,-0.13019301,-0.52974486
5620.6646,1.0208217,1.3007092,-0.46502468,0.0010150896,-1.1682206,-0.13042982,-0.5304682
5674.7466,1.0208338,1.3022124,-0.4654658,0.0010961519,-1.1695818,-0.13066985,-0.5311763
5729.062,1.0208491,1.3037062,-0.46590406,0.001177095,-1.1709337,-0.13090582,-0.5318775
5783.599,1.0208683,1.305189,-0.4663237,0.0012595878,-1.1722842,-0.13112856,-0.5325604
5838.2993,1.020901,1.3066348,-0.4666371,0.0013532863,-1.173648,-0.1312985,-0.5331703
5893.123,1.0209358,1.3080308,-0.46691075,0.0014558063,-1.1749866,-0.13148351,-0.53374714
5948.1104,1.0209867,1.3094138,-0.46718088,0.0015557633,-1.1763142,-0.13167073,-0.5343113
6003.299,1.0210494,1.3107884,-0.46744925,0.0016558395,-1.1776354,-0.13185383,-0.5348687
6058.71,1.0211142,1.3121543,-0.4677144,0.0017562733,-1.178949,-0.13203146,-0.5354204
6114.3438,1.0211786,1.3135121,-0.46797696,0.0018559919,-1.1802546,-0.1322061,-0.5359656
6170.2104,1.0212411,1.3148609,-0.46823654,0.001956366,-1.1815528,-0.13237722,-0.53650415
6226.3022,1.0213004,1.3162016,-0.46849295,0.002057813,-1.1828438,-0.13254406,-0.53703594
6282.6255,1.0213561,1.3175334,-0.46874675,0.0021577105,-1.1841267,-0.1327066,-0.5375626
6339.1763,1.0214092,1.3188561,-0.46899828,0.0022578463,-1.1854014,-0.13286604,-0.5380825
6395.953,1.0214568,1.320171,-0.46924594,0.0023585185,-1.1866691,-0.13302197,-0.5385957
6452.952,1.0215025,1.3214768,-0.46949127,0.00245931,-1.1879282,-0.1331745,-0.5391035
6510.178,1.0215434,1.3227739,-0.46973315,0.0025595054,-1.1891793,-0.13332291,-0.5396036
6567.626,1.0215812,1.324063,-0.4699724,0.002660416,-1.1904225,-0.13346703,-0.5400984
6625.2935,1.0216138,1.3253427,-0.4702085,0.0027610883,-1.1916592,-0.13360901,-0.5405873
6683.181,1.0216451,1.326614,-0.47044197,0.0028622374,-1.1928868,-0.1337467,-0.54107
6741.2783,1.0216721,1.3278772,-0.47067264,0.0029623732,-1.1941075,-0.13388051,-0.54154706
6799.488,1.0217273,1.3291181,-0.47088265,0.00308194,-1.1952937,-0.13401957,-0.5419847
6857.8457,1.0218018,1.3303474,-0.47108638,0.0032052025,-1.1964667,-0.13415535,-0.54241043
6916.3784,1.021884,1.3315682,-0.47128803,0.0033288822,-1.1976329,-0.13428707,-0.54283106
6975.1094,1.021969,1.3327812,-0.4714882,0.0034520254,-1.1987923,-0.13441564,-0.5432458
7034.039,1.0220522,1.3339862,-0.47168574,0.0035752878,-1.1999443,-0.13454004,-0.5436559
7093.1685,1.0221325,1.3351817,-0.47188058,0.003696762,-1.2010878,-0.13466169,-0.54406065
7152.498,1.0222093,1.3363698,-0.47207236,0.0038197264,-1.2022247,-0.13477911,-0.5444597
7212.025,1.0222828,1.337549,-0.47226188,0.003942333,-1.2033539,-0.13489343,-0.54485196
7272.092,1.0224034,1.3387524,-0.47243664,0.004060529,-1.2044762,-0.1350406,-0.54523635
7332.712,1.0224912,1.3399659,-0.47259244,0.0041765794,-1.2055895,-0.13520731,-0.54561293
7393.689,1.0225195,1.3411692,-0.4727442,0.0042928085,-1.2066917,-0.1353723,-0.5459814
7454.9355,1.0225182,1.3423632,-0.47289032,0.004410349,-1.2077842,-0.13553418,-0.54634285
7516.4253,1.0225033,1.3435482,-0.47303435,0.0045270547,-1.2088684,-0.13569404,-0.54669833
7578.1274,1.0224802,1.344725,-0.47317532,0.0046441182,-1.2099445,-0.13585009,-0.54704845
7639.9688,1.0224628,1.3458867,-0.4733148,0.0047552213,-1.2110013,-0.13599546,-0.54738706
7701.9346,1.0224631,1.3470343,-0.4734548,0.0048617944,-1.2120402,-0.13613202,-0.5477161
7764.054,1.0224746,1.3481752,-0.47359273,0.0049683675,-1.2130724,-0.13626446,-0.5480405
7826.3496,1.0224862,1.3493075,-0.4737288,0.0050746426,-1.2140977,-0.13639475,-0.548359
7888.836,1.0224962,1.3504311,-0.47386196,0.0051815733,-1.2151164,-0.13652052,-0.5486735
7951.5166,1.0225028,1.3515474,-0.4739938,0.00528761,-1.2161268,-0.13664462,-0.5489831
8014.388,1.0225059,1.3526553,-0.47412258,0.0053936467,-1.2171308,-0.13676555,-0.54928803
8077.447,1.0225048,1.3537548,-0.47424954,0.005500756,-1.2181271,-0.13688333,-0.54958713
8140.692,1.0224998,1.3548471,-0.4743738,0.0056067333,-1.2191162,-0.13699795,-0.5498824
8204.128,1.0224911,1.3559306,-0.47449568,0.0057133064,-1.2200981,-0.13711001,-0.5501728
8267.741,1.0224783,1.3570058,-0.47461557,0.0058200583,-1.2210735,-0.1372198,-0.55045754
8331.542,1.0224615,1.3580736,-0.47473308,0.0059266314,-1.2220411,-0.13732596,-0.55073786
8395.477,1.0224291,1.3591168,-0.47483778,0.0060225353,-1.2229893,-0.13740994,-0.5510031
8459.528,1.0223868,1.360136,-0.47492865,0.006105982,-1.2239186,-0.13747008,-0.5512521
8523.72,1.0223505,1.3611474,-0.4750183,0.006189905,-1.224842,-0.13752724,-0.55149674
8588.088,1.0223141,1.3621521,-0.4751067,0.0062744245,-1.2257588,-0.13758208,-0.55173683
8652.611,1.0222754,1.3631482,-0.47519293,0.006359242,-1.2266675,-0.13763429,-0.5519739
8717.307,1.0222347,1.3641367,-0.47527686,0.006443523,-1.2275708,-0.13768484,-0.5522056
8782.171,1.022189,1.3651183,-0.4753584,0.0065283403,-1.2284665,-0.13773204,-0.5524337
8847.206,1.0221403,1.3660916,-0.47543794,0.0066134557,-1.2293551,-0.13777752,-0.55265725
8912.396,1.0220875,1.3670576,-0.4755161,0.0066982135,-1.2302368,-0.13782127,-0.5528755
8977.751,1.0220311,1.3680155,-0.47559205,0.0067835674,-1.231112,-0.13786156,-0.55309
9043.263,1.0219716,1.3689657,-0.47566637,0.0068691,-1.2319793,-0.13789995,-0.55330235
9108.934,1.0219077,1.3699083,-0.47573858,0.0069548115,-1.2328414,-0.13793571,-0.5535091
9174.771,1.0218412,1.3708439,-0.47580883,0.007040642,-1.2336951,-0.13797028,-0.5537108
9240.75,1.0217705,1.3717713,-0.47587648,0.0071273074,-1.2345426,-0.13800259,-0.5539093
9306.881,1.0216967,1.372692,-0.4759435,0.0072121844,-1.2353836,-0.13803203,-0.55410373
9373.149,1.0216186,1.3736042,-0.47600177,0.007308863,-1.2362077,-0.13805272,-0.55428594
9439.483,1.021539,1.374508,-0.476038,0.0074413046,-1.2369848,-0.13804848,-0.5544337
9505.926,1.0214661,1.3754052,-0.47607443,0.0075723752,-1.2377578,-0.13804223,-0.554579
9572.494,1.021395,1.3762945,-0.4761078,0.0077036843,-1.2385248,-0.13803382,-0.55472136
9639.198,1.0213223,1.377177,-0.47613975,0.007833503,-1.2392853,-0.13802297,-0.55485916
9706.04,1.0212469,1.378052,-0.4761716,0.007964991,-1.2400397,-0.13801159,-0.5549947
9773.021,1.0211679,1.3789201,-0.47620174,0.008095227,-1.2407887,-0.13799812,-0.5551261
9839.983,1.0211138,1.3797561,-0.4762454,0.008217238,-1.2415253,-0.13799413,-0.5552826
9906.83,1.021111,1.3805716,-0.4763153,0.008303486,-1.242234,-0.1380014,-0.5554779
