kx,MATx,MUOx,MLOx,MLFx,TATx,TOCx,taux
1521.1519,1285.879,1494.8857,37510.215,966.61694,2.8755903,1.0622452,0.7077081
1547.1289,1291.3546,1501.6632,37512.348,971.1162,2.8946831,1.0747392,0.71205986
1573.3754,1296.8073,1508.4458,37514.504,975.6056,2.913682,1.0872786,0.71634674
1599.8905,1302.2362,1515.2328,37516.684,980.08453,2.932586,1.0998626,0.72056985
1626.6746,1307.6409,1522.0231,37518.88,984.55237,2.9513938,1.11249,0.7247301
1653.731,1313.0208,1528.8158,37521.098,989.0085,2.9701052,1.1251601,0.7288283
1681.0645,1318.375,1535.6097,37523.344,993.4522,2.9887192,1.1378717,0.7328656
1708.6759,1323.7032,1542.404,37525.61,997.883,3.0072348,1.150624,0.7368427
1736.5688,1329.005,1549.1978,37527.9,1002.3003,3.0256512,1.163416,0.74076056
1764.7446,1334.2794,1555.99,37530.207,1006.70337,3.0439682,1.1762469,0.7446202
1793.2068,1339.5261,1562.7798,37532.543,1011.09186,3.0621846,1.1891155,0.7484224
1821.9567,1344.7446,1569.566,37534.902,1015.465,3.0803,1.202021,0.75216794
1850.9929,1349.9346,1576.3479,37537.273,1019.8224,3.0983143,1.2149624,0.7558577
1880.3188,1355.0951,1583.1246,37539.668,1024.1633,3.1162262,1.2279387,0.7594925
1909.9354,1360.2261,1589.8953,37542.086,1028.4874,3.134036,1.2409489,0.76307327
1939.8455,1365.3269,1596.6587,37544.527,1032.7942,3.1517427,1.2539923,0.76660067
1970.0453,1370.3969,1603.4142,37546.992,1037.083,3.169346,1.2670678,0.77007556
2000.4905,1375.4358,1610.1608,37549.48,1041.3535,3.1868458,1.2801745,0.7734987
2031.193,1380.4431,1616.8975,37551.99,1045.6051,3.204241,1.2933115,0.7768709
2062.158,1385.4182,1623.6237,37554.516,1049.8374,3.2215319,1.3064778,0.78019285
2093.3943,1390.3606,1630.3383,37557.066,1054.0497,3.2387176,1.3196725,0.7834654
2124.9053,1395.2699,1637.0406,37559.645,1058.2417,3.2557979,1.3328947,0.78668916
2156.6956,1400.1456,1643.7299,37562.242,1062.413,3.272772,1.3461435,0.78986496
2188.7678,1404.9874,1650.4049,37564.86,1066.563,3.2896402,1.3594179,0.7929935
2221.1282,1409.7949,1657.0651,37567.496,1070.6914,3.3064015,1.3727171,0.79607546
2253.7751,1414.5677,1663.7095,37570.16,1074.7976,3.3230562,1.3860402,0.79911155
2286.713,1419.3055,1670.3375,37572.844,1078.8813,3.339604,1.3993863,0.80210245
2319.9407,1424.0079,1676.9481,37575.55,1082.9423,3.3560443,1.4127544,0.8050488
2353.458,1428.6746,1683.5405,37578.277,1086.9797,3.372378,1.4261436,0.8079513
2387.2632,1433.3053,1690.1141,37581.027,1090.9934,3.3886037,1.4395533,0.81081057
2421.356,1437.8995,1696.6681,37583.797,1094.9832,3.4047217,1.4529822,0.81362724
2455.744,1442.4572,1703.2017,37586.59,1098.9482,3.4207323,1.4664297,0.81640196
2490.417,1446.9779,1709.714,37589.402,1102.8885,3.4366348,1.4798949,0.8191354
2525.3796,1451.4614,1716.2043,37592.23,1106.8037,3.4524298,1.4933769,0.8218281
2560.6345,1455.9075,1722.6721,37595.086,1110.6932,3.4681163,1.5068747,0.8244808
2596.1816,1460.3157,1729.1163,37597.96,1114.5569,3.483695,1.5203876,0.82709396
2632.0256,1464.6859,1735.5366,37600.855,1118.3944,3.499166,1.5339148,0.8296682
2668.1567,1469.018,1741.932,37603.773,1122.2054,3.5145283,1.5474554,0.83220416
2704.582,1473.3114,1748.3021,37606.71,1125.9896,3.5297828,1.5610086,0.8347023
2741.29,1477.5662,1754.6461,37609.67,1129.7468,3.5449295,1.5745734,0.83716327
2778.2847,1481.782,1760.9633,37612.652,1133.4764,3.5599685,1.5881492,0.83958757
2815.5684,1485.9587,1767.2528,37615.652,1137.1786,3.5748992,1.601735,0.8419758
2853.1404,1490.0961,1773.5144,37618.676,1140.8527,3.5897222,1.6153301,0.8443285
2890.9995,1494.194,1779.7473,37621.715,1144.4987,3.6044378,1.6289337,0.8466462
2929.1436,1498.2521,1785.9509,37624.777,1148.1162,3.6190455,1.6425449,0.84892935
2967.5789,1502.2703,1792.1246,37627.86,1151.7051,3.6335459,1.656163,0.8511785
3006.305,1506.2484,1798.2678,37630.965,1155.2649,3.647939,1.6697872,0.8533942
3045.3162,1510.1863,1804.3799,37634.09,1158.7957,3.6622243,1.6834166,0.8555769
3084.6174,1514.0839,1810.4604,37637.234,1162.2969,3.6764028,1.6970506,0.85772705
3124.2095,1517.941,1816.5087,37640.39,1165.7687,3.690474,1.7106884,0.8598452
3164.0925,1521.7576,1822.524,37643.574,1169.2106,3.7044384,1.7243291,0.86193186
3204.2563,1525.5334,1828.5061,37646.773,1172.6226,3.7182958,1.737972,0.86398745
3244.7048,1529.2686,1834.4543,37649.992,1176.0043,3.7320468,1.7516165,0.8660124
3285.4365,1532.9626,1840.3682,37653.234,1179.3557,3.7456915,1.7652617,0.86800724
3326.4575,1536.6158,1846.2471,37656.492,1182.6765,3.7592304,1.7789068,0.86997235
3367.7637,1540.228,1852.0907,37659.766,1185.9667,3.772663,1.7925513,0.8719082
3409.354,1543.7992,1857.8984,37663.062,1189.2261,3.7859905,1.8061943,0.87381524
3451.2297,1547.3291,1863.6699,37666.38,1192.4543,3.7992125,1.8198351,0.8756939
3493.3928,1550.8177,1869.4044,37669.71,1195.6514,3.8123288,1.833473,0.87754464
3535.841,1554.2651,1875.1018,37673.066,1198.8173,3.8253405,1.8471073,0.87936777
3578.5798,1557.671,1880.7616,37676.438,1201.9518,3.8382478,1.8607373,0.8811638
3621.6062,1561.0358,1886.3833,37679.83,1205.0547,3.8510506,1.8743623,0.882933
3664.9214,1564.3591,1891.9664,37683.24,1208.126,3.863749,1.8879818,0.8846759
3708.5293,1567.6411,1897.5107,37686.668,1211.1655,3.8763437,1.9015948,0.8863929
3752.4204,1570.8818,1903.0157,37690.117,1214.1733,3.8888352,1.9152008,0.8880843
3796.5964,1574.0812,1908.4811,37693.58,1217.1492,3.9012234,1.9287992,0.88975054
3841.0557,1577.2393,1913.9064,37697.055,1220.093,3.9135082,1.9423891,0.89139193
3885.801,1580.3561,1919.2913,37700.555,1223.0048,3.9256911,1.9559702,0.89300895
3930.8323,1583.4316,1924.6354,37704.066,1225.8844,3.9377716,1.9695415,0.8946019
3976.1472,1586.4658,1929.9385,37707.6,1228.7319,3.94975,1.9831027,0.8961711
4021.7456,1589.459,1935.2002,37711.152,1231.5471,3.9616265,1.9966528,0.8977169
4067.6272,1592.4108,1940.4202,37714.72,1234.3301,3.9734025,2.0101914,0.8992397
4113.796,1595.3215,1945.5981,37718.305,1237.0806,3.9850771,2.0237179,0.90073985
4160.2476,1598.1913,1950.7338,37721.906,1239.7988,3.9966512,2.0372317,0.9022176
4206.981,1601.0201,1955.827,37725.523,1242.4846,4.008126,2.0507321,0.9036734
4253.998,1603.8081,1960.8773,37729.16,1245.138,4.0195003,2.0642185,0.90510756
4301.2974,1606.5552,1965.8844,37732.812,1247.7589,4.0307755,2.0776904,0.9065203
4348.8726,1609.2617,1970.8481,37736.48,1250.3474,4.0419517,2.0911472,0.9079121
4396.71,1611.9276,1975.7684,37740.164,1252.9033,4.053029,2.1045883,0.9092831
4444.813,1614.553,1980.6448,37743.863,1255.427,4.0640087,2.1180131,0.9106337
4493.1836,1617.138,1985.477,37747.574,1257.9181,4.0748897,2.131421,0.9119642
4541.8228,1619.6825,1990.2651,37751.305,1260.3768,4.085674,2.1448116,0.9132749
4590.7305,1622.1869,1995.0087,37755.05,1262.8032,4.096361,2.158184,0.91456604
4639.911,1624.6512,1999.7075,37758.812,1265.1971,4.1069517,2.171538,0.915838
4689.3574,1627.0754,2004.3618,37762.59,1267.5588,4.117446,2.184873,0.917091
4739.0786,1629.46,2008.971,37766.38,1269.8882,4.127845,2.1981885,0.91832536
4789.071,1631.8048,2013.5348,37770.188,1272.1852,4.138148,2.211484,0.91954136
4839.3315,1634.1102,2018.0533,37774.008,1274.45,4.1483555,2.2247586,0.92073923
4889.8613,1636.3761,2022.5265,37777.848,1276.6826,4.158469,2.2380123,0.9219193
4940.657,1638.6029,2026.9542,37781.7,1278.8832,4.168489,2.2512443,0.92308176
4991.724,1640.7904,2031.336,37785.562,1281.0516,4.1784143,2.2644541,0.92422694
5043.055,1642.9392,2035.6722,37789.445,1283.1881,4.1882467,2.2776413,0.9253551
5094.65,1645.0491,2039.9623,37793.34,1285.2926,4.1979866,2.2908053,0.9264664
5146.5063,1647.1204,2044.2067,37797.246,1287.3654,4.207634,2.3039458,0.92756116
5198.6284,1649.1532,2048.405,37801.164,1289.4062,4.2171893,2.3170621,0.92863965
5251.0117,1651.148,2052.5566,37805.094,1291.4155,4.2266536,2.330154,0.9297021
5303.6523,1653.1045,2056.6626,37809.04,1293.3933,4.2360263,2.3432207,0.9307487
5356.558,1655.0233,2060.722,37813.0,1295.3395,4.245309,2.3562622,0.93177974
5409.719,1656.9044,2064.7349,37816.973,1297.2543,4.2545013,2.3692777,0.9327954
5463.1323,1658.7482,2068.7014,37820.957,1299.1377,4.263604,2.382267,0.9337959
5516.806,1660.5546,2072.6218,37824.953,1300.99,4.272618,2.3952293,0.93478155
5570.73,1662.324,2076.4956,37828.97,1302.8112,4.281543,2.4081645,0.9357525
5624.9097,1664.0564,2080.3232,37832.992,1304.6014,4.290379,2.421072,0.93670905
5679.3433,1665.7523,2084.104,37837.027,1306.3607,4.299128,2.4339516,0.93765134
5734.0215,1667.4117,2087.8384,37841.08,1308.0894,4.3077893,2.4468026,0.9385796
5788.9507,1669.0348,2091.5264,37845.14,1309.7875,4.316364,2.4596248,0.9394941
5844.1196,1670.622,2095.168,37849.21,1311.4551,4.324852,2.4724176,0.9403949
5899.5376,1672.1733,2098.763,37853.293,1313.0923,4.333254,2.4851809,0.9412823
5955.2017,1673.6892,2102.3115,37857.387,1314.6992,4.341571,2.497914,0.9421565
6011.104,1675.1697,2105.814,37861.492,1316.2761,4.349803,2.5106168,0.94301766
6067.249,1676.615,2109.27,37865.61,1317.8231,4.35795,2.5232887,0.943866
6123.6313,1678.0255,2112.6797,37869.734,1319.3405,4.3660135,2.5359294,0.94470173
6180.25,1679.4014,2116.043,37873.875,1320.8281,4.3739934,2.5485387,0.945525
6237.113,1680.7428,2119.3604,37878.023,1322.2863,4.3818903,2.561116,0.94633603
6294.2007,1682.05,2122.6318,37882.188,1323.715,4.3897047,2.573661,0.947135
6351.5303,1683.3232,2125.857,37886.36,1325.1145,4.397437,2.5861735,0.94792205
6409.0874,1684.5627,2129.0361,37890.543,1326.485,4.4050875,2.598653,0.9486974
6466.8706,1685.7689,2132.1697,37894.74,1327.8268,4.4126563,2.6110995,0.94946116
6524.8843,1686.9419,2135.2576,37898.938,1329.1398,4.420145,2.6235123,0.9502136
6583.125,1688.0819,2138.2998,37903.15,1330.4243,4.427553,2.635891,0.95095485
6641.59,1689.1892,2141.2964,37907.367,1331.6804,4.4348826,2.6482356,0.9516851
6700.271,1690.264,2144.2476,37911.598,1332.9084,4.442132,2.6605456,0.9524044
6759.1694,1691.3068,2147.1533,37915.84,1334.1083,4.4493027,2.6728208,0.953113
6818.2773,1692.3174,2150.0142,37920.09,1335.2803,4.456395,2.6850607,0.95381105
6877.601,1693.2961,2152.8298,37924.35,1336.4247,4.46341,2.6972651,0.9544987
6937.1406,1694.2437,2155.6008,37928.62,1337.5417,4.4703474,2.7094338,0.9551761
6996.889,1695.16,2158.327,37932.895,1338.6313,4.477208,2.7215664,0.95584345
7056.853,1696.0454,2161.008,37937.184,1339.6938,4.4839926,2.7336628,0.9565009
7117.024,1696.9001,2163.6453,37941.48,1340.7295,4.490701,2.7457225,0.95714855
7177.405,1697.7244,2166.238,37945.78,1341.7383,4.4973345,2.7577455,0.95778656
7237.9854,1698.5184,2168.7866,37950.094,1342.7205,4.5038924,2.7697313,0.95841503
7298.7686,1699.2826,2171.2913,37954.41,1343.6764,4.510376,2.7816796,0.95903414
7359.7554,1700.0173,2173.7522,37958.74,1344.6062,4.5167856,2.7935903,0.9596441
7420.9424,1700.7224,2176.1694,37963.07,1345.5099,4.5231223,2.805463,0.9602449
7482.326,1701.3986,2178.5432,37967.41,1346.3877,4.529386,2.8172977,0.96083677
7543.9116,1702.0459,2180.8738,37971.76,1347.24,4.535577,2.829094,0.9614198
7605.7,1702.6647,2183.1614,37976.117,1348.0668,4.541695,2.8408515,0.96199423
7667.6772,1703.255,2185.406,37980.48,1348.8687,4.5477424,2.8525703,0.96256006
7729.893,1703.8175,2187.608,37984.85,1349.6454,4.553718,2.86425,0.9631175
7792.3574,1704.352,2189.7676,37989.23,1350.3972,4.5596237,2.8758905,0.9636666
7855.0444,1704.8591,2191.8853,37993.617,1351.1245,4.565459,2.8874915,0.9642076
7917.9434,1705.3391,2193.9604,37998.01,1351.8274,4.571225,2.8990526,0.96474046
7981.043,1705.7922,2195.9941,38002.41,1352.506,4.576922,2.910574,0.9652654
8044.358,1706.2185,2197.986,38006.812,1353.1606,4.5825496,2.922055,0.9657825
8107.8994,1706.6185,2199.9363,38011.223,1353.7915,4.588109,2.9334958,0.96629196
8171.6567,1706.9924,2201.846,38015.64,1354.3987,4.5936007,2.944896,0.96679384
8235.619,1707.3403,2203.7144,38020.062,1354.9827,4.5990252,2.9562557,0.9672882
8299.785,1707.6628,2205.5417,38024.492,1355.5433,4.6043835,2.9675744,0.9677752
8364.133,1707.9598,2207.3293,38028.926,1356.0812,4.6096754,2.978852,0.968255
8428.668,1708.2319,2209.0764,38033.367,1356.5961,4.614901,2.9900885,0.9687276
8493.379,1708.4791,2210.7837,38037.816,1357.0886,4.620062,3.0012834,0.96919316
8558.268,1708.7019,2212.4512,38042.266,1357.5587,4.6251574,3.0124369,0.9696518
8623.32,1708.9004,2214.079,38046.727,1358.0067,4.6301885,3.0235486,0.9701036
8688.551,1709.0747,2215.6677,38051.188,1358.4329,4.6351557,3.0346184,0.97054875
8753.937,1709.2255,2217.2175,38055.65,1358.8373,4.640059,3.0456462,0.9709872
8819.491,1709.3528,2218.7285,38060.12,1359.2201,4.6449,3.0566318,0.97141916
8885.199,1709.4567,2220.2012,38064.594,1359.5818,4.6496778,3.067575,0.9718447
8951.069,1709.5377,2221.6355,38069.074,1359.9222,4.654394,3.0784757,0.9722639
9017.086,1709.5961,2223.032,38073.555,1360.242,4.6590486,3.0893338,0.9726768
9083.254,1709.6318,2224.3906,38078.043,1360.5409,4.6636415,3.1001492,0.9730836
9149.559,1709.6454,2225.7122,38082.54,1360.8195,4.668174,3.1109216,0.97348434
9216.008,1709.6371,2226.996,38087.035,1361.0778,4.672646,3.1216512,0.9738791
9282.592,1709.607,2228.2434,38091.54,1361.316,4.6770577,3.1323376,0.974268
9349.306,1709.5555,2229.454,38096.043,1361.5345,4.68141,3.1429806,0.9746511
9416.157,1709.4829,2230.6282,38100.55,1361.7333,4.685703,3.1535804,0.9750285
9483.138,1709.3893,2231.7666,38105.062,1361.9127,4.6899376,3.1641366,0.97540027
9550.254,1709.275,2232.869,38109.574,1362.0729,4.6941137,3.1746495,0.97576654
9617.482,1709.1403,2233.9355,38114.09,1362.2139,4.698232,3.1851187,0.9761273
9684.829,1708.9855,2234.9673,38118.61,1362.3362,4.702293,3.195544,0.97648275
9752.282,1708.8107,2235.9636,38123.133,1362.4398,4.7062974,3.2059255,0.97683287
9819.848,1708.6162,2236.9255,38127.664,1362.5251,4.7102456,3.216263,0.9771778
9887.53,1708.4022,2237.853,38132.195,1362.5922,4.7141376,3.2265565,0.9775176
9955.317,1708.1691,2238.746,38136.727,1362.6414,4.7179737,3.236806,0.97785234
10023.217,1707.917,2239.6055,38141.26,1362.6726,4.721755,3.2470112,0.9781821
