kplusy,lambd_haty,muy,nuAT_haty,nuUO_haty,nuLO_haty,nuLF_haty,etaAT_haty,etaOC_haty
1235.1772,0.98761976,0.4943991,1.0114002,-0.3485473,-0.0012606764,-0.9011305,-0.069127634,-0.26193666
1258.1456,0.98737985,0.50272346,1.0129821,-0.3491554,-0.001203605,-0.9025978,-0.06926341,-0.2623987
1281.387,0.9871363,0.51134896,1.0148017,-0.34986082,-0.0011233473,-0.90425825,-0.06934686,-0.26290232
1304.9049,0.98688865,0.5199839,1.016604,-0.350561,-0.001044252,-0.90590054,-0.06942566,-0.2633904
1328.7035,0.98667276,0.5287244,1.0184216,-0.3512253,-0.0009886408,-0.9075951,-0.06954248,-0.26390395
1352.775,0.9865133,0.5376734,1.0202582,-0.3518332,-0.00095967297,-0.9093783,-0.06972481,-0.26446062
1377.1246,0.9863499,0.5466136,1.0220764,-0.3524373,-0.00093252305,-0.9111407,-0.06990112,-0.26500025
1401.7461,0.98614943,0.55579203,1.0239488,-0.35307935,-0.00093785767,-0.91290146,-0.07013257,-0.26550585
1426.6233,0.9859858,0.5650753,1.0258955,-0.35376856,-0.0009933645,-0.91469944,-0.07043959,-0.26597857
1451.804,0.9858995,0.57448685,1.0279325,-0.35448223,-0.001001575,-0.91653156,-0.07065679,-0.26629663
1477.2894,0.98579836,0.58388466,1.029947,-0.35519233,-0.0010112161,-0.918342,-0.0708669,-0.26660076
1503.0818,0.98568094,0.59326124,1.0319378,-0.35589743,-0.0010199035,-0.92012966,-0.07106872,-0.26688987
1529.1835,0.98554915,0.60261196,1.0339057,-0.35659853,-0.0010294551,-0.9218941,-0.071263626,-0.26716524
1555.5967,0.98540133,0.6119302,1.0358495,-0.35729578,-0.0010398412,-0.92363447,-0.07145132,-0.2674273
1582.3224,0.985239,0.6212123,1.0377696,-0.3579881,-0.0010508234,-0.92535335,-0.07163073,-0.2676753
1609.3641,0.9850606,0.6304535,1.0396649,-0.35867396,-0.0010625953,-0.92704827,-0.071803704,-0.2679097
1636.7118,0.98487884,0.63964266,1.0415661,-0.35935315,-0.0010811025,-0.9287492,-0.0719737,-0.26813722
1664.3672,0.98468953,0.64877325,1.0434549,-0.36002377,-0.0011026049,-0.9304392,-0.07213952,-0.2683542
1692.3322,0.9844899,0.65784353,1.0453194,-0.36068887,-0.0011259252,-0.93210524,-0.07229753,-0.26855743
1720.6091,0.9842801,0.66685027,1.0471597,-0.36134717,-0.0011482174,-0.93374836,-0.07244809,-0.26874852
1749.2009,0.98405874,0.6757915,1.0489762,-0.36200085,-0.0011713142,-0.93536806,-0.07259269,-0.26892564
1778.1068,0.98382765,0.6846617,1.0507674,-0.36264798,-0.0011948282,-0.93696415,-0.072729364,-0.26909152
1807.3318,0.9835857,0.69346005,1.0525349,-0.36328843,-0.0012187893,-0.93853796,-0.07286127,-0.26924443
1836.8779,0.98333186,0.7021835,1.0542781,-0.3639232,-0.0012432421,-0.9400883,-0.07298507,-0.2693855
1866.7441,0.983069,0.71083003,1.0559974,-0.36455172,-0.0012665475,-0.9416162,-0.073102966,-0.26951495
1896.934,0.9827953,0.7193959,1.0576917,-0.365173,-0.0012901062,-0.94312143,-0.07321437,-0.2696325
1927.4491,0.9825109,0.7278793,1.0593623,-0.36578843,-0.0013132924,-0.9446054,-0.07331969,-0.2697385
1958.2891,0.98221594,0.7362782,1.0610088,-0.36639693,-0.0013363445,-0.9460652,-0.073418334,-0.2698329
1989.4564,0.9819105,0.7445887,1.0626314,-0.36699966,-0.0013595754,-0.94750357,-0.073511615,-0.269917
2020.9521,0.9815963,0.75281036,1.0642291,-0.36759534,-0.0013826573,-0.94892,-0.0735981,-0.26998958
2052.7766,0.98127246,0.76093954,1.0658036,-0.36818436,-0.0014046067,-0.9503142,-0.07367946,-0.27005255
2084.9336,0.9809387,0.76897705,1.0673536,-0.3687661,-0.0014263326,-0.95168734,-0.07375516,-0.27010474
2117.4216,0.9805954,0.7769185,1.0688804,-0.369341,-0.0014466727,-0.95303905,-0.073823646,-0.27014613
2150.2417,0.98024344,0.7847636,1.0703828,-0.36990908,-0.001467281,-0.9543686,-0.07388754,-0.27017784
2183.397,0.9798829,0.792512,1.0718614,-0.3704706,-0.0014866078,-0.95567715,-0.07394619,-0.2702004
2216.8853,0.97951317,0.8001596,1.0733178,-0.37102485,-0.0015058005,-0.95696497,-0.07399948,-0.27021348
2250.708,0.9791352,0.80770594,1.0747496,-0.37157193,-0.001524114,-0.9582317,-0.07404645,-0.270217
2284.865,0.9787502,0.8151489,1.0761577,-0.37211123,-0.0015408332,-0.95947766,-0.074089065,-0.27021137
2319.3596,0.97835684,0.8224895,1.0775437,-0.3726441,-0.0015570009,-0.9607024,-0.07412632,-0.27019632
2354.1892,0.9779568,0.8297253,1.0789058,-0.37316966,-0.0015727514,-0.9619082,-0.07415815,-0.2701733
2389.3596,0.9775486,0.8368567,1.0802449,-0.37368783,-0.0015867138,-0.96309257,-0.07418646,-0.27014178
2424.8657,0.9771339,0.84388244,1.0815618,-0.37419882,-0.0016005123,-0.96425873,-0.07420857,-0.27010128
2460.709,0.9767124,0.85080147,1.0828562,-0.37470195,-0.0016124332,-0.96540177,-0.0742258,-0.2700539
2496.8875,0.97628504,0.8576134,1.0841275,-0.3751996,-0.0016235346,-0.9665276,-0.07423951,-0.26999804
2533.406,0.97585124,0.8643174,1.0853767,-0.3756878,-0.0016334141,-0.9676335,-0.074248806,-0.2699346
2570.263,0.9754113,0.8709157,1.0866041,-0.37616947,-0.001642623,-0.9687202,-0.074251905,-0.26986387
2607.4595,0.9749661,0.87740594,1.0878096,-0.37664285,-0.001649865,-0.9697875,-0.07425167,-0.26978597
2644.993,0.9745155,0.8837887,1.0889926,-0.37711018,-0.0016562575,-0.9708362,-0.07424767,-0.26970056
2682.8677,0.9740592,0.8900639,1.0901546,-0.37756965,-0.0016606534,-0.97186637,-0.07423915,-0.26960889
2721.081,0.97359854,0.89623153,1.0912958,-0.37802187,-0.0016646916,-0.97287965,-0.07422681,-0.26950997
2759.6318,0.9731335,0.9022921,1.0924151,-0.37846696,-0.0016672844,-0.9738736,-0.07421012,-0.26940578
2798.521,0.97266394,0.9082461,1.0935143,-0.37890399,-0.0016682083,-0.9748499,-0.07419075,-0.26929453
2837.749,0.97219026,0.9140935,1.0945917,-0.3793338,-0.00166794,-0.9758079,-0.07416727,-0.2691778
2877.3137,0.9717122,0.9198341,1.0956502,-0.37975842,-0.0016661221,-0.97674966,-0.074138954,-0.26905563
2917.2185,0.97123057,0.9254698,1.0966874,-0.3801723,-0.0016636485,-0.9776728,-0.07410796,-0.26892656
2957.4602,0.97074604,0.9310012,1.0977048,-0.38058054,-0.0016591186,-0.9785797,-0.074074104,-0.26879317
2998.0388,0.9702583,0.9364272,1.0987029,-0.38098207,-0.0016529644,-0.97947097,-0.07403608,-0.26865414
3038.9512,0.96976745,0.94174963,1.0996807,-0.38137558,-0.00164608,-0.9803437,-0.073995486,-0.26851067
3080.2024,0.9692739,0.94697094,1.1006398,-0.38176164,-0.0016367817,-0.9812019,-0.07395108,-0.268361
3121.7896,0.96877855,0.9520887,1.1015798,-0.38214043,-0.0016264999,-0.982043,-0.07390387,-0.26820818
3163.7114,0.96828043,0.95710576,1.1025007,-0.38251248,-0.0016149813,-0.9828688,-0.07385339,-0.26805076
3205.9673,0.96778005,0.9620236,1.1034034,-0.3828777,-0.0016021067,-0.98367876,-0.073801115,-0.26788855
3248.5564,0.967278,0.9668413,1.1042876,-0.38323623,-0.0015865648,-0.9844742,-0.07374485,-0.26772234
3291.4783,0.9667747,0.97156113,1.105154,-0.38358715,-0.0015709484,-0.98525333,-0.07368679,-0.26755163
3334.7336,0.9662693,0.97618425,1.1060021,-0.3839307,-0.0015530521,-0.9860182,-0.073626176,-0.26737744
3378.321,0.96576357,0.98071086,1.1068335,-0.38426825,-0.0015339786,-0.98676896,-0.07356234,-0.26719955
3422.235,0.9652567,0.98514277,1.1076465,-0.38459796,-0.0015124762,-0.98750424,-0.07349624,-0.2670192
3466.525,0.9647591,0.9894232,1.1084331,-0.3849254,-0.0014911676,-0.98822325,-0.073436394,-0.266813
3511.2356,0.9642712,0.9934683,1.1091689,-0.38524696,-0.0014627064,-0.98890877,-0.073372915,-0.2665671
3556.3728,0.9637677,0.9967485,1.1097937,-0.38555345,-0.0014550174,-0.9894861,-0.07329942,-0.26621825
3601.8452,0.96318495,0.99787956,1.1101757,-0.38580438,-0.0014659846,-0.9898258,-0.0732754,-0.26588663
3647.594,0.96259093,0.9982584,1.1104542,-0.38597837,-0.0014568353,-0.99010885,-0.073199406,-0.2655276
3693.6113,0.9619946,0.99850184,1.1107146,-0.38612327,-0.0014494145,-0.9903865,-0.073100045,-0.26518807
3739.9111,0.96140826,0.99871624,1.1109695,-0.38626406,-0.001441204,-0.99065775,-0.07299824,-0.26485053
3786.5618,0.96086085,0.99885863,1.1112082,-0.38640097,-0.0014242912,-0.99092823,-0.07289137,-0.26451057
3833.5732,0.96031874,0.99898475,1.1114409,-0.38653558,-0.001404726,-0.9911969,-0.07278545,-0.26417348
3880.9377,0.9597731,0.9991122,1.1116698,-0.38666618,-0.0013827765,-0.9914632,-0.07267977,-0.26383856
3928.6392,0.959226,0.99924266,1.111895,-0.3867929,-0.0013587112,-0.99172807,-0.072575405,-0.26350737
3976.6794,0.9586795,0.9993761,1.1121173,-0.3869161,-0.0013317848,-0.99199104,-0.07247193,-0.26317808
4025.048,0.9581328,0.9995128,1.1123371,-0.3870366,-0.001303562,-0.9922513,-0.07236983,-0.26285216
4073.7432,0.95758903,0.9996521,1.1125534,-0.38715312,-0.001272493,-0.99251175,-0.07226886,-0.26252928
4122.7583,0.95704705,0.9997938,1.1127684,-0.38726673,-0.0012387866,-0.9927691,-0.0721692,-0.2622086
4172.0903,0.9565089,0.99993604,1.11298,-0.38737544,-0.0012050057,-0.9930258,-0.07206966,-0.2618902
4221.7344,0.95597357,1.0,1.1131891,-0.38748145,-0.0011661435,-0.9932796,-0.07197155,-0.2615749
4271.6875,0.9554427,1.0,1.1133969,-0.38758442,-0.00112746,-0.9935328,-0.07187368,-0.2612618
4321.952,0.9549152,1.0,1.1136012,-0.38768366,-0.0010867352,-0.9937837,-0.071776345,-0.2609509
4372.5195,0.9543924,1.0,1.1138036,-0.3877792,-0.0010439539,-0.99403214,-0.07168056,-0.26064304
